@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154, -D 0 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE gc_circuit NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC

@DATA
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/yeast.dzn,1,18.522098,0,2.387231,2.39035,0.00009,1.080164,0,12067.523525,12067.532766,1484,1493.535275,1,5091,1,13191,94305.535275,5091.006425,0,1551,3055,1505,2036,0,0.304655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,510.232567,4.342958,-1,-1,1.271383,0.300297,-1,-1,2.099099,-1,-1,1502,6,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,1,0,1,0,0,0,18.522098,5.79997,9.064828,18.021178,2036,-1.912012,0.002702,0.497821,2036,8196.125214,5100.535275,1414,0,1483,5091,0.291298,94296,5872.242523,20,38972,19463,79,4551,563.144,4.95,41.59,48.77
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_23.dzn,1,2.717996,0,0.460702,0.890455,0.51313,1.41956,1.316068,742.264464,1657.313944,18,127.574331,2,539,1.557803,1783,6487.048764,2196.765007,160,0,320,373,26,0.296846,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.011132,0.713315,51.988868,6.156069,2.927746,0.273137,0.81676,1.920951,0.088433,0.088206,4.755276,0.374281,1,360,66,3,0,2,2,2,2,2,0.472355,0.003711,-0.260259,1,0.5,131,10.866938,65.5,3.371846,0,0,0,1,0,1,26,0,1,0,4.234104,2.027388,2.926272,2.485086,320,-3.9034,0.402509,0.577501,320,444.37367,504.219994,54,0,206,346,0.595376,1465,507.081123,2,10811,5391,36,389,2344.68,0.1,0.13,2.27
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_12.dzn,1,2.700804,0,0.753561,1.424197,0.542292,0.992118,0.98403,20557.882526,46056.27558,101,846.317215,2,14803,1.497976,49305,190666.329162,63897.715729,4890,0,9780,9907,102,0.330338,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.000405,-1,-1,5.974904,2.989678,-1,-1,4.899171,0.033807,-1,-1,0.082919,-1,-1,301,3,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,102,0,1,0,4.04574,4.976975,6.175966,0.153088,9780,-0.672576,0.083739,0.083739,9780,10557.738189,10634.670362,210,0,814,9882,0.082372,39980,9961.803402,0,99,0,99,6152,43.7426,6.98,17.35,26.57
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_47.dzn,1,2.675122,0,0.489413,0.990931,0.5441,1.106619,1.098949,13327.916521,30388.391528,55,466.165339,2,9659,1.526873,32095,125946.472491,43092.934873,3112,0,6224,6541,102,0.322187,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.000621,-1,-1,6.302561,2.984034,-1,-1,4.236092,0.042005,-1,-1,0.118147,-1,-1,290,3,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,102,0,1,0,4.084572,4.214432,5.784259,2.066101,6224,-1.029341,0.120367,0.152857,6224,6927.899161,7088.487868,204,0,814,6326,0.128675,25839,6710.834039,2,574,235,111,4298,27.6357,2.38,6.05,10.59
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_27.dzn,1,2.95858,0,1.015236,1.572589,0.488661,1.545173,1.426024,468.666162,1036.63803,25,160.234773,2,338,1.59434,1113,4396.84953,1327.794553,93,0,186,239,26,0.275148,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.017751,0.754762,40.272189,7.235849,2.882075,0.225175,0.898061,1.666544,0.111905,0.128622,4.740879,0.523365,1,244,65,3,0,2,2,2,2,2,0.424,0.005917,-0.338167,1,0.5,78,6.421748,39,2.426279,0,0,0,1,0,1,26,0,1,0,4.716981,1.703298,2.234593,1.833717,186,-6.482874,0.565751,0.848098,186,300.959907,352.520176,49,0,206,212,0.971698,1000,320.713076,3,2295,1134,30,357,271.372,0.09,0.05,2.17
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_45.dzn,1,2.687023,0,0.728507,1.320149,0.539857,1.264045,1.245803,5546.826718,12932.622933,63,528.17337,2,4061,1.565536,13435,54682.573012,18712.717534,1246,0,2492,2809,102,0.306821,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.001477,-1,107.525733,8.162683,2.961064,-1,1.036178,3.291841,0.065329,-1,5.912045,0.237392,-1,2480,211,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,102,0,1,0,4.206631,3.016029,4.286117,3.112926,2492,-2.563597,0.242298,0.386534,2492,3053.00338,3347.124821,125,0,814,2594,0.313801,10912,3731.215434,1,765,334,102,2569,28.5298,0.93,4.1,7.11
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_28.dzn,1,2.775691,0,0.676762,1.213847,0.507071,1.250654,1.206154,1256.781988,2689.744102,25,166.455287,2,905,1.533898,3003,10342.726587,3366.202942,282,0,564,617,26,0.311602,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.00663,0.705342,74.80663,5.80339,2.957627,0.286246,0.865523,2.301997,0.068108,0.057512,3.793901,0.253068,1,622,73,3,0,2,2,2,2,2,0.469745,0.00221,-0.209724,1,0.5,93,14.647624,46.5,4.277205,0,0,0,1,0,1,26,0,1,0,4.257627,2.52834,3.190781,1.68791,564,-2.290956,0.271006,0.271006,564,709.616079,736.994446,60,0,206,590,0.349153,2512,656.43988,2,2395,1186,49,516,175.085,0.13,0.54,2.72
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_16.dzn,1,2.72125,0,0.38865,0.819023,0.507752,1.227085,1.150357,1113.652451,2364.411374,15,100.08638,2,800,1.498127,2660,8761.74313,2936.1422,254,0,508,540,26,0.3175,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.0075,0.699051,64.8925,5.816479,2.951311,0.299468,0.815649,2.204733,0.072923,0.063721,4.32714,0.280802,1,465,73,3,0,2,3,8,8,8,1.962333,0.01,0.413811,1,0.125,94,13.714754,11.75,4.061201,0,0,0,1,0,1,26,0,1,0,4.076779,2.325536,3.130786,0.508763,508,-2.492077,0.292254,0.332811,508,648.530831,681.365222,55,0,206,534,0.385768,2177,577.298366,1,9137,4557,45,709,672.107,0.12,0.33,2.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_20.dzn,1,2.697662,0,0.762074,1.445298,0.553597,1.020578,1.016721,20099.792276,46264.092798,101,917.565647,2,14497,1.506651,48257,201353.902666,67562.971291,4760,0,9520,9731,102,0.328344,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.000414,-1,-1,5.99709,2.989503,-1,-1,4.859284,0.034091,-1,-1,0.084069,-1,-1,300,3,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,102,0,1,0,4.064436,4.946381,7.16274,2.612012,9520,-0.684069,0.085592,0.087617,9520,10291.580207,10446.634425,214,0,814,9622,0.084598,39108,10066.49046,0,99,0,99,5896,48.5077,6.65,15.98,24.87
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_32.dzn,1,2.702514,0,0.396383,0.808385,0.504358,1.325535,1.253214,988.16486,2129.599964,16,105.3594,2,716,1.543103,2373,7849.224226,2676.196307,219,0,438,491,26,0.305866,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.00838,0.696041,62.603352,5.797414,2.948276,0.296382,0.797364,2.096009,0.075118,0.06985,4.420145,0.293676,1,461,70,3,0,2,2,2,2,2,0.479587,0.002793,-0.229792,1,0.5,88,12.137931,44,3.746889,0,0,0,1,0,1,26,0,1,0,4.170259,2.264711,2.972581,1.883532,438,-2.916501,0.324677,0.383698,438,571.285809,609.083494,57,0,206,464,0.443966,1935,560.671604,2,8558,4268,42,773,1321.87,0.11,0.26,2.42
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_5.dzn,1,2.708986,0,0.636751,1.228994,0.553357,1.114739,1.085893,6008.747749,13929.270636,53,480.929498,2,4340,1.492435,14429,61372.11343,20501.496899,1403,0,2806,2931,102,0.323272,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.001382,-1,115.680645,7.601788,2.965268,-1,0.988409,3.403603,0.061748,-1,5.799425,0.217593,-1,2358,240,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,102,0,1,0,4.042985,3.181677,4.741448,5.497461,2806,-2.28632,0.222028,0.363117,2806,3349.31611,3731.538136,149,0,814,2908,0.279917,11757,6018.778527,8,1103,462,108,5329,30.7781,0.99,4.11,7.19
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_37.dzn,1,2.67128,0,0.544661,0.896631,0.475392,1.716846,1.52219,383.601516,946.186164,17,122.227018,2,289,1.783951,941,3866.832125,1376.30577,68,0,136,215,26,0.235294,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.020761,0.704458,36.532872,7.358025,2.845679,0.254333,0.770986,1.499734,0.126949,0.164528,4.892382,0.620549,1,207,49,3,0,2,2,2,2,2,0.419689,0.00692,-0.375447,1,0.5,142,5.660433,71,2.214207,0,0,0,1,0,1,26,0,1,0,4.765432,1.545653,2.104787,2.440484,136,-8.491041,0.673237,1.222477,136,240.338304,322.895361,39,0,206,162,1.271605,772,453.842495,1,9743,4861,41,165,895.574,0.09,0.03,2.14
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_40.dzn,1,2.67242,0,0.432193,0.919036,0.555464,1.080873,1.074574,16250.631189,37841.567772,53,488.48753,2,11762,1.521998,39105,164388.120753,56189.922866,3813,0,7626,7943,102,0.32418,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.00051,-1,-1,6.008282,2.986931,-1,-1,4.465992,0.038023,-1,-1,0.100515,-1,-1,290,3,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,102,0,1,0,4.067417,4.54474,6.886658,3.262553,7626,-0.842986,0.102371,0.126428,7626,8357.291879,8566.086089,205,0,814,7728,0.105331,31433,8458.355932,1,741,320,120,5064,39.882,3.44,8.76,14.38
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_38.dzn,1,2.680171,0,0.462301,0.854513,0.505347,1.55298,1.434642,634.513497,1486.231274,15,109.281033,2,469,1.663121,1541,5939.472755,2075.891885,128,0,256,335,26,0.272921,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.012793,0.701049,47.820896,6.475177,2.911348,0.273402,0.783424,1.785366,0.097632,0.098788,4.82501,0.431956,1,302,66,3,0,2,2,2,2,2,0.448687,0.004264,-0.293335,1,0.5,148,9.152632,74,2.964694,0,0,0,1,0,1,26,0,1,0,4.457447,1.879464,2.749906,2.705882,256,-4.833407,0.465451,0.702019,256,377.334027,445.344509,54,0,206,282,0.730496,1257,477.667021,1,13020,6499,57,293,1737.86,0.11,0.1,2.24
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_7.dzn,1,2.688482,0,0.488875,1.013286,0.554367,1.018674,1.006698,13507.12946,31100.858219,59,539.23353,2,9733,1.496004,32407,134902.895198,45516.99527,3202,0,6404,6525,102,0.328984,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.000616,-1,-1,6.251153,2.984322,-1,-1,4.278808,0.041626,-1,-1,0.116431,-1,-1,284,3,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,102,0,1,0,4.02198,4.206475,6.457618,2.995127,6404,-1.0001,0.117677,0.156342,6404,7102.667994,7336.211031,194,0,814,6506,0.125115,26167,7306.307586,4,600,244,114,4554,34.2419,2.56,6.31,11.02
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2003.dzn,1,3.37037,0,1.189963,1.1933,0.00479,1.55036,0,35.409391,103.252419,17,97.374648,2,27,1.285714,84,520.108655,154.087799,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.111111,0.777987,9.777778,18.285714,1.857143,0.235291,0.556934,0.124184,0.34401,0.503258,3.708048,1.378783,1,24,20,3,0,3,10,10,10,10,2.307692,0.37037,3.089086,1,0.1,49,0.927863,4.9,-4.472136,0,0,0,1,0,1,21,0,1,0,4.333333,0.423327,0.01613,0.382917,0,-30.297396,0.276195,2.498297,0,42.037802,120.173119,10,0,103,21,4.904762,91,298.671429,3,10350,5166,34,58,4462.74,0.06,0,2.08
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2005.dzn,1,3,0,0.912871,1.209369,0.39239,2.187156,1.488261,76.021178,182.095682,16,91.207035,2,56,1.365854,181,768.386035,240.248838,10,0,20,43,21,0.178571,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.053571,0.773466,15.571429,11.560976,2.487805,0.221196,0.608624,0.770363,0.200921,0.301379,3.767376,0.999571,1,43,28,3,0,2,3,11,11,11,2.684524,0.196429,1.916894,1,0.090909,48,1.744681,4.363636,0.822644,0,0,0,1,0,1,21,0,1,0,4.097561,0.878778,0.905228,1.080324,20,-14.564185,1.141037,2.353464,20,68.546073,139.593757,15,0,103,41,2.512195,168,280.338528,4,10295,5137,31,101,5781.77,0.07,0,2.09
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_20.dzn,1,2.772532,0,0.668306,1.216049,0.520388,1.2438,1.200589,1294.311313,2841.561798,25,181.198188,2,932,1.532895,3093,11455.901064,3724.745596,291,0,582,635,26,0.312232,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.006438,0.704279,76.534335,5.779605,2.958882,0.287919,0.862801,2.325431,0.067108,0.05612,3.239295,0.247397,1,640,72,3,0,2,2,2,2,2,0.470588,0.002146,-0.206718,1,0.5,144,17.140172,72,4.477004,0,0,0,1,0,1,26,0,1,0,4.25,2.561038,3.605128,2.439583,582,-2.247393,0.264878,0.274841,582,728.580167,770.368113,60,0,206,608,0.338816,2584,721.254067,1,2669,1323,63,581,110.333,0.13,0.6,2.77
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_3.dzn,1,3.031646,0,1.02068,1.645011,0.512813,1.436873,1.312111,447.836087,982.617433,25,176.65223,2,316,1.476636,1048,4488.154291,1282.375402,94,0,188,216,26,0.297468,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.018987,0.754902,34.202532,7.233645,2.878505,0.235367,0.950951,1.63883,0.113497,0.135716,3.980103,0.533644,1,221,50,3,0,2,3,4,4,4,0.893528,0.012658,-0.066647,1,0.25,127,7.053724,31.75,2.532462,0,0,0,1,0,1,26,0,1,0,4.476636,1.597559,2.39045,1.642971,188,-6.432325,0.562219,0.841927,188,301.231747,371.640914,34,0,206,214,0.962617,958,386.269582,3,2614,1295,40,293,573.035,0.09,0.03,2.16
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2007.dzn,1,3.214286,0,1.14115,1.143949,0.003801,1.544615,0,36.064743,108.320078,17,102,2,28,1.333333,87,538.975797,167.487898,0,0,0,25,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.107143,0.742773,10.071429,17.52381,1.857143,0.214762,0.573416,0.151103,0.382043,0.491237,3.142027,1.49371,1,26,20,3,0,4,11,11,11,11,2.566667,0.392857,3.670083,1,0.090909,60,0.940299,5.454545,-4.472136,0,0,0,1,0,1,21,0,1,0,4.285714,0.426875,0.01335,0.366889,0,-30.528575,0.276195,2.267118,0,41.900775,125.906891,11,0,103,21,4.904762,90,359.587879,3,10962,5468,30,62,4314.57,0.06,0,2.08
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_30.dzn,1,2.719027,0,0.470362,0.885645,0.502463,1.47631,1.357322,620.907795,1376.641061,18,120.856419,2,452,1.569444,1493,5257.402311,1787.158313,131,0,262,315,26,0.289823,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.013274,0.71109,44.969027,6.368056,2.913194,0.272421,0.803052,1.790054,0.096646,0.101792,4.715342,0.425716,1,307,60,3,0,2,2,2,2,2,0.468674,0.004425,-0.286099,1,0.5,100,8.864266,50,3.011092,0,0,0,1,0,1,26,0,1,0,4.267361,1.85714,2.611765,2.218874,262,-4.723008,0.458629,0.661798,262,380.067142,436.499994,47,0,206,288,0.715278,1229,433.631335,5,9536,4750,38,390,2047.75,0.1,0.08,2.22
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2016.dzn,1,3.16,0,1.027112,1.028937,0.002776,1.498455,0,32.550747,97.099649,15,90,2,25,1.190476,78,473.376636,149.688318,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.12,0.713667,8.4,14.380952,2.142857,0.280905,0.546064,0.330695,0.163299,0.63431,2.828493,0.591673,1,21,18,3,0,3,1,9,9,9,2.392405,0.36,3.213134,1,0.111111,61,0.955257,6.777778,-4.472136,0,0,0,1,0,1,21,0,1,0,3.761905,0.433348,0.010005,0.541212,0,-30.691649,0.276195,2.104044,0,37.477187,125.930737,9,0,103,21,4.904762,79,431.311111,5,18408,9191,41,58,5864.8,0.05,0,2.08
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_48.dzn,1,2.673066,0,0.438468,0.919085,0.543707,1.07571,1.069521,16989.015819,38543.463769,56,473.036661,2,12293,1.521034,40875,158715.673262,54316.874015,3990,0,7980,8297,102,0.324575,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.000488,-1,-1,6.020045,2.987503,-1,-1,4.529007,0.037185,-1,-1,0.096925,-1,-1,300,3,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,102,0,1,0,4.065825,4.602717,6.071833,1.846489,7980,-0.805096,0.098707,0.108599,7980,8723.579251,8841.585858,212,0,814,8082,0.100718,32860,8375.08129,1,418,161,102,5128,41.5687,3.9,9.66,15.75
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2501.dzn,1,3,0,1.360304,1.360975,0.001734,0.87661,0,61.784635,201.107286,21,134.59721,2,52,2,159,999.44774,333.079706,0,0,0,49,26,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.057692,0.712497,11.653846,22.538462,1.884615,0.196675,0.782095,0.16883,0.169523,0.318215,3.284333,0.515947,1,51,25,2,0,5,6,6,6,6,1,0.115385,0,1,0.166667,81,0.954669,13.5,-5,0,0,0,1,0,1,26,0,1,0,6,0.269536,0.009066,0.306718,0,-32.040373,0.235193,2.315208,0,65.801674,166.574623,10,0,128,26,4.923077,156,397.686508,3,5887,2930,31,126,1529.56,0.08,0,2.11
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_47.dzn,1,2.672297,0,0.401185,0.779285,0.493655,1.478392,1.379987,805.176405,1777.796092,14,89.731473,2,592,1.626374,1951,6482.80451,2270.662482,169,0,338,417,26,0.285473,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.010135,0.694732,56.013514,6.043956,2.931319,0.287665,0.772655,1.923138,0.086279,0.081688,4.794671,0.360983,1,353,67,3,0,2,2,2,2,2,0.460177,0.003378,-0.25862,1,0.5,82,10.353104,41,3.470325,0,0,0,1,0,1,26,0,1,0,4.346154,2.087319,2.695167,1.768529,338,-3.718227,0.388032,0.467559,338,466.239331,504.592325,57,0,206,364,0.565934,1582,447.762644,2,9397,4688,36,357,2018.57,0.1,0.16,2.29
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_44.dzn,1,2.753191,0,0.671278,1.183553,0.500751,1.320749,1.273147,1295.291763,2786.03794,25,161.48579,2,940,1.577181,3111,10493.19065,3478.602536,285,0,570,649,26,0.303191,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0.006383,0.700845,79.129787,5.795302,2.958054,0.286641,0.847549,2.310113,0.06777,0.055721,3.759981,0.251146,1,654,72,3,0,2,2,2,2,2,0.460587,0.002128,-0.208703,1,0.5,86,14.960887,43,4.572586,0,0,0,1,0,1,26,0,1,0,4.342282,2.584595,3.053171,1.575465,570,-2.272918,0.268929,0.160031,570,717.257793,737.912055,62,0,206,596,0.345638,2588,651.241326,1,2319,1150,35,516,130.279,0.13,0.64,2.82
