@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC

@DATA
bool/pseudoGLB/normalized-chnl50-51-pb-cnf-cr.xml,1,0,0,0,0.897436,100,0,0.960396,0.371136,0.24372,3.610127,3.931486,0.175554,0.140465,0.000486,0.7,0.002942,0.960396,0.000007,3.931486,0,0.000043,0.7,0.530983,0.001686,0.224077,0.140465,0.000486,0.000004,-1,0.000037,0.7,-1
bool/pseudoGLB/normalized-ooo-tag8-ucl.xml,1,0,0,0,0.954545,100,0,0.975,0.266509,0.317555,-512,-512,-1,-1,0.000912,0,-1,0.975,-1,-512,0,-1,0,0.461633,-1,0.209363,-1,0.000912,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-pigeon-clauses-51-50.xml,1,0,0.333333,0.333333,0.925926,100,0.25,0.960396,0.451338,0.278484,2.944192,3.578936,0.317043,0.230685,0.001689,0.7,0.003087,0.960396,0.000017,3.578936,0.25,0.000086,0.7,0.635145,0.002524,0.197853,0.230685,0.001689,0.000011,-1,0.000091,0.7,-1
bool/pseudoGLB/normalized-robin10.xml,1,0,0,0,0.927273,100,0,0.956044,0.386719,0.234609,3.822133,-512,0.16733,-1,0.000401,0.7,0.001195,0.956044,0.000003,-512,0,0.000024,0,0.559764,-1,0.189139,-1,0.000401,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-fpga11-10-sat-pb-cnf-cr.xml,1,0,0,0,0.714286,100,0,0.826087,0.331003,0.186143,2.958046,3.010593,0.34597,0.32484,0.002534,0.7,0.044421,0.826087,0.000257,3.010593,0,0.001085,0.7,0.643027,0.037037,0.166825,0.32484,0.002534,0.000241,-1,0.001026,0.7,-1
bool/pseudoGLB/normalized-ppp:3-13-25-26.xml,1,0,0,0,0.936508,100,0,0.962264,0.377772,0.271639,4.187527,-512,0.150781,-1,0.001126,0.714286,0.000885,0.962264,0.000006,-512,0,0.000062,0,0.641585,-1,0.22193,-1,0.001126,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900559365.xml,1,0,0,0,0.989717,100,0,0.994228,0.338307,0.29535,-512,-512,-1,-1,0.065425,0,-1,0.994228,-1,-512,0,-1,0,0.651584,-1,0.247304,-1,0.065425,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111217392.xml,1,0,0,0,0.994261,100,0,0.9968,0.35085,0.296182,-512,-512,-1,-1,0.059227,0,-1,0.9968,-1,-512,0,-1,0,0.657245,-1,0.230291,-1,0.059227,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-ooo-burch-dill-2-accl-ucl.xml,1,0,0,0,0.955556,100,0,0.975309,0.260996,0.316792,-512,-512,-1,-1,0.000712,0,-1,0.975309,-1,-512,0,-1,0,0.459826,-1,0.204469,-1,0.000712,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110969933.xml,1,0,0,0,0.994421,100,0,0.99681,0.352385,0.295277,-512,-512,-1,-1,0.06073,0,-1,0.99681,-1,-512,0,-1,0,0.654578,-1,0.22861,-1,0.06073,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-44s-smv.xml,1,0,0,0,0.968504,100,0,1,0.353402,0.398188,-512,-512,-1,-1,0.001485,0,-1,1,-1,-512,0,-1,0,0.468732,-1,0.259496,-1,0.001485,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-vdw-k6-l3-n170.xml,1,0,0,0,0.976744,100,0.002967,0.976744,0.531841,0.291539,0.920511,-512,0.409522,-1,0.002206,0.7,0.01151,0.976744,0.000057,-512,0.002967,0.000212,0,0.951299,-1,0.302604,-1,0.002206,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110975965.xml,1,0,0,0,0.994609,100,0,0.99659,0.346639,0.294427,-512,-512,-1,-1,0.065362,0,-1,0.99659,-1,-512,0,-1,0,0.63529,-1,0.228917,-1,0.065362,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900577000.xml,1,0,0,0,0.989501,100,0,0.99374,0.333768,0.293106,-512,-512,-1,-1,0.067434,0,-1,0.99374,-1,-512,0,-1,0,0.641375,-1,0.247434,-1,0.067434,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110978334.xml,1,0,0,0,0.995,100,0,0.996797,0.348171,0.296072,-512,-512,-1,-1,0.067604,0,-1,0.996797,-1,-512,0,-1,0,0.632859,-1,0.22823,-1,0.067604,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-fpga25-25-sat-pb-cnf-cr.xml,1,0,0,0,0.833333,100,0,0.921569,0.350302,0.1945,3.131741,3.292971,0.281805,0.247924,0.000365,0.7,0.011069,0.921569,0.000014,3.292971,0,0.000088,0.7,0.536287,0.006579,0.173775,0.247924,0.000365,0.000011,-1,0.00007,0.7,-1
bool/pseudoGLB/normalized-fpga40-38-sat-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.870968,100,0,0.950617,0.367824,0.202937,3.118827,3.415187,0.254207,0.211452,0.000137,0.7,0.004536,0.950617,0.000003,3.415187,0,0.000022,0.7,0.503146,0.003115,0.169317,0.211452,0.000137,0.000002,-1,0.000016,0.7,-1
bool/pseudoGLB/normalized-fpga11-11-sat-pb-cnf-cr.xml,1,0,0,0,0.714286,100,0,0.826087,0.316774,0.185927,3.150476,3.2083,0.333975,0.315921,0.002179,0.7,0.043506,0.826087,0.000211,3.2083,0,0.001127,0.7,0.621301,0.030303,0.173999,0.315921,0.002179,0.000196,-1,0.001046,0.7,-1
bool/pseudoGLB/normalized-pigeon-clauses-31-30.xml,1,0,0.333333,0.333333,0.882353,100,0.25,0.934426,0.448419,0.257725,2.736479,3.20513,0.327157,0.260433,0.002675,0.7,0.007525,0.934426,0.000067,3.20513,0.25,0.000277,0.7,0.633815,0.007637,0.193855,0.260433,0.002675,0.000048,-1,0.000283,0.7,-1
bool/pseudoGLB/normalized-blast-floppy1-3-ucl.xml,1,-1,0,0,0,-1,0,0,0,0,-512,-512,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,-1,0,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900557413.xml,1,0,0,0,0.98806,100,0,0.993277,0.335776,0.290297,-512,-512,-1,-1,0.062263,0,-1,0.993277,-1,-512,0,-1,0,0.648107,-1,0.249897,-1,0.062263,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-vdw-k4-l4-n360.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900554420.xml,1,0,0,0,0.989501,100,0,0.994211,0.335769,0.298246,-512,-512,-1,-1,0.063584,0,-1,0.994211,-1,-512,0,-1,0,0.653392,-1,0.24765,-1,0.063584,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-9.PB06.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-army9-12ls.xml,1,0,0,0,0.928571,100,0,0.973684,0.304656,0.217935,3.872586,4.109146,0.246874,0.21522,0.007703,0.7,0.001191,0.973684,0.00009,4.109146,0,0.000728,0.7,0.559482,0.001042,0.205866,0.21522,0.007703,0.000068,-1,0.000697,0.7,-1
bool/pseudoGLB/normalized-blast-tlan2-ucl.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-cardinality-11-10.xml,1,0,0,0,0.692308,100,0,0.809524,0.31946,0.195963,2.727663,2.785028,0.304935,0.287524,0.008782,0.7,0.043506,0.809524,0.000855,2.785028,0,0.002809,0.7,0.619227,0.030303,0.20295,0.287524,0.008782,0.000764,-1,0.002663,0.7,-1
bool/pseudoGLB/normalized-pigeon-cardinality-25-20.xml,1,0,0,0,0.818182,100,0,0.902439,0.348513,0.216998,2.989456,3.295635,0.243373,0.213588,0.003145,0.7,0.011069,0.902439,0.000114,3.295635,0,0.000473,0.7,0.570511,0.006579,0.218257,0.213588,0.003145,0.000086,-1,0.000427,0.7,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110976730.xml,1,0,0,0,0.994444,100,0,0.996624,0.349703,0.293848,-512,-512,-1,-1,0.063142,0,-1,0.996624,-1,-512,0,-1,0,0.64421,-1,0.22988,-1,0.063142,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-pigeon-clauses-65-60.xml,1,0,0.333333,0.333333,0.941176,100,0.25,0.966942,0.461146,0.28299,2.912306,3.698715,0.321975,0.229898,0.001073,0.7,0.002049,0.966942,0.000009,3.698715,0.25,0.000052,0.7,0.645736,0.002097,0.202825,0.229898,0.001073,0.000006,-1,0.000058,0.7,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111220019.xml,1,0,0,0,0.994962,100,0,0.996828,0.344449,0.296558,-512,-512,-1,-1,0.066531,0,-1,0.996828,-1,-512,0,-1,0,0.637264,-1,0.228301,-1,0.066531,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-reduced-prob2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111224451.xml,1,0,0,0,0.994859,100,0,0.996833,0.347385,0.2965,-512,-512,-1,-1,0.065413,0,-1,0.996833,-1,-512,0,-1,0,0.641883,-1,0.227724,-1,0.065413,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-chnl10-20-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.777778,100,0,0.826087,0.335131,0.201432,2.792911,2.9681,0.27776,0.258952,0.003457,0.7,0.016026,0.826087,0.000188,2.9681,0,0.000665,0.7,0.609087,0.010363,0.208876,0.258952,0.003457,0.000161,-1,0.000614,0.7,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110976157.xml,1,0,0,0,0.994891,100,0,0.996914,0.347156,0.296829,-512,-512,-1,-1,0.064594,0,-1,0.996914,-1,-512,0,-1,0,0.646045,-1,0.226892,-1,0.064594,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-fpga12-11-sat-pb-cnf-cr.xml,1,0,0,0,0.733333,100,0,0.84,0.321707,0.185887,3.115815,3.112755,0.333757,0.315166,0.002222,0.7,0.038896,0.84,0.000194,3.112755,0,0.000993,0.7,0.617603,0.030303,0.172532,0.315166,0.002222,0.000178,-1,0.000909,0.7,-1
bool/pseudoGLB/normalized-ooo-burch-dill-6-accl-ucl.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,-1
bool/pseudoGLB/normalized-robin14.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,-1
bool/pseudoGLB/normalized-fpga35-35-sat-pb-cnf-cr.xml,1,0,0,0,0.846154,100,0,0.943662,0.365616,0.202356,3.181835,3.432242,0.260006,0.21893,0.000151,0.7,0.005666,0.943662,0.000005,3.432242,0,0.000032,0.7,0.513009,0.003788,0.172242,0.21893,0.000151,0.000003,-1,0.000024,0.7,-1
bool/pseudoGLB/normalized-reduced-cuww1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111217555.xml,1,0,0,0,0.994543,100,0,0.996732,0.349259,0.295236,-512,-512,-1,-1,0.063064,0,-1,0.996732,-1,-512,0,-1,0,0.647131,-1,0.227368,-1,0.063064,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900579996.xml,1,0,0,0,0.989873,100,0,0.994109,0.336642,0.294969,-512,-512,-1,-1,0.067163,0,-1,0.994109,-1,-512,0,-1,0,0.647187,-1,0.247523,-1,0.067163,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-pigeon-cardinality-51-50.xml,1,0,0,0,0.897436,100,0,0.960396,0.371136,0.24372,3.610127,3.931486,0.175554,0.140465,0.000971,0.7,0.002942,0.960396,0.000013,3.931486,0,0.000086,0.7,0.530983,0.001686,0.224077,0.140465,0.000971,0.000008,-1,0.000073,0.7,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111224929.xml,1,0,0,0,0.994616,100,0,0.99684,0.35127,0.296249,-512,-512,-1,-1,0.062516,0,-1,0.99684,-1,-512,0,-1,0,0.651041,-1,0.227766,-1,0.062516,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900554375.xml,1,0,0,0,0.989717,100,0,0.993967,0.332581,0.295445,-512,-512,-1,-1,0.066959,0,-1,0.993967,-1,-512,0,-1,0,0.645372,-1,0.247193,-1,0.066959,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-2.PB06.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900571761.xml,1,0,0,0,0.990123,100,0,0.994406,0.335992,0.296661,-512,-512,-1,-1,0.066444,0,-1,0.994406,-1,-512,0,-1,0,0.651346,-1,0.245358,-1,0.066444,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900547461.xml,1,0,0,0,0.990123,100,0,0.994261,0.33273,0.297459,-512,-512,-1,-1,0.067401,0,-1,0.994261,-1,-512,0,-1,0,0.64775,-1,0.247236,-1,0.067401,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900567135.xml,1,0,0,0,0.991209,100,0,0.994758,0.335909,0.298356,-512,-512,-1,-1,0.071588,0,-1,0.994758,-1,-512,0,-1,0,0.645092,-1,0.245821,-1,0.071588,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900667195.xml,1,0,0,0,0.989556,100,0,0.993912,0.335395,0.293234,-512,-512,-1,-1,0.06662,0,-1,0.993912,-1,-512,0,-1,0,0.645525,-1,0.246016,-1,0.06662,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110970277.xml,1,0,0,0,0.994236,100,0,0.996543,0.348175,0.293247,-512,-512,-1,-1,0.061798,0,-1,0.996543,-1,-512,0,-1,0,0.646067,-1,0.22839,-1,0.061798,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111222257.xml,1,0,0,0,0.994688,100,0,0.996835,0.349095,0.295893,-512,-512,-1,-1,0.063258,0,-1,0.996835,-1,-512,0,-1,0,0.648538,-1,0.226675,-1,0.063258,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900548667.xml,1,0,0,0,0.98961,100,0,0.99362,0.333531,0.292021,-512,-512,-1,-1,0.069035,0,-1,0.99362,-1,-512,0,-1,0,0.635473,-1,0.248856,-1,0.069035,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900554154.xml,1,0,0,0,0.98916,100,0,0.993912,0.335418,0.293801,-512,-512,-1,-1,0.064271,0,-1,0.993912,-1,-512,0,-1,0,0.650266,-1,0.24596,-1,0.064271,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-ooo-burch-dill-4-accl-ucl.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111223220.xml,1,0,0,0,0.994702,100,0,0.996753,0.348123,0.295625,-512,-512,-1,-1,0.064569,0,-1,0.996753,-1,-512,0,-1,0,0.642722,-1,0.2286,-1,0.064569,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111221953.xml,1,0,0,0,0.994771,100,0,0.99688,0.348995,0.29655,-512,-512,-1,-1,0.063735,0,-1,0.99688,-1,-512,0,-1,0,0.648401,-1,0.227511,-1,0.063735,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-fpga30-28-sat-pb-cnf-cr.xml,1,0,0,0,0.826087,100,0,0.934426,0.356227,0.196822,3.124773,3.318019,0.274103,0.236769,0.000244,0.7,0.007525,0.934426,0.000009,3.318019,0,0.000065,0.7,0.529577,0.005634,0.176286,0.236769,0.000244,0.000007,-1,0.00005,0.7,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110971363.xml,1,0,0,0,0.994452,100,0,0.996748,0.348874,0.296037,-512,-512,-1,-1,0.061819,0,-1,0.996748,-1,-512,0,-1,0,0.650706,-1,0.228646,-1,0.061819,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900563250.xml,1,0,0,0,0.989276,100,0,0.994003,0.339334,0.293982,-512,-512,-1,-1,0.06451,0,-1,0.994003,-1,-512,0,-1,0,0.651272,-1,0.247372,-1,0.06451,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-reduced-prob8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-ooo-rf9-ucl.xml,1,0,0,0,0.954545,100,0,0.975,0.262128,0.315815,-512,-512,-1,-1,0.000468,0,-1,0.975,-1,-512,0,-1,0,0.459606,-1,0.214975,-1,0.000468,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-fpga20-20-sat-pb-cnf-cr.xml,1,0,0,0,0.789474,100,0,0.902439,0.333067,0.192315,3.024435,3.148912,0.296305,0.267427,0.000564,0.7,0.015717,0.902439,0.00003,3.148912,0,0.000193,0.7,0.557525,0.010363,0.173983,0.267427,0.000564,0.000025,-1,0.000156,0.7,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111221624.xml,1,0,0,0,0.994744,100,0,0.9968,0.349414,0.295779,-512,-512,-1,-1,0.064486,0,-1,0.9968,-1,-512,0,-1,0,0.644186,-1,0.227389,-1,0.064486,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-vdw-k3-l5-n550.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,-1
bool/pseudoGLB/normalized-fpga30-30-sat-pb-cnf-cr.xml,1,0,0,0,0.826087,100,0,0.934426,0.366926,0.191767,3.009336,3.27309,0.269935,0.232632,0.000207,0.7,0.007525,0.934426,0.000008,3.27309,0,0.000047,0.7,0.521462,0.005141,0.168615,0.232632,0.000207,0.000006,-1,0.000038,0.7,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111223004.xml,1,0,0,0,0.994565,100,0,0.996745,0.349437,0.294793,-512,-512,-1,-1,0.063133,0,-1,0.996745,-1,-512,0,-1,0,0.647391,-1,0.228092,-1,0.063133,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-ooo-tag10-ucl.xml,1,0,0,0,0.957447,100,0,0.975904,0.250942,0.315038,-512,-512,-1,-1,0.000429,0,-1,0.975904,-1,-512,0,-1,0,0.456543,-1,0.199515,-1,0.000429,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900554389.xml,1,0,0,0,0.98939,100,0,0.994039,0.337581,0.295384,-512,-512,-1,-1,0.064629,0,-1,0.994039,-1,-512,0,-1,0,0.651201,-1,0.249922,-1,0.064629,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900573901.xml,1,0,0,0,0.990074,100,0,0.99431,0.335261,0.296151,-512,-512,-1,-1,0.066937,0,-1,0.99431,-1,-512,0,-1,0,0.649798,-1,0.246387,-1,0.066937,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900565534.xml,1,0,0,0,0.989446,100,0,0.994178,0.331923,0.297277,-512,-512,-1,-1,0.063761,0,-1,0.994178,-1,-512,0,-1,0,0.652932,-1,0.24709,-1,0.063761,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111222080.xml,1,0,0,0,0.994872,100,0,0.996797,0.346658,0.296053,-512,-512,-1,-1,0.065884,0,-1,0.996797,-1,-512,0,-1,0,0.63863,-1,0.228361,-1,0.065884,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-army13-24bt.xml,1,0,0,0,0.976048,100,0,0.987342,0.317381,0.252183,-512,-512,-1,-1,0.006515,0,-1,0.987342,-1,-512,0,-1,0,0.565244,-1,0.23817,-1,0.006515,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-fpga45-45-sat-pb-cnf-cr.xml,1,0,0,0,0.888889,100,0,0.956044,0.366633,0.211554,-512,-512,-1,-1,0.000103,0,-1,0.956044,-1,-512,0,-1,0,0.493116,-1,0.171915,-1,0.000103,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-robin16.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,-1
bool/pseudoGLB/normalized-elf-rf7-ucl.xml,1,?,0,0,0.954545,?,0,0.975,0.278603,0.318875,-512,-512,-1,-1,0.00221,0,-1,0.975,-1,-512,0,-1,0,0.466698,-1,0.222646,-1,0.00221,-1,?,-1,0,?
bool/pseudoGLB/normalized-t2001-13queen13-1111228076.xml,1,0,0,0,0.994764,100,0,0.99674,0.347635,0.295751,-512,-512,-1,-1,0.065509,0,-1,0.99674,-1,-512,0,-1,0,0.639294,-1,0.228052,-1,0.065509,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110969860.xml,1,0,0,0,0.994203,100,0,0.996519,0.349533,0.293009,-512,-512,-1,-1,0.061643,0,-1,0.996519,-1,-512,0,-1,0,0.645967,-1,0.227561,-1,0.061643,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900581321.xml,1,?,0,0,0.988981,?,0,0.993641,0.333432,0.293869,-512,-512,-1,-1,0.064739,0,-1,0.993641,-1,-512,0,-1,0,0.646677,-1,0.248035,-1,0.064739,-1,?,-1,0,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900576151.xml,1,0,0,0,0.990025,100,0,0.994278,0.332931,0.297981,-512,-512,-1,-1,0.066678,0,-1,0.994278,-1,-512,0,-1,0,0.649446,-1,0.246249,-1,0.066678,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-reduced-prob3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900547427.xml,1,0,0,0,0.989822,100,0,0.993912,0.330903,0.296124,-512,-512,-1,-1,0.068066,0,-1,0.993912,-1,-512,0,-1,0,0.642236,-1,0.249657,-1,0.068066,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111216823.xml,1,0,0,0,0.994681,100,0,0.996691,0.345576,0.295111,-512,-512,-1,-1,0.064983,0,-1,0.996691,-1,-512,0,-1,0,0.639365,-1,0.227657,-1,0.064983,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-elf-rf10-ucl.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,?,?,-1
bool/pseudoGLB/normalized-t2001-13queen13-1110974372.xml,1,0,0,0,0.994771,100,0,0.996845,0.34819,0.296636,-512,-512,-1,-1,0.064099,0,-1,0.996845,-1,-512,0,-1,0,0.646085,-1,0.227173,-1,0.064099,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-pigeon-cardinality-15-10.xml,1,0,0,0,0.714286,100,0,0.809524,0.329831,0.19812,2.781596,2.870997,0.292817,0.276096,0.006844,0.7,0.026047,0.809524,0.000565,2.870997,0,0.001917,0.7,0.619193,0.018868,0.206445,0.276096,0.006844,0.000499,-1,0.001799,0.7,-1
bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-1.PB06.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-chnl30-35-pb-cnf-cr.xml,1,0,0,0,0.84,100,0,0.934426,0.365825,0.227407,3.210695,3.525102,0.213242,0.180974,0.000801,0.7,0.005666,0.934426,0.000021,3.525102,0,0.000107,0.7,0.558183,0.003788,0.221222,0.180974,0.000801,0.000015,-1,0.000095,0.7,-1
bool/pseudoGLB/normalized-ppp:1-11-19-21.xml,1,0,0,0,0.9375,100,0,0.961905,0.379527,0.26969,4.159609,-512,0.154736,-1,0.001162,0.733333,0.000908,0.961905,0.000006,-512,0,0.000064,0,0.642241,-1,0.218838,-1,0.001162,-1,-1,-1,0,-1
bool/pseudoGLB/normalized-pigeon-clauses-41-40.xml,1,0,0.333333,0.333333,0.909091,100,0.25,0.950617,0.448579,0.270894,2.823419,3.39344,0.32161,0.242747,0.002081,0.7,0.004536,0.950617,0.00003,3.39344,0.25,0.000141,0.7,0.633728,0.004069,0.197273,0.242747,0.002081,0.000021,-1,0.000146,0.7,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900559641.xml,1,0,0,0,0.989501,100,0,0.993949,0.33493,0.293904,-512,-512,-1,-1,0.06588,0,-1,0.993949,-1,-512,0,-1,0,0.647754,-1,0.247326,-1,0.06588,-1,-1,-1,0,-1
