@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC

@DATA
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i2_pp.cnf,1,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf,1,0,0.9044,0.8571
SAT_Competition2009/CRAFTED/sgi/new-difficult-24-193-22-70.cnf,1,0.8667,0.9619,0.81
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,0.8182,0.9259,0.7465
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,0,0,0.0004
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0,0,0
SAT_Competition2009/CRAFTED/edgematching/all/em_11_3_4_all.cnf,1,0,0.7857,0.0088
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes10.cnf,1,0.8824,0.9546,0.1356
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0,0,0
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0,0.0101,0
SAT_Competition2009/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,1,0,0.0718,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1,0,0.5255,0.0007
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g2.cnf,1,0.7143,0.94,0.7791
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0,0.678,0.0077
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,1,0.008,0.2802
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.9738,0.8437
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,1,0,0.0001
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,1,0.7778,0.935,0.7609
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0,0.0502,0
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n260-03-S722413478.sat05-482.reshuffled-07.cnf,1,0,0.6848,0.3196
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,1,0.8333,0.583
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.3333,0,0
SAT_Competition2009/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0,0.1112,0.0101
SAT_Competition2011/SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1,0,0.1019,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.3333,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.8,0.9258,0.7434
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,1,0.8844,0.8147
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0,0,0
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0,0.0212,0.5744
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-7-12-unsat.cnf,1,1,0.8372,0.7569
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,1,0.0205,0.4581
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0,0.1575,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0,0.235,0
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0,0.063,0.647
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0,0.0009,0.015
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,0,0.0103,0.0098
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1,0,0.0069,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf,1,1,0,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,0.3333,0,0.0001
SAT_Competition2007/crafted/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0,0.1393,0
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g2.cnf,1,0.8571,0.9418,0.7853
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes1.cnf,1,0.8333,0.9266,0.7499
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1,1,0.8571,0.7232
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_8gates_u2_autoenc.cnf,1,0,0.0194,0
SAT_Competition2007/crafted/Hard/contest04/others/CompositeRSA576.sat05-509.reshuffled-07.cnf,1,0,0.098,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,1,0.0031,0.6329
SAT_Competition2009/CRAFTED/sgi/new-difficult-22-173-20-80.cnf,1,0.8462,0.97,0.8365
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1,0,0.1258,0.8372
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,0,0.0753,0
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1,0,0.21,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-15-unsat.cnf,1,1,0.875,0.7473
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0.9286,0.9808,0.4731
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-14_186.cnf,1,1,0,0.5364
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv6.sat05-565.reshuffled-07.cnf,1,0,0.0344,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,0,0.0153,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0,0.0455,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,1,0.125,0.5757
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0,0.3425,0.0356
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.9429,0.9834,0.1897
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,1,1,0.9835,0.941
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1,0.75,0.9554,0.5453
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0,0.0323,0.0002
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0.2,0,0.0003
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i5_pp.cnf,1,0,0.1968,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0,0.2516,0.0001
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,0.1429,0,0.4544
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.6,0.9299,0.745
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0,0.7667,0.7474
SAT_Competition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0,0.0502,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,1,0.0112,0.6368
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,1,0.0303,0.5015
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0.6667,0.9286,0.7339
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0,0.083,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf,1,0.1429,0,0.0008
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2_autoenc.cnf,1,0,0.0189,0.0004
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v400-s344840348.sat05-470.reshuffled-07.cnf,1,0.3333,0,0
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf,1,0,0.0519,0.8166
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,1,0.8182,0.672
SAT_Competition2007/crafted/Hard/contest03/others/bqwh.60.1080.sat05-436.reshuffled-07.cnf,1,0,0.9412,0.059
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.3333,0,0
SAT_Competition2011/SAT04/handmade/anton/l4k4/lksat-n900-m6174-k4-l4-s819398222.used-as.sat04-929.cnf,1,0,0.0017,0.0001
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.1429,0,0.4472
SAT_Competition2007/crafted/Hard/contest02/ezfact64_4.sat05-451.reshuffled-07.cnf,1,0,0.0468,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,1,0.9356,0.8716
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0,0,0.0031
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0.913,0.9765,0.8246
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,0,0.9443,0.1221
SAT_Competition2009/CRAFTED/modcircuits/mod4block_3vars_7gates.cnf,1,0,0.0236,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,1,0,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0,0.9329,0.9175
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp_ci_ce.cnf,1,0,0.2779,0.0004
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0,0.8333,0.5831
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0,0.2355,0.0041
SAT_Competition2007/crafted/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,0,0.0992,0
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s344840348.sat05-470.reshuffled-07.cnf,1,0.3333,0,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0,0,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,1,0.0099,0.647
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0,0.8487,0.834
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0,0,0.0348
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1,0.3333,0,0.0002
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0,0.1883,0.0007
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0,0.0868,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,0,0.0245,0
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0,0.1475,0.002
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.04-s1788334438.sat05-543.reshuffled-07.cnf,1,0.1429,0,0.4524
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes3.cnf,1,0.8947,0.9536,0.5317
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0,0.7971,0.0001
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,1,1,0.8333,0.583
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,0.931,0.9855,0.0942
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0,0.1932,0.0004
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0.8571,0.9682,0.7717
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,1,0,0.0001
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0,0.0454,0
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0,0.0138,0
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0,0.0755,0
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0,0.0454,0.007
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.sat05-4201.reshuffled-07.cnf,1,0,0.8106,0.0026
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0,0.0761,0
SAT_Competition2007/crafted/Hard/contest04/others/ramsey.sat05-511.reshuffled-07.cnf,1,0,0,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0,0.5065,0
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0,0.798,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.3333,0,0.0054
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,1,0,0.6326
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2.cnf,1,0,0.0101,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,0.9412,0.9819,0.2354
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0,0.9723,0.8698
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0.0085,0.4965
SAT_Competition2007/crafted/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1,0.3333,0,0.0002
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s553296708.sat05-471.reshuffled-07.cnf,1,0.3333,0,0.0003
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0,0.938,0.8951
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0,0.0007,0.0258
SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0,0.2836,0
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0,0.0754,0
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0.0085,0.4965
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0,0.2415,0.0003
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,0,0.9797,0.8589
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0,0.9189,0.8944
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0,0.0718,0
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf,1,0,0.0519,0.8169
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0,0.0109,0.0001
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0,0.6758,0.0466
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0,0.0927,0
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0,0.8613,0.8573
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,0,0,0.0412
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,0,0.9718,0.8256
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,0.3333,0.0005,0.1084
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0,0.672,0.002
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0,0.0028,0.0001
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_8_cmp.cnf,1,0,0.21,0.0026
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0,0.019,0.0002
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0,0.0706,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.3333,0,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,1,0.8831,0.8006
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0,0.2185,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.7778,0.9399,0.7785
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0,0.0019,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,1,0.8333,0.583
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-109-100.cnf,1,1,0,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,1,0.8333,0.6918
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0,0.087,0
SAT_Competition2007/crafted/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf,1,0,0.834,0
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,0,0.1921,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0.6667,0.9298,0.7421
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0,0.0801,0
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.3333,0,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,1,0.9261,0.8577
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0,0.0393,0
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1875077647.sat05-530.reshuffled-07.cnf,1,0.1429,0,0.4516
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,1,0.0047,0.0862
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,0.8947,0.9534,0.5797
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,0.8,0.9523,0.6041
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0.1429,0,0.0008
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0.9167,0.979,0.7573
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.875,0.9725,0.8389
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0,0.1575,0
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0,0,0
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0,0,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,1,0.9769,0.9227
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.8462,0.9335,0.7689
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0.8667,0.9668,0.7881
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0,0.7141,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0,0.5069,0.0001
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0,0.1772,0
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,0.8889,0.9547,0.1433
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0,0.1499,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.931,0.9856,0.4801
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0,0.0713,0.5927
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0,0.0763,0
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0,0.0018,0.0976
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0.8333,0.9317,0.7687
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,1,0.8333,0.583
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,1,0,0.5745
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,1,0,0.5548
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0,0.0899,0.8158
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.1429,0,0.4472
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,0,0.0212,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,0,0.0073,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0,0.0712,0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0,0.019,0.0002
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0,0.0138,0
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0,0.074,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,1,0.0789,0.6097
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0,0.4286,0.0184
