@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC

@DATA
real/fapp31-35/fapp33/fapp33-0650-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp31-35/fapp33/fapp33-0650-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp31-35/fapp33/fapp33-0650-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp31-35/fapp33/fapp33-0650-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp31-35/fapp33/fapp33-0650-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp31-35/fapp33/fapp33-0650-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp21/fapp21-0500-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-2.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-8.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-3.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-6.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-1.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-4.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-5.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-0.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-7.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp22/fapp22-1750-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp24/fapp24-2000-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-2.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp25/fapp25-2230-1.xml,1,?,?,?,?,?,?,?,?
real/fapp21-25/fapp25/fapp25-2230-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-0.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph12-w0.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph13-w0.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph14-f28.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph14-f27.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph9-f9.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph8-f11.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph2-f25.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph2-f24.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph8-f10.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph12-w1.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph13-w1.xml,1,?,?,?,?,?,?,?,?
real/rlfapGraphsMod/graph9-f10.xml,1,?,?,?,?,?,?,?,?
real/fapp01-05/fapp02/fapp02-0250-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp05/fapp05-0350-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-3.xml,1,?,?,?,?,?,?,?,?
real/fapp01-05/fapp03/fapp03-0300-0.xml,1,?,?,?,?,?,?,?,?
real/fapp01-05/fapp01/fapp01-0200-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-10.xml,1,?,?,?,?,?,?,?,?
real/fapp01-05/fapp01/fapp01-0200-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-8.xml,1,?,?,?,?,?,?,?,?
real/fapp01-05/fapp01/fapp01-0200-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-9.xml,1,?,?,?,?,?,?,?,?
real/fapp01-05/fapp04/fapp04-0300-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp17/fapp17-0300-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-7.xml,1,?,?,?,?,?,?,?,?
real/fapp16-20/fapp18/fapp18-0350-5.xml,1,?,?,?,?,?,?,?,?
real/fapp16-20/fapp18/fapp18-0350-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-4.xml,1,?,?,?,?,?,?,?,?
real/fapp16-20/fapp18/fapp18-0350-2.xml,1,?,?,?,?,?,?,?,?
real/fapp16-20/fapp18/fapp18-0350-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-0.xml,1,?,?,?,?,?,?,?,?
real/fapp16-20/fapp18/fapp18-0350-1.xml,1,?,?,?,?,?,?,?,?
real/fapp16-20/fapp18/fapp18-0350-6.xml,1,?,?,?,?,?,?,?,?
real/fapp16-20/fapp18/fapp18-0350-3.xml,1,?,?,?,?,?,?,?,?
real/fapp16-20/fapp18/fapp18-0350-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp19/fapp19-0350-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp16/fapp16-0260-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp16-20/fapp20/fapp20-0420-1.xml,1,0,?,?,?,-1,?,?,?
real/compet02/patat-02-comp-4.xml,1,99.150406,0,?,0.956835,0,?,0.942308,0.381122
real/compet02/patat-02-comp-9.xml,1,99.54942,0,?,0.961165,0,?,0.960784,0.375004
real/compet02/patat-02-comp-7.xml,1,98.967727,0,?,0.921816,0,?,0.92723,0.39736
real/compet02/patat-02-comp-19.xml,1,99.531813,0,?,0.803714,0,?,0.804444,0.400688
real/compet02/patat-02-comp-5.xml,1,97.42019,0,?,0.990099,0,?,0.991011,0.454054
real/compet02/patat-02-comp-18.xml,1,98.883305,0,?,0.954545,0,?,0.956386,0.412578
real/compet02/patat-02-comp-10.xml,1,99.690345,0,?,0.842566,0,?,0.843023,0.379055
real/compet02/patat-02-comp-6.xml,1,99.341701,0,?,0.831933,0,?,0.833333,0.400534
real/compet02/patat-02-comp-16.xml,1,99.501066,0,?,0.87055,0,?,0.849802,0.377277
real/compet02/patat-02-comp-1.xml,1,99.409018,0,?,0.942197,0,?,0.946809,0.365747
real/compet02/patat-02-comp-3.xml,1,99.449097,0,?,0.733333,0,?,0.733333,0.376941
real/compet02/patat-02-comp-12.xml,1,99.295775,0,?,0.989556,0,?,0.988304,0.376637
real/compet02/patat-02-comp-15.xml,1,98.60055,0,?,0.950355,0,?,0.950178,0.406695
real/compet02/patat-02-comp-14.xml,1,98.95021,0,?,0.875583,0,?,0.884058,0.398883
real/compet02/patat-02-comp-17.xml,1,94.821336,0,?,0.989333,0,?,0.990453,0.574768
real/compet02/patat-02-comp-20.xml,1,99.355974,0,?,0.85348,0,?,0.856115,0.376583
real/compet02/patat-02-comp-13.xml,1,99.172295,0,?,0.933333,0,?,0.958188,0.394147
real/compet02/patat-02-comp-8.xml,1,99.476352,0,?,0.898204,0,?,0.886288,0.373497
real/compet02/patat-02-comp-2.xml,1,99.119486,0,?,0.948052,0,?,0.949153,0.38901
real/compet02/patat-02-comp-11.xml,1,99.23433,0,?,0.946524,0,?,0.943182,0.372704
real/bmc/bmc-ibm-01-16.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-02-02.xml,1,?,0,0,0.8,?,0,0.885714,0.315093
real/bmc/bmc-ibm-07-08.xml,1,?,?,?,0,?,?,?,0
real/bmc/bmc-ibm-05-02.xml,1,?,0,0,1,?,0,0.962617,0.322712
real/bmc/bmc-ibm-07-04.xml,1,?,0,0,0,?,0,0,0
real/bmc/bmc-ibm-03-16.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-03-08.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-05-04.xml,1,?,0,0,1,?,0,1,0.25005
real/bmc/bmc-ibm-01-04.xml,1,?,0,0,?,?,0,1,?
real/bmc/bmc-ibm-03-02.xml,1,?,0,0,1,?,0,1,0.341549
real/bmc/bmc-ibm-04-16.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-07-16.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-04-08.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-02-16.xml,1,?,?,?,1,?,?,?,0.249317
real/bmc/bmc-ibm-02-04.xml,1,?,0,0,1,?,0,0.961165,0.216017
real/bmc/bmc-ibm-01-02.xml,1,?,0,0,1,?,0,1,0.335936
real/bmc/bmc-ibm-04-02.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-02-08.xml,1,?,0,0,1,?,0,1,0.230331
real/bmc/bmc-ibm-04-04.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-05-16.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-07-02.xml,1,?,0,0,0,?,0,0,0
real/bmc/bmc-ibm-03-04.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-01-08.xml,1,?,?,?,?,?,?,?,?
real/bmc/bmc-ibm-05-08.xml,1,?,?,?,?,?,?,?,?
real/fapp06-10/fapp08/fapp08-0700-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp07/fapp07-0600-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp09/fapp09-0800-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-9.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp06/fapp06-0500-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-8.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-3.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-0.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-2.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-7.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-6.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-10.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-4.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-1.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-5.xml,1,0,?,?,?,-1,?,?,?
real/fapp06-10/fapp10/fapp10-0900-9.xml,1,0,?,?,?,-1,?,?,?
real/compet08/patat-08-comp-3.xml,1,88.335451,0,0,0.978659,0,0,0.979681,0.568135
real/compet08/patat-08-comp-7.xml,1,87.557355,0,0,0.982063,0,0,0.983193,0.587451
real/compet08/patat-08-comp-9.xml,1,98.483654,0,0,0.896641,0,0,0.906542,0.544084
real/compet08/patat-08-comp-14.xml,1,69.668543,0,0,0.983122,0,0,0.98524,0.507986
real/compet08/patat-08-comp-12.xml,1,99.104317,0,0,0.847025,0,0.012346,0.855228,0.539809
real/compet08/patat-08-comp-1.xml,1,98.667981,0,0,0.895397,0,0.002398,0.90303,0.539271
real/compet08/patat-08-comp-4.xml,1,85.790495,0,0,0.981618,0,0,0.983108,0.579127
real/compet08/patat-08-comp-15.xml,1,76.199804,0,0,0.982684,0,0,0.98374,0.579976
real/compet08/patat-08-comp-10.xml,1,?,0,0,0.983494,?,0,0.983979,0.584794
real/compet08/patat-08-comp-13.xml,1,98.773006,0,0,0.930576,0,0,0.943882,0.546241
real/compet08/patat-08-comp-11.xml,1,86.900369,0,0,0.978261,0,0,0.980337,0.576483
real/compet08/patat-08-comp-2.xml,1,98.167424,0,0,0.930521,0,0.004785,0.937778,0.543751
real/compet08/patat-08-comp-5.xml,1,99.283171,0,0,0.845201,0,0.002217,0.847561,0.533107
real/compet08/patat-08-comp-8.xml,1,85.421006,0,0,0.981366,0,0.022727,0.98209,0.587345
real/compet08/patat-08-comp-6.xml,1,99.246742,0,0,0.926421,0,0.00161,0.920863,0.543779
