@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC

@DATA
bool/pseudoGLB/normalized-t3002-11tsp11-1900576918.xml,1,0,0,0,0.989218,100,0,0.99376
bool/pseudoGLB/normalized-pigeon-clauses-101-100.xml,1,0,?,?,?,100,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900544484.xml,1,0,0,0,0.990315,100,0,0.994616
bool/pseudoGLB/normalized-ppp:1-13.xml,1,0,0,0,0.936508,100,0,0.962264
bool/pseudoGLB/normalized-t3002-11tsp11-1900669309.xml,1,0,0,0,0.98827,100,0,0.993818
bool/pseudoGLB/normalized-t2001-13queen13-1110973478.xml,1,0,0,0,0.994595,100,0,0.996653
bool/pseudoGLB/normalized-pigeon-cardinality-85-80.xml,1,0,0,0,0.932203,100,0,0.975155
bool/pseudoGLB/normalized-t3002-11tsp11-1900571132.xml,1,0,0,0,0.990805,100,0,0.994758
bool/pseudoGLB/normalized-t2001-13queen13-1110975607.xml,1,0,0,0,0.994475,100,0,0.996729
bool/pseudoGLB/normalized-army12-21ls.xml,1,0,0,0,0.954023,100,0,0.98513
bool/pseudoGLB/normalized-elf-rf9-ucl.xml,1,0,?,?,?,100,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1110971766.xml,1,0,0,0,0.99473,100,0,0.9967
bool/pseudoGLB/normalized-fpga45-43-sat-pb-cnf-cr.xml,1,0,0,0,0.888889,100,0,0.956044
bool/pseudoGLB/normalized-t2001-13queen13-1111227326.xml,1,0,0,0,0.994987,100,0,0.996863
bool/pseudoGLB/normalized-t3002-11tsp11-1900557574.xml,1,0,0,0,0.990361,100,0,0.994211
bool/pseudoGLB/normalized-pigeon-clauses-35-30.xml,1,0,0.333333,0.333333,0.894737,100,0.25,0.934426
bool/pseudoGLB/normalized-t3002-11tsp11-1900553812.xml,1,0,0,0,0.991209,100,0,0.994483
bool/pseudoGLB/normalized-t2001-13queen13-1111219348.xml,1,0,0,0,0.994785,100,0,0.996705
bool/pseudoGLB/normalized-ooo-rf10-ucl.xml,1,0,0,0,0.957447,100,0,0.975904
bool/pseudoGLB/normalized-t2001-13queen13-1110969170.xml,1,0,0,0,0.994203,100,0,0.996745
bool/pseudoGLB/normalized-fpga40-40-sat-pb-cnf-cr.xml,1,0,0,0,0.870968,100,0,0.950617
bool/pseudoGLB/normalized-t2001-13queen13-1110976935.xml,1,0,0,0,0.994737,100,0,0.996751
bool/pseudoGLB/normalized-t2001-13queen13-1110977464.xml,1,0,0,0,0.994565,100,0,0.996686
bool/pseudoGLB/normalized-t3002-11tsp11-1900568952.xml,1,0,0,0,0.988604,100,0,0.99393
bool/pseudoGLB/normalized-chnl40-45-pb-cnf-cr.xml,1,0,0,0,0.885714,100,0,0.950617
bool/pseudoGLB/normalized-t3002-11tsp11-1900553647.xml,1,0,0,0,0.990315,100,0,0.994421
bool/pseudoGLB/normalized-chnl10-15-pb-cnf-cr.xml,1,0,0,0,0.714286,100,0,0.809524
bool/pseudoGLB/normalized-army12-21bt.xml,1,0,0,0,0.97619,100,0,0.98513
bool/pseudoGLB/normalized-chnl35-40-pb-cnf-cr.xml,1,0,0,0,0.866667,100,0,0.943662
bool/pseudoGLB/normalized-t2001-13queen13-1111225605.xml,1,0,0,0,0.994716,100,0,0.996779
bool/pseudoGLB/normalized-fpga14-12-sat-pb-cnf-cr.xml,1,0,0,0,0.733333,100,0,0.862069
bool/pseudoGLB/normalized-t3002-11tsp11-1900574864.xml,1,0,0,0,0.98939,100,0,0.994056
bool/pseudoGLB/normalized-fpga10-9-sat-pb-cnf-cr.xml,1,0,0,0,0.692308,100,0,0.809524
bool/pseudoGLB/normalized-t2001-13queen13-1110967327.xml,1,0,0,0,0.994178,100,0,0.996564
bool/pseudoGLB/normalized-t2001-13queen13-1111221203.xml,1,0,0,0,0.994558,100,0,0.996748
bool/pseudoGLB/normalized-reduced-cuww5.xml,1,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-105-100.xml,1,0,?,?,?,100,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111218955.xml,1,0,0,0,0.994228,100,0,0.996678
bool/pseudoGLB/normalized-t3002-11tsp11-1900546076.xml,1,0,0,0,0.989664,100,0,0.994483
bool/pseudoGLB/normalized-pigeon-cardinality-101-100.xml,1,0,0,0,0.943662,100,0,0.9801
bool/pseudoGLB/normalized-t2001-13queen13-1111224255.xml,1,0,0,0,0.994595,100,0,0.996719
bool/pseudoGLB/normalized-chnl35-36-pb-cnf-cr.xml,1,0,0,0,0.846154,100,0,0.943662
bool/pseudoGLB/normalized-fpga11-9-sat-pb-cnf-cr.xml,1,0,0,0,0.714286,100,0,0.826087
bool/pseudoGLB/normalized-t3002-11tsp11-1900576927.xml,1,0,0,0,0.989041,100,0,0.994056
bool/pseudoGLB/normalized-dlx1c-ucl.xml,1,0,0,0,0.954545,100,0,0.975
bool/pseudoGLB/normalized-reduced-cuww4.xml,1,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111223689.xml,1,0,0,0,0.994334,100,0,0.996519
bool/pseudoGLB/normalized-robin18.xml,1,0,?,?,?,100,?,?
bool/pseudoGLB/normalized-pigeon-clauses-25-20.xml,1,0,0.333333,0.333333,0.857143,100,0.25,0.902439
bool/pseudoGLB/normalized-chnl50-60-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.897436,100,0,0.960396
bool/pseudoGLB/normalized-t2001-13queen13-1111224059.xml,1,0,0,0,0.995116,100,0,0.99696
bool/pseudoGLB/normalized-pigeon-cardinality-105-100.xml,1,0,0,0,0.943662,100,0,0.9801
bool/pseudoGLB/normalized-pigeon-clauses-61-60.xml,1,0,0.333333,0.333333,0.9375,100,0.25,0.966942
bool/pseudoGLB/normalized-t3002-11tsp11-1900551347.xml,1,0,0,0,0.990719,100,0,0.994645
bool/pseudoGLB/normalized-t2001-13queen13-1110971097.xml,1,0,0,0,0.994074,100,0,0.99646
bool/pseudoGLB/normalized-t2001-13queen13-1110970631.xml,1,0,0,0,0.995068,100,0,0.996974
bool/pseudoGLB/normalized-t2001-13queen13-1111223696.xml,1,0,0,0,0.994483,100,0,0.996727
bool/pseudoGLB/normalized-t2001-13queen13-1110975678.xml,1,0,0,0,0.994624,100,0,0.996636
bool/pseudoGLB/normalized-t3002-11tsp11-1900582300.xml,1,0,0,0,0.989333,100,0,0.994161
bool/pseudoGLB/normalized-pigeon-clauses-75-70.xml,1,0,0.333333,0.333333,0.948718,100,0.25,0.971631
bool/pseudoGLB/normalized-fpga10-10-sat-pb-cnf-cr.xml,1,0,0,0,0.692308,100,0,0.809524
bool/pseudoGLB/normalized-chnl40-50-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.894737,100,0,0.950617
bool/pseudoGLB/normalized-t3002-11tsp11-1900584219.xml,1,0,0,0,0.989664,100,0,0.994211
bool/niklas/seymour.xml,1,?,0,0,0.777778,?,0,0.897436
bool/niklas/stein45.xml,1,?,0,0,0.888889,?,0,0.942857
bool/niklas/air03.xml,1,?,?,?,?,?,?,?
bool/niklas/mitre.xml,1,90.415648,?,?,?,-1,?,?
bool/niklas/air04.xml,1,?,?,?,?,?,?,?
bool/niklas/air05.xml,1,?,?,?,?,?,?,?
bool/niklas/p0033.xml,1,?,?,?,?,?,?,?
bool/niklas/pk1.xml,1,?,?,?,?,?,?,?
bool/niklas/my-adder.xml,1,?,0,0,0.764706,?,0,0.891892
bool/niklas/mux.xml,1,?,0,0,0.833333,?,0,0.927273
bool/niklas/p2756.xml,1,?,?,?,?,?,?,?
bool/niklas/p0282.xml,1,?,?,?,0.994737,?,?,?
bool/niklas/stein27.xml,1,?,0,0,0.833333,?,0,0.906977
bool/niklas/l152lav.xml,1,?,?,?,?,?,?,?
bool/niklas/p0548.xml,1,60.25641,?,?,?,-1,?,?
bool/niklas/mod008.xml,1,?,?,?,?,?,?,?
bool/niklas/p0201.xml,1,?,0,0,0.987805,?,0,0.996705
bool/niklas/enigma.xml,1,?,?,?,?,?,?,?
bool/niklas/lseu.xml,1,?,?,?,?,?,?,?
bool/primesDimacs/g-125-17.xml,1,0.182757,0,0,0.95122,-1,0,0.95122
bool/primesDimacs/f1000.xml,1,80.952381,0,0,0.714286,-1,0,0.714286
bool/primesDimacs/hanoi4.xml,1,87.002172,0,0,0.8,-1,0,0.8
bool/primesDimacs/f600.xml,1,80.952381,0,0,0.809524,-1,0,0.809524
bool/primesDimacs/bf-1355-638.xml,1,?,0,0,0.851852,?,0,1
bool/primesDimacs/bf-0432-007.xml,1,77.881752,0,0,0.8,-1,0,1
bool/primesDimacs/bf-2670-001.xml,1,?,0,0,0.636364,?,0,1
bool/primesDimacs/bf-1355-075.xml,1,?,0,0,0.862069,?,0,1
bool/primesDimacs/hanoi5.xml,1,87.956842,0,0,1,-1,0,1
bool/primesDimacs/g-125-18.xml,1,0.172621,0,0,0.95122,-1,0,0.95122
bool/primesDimacs/f2000.xml,1,80.952381,0,0,0.777778,-1,0,0.777778
bool/ttp/data-6-3.xml,1,40.077821,0,0,0.846154,-1,0,0.904762
bool/ttp/data-4-3.xml,1,?,0,0,0.75,?,0,0.818182
bool/ttp/circ-8-3.xml,1,45.774304,0,0,?,-1,0,0.935484
bool/ttp/data-10-3.xml,1,28.395635,?,?,?,-1,?,?
bool/course/ss97-6.xml,1,?,0.333333,0.333333,0.882353,?,0,0.95122
bool/course/ws97-3.xml,1,32.659409,0,0,0.970588,-1,0,0.990544
bool/course/ws97-5.xml,1,?,0,0,0.947368,?,0,0.982906
bool/course/ss97-4.xml,1,?,0,0,0.97037,?,0,0.989276
bool/aim/aim-100-2-0-4.xml,1,?,0,0,0.333333,?,0,0.333333
bool/aim/aim-200-2-0-1.xml,1,66.5,0,0,0.333333,-1,0,0.333333
bool/aim/aim-50-3-4-1.xml,1,?,0,0,0.25,?,0,0.25
bool/aim/aim-50-2-0-4.xml,1,?,0,0,0,?,0,0
bool/aim/aim-200-6-0-3.xml,1,?,0,0,0.285714,?,0,0.285714
bool/aim/aim-100-3-4-4.xml,1,?,0,0,0.333333,?,0,0.333333
bool/aim/aim-50-3-4-2.xml,1,?,0,0,0.25,?,0,0.25
bool/aim/aim-200-1-6-4.xml,1,60.769231,0,0,0.5,-1,0,0.5
bool/aim/aim-200-6-0-1.xml,1,?,0,0,0.384615,?,0,0.384615
bool/aim/aim-100-6-0-3.xml,1,?,0,0,0.333333,?,0,0.333333
bool/aim/aim-200-1-6-3.xml,1,61.346154,0,0,0.555556,-1,0,0.555556
bool/aim/aim-200-6-0-2.xml,1,?,0,0,0.333333,?,0,0.333333
bool/aim/aim-100-1-6-1.xml,1,?,0,0,0,?,0,0
bool/aim/aim-100-6-0-1.xml,1,?,0,0,0.2,?,0,0.2
bool/aim/aim-200-6-0-4.xml,1,?,0,0,0.285714,?,0,0.285714
bool/aim/aim-200-2-0-4.xml,1,66.333333,0,0,0.333333,-1,0,0.333333
bool/aim/aim-100-2-0-2.xml,1,?,0,0,0.25,?,0,0.25
bool/aim/aim-100-2-0-1.xml,1,?,0,0,0.428571,?,0,0.428571
bool/aim/aim-200-1-6-2.xml,1,?,0,0,0,?,0,0
bool/aim/aim-50-1-6-1.xml,1,?,0,0,0.5,?,0,0.5
bool/aim/aim-50-2-0-1.xml,1,?,0,0,0,?,0,0.333333
bool/aim/aim-200-3-4-3.xml,1,77.045455,0,0,0.25,-1,0,0.25
bool/aim/aim-100-2-0-3.xml,1,?,0,0,0.333333,?,0,0
bool/aim/aim-200-3-4-2.xml,1,77.272727,0,0,0.25,-1,0,0.25
bool/aim/aim-100-6-0-2.xml,1,?,0,0,0.285714,?,0,0.285714
bool/aim/aim-100-1-6-2.xml,1,?,0,0,0.555556,?,0,0.555556
bool/aim/aim-50-1-6-3.xml,1,?,0,0,0,?,0,0
bool/aim/aim-50-3-4-3.xml,1,?,0,0,0.454545,?,0,0.454545
bool/aim/aim-100-1-6-3.xml,1,?,0,0,0.6,?,0,0.6
bool/aim/aim-50-2-0-2.xml,1,?,0,0,0.25,?,0,0.25
bool/aim/aim-100-3-4-3.xml,1,?,0,0,0.333333,?,0,0.333333
bool/aim/aim-100-3-4-2.xml,1,?,0,0,0.25,?,0,0.25
bool/aim/aim-50-2-0-3.xml,1,?,0,0,0.25,?,0,0.25
bool/aim/aim-100-1-6-4.xml,1,?,0,0,0.5,?,0,0.5
bool/aim/aim-200-3-4-1.xml,1,77.045455,0,0,0.428571,-1,0,0.428571
bool/aim/aim-200-2-0-2.xml,1,66.5,0,0,0.333333,-1,0,0.333333
bool/aim/aim-50-3-4-4.xml,1,?,0,0,0.428571,?,0,0.428571
bool/aim/aim-50-1-6-2.xml,1,?,0,0,1,?,0,1
bool/aim/aim-200-3-4-4.xml,1,77.045455,0,0,0.333333,-1,0,0.333333
bool/aim/aim-100-6-0-4.xml,1,?,0,0,0.230769,?,0,0.230769
bool/aim/aim-200-1-6-1.xml,1,?,0,0,0.555556,?,0,0.555556
bool/aim/aim-50-1-6-4.xml,1,?,0,0,0.666667,?,0,0.666667
bool/aim/aim-100-3-4-1.xml,1,?,0,0,0.333333,?,0,0.333333
bool/aim/aim-200-2-0-3.xml,1,66.5,0,0,0.333333,-1,0,0.333333
bool/aim/aim-50-6-0-3.xml,1,?,0,0,0.4,?,0,0.4
bool/aim/aim-50-6-0-1.xml,1,?,0,0,0.230769,?,0,0.230769
bool/aim/aim-50-6-0-4.xml,1,?,0,0,0.230769,?,0,0.230769
bool/aim/aim-50-6-0-2.xml,1,?,0,0,0.285714,?,0,0.285714
bool/radar/radar-10-10-4.5-0.95-100.xml,1,?,0,0,0.733333,?,0,0.870968
bool/radar/radar-30-30-4.5-0.95-98.xml,1,?,0,0,0.809524,?,0,0.906977
bool/radar/radar-10-20-4.5-0.95-100.xml,1,?,0,0,0.789474,?,0,0.897436
bool/radar/radar-10-20-4.5-0.5-100.xml,1,?,0,0,0.789474,?,0,0.897436
bool/radar/radar-10-20-4.5-0.95-98.xml,1,?,0,0,0.764706,?,0,0.885714
bool/radar/radar-30-70-4.5-0.95-100.xml,1,?,0,0,0.826087,?,0,0.914894
bool/radar/radar-10-10-4.5-0.5-100.xml,1,?,0,0,0.764706,?,0,0.885714
bool/radar/radar-10-10-4.5-0.95-98.xml,1,?,0,0,0.733333,?,0,0.870968
bool/radar/radar-30-70-4.5-0.95-98.xml,1,?,0,0,1,?,0,1
bool/radar/radar-30-30-4.5-0.5-100.xml,1,?,0,0,0.826087,?,0,0.924528
bool/radar/radar-30-70-4.5-0.5-100.xml,1,?,0,0,0.826087,?,0,0.934426
bool/radar/radar-30-30-4.5-0.95-100.xml,1,?,0,0,0.809524,?,0,0.911111
bool/chnl/chnl-35-40.xml,1,100,0,0,0.866667,-1,0,0.943662
bool/chnl/chnl-35-45.xml,1,100,0,0,0.885714,-1,0,0.943662
bool/chnl/chnl-40-45.xml,1,100,0,0,0.885714,-1,0,0.950617
bool/chnl/chnl-15-16.xml,1,100,0,0,0.75,-1,0,0.870968
bool/chnl/chnl-15-20.xml,1,100,0,0,0.777778,-1,0,0.870968
bool/chnl/chnl-50-51.xml,1,100,0,0,0.897436,-1,0,0.960396
bool/chnl/chnl-50-55.xml,1,100,0,0,0.897436,-1,0,0.960396
bool/chnl/chnl-15-25.xml,1,100,0,0,0.818182,-1,0,0.870968
bool/chnl/chnl-20-30.xml,1,100,0.333333,0.333333,0.818182,-1,0,0.902439
bool/chnl/chnl-10-20.xml,1,100,0.333333,0.333333,0.777778,-1,0,0.826087
bool/chnl/chnl-50-60.xml,1,100,0.333333,0.333333,0.897436,-1,0,0.960396
bool/chnl/chnl-20-25.xml,1,100,0,0,0.818182,-1,0,0.902439
bool/chnl/chnl-30-40.xml,1,100,0.333333,0.333333,0.866667,-1,0,0.934426
bool/chnl/chnl-10-11.xml,1,100,0,0,0.692308,-1,0,0.809524
bool/chnl/chnl-40-50.xml,1,100,0.333333,0.333333,0.894737,-1,0,0.950617
bool/chnl/chnl-30-31.xml,1,100,0,0,0.826087,-1,0,0.934426
bool/chnl/chnl-20-21.xml,1,100,0,0,0.789474,-1,0,0.902439
bool/chnl/chnl-35-36.xml,1,100,0,0,0.846154,-1,0,0.943662
bool/chnl/chnl-30-35.xml,1,100,0,0,0.84,-1,0,0.934426
bool/chnl/chnl-10-15.xml,1,100,0,0,0.714286,-1,0,0.809524
bool/chnl/chnl-40-41.xml,1,100,0,0,0.870968,-1,0,0.950617
bool/garden/g-15x15.xml,1,?,0,0,0.6,?,0,0.636364
bool/garden/g-9x3.xml,1,?,0,0,0.6,?,0,0.636364
bool/garden/g-100x100.xml,1,?,0,0,0.6,?,0,0.636364
bool/garden/g-7x7.xml,1,?,0,0,0.6,?,0,0.636364
bool/garden/g-4x4.xml,1,?,0,0,0.6,?,0,0.636364
bool/garden/g-9x9.xml,1,?,0,0,0.6,?,0,0.636364
bool/garden/g-2x2.xml,1,?,0,0,0,?,0,0
real/fapp26-30/fapp26/fapp26-2300-8.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-3.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-6.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-5.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-1.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-10.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-9.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-0.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-4.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-7.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp26/fapp26-2300-2.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-1.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-9.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-10.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-3.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-6.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-8.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-7.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-4.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-5.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-2.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp28/fapp28-2800-0.xml,1,0.451947,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-6.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-5.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-3.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-10.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-9.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-1.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-8.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-4.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-7.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-2.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp30/fapp30-3000-0.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-9.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-10.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-0.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-3.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-8.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-6.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-4.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-5.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-7.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-1.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp27/fapp27-2550-2.xml,1,0,?,?,?,-1,?,?
real/fapp26-30/fapp29/fapp29-2900-3.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-2.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-4.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-0.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-1.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-9.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-6.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-8.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-10.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-5.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-7.xml,1,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f9.xml,1,0,?,?,?,-1,?,?
real/rlfapScens11/scen11-f10.xml,1,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f3.xml,1,0,?,?,?,-1,?,?
real/rlfapScens11/scen11-f6.xml,1,0,?,?,?,-1,?,?
real/rlfapScens11/scen11-f12.xml,1,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f11.xml,1,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f1.xml,1,0,?,?,?,-1,?,?
real/rlfapScens11/scen11-f4.xml,1,0,?,?,?,-1,?,?
real/rlfapScens11/scen11-f5.xml,1,0,?,?,?,-1,?,?
real/rlfapScens11/scen11-f8.xml,1,0,?,?,?,-1,?,?
real/rlfapScens11/scen11-f2.xml,1,0,?,?,?,-1,?,?
real/rlfapScens11/scen11-f7.xml,1,0,?,?,?,-1,?,?
real/small/patat-02-small-3.xml,1,97.625899,0,0,0.847458,0,0.004878,0.882353
real/small/patat-02-small-2.xml,1,?,0,0,0.95122,?,0,0.961353
real/small/patat-02-small-5.xml,1,97.540107,0,0,0.936652,0,0.005076,0.947955
real/small/patat-02-small-1.xml,1,97.462366,0,0,0.858974,0,0.005525,0.909091
real/small/patat-02-small-4.xml,1,98.050975,0,0,0.944954,0,0.005525,0.96
real/rlfapScens/scen4.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen10.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen3.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen6.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen2.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen8.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen11.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen1.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen7.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen5.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph9.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph1.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph4.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph7.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph2.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph12.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph10.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph8.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph6.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph14.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph11.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph13.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph3.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph5.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5600.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5582.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5563.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5594.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5596.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5583.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5590.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5579.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5591.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5570.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5565.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5566.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5584.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5576.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5569.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5588.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5599.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5577.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5587.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5578.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5592.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5573.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5562.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5597.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5598.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5575.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5593.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5586.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5564.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5580.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5572.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5561.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5574.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5595.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5568.xml,1,?,?,?,?,?,?,?
