@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la17_x2.dzn,1,0.450202,1,1,1,0,1,0.366705,0,13.191059,1.234483,0.511887,0.453716,0.00014,10,13.190462,1.34169,13.184784,0.483031,0.095238,1.195681,0.722858,0.014639,0.276195,1.341641,0,0.952381,0,13.723987,0,2.594878,0.045225,9271,463.55,7914.384529,0.133425,5734,0.047619,2769.996935,200,26.369568,13204,-14.142136,1879671,655103.55,263.821184,2651.390352,1024.718139,210,11.99005,0.415331,3259.221642,1.044776,9351.597015,0.434262,1313.19,9271,463.55,0,6.7,0,201,20,3,201,309.615178,7.142857,0,40,2410,-134.194133,9352,0.05,640,37.687545,0.155435,247,20,10288,4676,275769,0.000609,12.21393,0.957143,10,21,201,20,243.219281,0,20.895522,20,2.985075,0,2,0,2,34,0,0,0,0,0,0,0,0.991381,2.857143,0,0,4.63,0.02,20,20,0,600,0,16,0,0,1,0,0,0,0,0,2.57,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la13_x3.dzn,1,0.55379,1,1,1,0,1,0.448317,0,13.925369,1.494107,0.751669,0.715322,0.00011,5,13.92461,2.49602,13.92151,0.727212,0.196721,1.530492,0.830774,0.006612,0.120681,2.495923,0,0.983607,0,17.194423,0,1.725877,0.032139,15475,257.916667,12532.36906,0.149513,1494,0.016393,4247.006026,300,27.843021,4156,-17.320508,4682875,1711637.916667,835.522139,4191.528349,1488.401778,305,6.993355,1.108887,5686.504707,1.013289,15557.724252,0.35948,176.879,15475,257.916667,0,20.066667,0,301,60,3,301,446.297891,16.721311,0,111,2105,-76.45221,15558,0.016667,920,41.089735,0.190252,312,60,13536,7779,53948,0.000307,5.883721,0.986885,5,61,301,60,329.534453,0,60.797342,60,2.990033,0,2,0,2,44,0,0,0,0,0,0,0,0.994683,2.95082,0,0,5.4,0.05,60,60,0,900,0,8,0,0,1,0,0,0,0,0,3.31,0,5,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la16_x3.dzn,1,0.466706,1,1,1,0,1,0.376892,0,13.970555,1.152151,0.499577,0.458686,0.00009,10,13.970145,1.704064,13.966319,0.478403,0.096774,1.457552,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.770974,0.032139,15959,531.966667,12573.245602,0.150369,4651,0.032258,4330.745057,300,27.932638,12366,-17.320508,4831859,1686096.966667,419.116659,4205.128677,1528.394193,310,11.993355,0.531072,5601.651052,1.0299,16052.687708,0.376112,361.706,15959,531.966667,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,60,3610,-141.235297,16053,0.033333,940,40.558857,0.152294,352,30,35449,8026.5,112129,0.000337,12.431894,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,47,0,0,0,0,0,0,0,0.994164,2.903226,0,0,8.23,0.04,30,30,0,900,0,17,0,0,1,0,0,0,0,0,6.15,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_8.dzn,1,0.234595,1,1,1,0.794872,0.205128,0.730818,1,10.356452,4.276624,1.405018,0.214978,0.538532,4,6.215595,0.779024,1,1.440337,0.059829,0.72198,1.806284,1.141583,1.22546,0.3832,1.461994,0.700855,0.264957,0.614808,0,0.732067,0.801254,1062,151.714286,2120.668043,0.144477,26289,0.034188,727.224602,82,2,52595,1.519473,20851,2146.540693,103.56452,227.399348,418.358104,117,1.205128,1.174997,27.519752,1.5,267.320513,0.499838,11849.6,2,1,0,1.722397,0,78,7,2,16,117.241703,21.025641,0,82,94,-6.494102,1311,0.142857,386,18.125368,2.165581,480,7,124,327.75,1386404,1.956441,2.794872,0.666667,2,37,16,10,160.526241,0,6.25641,7,4.064103,0,2,0,2,2,62,0,0,62,62,31,0,3.972759,2.709402,0,0,2.09,0.01,28,3,0,317,0,3,0,0,1,0,0,0,0,0,0.05,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la17_x3.dzn,1,0.466601,1,1,1,0,1,0.376905,0,13.776022,1.152151,0.499577,0.458686,0.00009,10,13.775617,1.704064,13.771844,0.478403,0.096774,1.456963,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.592832,0.032139,13947,464.9,12398.168909,0.133357,3360,0.032258,4270.441414,300,27.543689,9433,-17.320508,4222347,1473404.9,413.280651,4146.574182,1522.122879,310,11.993355,0.531072,4895.03289,1.0299,14027.730897,0.356196,603.639,13947,464.9,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,60,3610,-141.235297,14028,0.033333,940,39.994093,0.152294,309,30,30424,7014,187128,0.000332,12.212625,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,36,0,0,0,0,0,0,0,0.994245,2.903226,0,0,8.23,0.05,30,30,0,900,0,16,0,0,1,0,0,0,0,0,6.15,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la18_x3.dzn,1,0.463842,1,1,1,0,1,0.376332,0,13.925369,1.157344,0.499577,0.458686,0.000086,10,13.924978,1.704062,13.921324,0.478403,0.096774,1.457257,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.741835,0.032139,15471,515.7,12532.589388,0.145932,3252,0.032258,4316.743035,300,27.842648,11957,-17.320508,4682871,1634105.7,417.76107,4191.527976,1526.945864,310,11.993355,0.531072,5428.922591,1.0299,15557.710963,0.271975,485.855,15471,515.7,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,60,3610,-141.235297,15558,0.033333,940,40.427708,0.152294,347,30,62324,7779,150615,0.000322,12.564784,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,75,0,0,0,0,0,0,0,0.994426,2.903226,0,0,8.26,0.04,30,30,0,900,0,17,0,0,1,0,0,0,0,0,6.19,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la19_x3.dzn,1,0.468667,1,1,1,0,1,0.37734,0,13.969207,1.142005,0.499577,0.458686,0.00009,10,13.968796,1.704064,13.964966,0.478403,0.096774,1.456374,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.547065,0.032139,15944,531.466667,12572.031542,0.130189,5321,0.032258,4330.326844,300,27.929933,12248,-17.320508,4827344,1684521.466667,419.076199,4204.722713,1528.351002,310,11.993355,0.531072,5596.416833,1.0299,16037.687708,0.434438,321.6,15944,531.466667,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,60,3610,-141.235297,16038,0.033333,940,40.55494,0.152294,304,30,17791,8019,99696,0.000337,12.136213,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,25,0,0,0,0,0,0,0,0.994158,2.903226,0,0,8.28,0.05,30,30,0,900,0,16,0,0,1,0,0,0,0,0,6.18,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la21_x2.dzn,1,0.465076,1,1,1,0,1,0.376564,0,13.964702,1.16623,0.499577,0.458686,0.000093,10,13.964277,1.704065,13.960312,0.478403,0.096774,1.457126,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.621915,0.032139,15891,529.7,12567.968285,0.136368,8180,0.032258,4328.925882,300,27.920624,17641,-17.320508,4812291,1679269.7,418.941056,4203.36648,1528.206288,310,11.993355,0.531072,5578.969103,1.0299,15987.677741,0.463693,443.358,15891,529.7,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,60,3610,-141.235297,15988,0.033333,940,40.541833,0.152295,348,30,16565,7994,137441,0.000349,12.418605,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,33,0,0,0,0,0,0,0,0.993953,2.903226,0,0,8.27,0.04,30,30,0,900,0,16,0,0,1,0,0,0,0,0,6.18,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la20_x3.dzn,1,0.465232,1,1,1,0,1,0.37662,0,13.995679,1.148457,0.499577,0.458686,0.00009,10,13.995267,1.704064,13.991427,0.478403,0.096774,1.456668,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.725284,0.032139,16239,541.3,12595.855841,0.152228,3714,0.032258,4338.532884,300,27.982854,8119,-17.320508,4916739,1715716.3,419.870365,4212.690825,1529.197719,310,11.993355,0.531072,5700.054153,1.0299,16334.681063,0.457445,585.235,16239,541.3,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,60,3610,-141.235297,16335,0.033333,940,40.631793,0.152294,321,30,7674,8167.5,181423,0.000338,12.378738,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,15,0,0,0,0,0,0,0,0.994142,2.903226,0,0,8.26,0.05,30,30,0,900,0,16,0,0,1,0,0,0,0,0,6.19,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la11_x3.dzn,1,0.55391,1,1,1,0,1,0.448292,0,13.970555,1.500664,0.751669,0.715322,0.000122,5,13.969713,2.49603,13.966274,0.727212,0.196721,1.531664,0.830774,0.006612,0.120681,2.495923,0,0.983607,0,17.194423,0,1.816841,0.032139,15958,265.966667,12572.985998,0.163718,2338,0.016393,4260.762478,300,27.932548,5459,-17.320508,4831858,1766095.966667,838.233319,4205.128587,1489.824746,305,6.993355,1.108887,5867.428461,1.013289,16052.684385,0.428284,195.738,15958,265.966667,0,20.066667,0,301,60,3,301,446.297891,16.721311,0,120,2105,-76.45221,16053,0.016667,920,41.222905,0.190253,332,60,8641,8026.5,59700,0.000341,6.033223,0.986885,5,61,301,60,329.534453,0,60.797342,60,2.990033,0,2,0,2,24,0,0,0,0,0,0,0,0.994102,2.95082,0,0,5.4,0.06,60,60,0,900,0,8,0,0,1,0,0,0,0,0,3.31,0,5,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack001.dzn,1,0.186962,1,1,1,0.645161,0.354839,0.807653,1,10.60548,3.743608,1.98651,0.216397,0.50661,3,6.906194,1.590252,1,1.875275,0.172414,0.701296,1.946354,1.020838,1.180334,1.096456,1.834454,0.735632,0.229885,2.299688,0,0.938315,1.032974,1337,89.133333,2102.336151,0.180883,1888,0.034483,600.838849,64,2,3822,1.062474,34135,5269.35303,222.71507,273.099854,327.860524,87,1.741935,1.057419,84.989565,1.403226,550.564516,0.493982,931.598,2,1,0,3.431734,0,62,15,2,22,103.562553,20.505747,0,66,108,-9.780068,1558,0.066667,284,24.164783,1.535008,202,15,141,389.5,81049,1.344424,2.645161,0.712644,2,41,22,21,120.575452,0,10.483871,15,4.370968,0,2,0,2,5,40,0,0,40,40,20,0,2.428417,3.114943,0,0,2.1,0,24,3,0,271,0,3,0,0,1,0,0,0,0,0,0.07,0,3,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la23_x2.dzn,1,0.465612,1,1,1,0,1,0.376703,0,13.981032,1.13957,0.499577,0.458686,0.000087,10,13.980634,1.704063,13.976916,0.478403,0.096774,1.456079,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.521509,0.032139,16078,535.933333,12582.681901,0.131476,4142,0.032258,4333.996462,300,27.953832,9292,-17.320508,4867078,1698385.933333,419.430962,4208.282418,1528.729839,310,11.993355,0.531072,5642.478184,1.0299,16169.694352,0.44576,616.071,16078,535.933333,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,58,3610,-141.235297,16170,0.033333,940,40.589296,0.152294,374,30,11798,8085,190982,0.000327,12.428571,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,28,0,0,0,0,0,0,0,0.994329,2.903226,0,0,8.27,0.05,30,30,0,900,0,16,0,0,1,0,0,0,0,0,6.18,0,10,0
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/german-credit.dzn,1,-1,0,0,0,0.758118,0.241882,-1,-1,1.008966,-1,0.855112,-1,0.000086,0,1.000001,2.952777,1,2.903874,-1,-1,1.748102,1.569353,1.748102,2.952447,0,0.204483,0.368567,-1,-1,5.902713,0.00137,-1,-1,275075.965784,0.78706,7719,0,10842.008966,2217,1,15487,-1,22678,9116.059295,1008.965784,10848.965784,25886.57442,10842,0.092159,4.060257,0.840965,1.000185,2.092066,0.498418,414.098,2,0.002004,1,-1,0,10840,-1,-1,2622,22397.377141,-1,0,-1,999,0.721811,1000,-1,28115,25.371331,11.420666,112,-1,10632,1000,4487163,4.581634,507.058303,0.999816,2,1109,1,1000,25886.561543,0,233.740959,-1,25.375185,0.185206,3,0,1,19,8218,1,0,6618,6618,3996,0,-1,25.370504,0,0,117.27,96.71,998,2,1,275067,0,1829,0,2008,-1,0,0,0,0,0,17.99,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la25_x2.dzn,1,0.464997,1,1,1,0,1,0.376572,0,13.874405,1.135096,0.499577,0.458686,0.000093,10,13.873981,1.704065,13.870021,0.478403,0.096774,1.45621,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.614874,0.032139,14927,497.566667,12486.701515,0.138956,3753,0.032258,4300.934047,300,27.740042,11231,-17.320508,4520327,1577387.566667,416.232152,4176.18716,1525.304969,310,11.993355,0.531072,5240.490255,1.0299,15017.697674,0.334164,334.071,14927,497.566667,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,58,3610,-141.235297,15018,0.033333,940,40.279682,0.152295,348,30,42539,7509,103562,0.000349,12.54485,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,67,0,0,0,0,0,0,0,0.993961,2.903226,0,0,8.27,0.05,30,30,0,900,0,16,0,0,1,0,0,0,0,0,6.18,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_5.dzn,1,0.236157,1,1,1,0.864407,0.135593,0.74358,1,10.344296,4.282556,1.081055,0.153742,0.553156,4,5.931665,0.976939,1,0.944426,0.016667,0.740199,1.585884,1.394266,1.146926,0.512718,1.390392,0.694444,0.283333,-0.19474,0,0.549483,0.618315,1295,431.666667,3265.89491,0.115948,12190,0.022222,1067.699772,125,2,24397,2.514324,20999,1696.511964,144.820143,267.503175,631.809803,180,0.79661,1.499435,14.37722,1.525424,177.957627,0.499652,3515.83,2,1,0,0.708,0,118,3,2,16,166.340841,30.644444,0,127,94,-4.140397,1300,0.333333,595,18.143861,3.315909,614,3,138,431.666667,632850,2.496501,2.872881,0.655556,2,42,16,14,249.702349,0,6.152542,3,4.237288,0,2,0,2,1,102,0,0,102,102,51,0,7.277013,2.777778,0,0,2.11,0.02,34,3,0,500,0,3,0,0,1,0,0,0,0,0,0.06,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack002.dzn,1,0.182632,1,1,1,0.658824,0.341176,0.825123,1,11.200899,3.478817,1.825679,0.173196,0.523584,3,7.085369,1.876894,1,1.820676,0.155172,0.736384,1.877937,1.10828,1.147278,1.29252,1.514724,0.732759,0.241379,2.699076,0,0.92594,0.99977,2120,117.777778,2954.309345,0.178314,3372,0.025862,821.902853,85,2,6809,1.186009,68144,11039.399145,313.625161,380.675009,437.50239,116,1.682353,1.178302,129.875284,1.364706,801.694118,0.495227,889.672,2,1,0,4.180328,0,85,18,2,29,138.388524,23.948276,0,87,143,-10.219751,2354,0.055556,379,25.468184,1.589485,158,18,285,588.5,103202,1.386499,2.658824,0.732759,2,54,29,28,160.179965,0,12.611765,18,4.305882,0,2,0,2,9,56,0,0,56,56,28,0,2.6444,3.155172,0,0,2.1,0,30,3,0,366,0,3,0,0,1,0,0,0,0,0,0.07,0,3,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la22_x2.dzn,1,0.463129,1,1,1,0,1,0.376192,0,13.838022,1.167812,0.499577,0.458686,0.000099,10,13.837573,1.704068,13.833377,0.478403,0.096774,1.456995,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.735864,0.032139,14550,485,12453.941137,0.145205,4338,0.032258,4289.64748,300,27.666754,9718,-17.320508,4407750,1538105,415.140662,4165.235349,1524.129785,310,11.993355,0.531072,5109.983389,1.0299,14643.687708,0.446388,508.71,14550,485,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,60,3610,-141.235297,14644,0.033333,940,40.174004,0.152295,337,30,11798,7322,157700,0.000369,12.554817,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,28,0,0,0,0,0,0,0,0.993602,2.903226,0,0,8.28,0.04,30,30,0,900,0,17,0,0,1,0,0,0,0,0,6.2,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack004.dzn,1,0.264513,1,1,1,0.925816,0.074184,0.731291,1,11.199059,3.900282,0.608684,0.053361,0.576668,3,5.839074,1.212638,1,0.610062,0.034343,0.808485,1.243282,1.967165,0.995055,0.624688,1.173608,0.678788,0.315152,1.597242,0,0.381347,0.399321,2091,123,8953.22538,0.089572,3220,0.006061,2890.341631,336,2,6463,3.124644,59139,2847.692324,268.777412,591.807389,1706.748309,495,0.364985,1.995857,8.450126,1.468843,175.486647,0.498221,398.343,2,1,0,4.187865,0,337,17,2,25,430.170587,48.343434,0,338,123,-1.925231,2351,0.058824,1644,18.087324,3.631709,42,17,292,235.1,197180,3.493338,2.925816,0.680808,2,70,25,24,688.263188,0,6.367953,17,4.059347,0,2,0,2,1,312,0,0,312,312,156,0,11.915437,2.763636,0,0,2.24,0.1,50,3,0,1368,0,3,0,0,1,0,0,0,0,0,0.08,0,3,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack006.dzn,1,0.258182,1,1,1,0.909091,0.090909,0.736448,1,10.956376,3.581587,0.704082,0.073244,0.572444,3,5.795877,1.178509,1,0.680663,0.04142,0.785364,1.304563,1.758767,1.017834,0.610957,1.214402,0.680473,0.310651,1.356584,0,0.439497,0.464606,1649,117.785714,6113.549595,0.098821,6433,0.008876,1959.00631,230,2,12897,2.591657,41809,2348.279532,219.127523,439.814899,1165.947936,338,0.445887,1.79895,10.165712,1.463203,180.991342,0.498798,851.065,2,1,0,3.440426,0,231,14,2,21,303.728422,40.343195,0,232,103,-2.277344,1987,0.071429,1122,18.087425,3.287285,524,14,538,198.7,287660,3.129632,2.909091,0.683432,2,58,21,20,470.807909,0,6.311688,14,4.069264,0,2,0,2,2,210,0,0,210,210,105,0,9.110933,2.781065,0,0,2.16,0.04,42,3,0,940,0,3,0,0,1,0,0,0,0,0,0.07,0,3,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la24_x2.dzn,1,0.464652,1,1,1,0,1,0.376514,0,13.915693,1.154586,0.499577,0.458686,0.000079,10,13.915335,1.704059,13.911996,0.478403,0.096774,1.456341,0.659459,0.009837,0.205593,1.704026,0,0.967742,0,17.009634,0,2.65803,0.032139,15375,512.5,12523.901598,0.13962,8517,0.032258,4313.753823,300,27.823991,20036,-17.320508,4651575,1623182.5,417.47078,4188.616104,1526.63606,310,11.993355,0.531072,5392.63289,1.0299,15453.737542,0.425085,327.081,15375,512.5,0,10.033333,0,301,30,3,301,462.846766,8.225806,0,60,3610,-141.235297,15454,0.033333,940,40.399683,0.152293,336,30,33711,7727,101395,0.000294,12.458472,0.970968,10,31,301,30,349.068906,0,30.89701,30,2.990033,0,2,0,2,45,0,0,0,0,0,0,0,0.994905,2.903226,0,0,8.26,0.04,30,30,0,900,0,16,0,0,1,0,0,0,0,0,6.18,0,10,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack007.dzn,1,0.229537,1,1,1,0.882353,0.117647,0.755171,1,10.656425,3.30259,0.779034,0.113274,0.565965,3,5.770681,1.094312,1,0.831383,0.050505,0.749211,1.402972,1.484875,1.059947,0.566537,1.364409,0.681818,0.30303,0.92209,0,0.522559,0.562241,1269,126.9,3593.304347,0.11178,9892,0.015152,1142.594894,135,2,19802,2.104135,25719,1651.687767,159.846373,290.155849,685.505959,198,0.573529,1.573004,12.144763,1.455882,189.110294,0.499546,3715.21,2,1,0,2.45045,0,136,10,2,16,186.660663,32.020202,0,137,78,-2.825829,1614,0.1,657,18.148002,2.704413,264,10,125,134.5,735611,2.71388,2.882353,0.686869,2,43,16,15,276.916172,0,6.102941,10,4.080882,0,2,0,2,1,120,0,0,120,120,60,0,6.71037,2.80303,0,0,2.12,0.02,34,3,0,555,0,3,0,0,1,0,0,0,0,0,0.07,0,3,0
