@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE numClauses NUMERIC

@DATA
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,1,0.51955,0.56374,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,1,0.52346,0.56223,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,1,0.52338,0.57071,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,1,0.53656,0.55387,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,1,0.50446,0.56711,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,1,0.50725,0.55953,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,1,0.53979,0.5343,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,0.85714,0.52946,0.5396,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,1,0.53921,0.5506,600
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,0.90909,0.55987,0.5202,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,1,0.53333,0.54462,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,1,0.52327,0.55107,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,1,0.54787,0.53453,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.90909,0.57683,0.52027,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,1,0.53565,0.54348,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,1,0.53386,0.55629,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.9,0.52622,0.55627,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,1,0.55185,0.5373,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,1,0.53075,0.5473,650
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.875,0.53605,0.54959,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.85714,0.53392,0.54215,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.83333,0.53672,0.54112,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.91667,0.50761,0.57385,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,1,0.54638,0.54572,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,1,0.58243,0.51329,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,1,0.52603,0.55311,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,1,0.54251,0.54173,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,1,0.54136,0.55767,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.85714,0.55699,0.52881,700
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.85714,0.55263,0.53923,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,1,0.52856,0.5528,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.875,0.55015,0.53507,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.91667,0.5297,0.55079,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,1,0.57025,0.52826,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,0.92308,0.5447,0.53882,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372697.cnf.wcnf,1,0.90909,0.52107,0.56205,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,0.81818,0.53929,0.54178,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,0.8,0.5602,0.5348,750
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,0.84615,0.54877,0.52622,750
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,0.66667,0.521,0.53373,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,0.66667,0.51889,0.5311,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,0.66667,0.52374,0.52265,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,0.66667,0.51167,0.52487,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,0.66667,0.51224,0.53843,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,0.64706,0.53345,0.52008,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,0.66667,0.53176,0.52252,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,0.66667,0.52695,0.52466,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,0.66667,0.51902,0.52404,1056
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,0.64706,0.52181,0.52008,1056
benchmarks/pms_crafted/maxone/structured/3col120_5_1.shuffled.cnf.wcnf,1,0.64706,0.51898,0.53606,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_10.shuffled.cnf.wcnf,1,0.66667,0.52499,0.52309,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_2.shuffled.cnf.wcnf,1,0.64706,0.52295,0.52429,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_3.shuffled.cnf.wcnf,1,0.66667,0.52151,0.52857,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_4.shuffled.cnf.wcnf,1,0.64706,0.53235,0.52891,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_5.shuffled.cnf.wcnf,1,0.66667,0.54235,0.50976,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_6.shuffled.cnf.wcnf,1,0.64706,0.52061,0.53058,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_7.shuffled.cnf.wcnf,1,0.66667,0.51548,0.5288,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_8.shuffled.cnf.wcnf,1,0.66667,0.52758,0.51887,1266
benchmarks/pms_crafted/maxone/structured/3col120_5_9.shuffled.cnf.wcnf,1,0.66667,0.52759,0.51819,1266
benchmarks/pms_crafted/maxone/structured/3col140_5_1.shuffled.cnf.wcnf,1,0.66667,0.53194,0.51737,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_10.shuffled.cnf.wcnf,1,0.66667,0.51919,0.52997,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_2.shuffled.cnf.wcnf,1,0.66667,0.5086,0.5403,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_3.shuffled.cnf.wcnf,1,0.66667,0.52784,0.53012,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_4.shuffled.cnf.wcnf,1,0.64706,0.51001,0.54015,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_5.shuffled.cnf.wcnf,1,0.66667,0.52497,0.52829,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_6.shuffled.cnf.wcnf,1,0.66667,0.5224,0.52088,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_7.shuffled.cnf.wcnf,1,0.66667,0.52471,0.52854,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_8.shuffled.cnf.wcnf,1,0.66667,0.51169,0.53398,1476
benchmarks/pms_crafted/maxone/structured/3col140_5_9.shuffled.cnf.wcnf,1,0.66667,0.5104,0.53625,1476
benchmarks/pms_crafted/maxone/structured/3col80_5_1.shuffled.cnf.wcnf,1,0.64706,0.51823,0.52909,846
benchmarks/pms_crafted/maxone/structured/3col80_5_10.shuffled.cnf.wcnf,1,0.66667,0.50668,0.54154,846
benchmarks/pms_crafted/maxone/structured/3col80_5_2.shuffled.cnf.wcnf,1,0.66667,0.53316,0.52555,846
benchmarks/pms_crafted/maxone/structured/3col80_5_3.shuffled.cnf.wcnf,1,0.64706,0.52605,0.52804,846
benchmarks/pms_crafted/maxone/structured/3col80_5_4.shuffled.cnf.wcnf,1,0.66667,0.53119,0.52288,846
benchmarks/pms_crafted/maxone/structured/3col80_5_5.shuffled.cnf.wcnf,1,0.66667,0.52405,0.52788,846
benchmarks/pms_crafted/maxone/structured/3col80_5_6.shuffled.cnf.wcnf,1,0.66667,0.51672,0.53376,846
benchmarks/pms_crafted/maxone/structured/3col80_5_7.shuffled.cnf.wcnf,1,0.66667,0.49735,0.54406,846
benchmarks/pms_crafted/maxone/structured/3col80_5_8.shuffled.cnf.wcnf,1,0.66667,0.52611,0.53229,846
benchmarks/pms_crafted/maxone/structured/3col80_5_9.shuffled.cnf.wcnf,1,0.66667,0.51651,0.53272,846
benchmarks/pms_crafted/maxone/structured/cnt05.shuffled.cnf.wcnf,1,1,0.5475,0.55526,1318
benchmarks/pms_crafted/maxone/structured/cnt06.shuffled.cnf.wcnf,1,0.66667,0.55386,0.55159,3231
benchmarks/pms_crafted/maxone/structured/cnt07.shuffled.cnf.wcnf,1,1,0.55328,0.55224,7642
benchmarks/pms_crafted/maxone/structured/dp02s02.shuffled.cnf.wcnf,1,1,0.5201,0.68587,1002
benchmarks/pms_crafted/maxone/structured/dp03s03.shuffled.cnf.wcnf,1,1,0.54384,0.65928,2105
benchmarks/pms_crafted/maxone/structured/dp04s04.shuffled.cnf.wcnf,1,1,0.56114,0.64231,4423
benchmarks/pms_crafted/maxone/structured/dp05s05.shuffled.cnf.wcnf,1,1,0.56389,0.63081,6703
benchmarks/pms_crafted/maxone/structured/dp06s06.shuffled.cnf.wcnf,1,1,0.56488,0.62022,9954
benchmarks/pms_crafted/maxone/structured/dp07s07.shuffled.cnf.wcnf,1,1,0.55916,0.61847,13291
benchmarks/pms_crafted/maxone/structured/ezfact32_1.shuffled.cnf.wcnf,1,0.66667,0.52714,0.52288,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_10.shuffled.cnf.wcnf,1,0.66667,0.52821,0.52342,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_2.shuffled.cnf.wcnf,1,0.66667,0.52305,0.52346,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_3.shuffled.cnf.wcnf,1,0.66667,0.52114,0.52437,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_4.shuffled.cnf.wcnf,1,0.66667,0.52222,0.52631,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_5.shuffled.cnf.wcnf,1,0.66667,0.52325,0.524,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_6.shuffled.cnf.wcnf,1,0.66667,0.52551,0.52318,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_7.shuffled.cnf.wcnf,1,0.66667,0.5269,0.5226,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_8.shuffled.cnf.wcnf,1,0.66667,0.52078,0.52576,5546
benchmarks/pms_crafted/maxone/structured/ezfact32_9.shuffled.cnf.wcnf,1,0.66667,0.52528,0.52339,5546
benchmarks/pms_crafted/maxone/structured/med11.shuffled.cnf.wcnf,1,0.97619,0.66822,0.52814,5897
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_1.wcsp.wcnf,1,1,0.38779,0.61259,1118
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_2.wcsp.wcnf,1,1,0.38823,0.61764,1102
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_3.wcsp.wcnf,1,1,0.38726,0.60732,1112
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_4.wcsp.wcnf,1,1,0.38976,0.62297,1106
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_5.wcsp.wcnf,1,1,0.38765,0.62169,1110
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_6.wcsp.wcnf,1,1,0.38697,0.61243,1123
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,1,0.38896,0.61987,1214
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_2.wcsp.wcnf,1,1,0.38179,0.62259,1226
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_3.wcsp.wcnf,1,1,0.38912,0.61866,1223
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_4.wcsp.wcnf,1,1,0.38486,0.61438,1246
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_5.wcsp.wcnf,1,1,0.38849,0.62053,1231
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_6.wcsp.wcnf,1,1,0.40015,0.61541,1232
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,1,0.40096,0.60525,1258
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_2.wcsp.wcnf,1,1,0.39815,0.61062,1274
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_3.wcsp.wcnf,1,1,0.41317,0.60445,1267
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,1,0.40381,0.60394,1259
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_5.wcsp.wcnf,1,1,0.41607,0.60723,1259
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_6.wcsp.wcnf,1,1,0.41753,0.60187,1264
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_1.wcsp.wcnf,1,1,0.49565,0.58927,1298
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_2.wcsp.wcnf,1,1,0.49271,0.58291,1297
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_3.wcsp.wcnf,1,1,0.49424,0.58618,1302
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_4.wcsp.wcnf,1,1,0.50088,0.58851,1299
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_5.wcsp.wcnf,1,1,0.49377,0.57727,1297
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_6.wcsp.wcnf,1,1,0.49006,0.58481,1301
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_1.wcsp.wcnf,1,1,0.59057,0.55412,1305
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_2.wcsp.wcnf,1,1,0.57248,0.5618,1308
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_3.wcsp.wcnf,1,1,0.57999,0.56766,1308
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_4.wcsp.wcnf,1,1,0.57069,0.55681,1307
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_5.wcsp.wcnf,1,1,0.57991,0.55769,1308
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_6.wcsp.wcnf,1,1,0.56506,0.55998,1307
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_1.wcsp.wcnf,1,1,0.76529,0.50829,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_2.wcsp.wcnf,1,1,0.79521,0.51104,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_3.wcsp.wcnf,1,1,0.77883,0.50938,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_4.wcsp.wcnf,1,1,0.79597,0.50836,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_5.wcsp.wcnf,1,1,0.78033,0.50883,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_6.wcsp.wcnf,1,1,0.7888,0.51575,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_1.wcsp.wcnf,1,1,1.02684,0.45698,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_2.wcsp.wcnf,1,1,1.03341,0.45848,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_3.wcsp.wcnf,1,1,1.00803,0.45694,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_4.wcsp.wcnf,1,1,1.02416,0.45827,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_5.wcsp.wcnf,1,1,0.99283,0.46043,1309
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_6.wcsp.wcnf,1,1,1.00519,0.46169,1309
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein15.opb.msat.wcnf,1,1,0.79067,0.50329,162
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein27.opb.msat.wcnf,1,1,0.74609,0.47588,462
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein45.opb.msat.wcnf,1,0.96154,0.71006,0.45711,1143
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein9.opb.msat.wcnf,1,0.85714,0.60428,0.54318,78
benchmarks/pms_industrial/aes/mul_8_11.wcnf,1,0.99976,0.47947,0.99526,80288
benchmarks/pms_industrial/aes/mul_8_13.wcnf,1,0.99976,0.48436,0.99518,80592
benchmarks/pms_industrial/aes/mul_8_14.wcnf,1,0.99988,0.46805,0.99525,79580
benchmarks/pms_industrial/aes/mul_8_3.wcnf,1,0.99988,0.27809,0.99532,70328
benchmarks/pms_industrial/aes/mul_8_9.wcnf,1,0.99988,0.34653,0.99597,73120
benchmarks/pms_industrial/aes/sbox_4.wcnf,1,0.9697,0.78262,0.94011,387
benchmarks/pms_industrial/aes/sbox_8.wcnf,1,0.99951,1.44588,0.99903,201533
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_001_area_delay.wcnf,1,0.9697,0.8123,0.2967,42145
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_002_area_delay.wcnf,1,0.9697,0.81144,0.31047,21088
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_003_area_delay.wcnf,1,0.9697,0.78933,0.30143,26463
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_004_area_delay.wcnf,1,0.94118,0.76844,0.30849,20228
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_005_area_delay.wcnf,1,0.98462,1.56396,0.24877,131856
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_006_area_delay.wcnf,1,0.94118,0.76839,0.33273,9206
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_007_area_delay.wcnf,1,0.9697,0.8164,0.29765,42034
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_008_area_delay.wcnf,1,0.94118,0.72935,0.31805,13003
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_009_area_delay.wcnf,1,0.9697,0.79418,0.30316,21987
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_010_area_delay.wcnf,1,0.9697,0.83495,0.30386,42497
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_011_area_delay.wcnf,1,0.9697,0.82705,0.29637,49830
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_012_area_delay.wcnf,1,0.9697,0.8403,0.29693,57334
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_013_area_delay.wcnf,1,0.98462,1.60361,0.25568,155664
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_014_area_delay.wcnf,1,0.94118,0.75521,0.30837,18145
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_015_area_delay.wcnf,1,0.9697,0.7991,0.3029,28108
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_016_area_delay.wcnf,1,0.9697,0.84748,0.3089,36126
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_017_area_delay.wcnf,1,0.9697,0.83697,0.30634,34659
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_018_area_delay.wcnf,1,0.94118,0.73093,0.31854,10449
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_019_area_delay.wcnf,1,0.9697,0.79764,0.30169,26882
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_020_area_delay.wcnf,1,0.94118,0.75336,0.31544,14797
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_021_area_delay.wcnf,1,0.9697,0.83308,0.30606,33358
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_022_area_delay.wcnf,1,0.9697,0.81688,0.30952,27720
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_023_area_delay.wcnf,1,0.98462,1.60788,0.25379,143319
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_024_area_delay.wcnf,1,0.94118,0.75384,0.32691,10643
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_025_area_delay.wcnf,1,0.98462,1.57763,0.25089,124995
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_026_area_delay.wcnf,1,0.9697,0.81698,0.29697,47953
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_027_area_delay.wcnf,1,0.9697,0.80117,0.30233,31780
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_028_area_delay.wcnf,1,0.98462,1.56787,0.24671,127059
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_029_area_delay.wcnf,1,0.98462,1.56479,0.25204,132352
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_030_area_delay.wcnf,1,0.94118,0.76664,0.32303,14966
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_delay.wcnf,1,0.8,0.67146,0.44164,273
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_opers.wcnf,1,0.8,0.7003,0.413,403
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_delay.wcnf,1,0.88889,0.63624,0.39895,2254
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_opers.wcnf,1,0.88889,0.59526,0.38746,3448
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_partials.wcnf,1,0.88889,0.68086,0.47991,250
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_delay.wcnf,1,0.9697,0.57056,0.37068,11571
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_opers.wcnf,1,0.9697,0.54341,0.36511,17470
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_partials.wcnf,1,0.9697,0.30094,0.45951,4782
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_delay.wcnf,1,0.88889,0.7426,0.40244,2432
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_opers.wcnf,1,0.88889,0.62832,0.39291,3662
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_partials.wcnf,1,0.75,0.91234,0.49096,112
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_delay.wcnf,1,0.9697,0.58205,0.37374,11172
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_opers.wcnf,1,0.9697,0.5703,0.37173,15106
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_partials.wcnf,1,0.9697,0.45564,0.45708,1779
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_delay.wcnf,1,0.9697,0.58034,0.37243,18501
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_opers.wcnf,1,0.9697,0.5459,0.36549,28831
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_partials.wcnf,1,0.94118,0.38645,0.47676,2010
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_delay.wcnf,1,0.98462,0.89856,0.30526,57809
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_opers.wcnf,1,0.98462,0.52781,0.35058,62644
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_partials.wcnf,1,0.88889,0.59536,0.49647,511
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_delay.wcnf,1,0.99611,0.90734,0.30466,583176
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_opers.wcnf,1,0.99611,0.52194,0.34793,570325
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_partials.wcnf,1,0.99611,0.19904,0.42345,176371
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_delay.wcnf,1,0.98462,0.91189,0.30512,64286
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_opers.wcnf,1,0.98462,0.52521,0.34837,71696
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_partials.wcnf,1,0.98462,0.25774,0.45165,20725
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_delay.wcnf,1,0.99225,0.90268,0.30227,223991
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_opers.wcnf,1,0.99225,0.5302,0.35439,216311
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_partials.wcnf,1,0.9697,0.34427,0.46872,7774
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.01.wcnf,1,0.98913,0.3345,0.48342,30636
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.02.wcnf,1,0.99029,0.32554,0.49329,41213
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.03.wcnf,1,1,0.34669,0.4871,31001
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.04.wcnf,1,1,0.33249,0.49576,51775
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.05.wcnf,1,0.99048,0.33371,0.49584,35415
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.06.wcnf,1,1,0.34683,0.48011,31072
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.07.wcnf,1,0.98876,0.33567,0.48534,45708
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.08.wcnf,1,0.98889,0.33169,0.49477,45002
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.09.wcnf,1,0.98824,0.32643,0.49412,38256
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_CEU_75.wcnf,1,0.95238,0.55848,0.30555,431
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_HCB_75.wcnf,1,0.96875,0.37541,0.43133,2809
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_JPT_75.wcnf,1,0.975,0.35441,0.44975,3107
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_YRI_75.wcnf,1,0.97143,0.34451,0.44817,18165
