@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC

@DATA
bool/pseudoGLB/normalized-t2001-13queen13-1110971097.xml,1,0,0,0,0.994074,100,0
bool/pseudoGLB/normalized-t2001-13queen13-1110970631.xml,1,0,0,0,0.995068,100,0
bool/pseudoGLB/normalized-t2001-13queen13-1111223696.xml,1,0,0,0,0.994483,100,0
bool/pseudoGLB/normalized-t2001-13queen13-1110975678.xml,1,0,0,0,0.994624,100,0
bool/pseudoGLB/normalized-t3002-11tsp11-1900582300.xml,1,0,0,0,0.989333,100,0
bool/pseudoGLB/normalized-pigeon-clauses-75-70.xml,1,0,0.333333,0.333333,0.948718,100,0.25
bool/pseudoGLB/normalized-fpga10-10-sat-pb-cnf-cr.xml,1,0,0,0,0.692308,100,0
bool/pseudoGLB/normalized-chnl40-50-pb-cnf-cr.xml,1,0,0.333333,0.333333,0.894737,100,0
bool/pseudoGLB/normalized-t3002-11tsp11-1900584219.xml,1,0,0,0,0.989664,100,0
bool/niklas/seymour.xml,1,?,0,0,0.777778,?,0
bool/niklas/stein45.xml,1,?,0,0,0.888889,?,0
bool/niklas/air03.xml,1,?,?,?,?,?,?
bool/niklas/mitre.xml,1,90.415648,?,?,?,-1,?
bool/niklas/air04.xml,1,?,?,?,?,?,?
bool/niklas/air05.xml,1,?,?,?,?,?,?
bool/niklas/p0033.xml,1,?,?,?,?,?,?
bool/niklas/pk1.xml,1,?,?,?,?,?,?
bool/niklas/my-adder.xml,1,?,0,0,0.764706,?,0
bool/niklas/mux.xml,1,?,0,0,0.833333,?,0
bool/niklas/p2756.xml,1,?,?,?,?,?,?
bool/niklas/p0282.xml,1,?,?,?,0.994737,?,?
bool/niklas/stein27.xml,1,?,0,0,0.833333,?,0
bool/niklas/l152lav.xml,1,?,?,?,?,?,?
bool/niklas/p0548.xml,1,60.25641,?,?,?,-1,?
bool/niklas/mod008.xml,1,?,?,?,?,?,?
bool/niklas/p0201.xml,1,?,0,0,0.987805,?,0
bool/niklas/enigma.xml,1,?,?,?,?,?,?
bool/niklas/lseu.xml,1,?,?,?,?,?,?
bool/primesDimacs/g-125-17.xml,1,0.182757,0,0,0.95122,-1,0
bool/primesDimacs/f1000.xml,1,80.952381,0,0,0.714286,-1,0
bool/primesDimacs/hanoi4.xml,1,87.002172,0,0,0.8,-1,0
bool/primesDimacs/f600.xml,1,80.952381,0,0,0.809524,-1,0
bool/primesDimacs/bf-1355-638.xml,1,?,0,0,0.851852,?,0
bool/primesDimacs/bf-0432-007.xml,1,77.881752,0,0,0.8,-1,0
bool/primesDimacs/bf-2670-001.xml,1,?,0,0,0.636364,?,0
bool/primesDimacs/bf-1355-075.xml,1,?,0,0,0.862069,?,0
bool/primesDimacs/hanoi5.xml,1,87.956842,0,0,1,-1,0
bool/primesDimacs/g-125-18.xml,1,0.172621,0,0,0.95122,-1,0
bool/primesDimacs/f2000.xml,1,80.952381,0,0,0.777778,-1,0
bool/ttp/data-6-3.xml,1,40.077821,0,0,0.846154,-1,0
bool/ttp/data-4-3.xml,1,?,0,0,0.75,?,0
bool/ttp/circ-8-3.xml,1,45.774304,0,0,?,-1,0
bool/ttp/data-10-3.xml,1,28.395635,?,?,?,-1,?
bool/course/ss97-6.xml,1,?,0.333333,0.333333,0.882353,?,0
bool/course/ws97-3.xml,1,32.659409,0,0,0.970588,-1,0
bool/course/ws97-5.xml,1,?,0,0,0.947368,?,0
bool/course/ss97-4.xml,1,?,0,0,0.97037,?,0
bool/aim/aim-100-2-0-4.xml,1,?,0,0,0.333333,?,0
bool/aim/aim-200-2-0-1.xml,1,66.5,0,0,0.333333,-1,0
bool/aim/aim-50-3-4-1.xml,1,?,0,0,0.25,?,0
bool/aim/aim-50-2-0-4.xml,1,?,0,0,0,?,0
bool/aim/aim-200-6-0-3.xml,1,?,0,0,0.285714,?,0
bool/aim/aim-100-3-4-4.xml,1,?,0,0,0.333333,?,0
bool/aim/aim-50-3-4-2.xml,1,?,0,0,0.25,?,0
bool/aim/aim-200-1-6-4.xml,1,60.769231,0,0,0.5,-1,0
bool/aim/aim-200-6-0-1.xml,1,?,0,0,0.384615,?,0
bool/aim/aim-100-6-0-3.xml,1,?,0,0,0.333333,?,0
bool/aim/aim-200-1-6-3.xml,1,61.346154,0,0,0.555556,-1,0
bool/aim/aim-200-6-0-2.xml,1,?,0,0,0.333333,?,0
bool/aim/aim-100-1-6-1.xml,1,?,0,0,0,?,0
bool/aim/aim-100-6-0-1.xml,1,?,0,0,0.2,?,0
bool/aim/aim-200-6-0-4.xml,1,?,0,0,0.285714,?,0
bool/aim/aim-200-2-0-4.xml,1,66.333333,0,0,0.333333,-1,0
bool/aim/aim-100-2-0-2.xml,1,?,0,0,0.25,?,0
bool/aim/aim-100-2-0-1.xml,1,?,0,0,0.428571,?,0
bool/aim/aim-200-1-6-2.xml,1,?,0,0,0,?,0
bool/aim/aim-50-1-6-1.xml,1,?,0,0,0.5,?,0
bool/aim/aim-50-2-0-1.xml,1,?,0,0,0,?,0
bool/aim/aim-200-3-4-3.xml,1,77.045455,0,0,0.25,-1,0
bool/aim/aim-100-2-0-3.xml,1,?,0,0,0.333333,?,0
bool/aim/aim-200-3-4-2.xml,1,77.272727,0,0,0.25,-1,0
bool/aim/aim-100-6-0-2.xml,1,?,0,0,0.285714,?,0
bool/aim/aim-100-1-6-2.xml,1,?,0,0,0.555556,?,0
bool/aim/aim-50-1-6-3.xml,1,?,0,0,0,?,0
bool/aim/aim-50-3-4-3.xml,1,?,0,0,0.454545,?,0
bool/aim/aim-100-1-6-3.xml,1,?,0,0,0.6,?,0
bool/aim/aim-50-2-0-2.xml,1,?,0,0,0.25,?,0
bool/aim/aim-100-3-4-3.xml,1,?,0,0,0.333333,?,0
bool/aim/aim-100-3-4-2.xml,1,?,0,0,0.25,?,0
bool/aim/aim-50-2-0-3.xml,1,?,0,0,0.25,?,0
bool/aim/aim-100-1-6-4.xml,1,?,0,0,0.5,?,0
bool/aim/aim-200-3-4-1.xml,1,77.045455,0,0,0.428571,-1,0
bool/aim/aim-200-2-0-2.xml,1,66.5,0,0,0.333333,-1,0
bool/aim/aim-50-3-4-4.xml,1,?,0,0,0.428571,?,0
bool/aim/aim-50-1-6-2.xml,1,?,0,0,1,?,0
bool/aim/aim-200-3-4-4.xml,1,77.045455,0,0,0.333333,-1,0
bool/aim/aim-100-6-0-4.xml,1,?,0,0,0.230769,?,0
bool/aim/aim-200-1-6-1.xml,1,?,0,0,0.555556,?,0
bool/aim/aim-50-1-6-4.xml,1,?,0,0,0.666667,?,0
bool/aim/aim-100-3-4-1.xml,1,?,0,0,0.333333,?,0
bool/aim/aim-200-2-0-3.xml,1,66.5,0,0,0.333333,-1,0
bool/aim/aim-50-6-0-3.xml,1,?,0,0,0.4,?,0
bool/aim/aim-50-6-0-1.xml,1,?,0,0,0.230769,?,0
bool/aim/aim-50-6-0-4.xml,1,?,0,0,0.230769,?,0
bool/aim/aim-50-6-0-2.xml,1,?,0,0,0.285714,?,0
bool/radar/radar-10-10-4.5-0.95-100.xml,1,?,0,0,0.733333,?,0
bool/radar/radar-30-30-4.5-0.95-98.xml,1,?,0,0,0.809524,?,0
bool/radar/radar-10-20-4.5-0.95-100.xml,1,?,0,0,0.789474,?,0
bool/radar/radar-10-20-4.5-0.5-100.xml,1,?,0,0,0.789474,?,0
bool/radar/radar-10-20-4.5-0.95-98.xml,1,?,0,0,0.764706,?,0
bool/radar/radar-30-70-4.5-0.95-100.xml,1,?,0,0,0.826087,?,0
bool/radar/radar-10-10-4.5-0.5-100.xml,1,?,0,0,0.764706,?,0
bool/radar/radar-10-10-4.5-0.95-98.xml,1,?,0,0,0.733333,?,0
bool/radar/radar-30-70-4.5-0.95-98.xml,1,?,0,0,1,?,0
bool/radar/radar-30-30-4.5-0.5-100.xml,1,?,0,0,0.826087,?,0
bool/radar/radar-30-70-4.5-0.5-100.xml,1,?,0,0,0.826087,?,0
bool/radar/radar-30-30-4.5-0.95-100.xml,1,?,0,0,0.809524,?,0
bool/chnl/chnl-35-40.xml,1,100,0,0,0.866667,-1,0
bool/chnl/chnl-35-45.xml,1,100,0,0,0.885714,-1,0
bool/chnl/chnl-40-45.xml,1,100,0,0,0.885714,-1,0
bool/chnl/chnl-15-16.xml,1,100,0,0,0.75,-1,0
bool/chnl/chnl-15-20.xml,1,100,0,0,0.777778,-1,0
bool/chnl/chnl-50-51.xml,1,100,0,0,0.897436,-1,0
bool/chnl/chnl-50-55.xml,1,100,0,0,0.897436,-1,0
bool/chnl/chnl-15-25.xml,1,100,0,0,0.818182,-1,0
bool/chnl/chnl-20-30.xml,1,100,0.333333,0.333333,0.818182,-1,0
bool/chnl/chnl-10-20.xml,1,100,0.333333,0.333333,0.777778,-1,0
bool/chnl/chnl-50-60.xml,1,100,0.333333,0.333333,0.897436,-1,0
bool/chnl/chnl-20-25.xml,1,100,0,0,0.818182,-1,0
bool/chnl/chnl-30-40.xml,1,100,0.333333,0.333333,0.866667,-1,0
bool/chnl/chnl-10-11.xml,1,100,0,0,0.692308,-1,0
bool/chnl/chnl-40-50.xml,1,100,0.333333,0.333333,0.894737,-1,0
bool/chnl/chnl-30-31.xml,1,100,0,0,0.826087,-1,0
bool/chnl/chnl-20-21.xml,1,100,0,0,0.789474,-1,0
bool/chnl/chnl-35-36.xml,1,100,0,0,0.846154,-1,0
bool/chnl/chnl-30-35.xml,1,100,0,0,0.84,-1,0
bool/chnl/chnl-10-15.xml,1,100,0,0,0.714286,-1,0
bool/chnl/chnl-40-41.xml,1,100,0,0,0.870968,-1,0
bool/garden/g-15x15.xml,1,?,0,0,0.6,?,0
bool/garden/g-9x3.xml,1,?,0,0,0.6,?,0
bool/garden/g-100x100.xml,1,?,0,0,0.6,?,0
bool/garden/g-7x7.xml,1,?,0,0,0.6,?,0
bool/garden/g-4x4.xml,1,?,0,0,0.6,?,0
bool/garden/g-9x9.xml,1,?,0,0,0.6,?,0
bool/garden/g-2x2.xml,1,?,0,0,0,?,0
real/fapp26-30/fapp26/fapp26-2300-8.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-3.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-6.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-5.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-1.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-10.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-9.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-0.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-4.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-7.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp26/fapp26-2300-2.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-1.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-9.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-10.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-3.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-6.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-8.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-7.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-4.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-5.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-2.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp28/fapp28-2800-0.xml,1,0.451947,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-6.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-5.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-3.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-10.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-9.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-1.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-8.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-4.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-7.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-2.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp30/fapp30-3000-0.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-9.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-10.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-0.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-3.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-8.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-6.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-4.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-5.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-7.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-1.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp27/fapp27-2550-2.xml,1,0,?,?,?,-1,?
real/fapp26-30/fapp29/fapp29-2900-3.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-2.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-4.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-0.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-1.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-9.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-6.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-8.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-10.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-5.xml,1,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-7.xml,1,?,?,?,?,?,?
real/rlfapScens11/scen11-f9.xml,1,0,?,?,?,-1,?
real/rlfapScens11/scen11-f10.xml,1,?,?,?,?,?,?
real/rlfapScens11/scen11-f3.xml,1,0,?,?,?,-1,?
real/rlfapScens11/scen11-f6.xml,1,0,?,?,?,-1,?
real/rlfapScens11/scen11-f12.xml,1,?,?,?,?,?,?
real/rlfapScens11/scen11-f11.xml,1,?,?,?,?,?,?
real/rlfapScens11/scen11-f1.xml,1,0,?,?,?,-1,?
real/rlfapScens11/scen11-f4.xml,1,0,?,?,?,-1,?
real/rlfapScens11/scen11-f5.xml,1,0,?,?,?,-1,?
real/rlfapScens11/scen11-f8.xml,1,0,?,?,?,-1,?
real/rlfapScens11/scen11-f2.xml,1,0,?,?,?,-1,?
real/rlfapScens11/scen11-f7.xml,1,0,?,?,?,-1,?
real/small/patat-02-small-3.xml,1,97.625899,0,0,0.847458,0,0.004878
real/small/patat-02-small-2.xml,1,?,0,0,0.95122,?,0
real/small/patat-02-small-5.xml,1,97.540107,0,0,0.936652,0,0.005076
real/small/patat-02-small-1.xml,1,97.462366,0,0,0.858974,0,0.005525
real/small/patat-02-small-4.xml,1,98.050975,0,0,0.944954,0,0.005525
real/rlfapScens/scen4.xml,1,?,?,?,?,?,?
real/rlfapScens/scen10.xml,1,?,?,?,?,?,?
real/rlfapScens/scen3.xml,1,?,?,?,?,?,?
real/rlfapScens/scen6.xml,1,?,?,?,?,?,?
real/rlfapScens/scen2.xml,1,?,?,?,?,?,?
real/rlfapScens/scen8.xml,1,?,?,?,?,?,?
real/rlfapScens/scen11.xml,1,?,?,?,?,?,?
real/rlfapScens/scen1.xml,1,?,?,?,?,?,?
real/rlfapScens/scen7.xml,1,?,?,?,?,?,?
real/rlfapScens/scen5.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph9.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph1.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph4.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph7.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph2.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph12.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph10.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph8.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph6.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph14.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph11.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph13.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph3.xml,1,?,?,?,?,?,?
real/rlfapGraphs/graph5.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5600.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5582.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5563.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5594.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5596.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5583.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5590.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5579.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5591.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5570.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5565.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5566.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5584.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5576.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5569.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5588.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5599.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5577.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5587.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5578.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5592.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5573.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5562.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5597.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5598.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5575.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5593.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5586.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5564.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5580.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5572.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5561.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5574.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5595.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5568.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5571.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5585.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5589.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5567.xml,1,?,?,?,?,?,?
real/cabinet/cabinet-5581.xml,1,?,?,?,?,?,?
real/test01-04/test04/test04-1250-0.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-7.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-9.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-5.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-2.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-3.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-6.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-1.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-4.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-8.xml,1,0,?,?,?,-1,?
real/test01-04/test04/test04-1250-10.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-5.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-7.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-4.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-3.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-9.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-0.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-6.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-10.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-2.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-1.xml,1,0,?,?,?,-1,?
real/test01-04/test03/test03-0400-8.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-1.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-6.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-9.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-3.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-0.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-7.xml,1,?,?,?,?,?,?
real/test01-04/test01/test01-0150-8.xml,1,?,?,?,?,?,?
real/test01-04/test01/test01-0150-2.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-10.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-4.xml,1,0,?,?,?,-1,?
real/test01-04/test01/test01-0150-5.xml,1,?,?,?,?,?,?
real/test01-04/test02/test02-0250-5.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-9.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-4.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-1.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-2.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-0.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-3.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-10.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-6.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-8.xml,1,0,?,?,?,-1,?
real/test01-04/test02/test02-0250-7.xml,1,0,?,?,?,-1,?
real/medium/patat-02-medium-2.xml,1,99.692936,0,?,0.804545,0,?
real/medium/patat-02-medium-4.xml,1,99.693233,0,?,0.856863,0,?
real/medium/patat-02-medium-3.xml,1,99.687598,0,?,0.821351,0,?
real/medium/patat-02-medium-1.xml,1,99.693468,0,?,0.76824,0,?
real/medium/patat-02-medium-5.xml,1,99.55514,0,?,0.838961,0,?
real/fapp36-40/fapp39/fapp39-2750-8.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-1.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-9.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-10.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-7.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-2.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-0.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-6.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-3.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-5.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp39/fapp39-2750-4.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-3.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-8.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-7.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-9.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-0.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-1.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-6.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-2.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-10.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-4.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp38/fapp38-2500-5.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-9.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-2.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-5.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-3.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-1.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-10.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-0.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-4.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-6.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-7.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp36/fapp36-2000-8.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-3.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-8.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-2.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-0.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-6.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-7.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-4.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-1.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-9.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-5.xml,1,0,?,?,?,-1,?
real/fapp36-40/fapp37/fapp37-2250-10.xml,1,0,?,?,?,-1,?
