@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC

@DATA
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,0.9835,0.9945,0.9918,0.9609,0.9617,0.961,0.3259,0.0569,0.9978,?,0.961,?,1.7403,?,0.9998,0.1013,1.9108,0.1789,0.648,0.0736,0.9941,0.5,0.426,?,1.8349,0.3803,0.7901,0.5025,0,0.9479,0.0577,0,0,0,0.1934,0,9436757,0,0,0,1.9194,0,0.0355,3.3608,89,2.1869,?,0,516641,6342632,0.7146,0,?,89,0,0,0,0.0007,89,0,0,0,360990,0.0001
./SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.853,0.9252,0.9011,0.7576,0.7562,0.6633,0.1522,0.2405,0.9396,0.0001,0.8961,0.0005,2.3661,0.0038,0.9697,0.3302,2.4667,0.9808,1.1292,0.0559,0.7778,0.1739,0.1827,0.0186,1.8747,0.6516,0.188,1.5565,0.8263,0.3044,0.0424,0.2323,3961,3954.77,0.2469,3999,93904,0,3899,0,0.8045,0,0.0331,1.0765,10,0.9456,3.2245,4005,31248,55442,0.7561,0.0098,0.4685,8.4634,0,0,0.765,0.0021,7,0,0,0,13336,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0.1568,0.5983,0.5616,0.2733,0.0399,0.1192,0.2457,0.1803,0.7206,?,0.3807,?,2.2121,?,0.9924,0.8941,2.368,1.3368,1.5182,0.2402,0.8958,0.2404,0.206,?,2.2761,0.192,0.4231,0.6771,0.7542,0.0005,0.171,0.4881,6429,6439.67,0.0619,6508,193923,0.1642,6368,0.2339,2.2014,0,0.1092,0.7182,6,2.4801,?,6437,57800,126676,1.9053,0.0083,?,5.2976,1000,615,0.5034,0.0036,4,615,1287,883.4286,22844,0
SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.9969,1,0.9999,0.8642,0.835,0.6001,0.2587,0.0429,0.953,?,0.9461,?,4.0488,?,1,0.2737,4.3628,0.9783,1.3269,0.3485,1,0.5,0.4607,?,4.2384,0.5705,0.5373,0.752,0.5623,0.4894,0.0912,0,0,0,0.4809,0,3230738,0,0,0,7.5865,0,0.0854,2.9522,5,5.2458,?,0,154309,3193200,1.3152,0,?,4.25,0,0,0,0.0187,4,0,0,0,136989,0
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.9218,0.9676,0.9319,0.8882,0.9069,0.9575,0.2521,0.0737,0.9637,?,0.9575,?,2.0274,?,0.9946,0.1627,2.0673,0.2706,0.8708,0.0034,0.9091,0.1694,0.3234,?,2.0559,0.8282,0.6691,0.6895,1.0534,0.8516,0.0003,0.2065,17634,17617.2,0.548,17658,1060536,0,17527,0,0.9312,0,0.0017,1.2589,32,1.1694,?,0,66084,487097,0.4307,0.0037,?,30.95,25,25,0.5407,0.0005,30,25,25,25,35876,0.0055
./SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,0.6883,0.7804,0.734,0.614,0.556,0.2298,0.0773,0.1555,0.6937,?,0.4635,?,1.9964,?,0.9188,0.3062,1.864,1.0576,1.5073,0.0889,0.6667,0.3026,0.1598,?,2.2248,0.5363,0.4619,0.7466,1.1153,0.3379,0.0577,0.2003,3341,3339.08,0.1363,3415,74581,0.1642,3248,0.1297,5.0784,0,0.0474,0.4234,13,4.6324,?,3406,11680,74138,2.7603,0.0203,?,10.3312,399,281,0.9066,0.0464,9,281,409,350.1667,11529,0
./SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.1503,0.4743,0.3975,0.218,0.0522,0.1576,0.0677,0.21,0.7046,?,0.5439,?,1.6587,?,0.9945,0.8578,2.4639,1.0297,1.2385,0.1007,0.7143,0.3049,0.0511,?,2.1163,0.0912,0.3663,0.6562,0.3768,0.0157,0.0621,0,22904,22904,0.02,22904,782677,0.4059,22904,0.5947,1.7504,0,0.0503,0.2352,11,2.3605,?,0,233177,549810,2.1613,0,?,10.125,26,8,0,0.0054,10,8,43,19.8333,115445,0
SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.6552,0.92,0.8266,0.6004,0.4153,0.5208,0.164,0.1352,0.6574,?,0.5996,?,3.69,?,0.9963,0.4638,3.6679,1.643,1.9733,0.0899,0.7297,0.3573,0.225,?,2.984,0.0996,0.3724,0.9999,1.416,0.1473,0.0475,1.2976,19923.5,14972.2,0.0249,19943,788339,0.1904,0,0.4767,1.1688,0,0.0323,0.6949,98,1.2369,?,0,191522,432357,0.9826,0.6667,?,96,1257,200,0,0.0007,94,200,1257,837.25,58468,0.0001
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0.0016,0.0908,0.036,0.0235,0.0001,0.04,0.018,0.0834,0.1468,0.0014,0.1437,0.0253,0.9864,0.0417,0.1865,1.6404,2.8373,1.6566,2.2048,0.1373,0.1,0.1505,0.0097,0.2714,2.4978,0.6387,0.3513,0.7444,0.6311,0,0.1221,0.3438,115,114.751,0.3346,123,10656,0.1865,106,0.293,0.9231,0,0.0679,0.2664,8,0.7568,3.2805,124,1192,9592,0.6764,0.0592,0.2805,6.8323,1285,737,0.2142,0.0187,6,772,1830,1106.5909,800,0
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.9466,0.9771,0.9604,0.7469,0.4072,0.9782,0.1615,0.1539,0.9841,?,0.9759,?,2.2997,?,1,0.3924,2.3297,0.1614,0.7964,0.3041,1,0.5294,0.1844,?,2.1565,0.6843,0.3836,1.2613,0.6638,0.3285,0.2674,0.6572,34311,22902.7,0.5944,34311,858766,0,0,0,1.3806,0,0.0974,2.0203,47,1.7573,?,0,171676,558070,0.7041,0.866,?,46.197,0,0,0,0.0004,45,0,0,0,85866,0.0009
./SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0.1741,0.6364,0.4805,0.271,0.0496,0.1962,0.1553,0.1714,0.5657,0.0004,0.509,0.0033,2.7463,0.0413,0.9401,0.9304,3.2592,1.4537,1.6477,0.1321,0.8333,0.2424,0.1197,0.0113,2.6461,0.5613,0.3772,0.6862,0.9577,0.0099,0.0739,0.2537,598,599.278,0.1209,621,28770,0.3983,577,0.2647,0.8846,0,0.0535,0.6425,9,0.8339,3.5707,623,7502,15594,1.5383,0.029,0.4275,7.6236,2098,1065,0.2594,0.0149,6,1065,2368,1587.5,2673,0
./SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,0.1201,0.4703,0.3485,0.1927,0.0471,0.1001,0.2885,0.2369,0.6173,0,0.4518,0.0002,1.6395,0.0039,0.815,0.9153,2.2091,1.0452,1.4145,0.3042,0.9,0.3924,0.1611,0.0069,2.1218,0.0419,0.4502,0.7466,1.059,0.0113,0.2503,0.1962,5452,5437,0.0194,5483,142491,0.5014,5315,1.4117,0.3477,0,0.1929,2.0614,16,0.3718,3.1342,5394,36809,128200,2.0692,0.0127,0.2687,14.5849,63,1,0.2115,0.0005,13,1,336,45.4343,30365,0
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.9978,1,1,0.8861,0.9488,0.9186,0.2614,0.0434,0.9417,?,0.9362,?,4.2501,?,1,0.2881,4.51,0.5463,0.96,0.3162,1,1,0.346,?,4.1987,0.4664,0.777,0.5136,0,0.4896,0.0747,0,0,0,0.2236,0,7170909,0,0,0,8.0329,0,0.0727,2.3209,4,7.7153,?,0,371419,6994286,5.2993,0,?,4,0,0,0,0.0112,4,0,0,0,303312,0
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,1,0.9469,0.9772,0.9604,0.7466,0.4062,0.9787,0.1648,0.1518,0.9843,?,0.9764,?,2.3196,?,1,0.3938,2.3471,0.1583,0.7919,0.3037,1,0.5294,0.1882,?,2.1938,0.7058,0.3795,1.2724,0.6927,0.3277,0.2674,0.6591,34523,23030.3,0.5785,34523,870241,0,0,0,1.3736,0,0.0971,2.0117,47,1.743,?,0,171676,567099,0.7046,0.866,?,46.2131,10,10,0,0.0004,45,10,10,10,86089,0.0001
./SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0.293,0.6586,0.5,0.3053,0.04,0.1786,0.1635,0.1815,0.8307,?,0.5003,?,2.5145,?,1,0.8389,2.9345,1.1103,1.3778,0.5,0.8958,0.5,0.1636,?,2.8025,0.2577,0.4763,0.7175,0,0,0.5,0,0,0,0.0805,0,3113540,0,0,0,1.2742,0,0.3707,1.1789,11,1.4007,?,0,985042,1381688,1.4495,0,?,11,0,0,0,0.0002,11,0,0,0,250821,0
./SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.8327,0.9054,0.8598,0.8469,0.8241,0.1383,0.2197,0.0535,0.2716,?,0.9405,?,1.3748,?,0.985,0.0569,1.7075,2.2658,0.7304,0.0304,0.988,0.1505,0.3764,?,1.6707,0.6236,0.8147,0.4389,0.667,0.8162,0.0066,0.2096,1423.5,1423.5,0.2979,0,126826,0.0989,0,0.2473,3.1303,0.2121,0.0097,0.6184,6,3.5867,?,2890,7794,123648,1.1841,1.4142,?,5.6139,1281,728,0.3077,0.015,5,844,1753,1121.2,6613,0.0177
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0.3256,0.695,0.5408,0.3597,0.1778,0.1742,0.1051,0.1644,0.5903,?,0.3923,?,2.6693,?,1,0.6377,3.0943,1.4469,1.7044,0.0972,0.8824,0.2541,0.1069,?,2.5389,0.2,0.4595,0.7084,0.5458,0.0755,0.0832,1.529,5386,5399.67,0.071,5424,265718,1.6036,5372,0.8657,1.464,0,0.0546,0.3486,10,1.6421,?,5319,89190,130698,1.1344,0.0054,?,9.7865,348,21,0.7164,0.0025,8,29,1178,390.9231,21481,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,0.5528,0.5916,0.5657,0.4065,0.1564,0.1414,0.1846,0.1969,0.8375,?,0.4259,?,2.0429,?,0.9868,0.5629,2.0559,1.1171,1.2298,0.1749,0.9032,0.2478,0.1645,?,1.9207,0.2489,0.381,0.6614,0.7237,0.0266,0.0825,1.4312,9634,8046.5,0.0767,9683,323566,0.1847,0,0.4317,2.2135,0,0.0855,0.5773,6,2.0838,?,0,101451,190843,1.7792,0.4899,?,5.375,919,585,0.6321,0.0032,4,585,1656,870.1667,37570,0
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,1,1,1,0.909,0.9855,0.8928,0.2832,0.0187,0.9716,?,0.9713,?,4.2103,?,1,0.2237,5.1632,0.515,0.8541,0.2939,0.9869,0.5,0.5489,?,5.0522,0.3529,0.8073,0.4526,0,0.5015,0.0123,0,0,0,0.2543,0,4187694,0,0,0,4.2053,0,0.0567,2.8577,4,3.4763,?,0,88289,4155136,2.8482,0,?,4,0,0,0,0.0113,4,0,0,0,77804,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.3712,0.8049,0.6997,0.4043,0.1364,0.1765,0.1379,0.1404,0.5855,?,0.4848,?,2.536,?,0.9927,0.705,2.8215,1.5535,1.7781,0.1137,0.8857,0.3234,0.1131,?,2.4782,0.7711,0.5636,0.5997,1.1817,0.0497,0.0777,0.2848,4145,4138.55,0.0855,4200,285404,0.2638,4040,0.2442,1.582,0,0.0548,0.4942,9,1.2485,?,4158,96095,106454,1.3455,0.0132,?,7.8333,1900,1046,1.2461,0.0029,5,1046,1900,1500.5,14946,0.0002
./SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.1793,0.4822,0.3896,0.2418,0.0869,0.1823,0.0893,0.216,0.7765,0,0.5384,0.0002,2.1353,0.0047,0.9649,0.7759,2.4922,1.0411,1.2663,0.1162,0.8788,0.3182,0.0764,0.0034,2.267,0.1562,0.3507,0.7506,0.8326,0.0433,0.0635,1.094,10366,10386.5,0.0168,10391,325263,0.0747,10333,0.1249,1.1751,0,0.0552,0.2564,14,1.4876,3.8215,10468,96526,232037,1.1866,0.0065,0.5364,11.4444,782,589,0,0.0056,11,589,782,715.3333,50129,0
./SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,1,0.5335,0.8319,0.6818,0.5081,0.3233,0.1396,0.0605,0.1019,0.3436,?,0.2316,?,2.7564,?,1,0.4912,4.0874,0.8757,0.6002,0.3457,0.5,0.5,0.0726,?,1.8461,0.1306,0.0881,2.124,0,0.1399,0.3295,0,0,0,0.08,0,4467733,0,0,0,0.8793,0,0.2415,0.207,21,0.7653,?,0,467551,4453032,0.942,0,?,21,0,0,0,0.0001,21,0,0,0,453566,0
./SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0.166,0.5773,0.3706,0.2437,0.0618,0.2034,0.0957,0.1833,0.576,0.0009,0.6087,0.0048,1.7903,0.0509,0.9537,0.8804,2.1533,1.234,1.2931,0.08,0.7143,0.2681,0.0654,0.014,1.8436,0.9519,0.339,0.6166,1.0246,0.0263,0.0469,0.2609,239,239.747,0.2084,253,11039,0.1387,227,0.32,0.5336,0,0.043,0.2967,10,0.8426,3.4872,253,3189,6562,1.074,0.0447,0.4544,7.515,1614,774,0.2019,0.0306,6,925,2133,1292.8333,1203,0
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,0.0483,0.9068,0.7891,0.3163,0,0.3348,0.1557,0.1373,0.4883,?,0.5925,?,1.6669,?,0.9948,1.2052,2.9341,1.3682,1.5884,0.1397,0.72,0.2916,0.1025,?,2.603,0.4339,0.4138,0.7733,1.2616,0,0.1384,3.0097,3995,3752.44,0.3294,4039,147345,0.3103,3925,0.2523,2.2066,0,0.0698,0.6415,51,1.3859,?,3983,37432,115375,1.8137,0.267,?,49.5698,476,265,0.637,0.0074,45,268,650,404.4706,15837,0
./SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.9375,0.9952,0.9785,0.7981,0.5767,0.9874,0.2355,0.1456,0.9877,?,0.9874,?,1.4369,?,1,0.3367,1.4542,0.0895,0.753,0.4329,1,0.799,0.3607,?,1.436,0.532,0.4031,1.2125,0,0.4145,0.3283,0,0,0,0.331,0,3140965,0,0,0,3.6006,0,0.1694,4.3411,43,4.3249,?,0,580875,2435333,0.7771,0,?,43,0,0,0,0.0007,43,0,0,0,354692,0
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0.9323,0.9823,0.9565,0.8876,0.884,0.9585,0.2539,0.0721,0.9644,?,0.9585,?,1.8324,?,0.999,0.1723,1.8456,0.2616,0.8611,0.0015,0.9091,0.1855,0.3246,?,1.8171,0.6835,0.6725,0.6844,0.6905,0.7935,0,0.3811,35396,35396,0.4269,35361,1767096,0.3616,35361,0.6524,0.9353,0,0.0011,1.2819,52,1.1731,?,0,109684,995897,0.4009,0.0014,?,51.4634,40,6,0,0.0002,51,6,40,21.5,71796,0.0017
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,0.8903,0.9809,0.968,0.7654,0.7903,0.5851,0.2233,0.0617,0.8282,?,0.8478,?,2.7646,?,0.9952,0.4007,2.9347,1.2976,1.3543,0.3315,0.908,0.4956,0.3145,?,2.761,0.69,0.7163,0.5093,0.4536,0.0817,0.1075,0.3543,993,980.263,0.3895,1024,656573,0.2622,955,0.441,3.602,0,0.081,1.9281,5,2.9177,?,1026,259762,61509,2.4745,0.1191,?,4.8314,279,52,0.2441,0.0674,4,93,446,200.9091,3796,0.003
./SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.6919,0.6919,0.6919,0.692,0.6919,0.394,0.0012,0.0056,0.9997,?,0.9997,?,0.2756,?,0.6982,0.0015,0.5792,0.6732,0.6742,0,0.5351,0,0.528,?,0.5792,0.9219,0.5957,0.5471,0,0.6919,0,0.1334,623.5,613.833,0.7231,651,230544,0.0612,598,0.5823,0.0032,0.5238,0,0.2928,3,0.0032,?,642,1296,230544,0.0729,0.142,?,3,1130,165,0.0724,0.002,3,165,1130,681.6667,1296,0.6881
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0.1588,0.5947,0.5183,0.2651,0.0464,0.1608,0.2404,0.1834,0.7304,0.0001,0.3889,0.0031,2.4469,0.039,0.9847,0.8811,2.6127,1.392,1.5404,0.2401,0.875,0.2404,0.1963,0.0085,2.4074,0.4416,0.4436,0.685,0.6936,0.0065,0.164,0.2327,1779.5,1778.4,0.1002,1818,57292,0.1404,1727,0.0813,1.5582,0,0.0984,0.706,6,1.6963,2.8892,1814,17298,36664,1.3957,0.0198,0.7452,5.614,2864,2345,1.8305,0.0064,4,2345,2864,2619.6667,6724,0
./SAT07/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,0.6706,0.8596,0.8056,0.5492,0.2641,0.6356,0.1552,0.1843,0.8874,0,0.7631,0.0001,3.0944,0.0004,0.9902,0.5442,2.6926,1.006,1.3814,0.0323,0.7333,0.2037,0.2522,0.027,2.4032,0.7053,0.3767,1.0463,0.6772,0.067,0.0262,0.847,11420,11368.8,0.1957,11423,482639,0.7749,11251,0.7033,0.4013,0,0.0158,0.4555,14,0.4279,3.2498,0,108786,185161,0.4251,0.0069,0.5766,13.411,356,62,1.1196,0.0002,13,62,356,209,34133,0
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,1,0.916,0.943,0.9364,0.6673,0.2878,0.9709,0.1659,0.1547,0.9795,0,0.9674,0.0002,2.5225,0.0043,1,0.5392,2.5168,0.2144,0.8415,0.2491,1,0.5198,0.1895,0.0053,2.3717,0.706,0.3787,1.2703,0.7041,0.0678,0.218,1.3864,11932,10847.4,0.5798,11985,483561,0.5155,11712,0.7312,1.2516,0,0.0775,1.9209,27,1.5869,3.1893,11868,95456,195720,0.7361,0.3318,0.8922,25.9162,106,11,0.6756,0.0011,25,17,193,77.4615,30284,0
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0.9971,1,1,0.8194,0.8424,0.4402,0.2239,0.1458,0.7758,?,0.4577,?,3.2103,?,1,0.3898,3.376,1.4866,1.7401,0.3072,0.9899,0.5,0.229,?,2.6864,0.2719,0.5,0.7687,0,0.1733,0.1563,0,0,0,0.1592,0,5963534,0,0,0,3.6815,0,0.0879,2.9214,11,2.7486,?,0,1987351,1954958,2.3891,0,?,11,0,0,0,0.0026,11,0,0,0,284996,0
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.8311,0.9554,0.9521,0.629,0.2482,0.8938,0.2925,0.1515,0.9602,0,0.9006,0.0001,3.041,0.0036,1,0.5769,2.6931,0.4736,1.0807,0.3138,1,0.4859,0.3847,0.01,2.7185,0.6058,0.4909,0.9718,1.1096,0.0439,0.0708,1.2891,13074,11248.7,0.3604,13201,283903,0.7003,0,0.5197,0.6938,0,0.0678,0.9322,13,0.9203,3.1018,0,50277,249569,0.8394,0.441,0.6064,11.0183,938,181,0.4274,0.0003,9,181,938,683,37813,0
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0.2604,0.5187,0.4857,0.2886,0.1224,0.2537,0.1758,0.2151,0.8059,0.0002,0.5052,0.0024,2.5111,0.0784,0.8419,0.6913,2.3734,1.2936,1.4512,0.1355,0.7333,0.4432,0.1658,0.0021,2.0225,0.9094,0.4464,0.7644,0.9808,0.0201,0.0956,0.2801,1171,1172.52,0.2224,1199,39143,0.3039,1144,0.1682,1.1504,0,0.0622,0.6025,8,0.9001,3.1983,1194,13240,22050,1.474,0.0201,0.7818,7.0039,800,623,0.259,0.0081,5,670,1117,787,4743,0
./SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.1223,0.2174,0.1392,0.1151,0.0374,0.3405,0.0713,0.2233,0.6835,0.0003,0.4905,0.0008,1.7047,0.0076,1,0.8492,1.7734,1.1261,1.3549,0.0441,0.8,0.286,0.0623,0.0349,1.4332,0.5681,0.3615,0.9075,2.3484,0.0008,0.0387,0.206,1105,1107.16,0.1266,1138,25865,0.3241,1077,0.1773,0.1767,0,0.0246,0.3531,28,0.2813,2.5149,1145,8750,19663,0.33,0.0229,0.299,22.6118,712,409,0.2601,0.0034,16,444,898,634.2069,4390,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.3101,0.6612,0.4969,0.3332,0.1248,0.2386,0.1198,0.2023,0.7257,0.0001,0.4885,0.0005,2.6337,0.0057,1,0.7097,3.0454,1.2788,1.4844,0.1227,0.7978,0.3296,0.1039,0.0174,2.4085,0.1933,0.4266,0.7917,1.0651,0.045,0.0647,0.3459,3399,3408.09,0.051,3450,129620,0.2128,3352,0.2718,0.8554,0,0.0508,0.3446,12,0.8279,3.3703,3447,44692,68921,0.773,0.0143,0.5179,9.8161,842,532,0.9726,0.004,8,591,1418,801.6923,13945,0
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1,0.9333,0.9827,0.9569,0.889,0.8861,0.9588,0.2545,0.0716,0.9646,?,0.9588,?,1.7572,?,0.999,0.171,1.7597,0.2585,0.8577,0.0013,0.9091,0.1855,0.3251,?,1.7247,0.7263,0.6736,0.6828,0.6077,0.7944,0,0.8026,26713,26713,0.4787,0,2473656,0,0,0,0.9364,0,0.001,1.2893,72,1.174,?,0,153284,1504697,0.3903,1.4142,?,71.7037,0,0,0,0.0001,71,0,0,0,107716,0.0017
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.7791,0.9512,0.8842,0.6413,0.3533,0.512,0.1485,0.1447,0.8693,0,0.6907,0,2.9701,0.0002,1,0.4771,3.1295,1.1011,1.4155,0.0463,0.8462,0.0811,0.2267,0.0131,2.7642,0.3648,0.4003,0.9082,0.727,0.1594,0.0352,0,51226,51226,0.1299,51226,1391257,1.1806,51226,2.2315,0.7355,0,0.0188,0.4363,117,0.8431,2.89,0,260342,958485,0.6547,0,0.7677,115.8095,2,0,0,0.0001,115,0,34,4.6667,138674,0
