@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-2 NUMERIC
@ATTRIBUTE Frac_Choice_Rules NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-4 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Normal_Rules NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Others-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-2 NUMERIC
@ATTRIBUTE Frac_Neg_Body NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-2 NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Frac_Cardinality_Rules NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-3 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-2 NUMERIC
@ATTRIBUTE Choices-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-4 NUMERIC
@ATTRIBUTE Free_Problem_Variables NUMERIC
@ATTRIBUTE Avg_LBD_Levels-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-2 NUMERIC
@ATTRIBUTE Choices-4 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-3 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-4 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-4 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-4 NUMERIC
@ATTRIBUTE Running_Avg_LBD-3 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-3 NUMERIC
@ATTRIBUTE Learnt_Others-2 NUMERIC
@ATTRIBUTE Learnt_from_Loop-2 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Running_Avg_LBD-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choice_Rules NUMERIC
@ATTRIBUTE Learnt_Others-3 NUMERIC
@ATTRIBUTE Learnt_from_Loop-3 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-2 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-2 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-2 NUMERIC
@ATTRIBUTE Learnt_Others-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-4 NUMERIC
@ATTRIBUTE Ternary_Constraints NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Weight_Rules NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Cardinality_Rules NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Weight_Rules NUMERIC
@ATTRIBUTE Body-Body_Equivalences NUMERIC
@ATTRIBUTE Nodes_in_Positive_BADG NUMERIC
@ATTRIBUTE Other_Equivalences NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Problem_Variables NUMERIC
@ATTRIBUTE SCCS NUMERIC
@ATTRIBUTE Removed_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-4 NUMERIC
@ATTRIBUTE Learnt_Binary-4 NUMERIC
@ATTRIBUTE Equivalences NUMERIC
@ATTRIBUTE Learnt_Ternary-4 NUMERIC
@ATTRIBUTE Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Learnt_Binary-3 NUMERIC
@ATTRIBUTE Learnt_Ternary-3 NUMERIC
@ATTRIBUTE Program_Atoms NUMERIC
@ATTRIBUTE Learnt_Binary-2 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-2 NUMERIC
@ATTRIBUTE Assigned_Problem_Variables NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC

@DATA
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s3.dlv.dat.lp.lp.gz,1,0.1905,0.754,1,0.0556,164,0.497,313,39,0.2604,?,0,1,?,?,1,0,0,1,0.0947,0,1,?,?,334,1,0,0.7912,1,0,?,0.3314,1,0.6645,0.787,2.0286,0.9053,0.7765,0.2932,?,0.9306,0.9242,0.2189,0,445,0.0296,0.6667,612,0.0423,?,0.0303,921,0.0278,0,399,507,?,3.5,5.303,0.1183,32,3.61,5.0139,0.0417,0,?,?,3,0.0455,91,?,342,?,3,?,1.1944,86,7.3125,2.34,?,?,?,2.4,3.3333,61,0,85,2.29,3.4697,4.2188,1.35,48,67,0,1.2121,80,0,?,?,270,0,0,?,0,60,48,0,48,0,190,44,1.375,454,0,?,?,?,252,?,14,3,2,436,3,3,2,112,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s4.dlv.dat.lp.lp.gz,1,0.1337,0.8395,1,0.0267,806,0.8263,1506,2292,0.0778,0.1536,0,1,0,1,1,0,0,1,0.015,0,1,0,1,2692,1,0,0.1628,1,0,3889,0.0778,1,0.7091,0.9192,3.2106,0.985,0.189,0.2364,1,1,1,0.033,0,11809,0.0031,0.223,29808,0.0545,0,0,42036,0,0,11053,12025,17.42,67.58,103.9692,0.0659,33,137.49,141.7423,0,0,0,26,26,0,596,150.5039,12456,16.1318,26,840,1.9897,193,114.2424,37.7,1.7752,229,160.99,13.91,14.3402,65,0,344,6.96,10.7077,11.697,3.86,180,97,0,2.4154,157,0,129,0,9936,0,0,0,0,792,148,0,180,0,1130,36,1.0909,13093,0,0,0,0,1346,0,36,0,0,5294,0,3,0,637,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s2.dlv.dat.lp.lp.gz,1,0.1538,0.7436,1,0.1026,?,0.448,?,8,0.32,?,?,?,?,?,?,?,?,?,0.096,?,?,?,?,?,?,?,?,?,?,?,0.384,?,0.6812,0.84,1.6627,0.904,?,0.2609,?,?,?,0.264,?,105,0.072,?,94,0.058,?,?,138,?,?,105,125,?,?,?,0.064,?,?,?,?,?,?,?,?,?,?,?,52,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12,?,?,?,?,?,?,?,36,?,0,?,?,8,?,0,12,0,58,?,?,83,0,?,?,?,78,?,8,?,?,98,?,?,?,31,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp.gz,1,0.0498,0.9241,1,0.0261,?,0.8341,?,1428,0.1379,?,?,?,?,?,?,?,?,?,0.0079,?,?,?,?,?,?,?,?,?,?,?,0.1379,?,0.7217,0.983,3.2134,0.9921,?,0.2341,?,?,?,0.0201,?,10489,0.0042,?,23310,0.0442,?,?,32298,?,?,10437,10617,?,?,?,0.009,?,?,?,?,?,?,?,?,?,?,?,9252,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,84,?,?,?,?,?,?,?,7560,?,0,?,?,96,?,0,84,0,1558,?,?,10051,0,?,?,?,1686,?,44,?,?,4534,?,?,?,799,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s6.dlv.dat.lp.lp.gz,1,0.1186,0.8534,1,0.028,321,0.7453,585,1936,0.1156,0.1494,0,1,0,1,1,0,0,1,0.0189,0,1,0,1,969,1,0,0.1283,1,0,1337,0.1156,1,0.6895,0.8817,3.0258,0.9811,0.107,0.2298,1,1,1,0.0424,0,7233,0.0046,0.1356,16560,0.0806,0,0,24016,0,0,6530,7406,8.16,38.76,60.5625,0.0994,32,56.45,58.8021,0,0,0,47,47,0,748,58.625,7380,7.7188,47,857,5.9375,570,73.5312,23.53,4.8906,626,54.63,7.09,7.3854,64,0,598,4.19,6.5469,6.3125,2.02,140,96,0,7.3281,469,0,128,0,5520,0,0,0,0,736,236,0,140,0,1007,159,4.9688,7937,0,0,0,0,1180,0,33,0,0,4251,0,20,0,557,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp.gz,1,0.1042,0.8368,1,0.059,248,0.662,550,168,0.2394,0.3634,0,1,0,1,1,0,0,1,0.0352,0,1,0,1,908,1,0,0.3345,1,0,1238,0.2394,1,0.6808,0.9225,2.5337,0.9648,0.2819,0.228,1,1,1,0.0915,0,805,0.0211,0.2092,1254,0.0912,0,0,1842,0,0,786,852,7.66,13.06,20.4062,0.0423,32,20.66,21.5208,0,0,0,42,42,0,287,22.0233,600,7.124,42,355,2.4167,232,17.75,5.68,2.1705,280,23.24,6.72,7,64,0,227,4.12,6.4375,5.3438,1.71,30,96,0,3.0156,193,0,129,0,420,0,0,0,0,36,153,0,30,0,241,138,4.3125,727,0,0,0,0,288,0,17,0,0,583,0,42,0,127,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s6.dlv.dat.lp.lp.gz,1,0.1472,0.8292,1,0.0237,411,0.7927,743,2932,0.0919,0.1997,0,1,0,1,1,0,0,1,0.0201,0,1,0,1,1054,1,0,0.2143,1,0,1418,0.0919,1,0.6925,0.9052,3.0527,0.9799,0.2667,0.2308,1,1,1,0.0435,0,10881,0.0033,0.3019,26496,0.0766,0,0,38260,0,0,10085,11141,7.3,23.49,36.7031,0.0747,32,38.99,40.6146,0,0,0,24,24,0,448,42.2946,11808,6.7364,24,646,3.5104,337,23.125,7.4,3.7597,485,47.9,6.34,6.6042,64,0,240,4.02,6.2812,5.0938,1.63,224,96,0,2.6875,172,0,129,0,8832,0,0,0,0,832,106,0,224,0,1262,91,2.8438,12533,0,0,0,0,1522,0,36,0,0,6438,0,24,0,725,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,1,0.1511,0.8112,1,0.0378,578,0.729,?,830,0.118,?,?,?,?,?,?,?,?,?,0.0278,?,?,?,?,?,1,0,?,1,0,?,0.118,1,0.6951,0.875,2.9575,0.9722,?,0.2317,?,?,?,0.0628,0,3476,0.0072,0.2254,7875,0.0733,?,?,11330,?,0,3151,3601,?,?,?,0.0972,32,?,?,?,0,?,?,?,?,?,?,3525,?,?,?,?,?,95.9688,30.71,?,?,?,?,?,?,?,?,?,?,12.5625,4.02,100,?,?,?,?,?,?,?,2625,?,0,?,0,350,142,0,100,0,537,38,1.1875,3831,0,?,?,?,662,?,25,?,?,1952,?,2,?,306,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g5_s4.dlv.dat.lp.lp.gz,1,0.119,0.8464,1,0.0345,602,0.7407,1540,1150,0.117,0.1822,0,1,0,1,1,0,0,1,0.0195,0,1,0,1,2342,1,0,0.1777,1,0,4179,0.117,1,0.6972,0.8791,3.0555,0.9805,0.186,0.2324,1,1,1,0.0448,0,5001,0.0058,0.1905,11400,0.0703,0,0,16350,0,0,4510,5130,17.56,67.48,105.4375,0.1014,32,102.82,106,0,0,0,35,35,0,546,108.8062,4960,16.9147,4,708,1.8041,175,100.9375,32.3,1.7287,223,111.62,13.47,13.8866,64,0,344,8.34,13.0312,15.1875,4.86,100,97,0,1.3906,89,0,129,0,3800,0,0,0,0,520,168,0,100,0,711,43,1.3438,5351,0,0,0,0,840,0,29,0,0,2631,0,4,0,391,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp.gz,1,0.1885,0.7644,1,0.0471,501,0.57,894,340,0.1764,?,?,?,?,?,?,?,0,1,0.0611,0,1,?,?,?,1,0,?,1,0,?,0.1764,1,0.6658,0.8032,2.5129,0.9389,0.2708,0.2219,?,?,1,0.1383,0,1089,0.0161,0.2991,2016,0.1123,?,0,3028,?,0,947,1179,?,36.82,56.6462,0.1357,32,?,?,?,0,?,?,?,0,?,?,1032,?,10,?,?,?,57.1875,18.3,?,?,?,?,?,65,0,240,6.31,9.7077,11.375,3.64,72,?,?,2.1846,142,0,?,?,672,?,0,?,0,160,107,0,72,0,292,58,1.8125,1205,0,?,?,?,382,?,18,?,?,804,0,8,0,173,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s6.dlv.dat.lp.lp.gz,1,0.1347,0.8446,1,0.0207,518,0.8429,991,4475,0.0707,0.1588,0,1,0,1,1,0,0,1,0.0136,0,1,0,1,1362,1,0,0.1416,1,0,1914,0.0707,1,0.7047,0.9273,3.21,0.9864,0.227,0.2349,1,1,1,0.0293,0,20321,0.0021,0.2963,52200,0.0604,0,0,74075,0,0,19144,20644,7.28,39.09,61.0781,0.0591,32,69.59,72.4896,0,0,0,40,40,0,678,68.8828,22080,6.9219,40,806,5.1562,495,63.2188,20.23,4.4766,573,69.41,6.35,6.6146,64,0,282,3.93,6.1406,5.6875,1.82,280,96,0,3.1094,199,0,128,0,17400,0,0,0,0,1220,108,0,280,0,1755,82,2.5625,23076,0,0,0,0,2078,0,43,0,0,9905,0,40,0,996,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s3.dlv.dat.lp.lp.gz,1,0.1612,0.809,1,0.0298,667,0.8087,1452,1560,0.0831,0.1307,0,1,0,1,1,0,0,1,0.0211,0,1,0,1,2199,1,0,0.1274,1,0,3370,0.0831,1,0.7071,0.9117,3.1184,0.9789,0.125,0.2357,1,1,1,0.0463,0,7747,0.004,0.1447,19278,0.0572,0,0,27264,0,0,7244,7946,17.7,110.49,167.4091,0.0672,33,160.99,162.6162,0,0,0,43,43,0,777,165.1603,8253,16.1145,43,1002,2.7778,275,184.7273,60.96,2.4656,323,158.86,13.68,13.8182,66,0,528,8.77,13.2879,10.9697,3.62,168,99,0,3.0303,200,0,131,0,6426,0,0,0,0,534,228,0,168,0,843,57,1.7273,8743,0,0,0,0,1042,0,31,0,0,3717,0,14,0,490,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s6.dlv.dat.lp.lp.gz,1,0.0679,0.9079,1,0.0242,?,0.7763,?,2772,0.106,?,?,?,?,?,?,?,?,?,0.0086,?,?,?,?,?,?,?,?,?,?,?,0.106,?,0.7068,0.8928,3.2608,0.9914,?,0.2356,?,?,?,0.0204,?,14437,0.0031,?,34020,0.0576,?,?,48132,?,?,13042,14608,?,?,?,0.0986,?,?,?,?,?,?,?,?,?,?,?,13878,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,126,?,?,?,?,?,?,?,11340,?,0,?,?,1440,?,0,126,0,1685,?,?,14761,0,?,?,?,1856,?,45,?,?,6131,?,?,?,883,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s6.dlv.dat.lp.lp.gz,1,0.1789,0.7859,1,0.0351,162,0.6476,213,98,0.191,?,?,?,?,?,?,?,0,1,0.0581,0,1,?,?,?,1,0,?,1,0,?,0.2408,0.9375,0.6664,0.8505,2.4393,0.9419,0.6282,0.3142,?,?,0.9184,0.1282,0.0312,1793,0.0119,0.6667,3360,0.0194,?,0.0408,5042,?,0.0312,1639,1927,?,3.83,7.8163,0.0913,30,?,?,?,0,?,?,?,0.0408,?,?,1776,?,5,?,?,?,9.7812,3.13,?,?,?,?,?,45,0,78,1.74,3.551,4.3125,1.38,112,?,?,1.5714,77,0,?,?,1584,?,0,?,0,176,48,0,112,0,492,47,1.4688,2067,0,?,?,?,626,?,22,?,?,1736,2,5,2,291,1,1
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp.gz,1,0.1958,0.7517,1,0.0524,164,0.5087,313,43,0.2561,?,0,1,?,?,1,0,0,1,0.0969,0,1,?,?,334,1,0,0.7742,1,0,?,0.3287,1,0.666,0.7924,2.0342,0.9031,0.7586,0.2938,?,0.9306,0.9242,0.2215,0,507,0.0277,0.64,714,0.0401,?,0.0303,1072,0.0278,0,458,578,?,3.89,5.8939,0.1107,32,4,5.5556,0.0417,0,?,?,3,0.0455,93,?,399,?,3,?,1.2083,87,8.5312,2.73,?,?,?,2.4,3.3333,61,0,87,2.29,3.4697,4.2188,1.35,56,67,0,1.2273,81,0,?,?,315,0,0,?,0,64,50,0,56,0,215,45,1.4062,527,0,?,?,?,286,?,15,3,2,501,3,3,2,128,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s3.dlv.dat.lp.lp.gz,1,0.1708,0.79,1,0.0391,716,0.6669,1741,654,0.1415,0.2569,0,1,0,1,1,0,0,1,0.0404,0,1,0,1,2508,1,0,0.2816,1,0,3186,0.1415,1,0.6798,0.8484,2.7661,0.9596,0.2833,0.2266,1,1,1,0.0905,0,2257,0.0097,0.2807,4752,0.0936,0,0,6990,0,0,2015,2375,12.6,47.23,71.5606,0.1112,32,66.02,67.3673,0,0,0,22,13,0,348,62.7846,2268,12.7538,6,506,1.6224,159,73.9062,23.65,2.1154,275,59.43,12.55,12.8061,66,0,233,8.32,12.6061,13.2188,4.23,96,98,0,1.4848,98,0,130,0,1584,0,0,0,0,264,114,0,96,0,444,43,1.3438,2527,0,0,0,0,562,0,22,0,0,1512,0,5,0,259,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s6.dlv.dat.lp.lp.gz,1,0.1171,0.8601,1,0.0229,518,0.8186,991,3465,0.0828,0.1588,0,1,0,1,1,0,0,1,0.0132,0,1,0,1,1362,1,0,0.1416,1,0,1914,0.0828,1,0.7033,0.9153,3.1962,0.9868,0.227,0.2344,1,1,1,0.029,0,15691,0.0026,0.2963,39150,0.0622,0,0,55665,0,0,14592,15942,7.28,39.09,61.0781,0.0715,32,69.59,72.4896,0,0,0,40,40,0,678,68.8828,16560,6.9219,40,806,5.1562,495,63.2188,20.23,4.4766,573,69.41,6.35,6.6146,64,0,282,3.93,6.1406,5.6875,1.82,210,96,0,3.1094,199,0,128,0,13050,0,0,0,0,1140,108,0,210,0,1543,82,2.5625,17416,0,0,0,0,1794,0,41,0,0,7663,0,40,0,856,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s2.dlv.dat.lp.lp.gz,1,0.1378,0.8087,1,0.0536,?,0.6719,?,372,0.1425,?,?,?,?,?,?,?,?,?,0.0305,?,?,?,?,?,?,?,?,?,?,?,0.1425,?,0.6956,0.8473,2.8835,0.9695,?,0.2319,?,?,?,0.0735,?,1693,0.0124,?,3564,0.0726,?,?,5124,?,?,1498,1768,?,?,?,0.1222,?,?,?,?,?,?,?,?,?,?,?,1602,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,54,?,?,?,?,?,?,?,1188,?,0,?,?,216,?,0,54,0,317,?,?,1777,0,?,?,?,392,?,21,?,?,923,?,?,?,175,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,1,0.0668,0.8974,1,0.0358,413,0.7584,728,664,0.1874,0.2164,0,1,0,1,1,0,0,1,0.0153,0,1,0,1,1089,1,0,0.2012,1,0,1516,0.1874,1,0.7061,0.9673,2.9249,0.9847,0.1773,0.226,1,1,1,0.039,0,3585,0.0084,0.2406,6900,0.0679,0,0,9772,0,0,3551,3671,8.37,18.94,29.5938,0.0174,32,34.27,35.3299,0,0,0,35,35,0,482,39.6899,2952,8.1783,35,596,3.9588,384,23.1562,7.41,3.4806,449,44.11,7.22,7.4433,64,0,361,4.44,6.9375,7.5,2.4,56,97,0,4.8594,311,0,129,0,2208,0,0,0,0,64,133,0,56,0,752,124,3.875,3341,0,0,0,0,838,0,30,0,0,2064,0,35,0,389,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s3.dlv.dat.lp.lp.gz,1,0.1283,0.8342,1,0.0374,1425,0.7604,?,957,0.1069,?,?,?,?,?,?,?,?,?,0.0199,?,?,?,?,?,1,0,?,1,0,?,0.1069,1,0.7041,0.8882,3.0907,0.9801,?,0.2347,?,?,?,0.0458,0,4705,0.006,0.173,11016,0.0612,?,?,15645,?,0,4289,4829,?,?,?,0.0919,32,?,?,?,0,?,?,?,?,?,?,4716,?,?,?,?,?,155.9375,49.9,?,?,?,?,?,?,?,?,?,?,21.0625,6.74,96,?,?,?,?,?,?,?,3672,?,0,?,0,444,185,0,96,0,624,32,1,5062,0,?,?,?,748,?,28,?,?,2274,?,1,?,346,0,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s6.dlv.dat.lp.lp.gz,1,0.1298,0.8439,1,0.0263,326,0.7657,603,2268,0.1054,0.1567,0,1,0,1,1,0,0,1,0.0194,0,1,0,1,933,1,0,0.1446,1,0,1291,0.1054,1,0.6909,0.8918,3.0377,0.9806,0.125,0.2303,1,1,1,0.0429,0,8449,0.004,0.1306,19872,0.0788,0,0,28764,0,0,7715,8651,7.99,39.5,61.7188,0.0888,32,60.8,63.3333,0,0,0,47,47,0,664,63.1163,8856,7.5736,47,823,5.1458,494,72.8438,23.31,4.6124,595,60.5,6.76,7.0417,64,0,512,4.15,6.4844,6.3438,2.03,168,96,0,6.2344,399,0,129,0,6624,0,0,0,0,768,245,0,168,0,1092,184,5.75,9469,0,0,0,0,1294,0,34,0,0,4980,0,25,0,613,0,0
FolioSuite/Sokoban-Hard/handmade_soko013.lp-34-861.sm.gz,1,0.1007,0.8551,0,0.0442,817,0.51,1770,8339,0.3843,0.1522,0.2197,0.7803,0.2099,0.7901,0.7869,0.2131,0.2889,0.7111,0.0842,0.2374,0.7626,0.1795,0.8205,1957,0.7442,0.2558,0.1708,0.8618,0.1382,2112,0.4671,0.9302,0.7879,0.9152,1.5276,0.6339,0.2222,0.147,0.75,0.7459,0.8333,0.0063,0.0698,106869,0.0011,0.2353,100927,0.0651,0.0833,0.0778,128098,0.082,0,115645,126355,3.38,11.5,17.9688,0.0005,40,17.34,18.0625,0.1721,11,0.1667,27,23,0.0889,562,22.0859,36394,3.4844,18,841,5.0312,483,12.4062,3.97,5.7266,733,25.95,3.35,3.4896,75,26,288,2.6,4.0625,4.6875,1.5,10642,91,26,3.3906,217,551,117,28,18832,551,0,561,131,68,136,0,18362,12799,155941,88,2.75,83853,34,0,0,26,182372,13,8069,21,10,54421,8,11,7,47459,0,3
FolioSuite/Sokoban-Hard/handmade_soko033.lp-17-20100.sm.gz,1,0.1088,0.8439,0,0.0473,818,0.4924,1013,2139,0.3816,0.1331,0.426,0.574,0.3839,0.6161,0.6575,0.3425,0.3786,0.6214,0.0832,0.4347,0.5653,0.3005,0.6995,1256,0.6809,0.3191,0.1521,0.6667,0.3333,1531,0.4833,0.9149,0.7809,0.9159,1.4444,0.6424,0.1844,0.1554,0.7104,0.7603,0.8252,0.0084,0,31447,0.0023,0.32,26214,0.0637,0.1093,0.0583,33571,0.0959,0.0851,34603,37782,4.57,32.49,50.7656,0.0009,43,46.63,48.5729,0.1438,15,0.1803,37,25,0.1165,631,44.7578,9684,4.5,25,962,5.3333,512,58.2188,18.63,6.3906,818,40.94,4.82,5.0208,85,39,347,3.68,5.75,7.4062,2.37,3145,111,50,4.0312,258,779,130,55,5218,932,0,954,409,34,100,0,5716,3575,44349,47,1.4688,23242,17,0,0,33,52550,20,2485,21,14,16673,12,3,6,13558,4,0
