@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.7436,0.1165,0.4899,0.1757,0,0.0552,0.0433,26.0959,0.0094,0.0618,0.0505,0.3627,0.4116,0.0661,0.3972,0.1648,0.0999,1.109,0.0929,0,0.0138,0.8703,0.6081,0.4912,12.2312,26.0959,15,0.4325,18492,0.0277,30.987,0.3102,0.3476,1.9839,0.9719,0.0599,0.0001,0.3608,0.619,242.319,1.2008,2.1288,0.0258,0.0074,0.002,0.0008,0.0756,1,0.0002,0.0048,0.0003,0.2315,0.0013,3834,16563,0.2173,0.0005,0.0004,0.0004,1.0494,0.4,0,0.0908,0.9028,0.0004,0,0.9593,0.9159,0.0049,0.0008,0.1068,1153,2.8505,632,678,0.7384,653.5,0.0269,654.372,0.2034,165.282,0.229,0.0227,0,0.7703,0.017,0.0691,674,635,652,0.0247,654.006,0.0455,0.1444,0.0909,1933,1153,1231,1933,0.226,1536,1.4885,10,1933,1827,0.4373,0.2138,0.7265,54.2334,71.931,87.9198,87.9198,87.9198,0.4861,4667
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,2.4398,0.024,0.3819,0.2383,0,0.1307,0,33.2979,0.0329,0.1379,0.06,0.7656,0.4147,0,0,0.1334,0.1695,1.5949,0.1391,0,0.0755,1.336,0.8365,0.4109,11.1748,33.2979,14,?,18555,0.2108,39.1527,0.484,?,2.0128,2.1673,0.1038,0.0001,0.2588,?,93.9942,?,?,?,?,?,0.0013,0.0337,1,0.0003,0.0091,?,0.1535,0.0018,2782,18121,0.6129,0.0007,0.0005,0.0004,0.8178,0.5,0,0.1019,2.8218,0.0005,0,2.5683,0.2787,0.0111,0.0013,0.5543,1494,?,429,470,0.7678,449.5,0.0989,446.331,1.0981,90.5932,0.9088,0.3825,0,0.7474,0.0174,0.1316,467,433,449,0.0288,450.145,0.0136,0,0.1404,3733,1494,1945,3733,0.3492,2585.5,1.8006,8,3733,3170,0.2381,0.0829,0.8658,46.8211,44.9657,69.8681,69.8681,69.8681,0.2975,4487
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.705,0.1556,0.4028,0.3069,0,0.0493,0.0477,22.4045,0.0405,0.0909,0.0299,1.0326,1.0874,0.0895,0.3366,0.7627,0.5753,1.8461,0.2249,0.007,0.0454,1.5195,0.7423,0.4493,4.934,22.4045,6,0.3745,1426,0.5092,24.5802,1.0234,0.2013,2.6219,0.7163,0.0715,0.0008,0.3763,0.4967,10.3871,0.4134,3.6842,0.0775,0.0754,0.0362,0.017,0.0873,1,0.0041,0.0243,0.0097,0.1726,0.1315,213,1234,1.1127,0.0094,0.0116,0.0089,1.2359,0.6667,0,0.17,0.6113,0.0061,0,0.6877,0.5478,0.017,0.017,0.9474,3803,2.8208,34,45,0.8416,39,0.106,39.3796,0.4099,8.3186,0.2621,0.0574,0.0002,0.8568,0.0504,0.2642,45,34,39,0.105,39.3266,0.0005,0.1096,0.0639,4334,3803,3854,4334,0.0421,3961,0.3825,4,4093,3922,0.3706,0.1977,0.6361,26.1252,26.7826,28.5795,29.6087,29.6087,0.0871,450
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.sat05-4201.reshuffled-07.cnf,1,0.6472,0.0251,0.6116,0.1947,0,0,0.1007,0,0.0012,0,0,0.6886,59.9528,0.1618,0.4662,54.042,0.793,5.9052,0,0.0026,0.8106,1.3096,1.0265,0.4563,4.6667,0,5,?,1112504,0.1308,0,9.734,?,5.4253,0.3628,0.0006,0,0.28,?,11183.3,?,?,?,?,?,0.0003,0.1509,1,0,0.0009,?,0.0101,0.0015,10979,1085262,0.1438,0.0002,0.0003,0,3.4628,0.9787,0,0.1651,0.3542,0.0001,0,0.4928,0.8106,0.0006,0.0003,0.2229,0,?,0,0,1.1493,2209.5,1.4142,2209.5,1.3751,25808,0.5139,0.202,0,1.0441,0.0752,1.1295,4406,0,4406,0.8661,2956,0,0.3079,0.101,0,0,0,0,0,0,0.6365,4,0,0,0.645,0.3457,0.992,0,0,0,0,0,0,12558
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,2.3708,0.0237,0.5094,0.2515,0,0.1389,0,23.9885,0.0343,0.1393,0.0572,0.5897,0.4441,0,0.0014,0.1463,0.1556,1.2845,0.1393,0,0.0761,0.7325,0.3717,0.484,10.8378,22.1886,14,?,18603,0.227,24.3333,0.5139,?,1.2052,2.0921,0.104,0.0002,0.2634,?,90.0642,?,?,?,?,?,0.0015,0.0362,1,0.0003,0.0093,?,0.1395,0.002,2535,18172,0.7748,0.0008,0.0005,0.0004,0.7893,0.6364,0,0.1092,2.8007,0.0007,0,2.7536,0.1709,0.0172,0.0015,0.6203,606,?,397,427,0.7564,413,0.0868,410.026,0.3246,85.7171,0.3983,0.0678,0,0.7565,0.0189,0.1216,433,397,415,0.0342,414.518,0.0137,0,0.1393,2245,690,800,2301,0.4895,1186.6364,1.7142,8,1690,968,0.2613,0.0895,0.9268,31.1467,25.9877,39.855,41.2098,59.6541,0.3482,4499
SAT_Competition2007/crafted/Hard/contest04/others/ramsey.sat05-511.reshuffled-07.cnf,1,0,0,0.1047,0.0005,0,0.0005,0,30.6719,0.0392,0.0005,0.0005,0,1.8829,0,0,1.4116,0,0,0.0005,0,0,1.1311,0.8518,0.3057,2,30.6719,2,?,6120,0.5713,32.3808,0.0001,?,3.4399,0,0.0005,0.0003,0.4659,?,11.4985,?,?,?,?,?,0.0392,0,1,0.0248,0.0248,?,0.025,0.0392,153,6120,0,0.0392,0.0248,0.0392,0,0,0,0,0,0.0041,0,0.3565,0,0.008,0.0392,0.7749,3255,?,16,25,0.8808,20,0.1641,20.5903,0.1296,12.0732,0.3264,0.0599,0.0005,0.8763,0.0591,0.1068,25,17,21,0.1617,20.753,0.0005,0,0,4150,3255,3422,4150,0.0803,3648.1111,0,2,3668,3624,0,0,0,33.4759,32.7108,34.6456,37.3728,37.3728,0.0635,153
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.1666,0.6884,0.5164,0.9752,0,0.0141,0.7359,32.0271,0.0424,0.0389,0.0106,1.4978,6.0768,0.8274,0.8811,3.5357,0.6143,3.1732,0.4728,0,0.5065,1.7272,0.9228,0.4455,3.8297,32.0271,4,0.9673,11753,0.5663,33.6362,1.8734,0.2519,3.4212,0.8397,0.0934,0,0.4002,0.9595,13.6894,1.1581,3.5096,0.0218,0.0448,0.0142,0.0083,0.6006,1,0.0001,0.049,0.0017,0.0592,0.0291,412,6961,0.1359,0.0049,0.0105,0.0001,2.5441,1,0,0.1074,0.8253,0.003,0,0.5452,0.7477,0.008,0.0083,0.8189,2808,2.7576,121,144,0.9917,133,0.069,132.767,1.1494,12.3672,0.1625,0.0348,0.0016,0.9924,0.0033,0.1689,145,122,133,0.0674,133.06,0.0049,0.874,0.0982,4437,2808,4301,4437,0.171,3985,0.4564,3,4437,4394,0.8859,0.8253,1,35.1856,35.2076,39.8714,39.8714,39.8714,0.0833,468
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.9356,0.7945,0.6758,0.1793,0,0.0269,0.0136,50.0524,0.0005,0.0351,0.009,0.6593,15.8486,0.0477,0.9662,2.1986,0.5805,1.7012,0.0357,0,0.798,1.0911,0.9623,0.4876,9.8333,48.1226,12,?,778800,0.2453,51.1698,1.0978,?,2.9268,0.9729,0.0261,0,1.1875,?,789.8,?,?,?,?,?,0.0001,0.4374,1,0,0.0005,?,0.0409,0.0027,17757,433992,2.2979,0.0001,0.0001,0,1.6517,0.9388,0,0.4232,0.9384,0.0001,0,1.0281,0.9008,0.0003,0.0001,0.4276,37,?,0,5497,1.1946,5497,0.8661,3686.33,1.6274,12624,1.247,0.3091,0,0.982,0.0027,0.356,5626,5429,5517,0.0178,5544,0.0045,0.3443,0.1802,294,46,53,294,0.6563,152.8,1.3522,8,229,212,0.967,0.459,0.9795,60.131,60.983,66.3478,82.4865,82.4865,0.172,58560
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.4128,0.2126,0.0636,0.1236,0.3333,0.011,0.2054,21.1664,0.0256,0.0233,0.0043,0.851,4.0908,0.4881,0.9032,1.9995,0.4064,4.7165,0.044,0.0054,0,0.7256,0.3511,0.8222,3,21.1664,3,?,12692,0.346,21.5521,1.1925,?,3.1663,0.1981,0.0179,0.0002,0.3964,?,14.5676,?,?,?,?,?,0.0096,0.5765,1,0.0076,0.0192,?,0.0404,0.0284,423,10467,0.2459,0.0071,0.0131,0.0037,3.8062,0.9545,0,0.3627,0.4621,0.0011,0,0.904,0.6819,0.0054,0.0096,0.5636,4174,?,113,136,0.9721,124,0.0757,124.239,0.3192,16.9741,0.2311,0.0104,0.0001,0.9691,0.009,0.2533,136,113,124,0.0737,123.941,0.0015,0.8107,0,4327,4174,4196,4327,0.0126,4248.5714,0,3,4300,4231,0.9386,0.6768,0.9902,22.1422,21.8192,22.9875,23.2073,23.2073,0.0325,527
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0.1062,0,0.0915,0,1,0,0.6427,48.7235,0.0159,0,0,0.3059,20.9695,0.6469,0.7044,23.4286,1.0759,5.1607,0,0.6326,0,0,0,1,2.9948,47.9868,3,?,41212,0.7077,49.3248,2.4221,?,4.4052,0.0714,0,0.0005,0.2245,?,33.5903,?,?,?,?,?,0.0117,0.2314,1,0.0073,0.0094,?,0.0094,0.0515,388,41212,0,0.0077,0.0081,0.0052,2.9878,0.8122,0.1254,0.1594,0.2615,0.0047,0,0.3715,0.9085,0.0066,0.0117,0.7896,271,?,136,163,0.9947,150,0.0851,149.552,0.3356,22.9185,0.1839,0.0028,0,0.9971,0.0016,0.1978,163,135,150,0.075,149.868,0,0.6564,0.0239,565,276,304,593,0.2483,373.6316,0.0324,2,426,344,0.7642,0.6903,0.9784,52.1581,51.7031,53.6056,56.8655,63.6138,0.0668,388
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2.cnf,1,1.6214,0.8891,0.4083,1,0,0.2332,0.0011,10.4898,0.0505,0.4782,0,1.249,38.4675,0.0043,0.509,51.1186,0.4129,4.4899,0.489,0,0.0101,2.002,0.5949,0.4024,3.7241,10.4898,4,?,867173,0.1956,10.4898,0.7469,?,4.1515,0.7609,0.2603,0,0.6132,?,20.0857,?,?,?,?,?,0.0054,0.1566,1,0.0001,0.0022,?,0.0024,0.0294,1088,459052,0.4274,0.0018,0.0007,0,1.3709,1,0,0.3193,1.1117,0.0019,0,1.4934,0.0101,0.0489,0.0054,0.4589,98,?,129,168,0.9577,145,0.2453,143.208,4.7911,605.958,0.2859,0.213,0,1,0.0004,0.0767,164,127,147,0.2011,144.543,0,0.0164,0.12,1186,98,98,1186,0.8027,568.3333,0.589,3,1186,421,0.9521,0.2321,1,13.8719,13.5392,17.5868,17.5868,17.5868,0.2096,1553
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,0.0496,0.0053,0.9819,0.5,0.9412,0.0159,0.9515,95.5521,0.0019,0.0409,0.0028,0.1198,96.5167,0.9705,0.9979,84.8551,2.5629,6.1822,0.0645,0.2354,0.9819,0.0895,0.0049,0.9994,2,91.0931,2,?,490309,0.864,99.3162,1.2831,?,5.8565,0,0.027,0.0003,0.1649,?,27.0625,?,?,?,?,?,0.0012,0.3131,1,0.0051,0.0051,?,0.0051,0.0406,2511,487748,0.0199,0.0008,0.0051,0.0004,3.3492,0.5465,0.122,0.079,0.2668,0.0008,0,0.2906,0.9819,0.0014,0.0012,0.9316,6,?,1171,1242,1.0292,1221,0.3013,1126.54,3.5718,2486.31,0.3137,0.1025,0,0.9999,0,0.1437,1226,1179,1208,0.0204,1211.56,0.0002,0.9884,0,247,9,25,252,0.8904,112.25,0,2,234,58,0.9999,0.9762,1,111.9684,112.4,132.6667,133.1667,133.48,0.1321,2561
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0.0203,0.0143,0.7269,0.0002,0,0,0.8816,60.9457,0.009,0,0,0.1431,35.7765,0.8895,0.9146,30.4773,1.8311,3.6208,0,0.8698,0.9723,0.8437,1.0134,0.4902,2,60.9457,2,?,31962,0.9647,82.1311,1.7597,?,4.0122,0,0,0.0013,0.2347,?,2.4614,?,?,?,?,?,0.0066,0.3715,1,0.0138,0.0138,?,0.0138,0.1333,435,31512,0.0345,0.0046,0.0138,0.0046,2.8225,0.5865,0.2308,0.0848,0.1313,0.0033,0,0.3882,0.9723,0.0067,0.0066,0.9833,61,?,190,219,0.9984,204,0.065,203.824,20.4186,14.1204,0.0929,0.0384,0,0.9998,0.0001,0.2568,218,193,205,0.0487,204.964,0,0.9039,0,4199,61,387,4199,0.8125,1846.4,0,2,2321,2264,0.9314,0.9037,0.9518,104.2287,118.6278,119.633,139.8061,139.8061,0.2738,450
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0,0.5059,0,0,0,0.4965,59.5035,0.0008,0,0,0.0518,21.1732,0.4965,0.4965,12.8739,0.3184,0,0,0.4965,0.0085,0.5956,0.5824,0.5011,3,59.5035,3,?,207150,0.7199,63.1201,0,?,3.5323,0,0,0.0003,0.4138,?,1.6364,?,?,?,?,?,0.0008,0.3295,1,0.0011,0.0011,?,0.0171,0.0167,3540,207150,0.0169,0.0006,0.0011,0.0008,0,0.3295,0.3295,0,0,0.0004,0,0.1744,0.9997,0.0006,0.0008,0.8065,21,?,1187,1253,1.0098,1237,0.2773,1153.33,3.8557,223.8,0.073,0.0379,0,0.9999,0,0.4944,1282,1190,1243,0.0267,1239.45,0,0.4965,0,1253,21,49,1253,0.8513,632.4444,0,3,1128,950,0.4965,0.4965,0.4965,125.7346,71.6663,154.36,383,383,0.8049,3600
SAT_Competition2007/crafted/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1,0.8345,0,0.5023,0.1008,0.3333,0.0771,0.0105,35.83,0.0069,0.0844,0.0689,0,0.7587,0.0283,0.1803,0.2675,0,0.8809,0.0892,0.0002,0,0.562,0.5774,0.4998,4,35.83,4,0.0432,1750,0.3817,36.5862,0.1342,0.1196,1.7563,0.0604,0.0763,0.0006,0.3673,0.125,16.0295,0.047,1.0635,0.1053,0.0103,0.009,0.006,0.0316,1,0.0114,0.0137,0.0086,0.2857,0.006,500,1750,0,0.006,0.012,0.0057,0.6462,0.0909,0,0.0433,0.0604,0.003,0,0.2665,1,0.0051,0.006,0.6232,3523,0.7405,89,107,0.8213,98,0.0746,98.0963,0.2418,21.7594,0.2104,0.1201,0.0484,0.7973,0.0407,0.2162,107,89,98,0.0716,98.4138,0.0622,0.0655,0,3978,3523,3577,3978,0.0415,3696.7778,0,4,3753,3668,0.2218,0.0983,0.3181,37.0571,37.0284,37.6608,38.2036,38.2036,0.0209,500
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s553296708.sat05-471.reshuffled-07.cnf,1,0.8546,0,0.505,0.0995,0.3333,0.0775,0.012,31.4611,0.0086,0.0844,0.0687,0,0.7885,0.028,0.176,0.3037,0,0.8799,0.0887,0.0003,0,0.5461,0.5769,0.4905,4,31.4611,4,0.0429,1400,0.3941,31.6223,0.1344,0.1196,1.7599,0.0602,0.0763,0.0007,0.3785,0.125,13.2576,0.0467,1.0584,0.1053,0.0129,0.0113,0.0075,0.0318,1,0.0143,0.0171,0.0107,0.2857,0.0075,400,1400,0,0.0075,0.015,0.0071,0.6474,0.0909,0,0.0434,0.0602,0.0038,0,0.2674,1,0.0071,0.0075,0.633,3700,0.7358,71,87,0.8223,79,0.0801,78.7503,0.2488,17.6243,0.2034,0.0482,0.0504,0.8005,0.0456,0.2325,87,71,79,0.0805,79.0987,0.0614,0.0623,0,4047,3700,3767,4047,0.0277,3845.8889,0,4,3897,3818,0.2269,0.0969,0.2997,32.1519,31.6789,31.861,34.7507,34.7507,0.0321,400
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0009,0.0643,0.7083,0.0379,0,0.037,0.8952,49.3321,0.0103,0.0373,0.0365,0.2422,8.5602,0.8954,0.8966,8.6005,1.2878,0,0.0377,0.8951,0.938,0.9762,1.037,0.4732,3,49.3321,3,0.2523,5067,0.998,49.5766,0.0178,0.1054,2.4876,0.2357,0.0369,0.0019,0.0571,0.1193,1,1.9349,1.0225,0.0056,0.1613,0.0106,0.0103,0.3061,1,0.0103,0.025,0.0036,0.0605,0.1111,288,4761,0.0625,0.0069,0.0168,0.0103,0,0.3061,0.3061,0,0,0.0049,0,0.3387,0.938,0.0067,0.0103,0.9989,2237,0.398,116,139,0.9989,128,0.0702,127.589,0.6026,1.0095,0.0579,0.0009,0.0354,0.9989,0.0007,0,139,117,128,0.0672,127.566,0.0358,0.896,0,4809,2237,3275,4809,0.2364,4021.4286,0,3,4788,4750,0.8974,0.8962,0.8981,51.2493,50.0429,53.5722,56.3017,56.3017,0.0479,306
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.4359,0.0586,0.0274,0.4988,0,0.4516,0.2114,10.2692,0.2497,0.4811,0.416,1.886,4.9164,0.3504,0.7758,4.5307,0.2227,4.0549,0.4922,0.0258,0.0007,2.4294,0.8052,0.2359,4.1892,9.6729,5,?,7375,0.6001,11.8947,0.1545,?,2.313,0.4211,0.4324,0,0.9165,?,1.2202,?,?,?,?,?,0.0391,0.5541,1,0.0016,0.0116,?,0.032,0.0628,223,6967,0.1525,0.009,0.0055,0.0017,3.6041,0.9902,0,0.3233,1.269,0.0007,0,1.5104,0.0053,0.0073,0.0391,0.9586,535,?,6,12,0.9909,9,0.2543,8.7343,0.3786,1.2557,0.7558,0.0213,0.1593,0.9894,0.0253,0.3609,12,6,9,0.2527,8.7432,0.3382,0.5956,0.0935,2578,745,1093,2977,0.4511,1591.5714,0.485,4,2340,1406,0.8537,0.5691,0.952,12.3605,12.7364,13.1223,13.2523,13.9254,0.0848,257
SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.2205,0.4271,0.3278,0.9773,0,0.0597,0.4999,33.6588,0.0279,0.4976,0.0314,1.5261,5.0986,0.734,0.9062,2.1608,0.4771,3.3877,0.4995,0,0.2836,1.73,0.9298,0.387,4.1829,33.6588,5,1.257,17199,0.4333,33.9968,0.898,0.1707,3.1707,0.8505,0.2564,0,0.4742,0.9635,15.1623,1.1485,3.6405,0.0062,0.0765,0.0082,0.007,0.6768,1,0.0002,0.0283,0.0007,0.0554,0.018,668,12052,0.0898,0.003,0.0085,0.0001,2.8893,1,0,0.2086,0.9067,0.0014,0,1.1395,0.4222,0.0058,0.007,0.6685,3770,2.8385,123,146,0.9876,135,0.0677,134.698,0.249,11.0665,0.2274,0.004,0.0098,0.9911,0.0036,0.1764,146,123,134,0.0735,134.357,0.0198,0.8059,0.0924,4447,3770,3959,4447,0.0689,4141,0.4758,4,4447,4388,0.9167,0.7786,1,34.8542,35.1963,36.5651,36.5651,36.5651,0.0327,728
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,2.4517,0.024,0.3863,0.2391,0,0.1307,0,26.1964,0.0321,0.1378,0.0598,0.7632,0.4123,0,0,0.1362,0.1693,1.5938,0.1391,0,0.0754,1.3329,0.8329,0.4114,11.4221,26.1964,14,?,18603,0.2133,26.5142,0.4835,?,2.0122,2.1574,0.1038,0.0001,0.5302,?,94.2215,?,?,?,?,?,0.0013,0.0336,1,0.0003,0.0092,?,0.1534,0.0018,2787,18167,0.6143,0.0007,0.0005,0.0004,0.818,0.6364,0,0.1026,2.8213,0.0005,0,2.569,0.2778,0.012,0.0013,0.6315,586,?,433,466,0.7453,451,0.0288,450.667,0.3988,88.5196,0.4344,0.033,0,0.7478,0.0207,0.2039,467,435,451,0.0293,450.905,0.0136,0,0.1414,2262,586,883,2262,0.4672,1343.875,1.7906,8,2250,1125,0.2383,0.0826,0.9268,34.7918,28.9467,46.7716,58.2887,58.2887,0.3234,4499
