@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC

@DATA
./SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,105.41,0,1.0572,0.0029,?,?,0.0009,0.7863,3.8026,0.0032,0.0011,0.8479,0,0.9503,?,0.9037
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,879.976,0,3.701,0.005,?,?,0,0.1589,3.3303,0.0017,0,4.3539,0,0.9126,?,0.9672
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,1.0923,0,2.0093,0.0042,?,?,0.0001,0.1619,2.2531,0.0011,0,2.6539,0,0.3816,?,0.8889
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.7574,0,0.5197,0.0002,0.4278,0.0003,0.0001,0.1053,2.3058,0.0002,0.0001,0.5015,0,0.5289,0,0.4
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,2.9963,0,0.9333,0.0007,?,?,0.0001,0.231,2.8216,0.0005,0,1.1879,0,0.6031,?,0.9111
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,8.6512,0,0.6447,0.0001,0.5811,0,0,0.417,2.7578,0,0,0.8378,0,0.6977,0,0.8333
./SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,5.2335,0,1.3475,0.0009,?,?,0.0001,0.4901,1.8681,0.0008,0,2.5676,0,0.1457,?,1
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1,312.725,0,2.3506,0.0033,?,?,0.0001,0.2326,5.065,0.0011,0,2.4701,0,0.9403,?,0.9849
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0.9008,0.0001,1.6558,0.0063,?,?,0.0003,0.409,2.3327,0.0017,0.0001,2.086,0,0.382,?,0.875
./SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,1.715,0.0002,1.1108,0.0047,?,?,0.0004,0.6518,1.9837,0.0124,0.0009,3.006,0,0.9519,?,0.9688
./SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,5.1181,0,0.6334,0.0001,0.5838,0.0001,0,0.6704,2.6095,0.0001,0,0.8451,0,0.7034,0,0.7895
./SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.5554,0.0003,0.7376,0.0043,0.6641,0.0006,0.0006,0.98,1.893,0.001,0.0003,0.3286,0.0001,0.6047,0.0003,0.7
./SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,1.6185,0.0003,1.1089,0.006,?,?,0.0005,0.6488,1.8687,0.0104,0.0008,2.8796,0,0.9406,?,0.9432
./SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,1.0531,0.0002,2.0633,0.061,?,?,0.0016,0.6818,1.7502,0.0066,0.0004,1.8398,0.0001,0.6074,?,0.9429
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.6814,0.0007,0.4976,0.0029,0.3414,0.0068,0.0013,0.4727,2.0499,0.0017,0.0007,0.6006,0.0003,0.2519,0.0013,0.25
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,72.2774,0,0.7991,0.0018,?,?,0.0004,0.5621,1.3635,0.0014,0,5.6617,0,0.9904,?,1
./SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,7.3659,0,1.116,0.0008,?,?,0.0001,0.5731,2.3594,0.0006,0,2.39,0,0.1254,?,0.5556
./SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,14.9949,0,8.9522,0.0117,?,?,0,0.5136,1.7932,0.0109,0,13.7478,0,0.4893,?,0.9989
./SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,0.8753,0,0.5197,0.0002,0.4275,0.0003,0.0001,0.1079,2.3065,0.0002,0.0001,0.5011,0,0.5291,0,0.4
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,66.9347,0,0.7094,0.0008,?,?,0.0001,0.3376,1.791,0.0006,0,2.1881,0,0.9612,?,0.9941
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.6525,0.0005,0.4924,0.0021,0.3384,0.0051,0.001,0.4759,2.0269,0.0013,0.0005,0.6054,0.0002,0.2465,0.001,0.25
./SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,5.2248,0,0.4661,0.0001,0.5813,0,0,0.6394,2.2754,0,0,0.4743,0,0.7444,0,0.7778
./SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.7623,0,1.3051,0.0008,0.8949,0.0001,0.0002,0.8621,1.619,0.0008,0,0.7305,0,0.5946,0,0.9416
./SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.838,0.0001,0.7548,0.0023,0.9104,0.0005,0.0004,0.7123,1.8785,0.0016,0.0002,0.9412,0.0001,0.8972,0.0001,0.7838
SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,1.0326,0,0.7817,0.0011,1.0125,0.0003,0.0001,0.138,2.8098,0.0006,0,0.878,0,0.6184,0,0.8333
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,25.7007,0,1.0031,0.0049,?,?,0.0016,0.8237,3.781,0.0049,0.0018,0.8065,0,0.9384,?,0.8811
./SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,4.3979,0,0.6499,0.0002,0.6361,0.0001,0,0.6683,2.5958,0.0001,0,0.8655,0,0.7241,0,0.75
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,4.9189,0,0.9845,0.0017,?,?,0.0003,0.7565,2.9204,0.0016,0.0001,1.5672,0,0.9289,?,1
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,1.6486,0,1.7571,0.0032,?,?,0.0001,0.2549,1.9249,0.0011,0,2.0478,0,0.4254,?,0.9
./SAT02/industrial/aloul/Bart/bart17.shuffled.cnf,1,2.1931,0.0182,0.361,0.0745,1.0818,0.0334,0.0423,0.9521,2.0872,0.0095,0.0054,0.4211,0.0017,0.5844,0.0182,0.2941
./SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,1303,0,4.8419,0.0105,?,?,0,0.389,4.1841,0.0057,0,7.536,0,0.9381,?,0.9969
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,79.2384,0,0.6972,0.0006,?,?,0.0001,0.2925,1.7092,0.0005,0,2.174,0,0.9607,?,0.9938
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,1,11.2441,0,0.8261,0.0033,?,?,0.0006,0.3901,4.574,0.0008,0.0001,0.9708,0,0.595,?,1
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,5.732,0,0.6264,0.0001,0.5903,0,0,0.5523,2.6311,0.0001,0,0.8463,0,0.7119,0,0.7895
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,1.47,0,1.425,0.0013,?,?,0.0001,0.1881,2.2615,0.0004,0,1.157,0,0.4489,?,0.7576
./SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,11.5469,0,10.0365,0.0178,?,?,0,0.2033,2.0604,0.0176,0,8.1433,0,0.5595,?,0.7143
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,4449.26,0,5.841,0.016,?,?,0,0.349,4.2104,0.0055,0,8.7678,0,0.9389,?,1
./SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,3.0998,0.0192,0.2204,0.0472,1.0149,0.0252,0.031,0.8655,2.1507,0.007,0.0049,0.3535,0.0017,0.6375,0.0134,0
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,7.0092,0,4.2697,0.0029,?,?,0,0.9706,0.9542,0.0014,0,4.7989,0,0.5422,?,0.9847
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.549,0,0.2878,0.0013,?,?,0.0006,0.0382,0.8827,0.0002,0,1.9878,0,0.0104,?,1
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,4.3092,0,2.0724,0.0076,?,?,0.0001,0.5221,2.5546,0.0041,0,1.7458,0,0.4774,?,1
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,1317.76,0,3.7711,0.0049,?,?,0,0.2103,3.2977,0.0016,0,4.4882,0,0.9141,?,0.9688
./SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,5.3582,0,3.2568,0.007,?,?,0,0.106,2.2536,0.0069,0,3.138,0,0.5247,?,0.6667
./SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,8.7955,0,0.649,0.0001,0.5858,0,0,0.557,2.7349,0,0,0.8533,0,0.6924,0,0.84
./SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,1.4149,0.0005,1.0995,0.0079,?,?,0.0007,0.7317,1.7559,0.0163,0.0011,3.1404,0.0001,0.9245,?,0.9634
./SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,3.887,0.0001,1.2561,0.0013,?,?,0.0001,0.649,1.5735,0.0162,0.0007,4.0995,0,0.9498,?,0.9965
SAT_RACE06/velev-pipe-sat-1.0-b9.cnf,1,2462.11,0,4.3834,0.0054,?,?,0,0.0133,5.1309,0.0043,0,6.7219,0,0.976,?,0.9852
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,23.1991,0,0.3872,0.0002,?,?,0.0001,0.6698,1.6965,0.0001,0,1.1742,0,0.9589,?,0.9091
./SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,64.9133,0,5.2702,0.0097,?,?,0,0.7485,1.7338,0.014,0,23.6939,0,0.8946,?,0.9994
./SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.5183,0,1.2044,0.0025,1.0838,0.0002,0,0.1629,2.1971,0.0025,0,1.1414,0,0.5382,0,0.6667
./SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,2.0106,0,0.4511,0.0002,0.5633,0.0001,0.0001,0.6979,2.4536,0.0001,0,0.4571,0,0.7552,0,0.7647
./SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.9008,0.0001,0.7595,0.0021,0.9137,0.0004,0.0004,0.6929,1.8787,0.0015,0.0001,0.9334,0.0001,0.8909,0.0001,0.7778
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf,1,0.6968,0.0003,0.6498,0.0016,0.3635,0.0124,0.0006,0.4475,2.4556,0.0011,0.0004,0.7779,0.0001,0.1326,0.0007,0.1
./SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,5.3507,0,0.5453,0.0001,0.6506,0,0,0.696,2.5859,0.0001,0,0.4992,0,0.7449,0,0.8095
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0.6203,0,1.9761,0.0044,?,?,0.0002,0.2276,2.2601,0.0012,0,2.5973,0,0.3812,?,0.8846
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,0.8759,0.0001,1.6796,0.0032,?,?,0.0002,0.198,2.2388,0.0016,0.0001,2.1075,0,0.4528,?,0.7143
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,9.131,0,0.4112,0.0004,?,?,0.0002,0.8332,1.9021,0.0003,0,1.172,0,0.9582,?,0.9091
SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,5.5309,0,0.9741,0.0006,?,?,0.0001,0.0906,3.0505,0.0003,0,1.1924,0,0.6114,?,0.8286
./SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,30.4769,0,1.2051,0.0004,?,?,0,0.2479,2.6173,0.0002,0,2.3366,0,0.0879,?,0.5
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,18.5073,0.0001,0.9207,0.0064,?,?,0.0022,0.7715,4.1667,0.0084,0.0031,0.8495,0.0001,0.9016,?,0.9188
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,25.17,0.0385,0.0714,0.0484,1.6403,0.0668,0.0461,0.9982,1.6935,0.0391,0.0124,0.8694,0.0031,0.9249,0.0043,0.9091
./SAT02/industrial/biere/dinphil/dp04s04.shuffled.cnf,1,1.3321,0.0045,0.3773,0.0307,0.4651,0.0211,0.0127,0.9639,2.4488,0.0163,0.0064,0.4991,0.0009,0.5443,0.0054,0.5
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,1.8542,0,1.6359,0.0033,?,?,0.0002,0.2546,1.9687,0.0014,0.0001,1.856,0,0.4237,?,0.88
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,38.3624,0,0.3345,0.002,?,?,0.0008,0.879,1.102,0.0014,0,4.7426,0,0.9795,?,0.9598
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.8507,0.0001,1.6085,0.0034,?,?,0.0002,0.3387,1.9748,0.0014,0.0001,1.8152,0,0.4237,?,0.875
./SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,8.3522,0,3.4391,0.0025,?,?,0,0.0444,2.1097,0.001,0,2.7664,0,0.4301,?,1
./SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,1.3547,0.0005,1.109,0.0077,?,?,0.0007,0.7419,1.6735,0.0124,0.0009,2.7757,0.0001,0.92,?,0.9556
./SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,1.0234,0,2.0415,0.004,1.3888,0.0006,0.0001,0.1311,1.4618,0.0029,0.0001,1.9203,0,0.5018,0.0001,0.8873
./SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,6.7916,0,0.5834,0.0001,0.6134,0.0001,0,0.5902,3.0606,0.0001,0,0.691,0,0.7152,0,1
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1,0.9844,0,1.0773,0.0045,?,?,0.0003,0.2507,2.4085,0.0127,0.0001,1.5718,0,0.6098,?,1
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf,1,0.7145,0.0001,1.7878,0.0054,?,?,0.0002,0.2824,2.2973,0.0015,0.0001,2.2911,0,0.3808,?,0.875
./SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,2.2525,0.0003,1.0986,0.006,?,?,0.0005,0.7377,2.0064,0.0118,0.0009,2.8529,0,0.9401,?,0.964
./SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0.846,0,1.3908,0.0032,?,?,0.0002,0.8342,1.4763,0.0018,0,1.8193,0,0.5425,?,0.8438
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,235.27,0,0.7756,0.0007,?,?,0.0002,0.5423,1.3025,0.0005,0,5.4081,0,0.9899,?,1
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,6.4294,0,0.6325,0.0001,0.5858,0,0,0.6185,2.67,0.0001,0,0.8427,0,0.7052,0,0.8
./SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,2.2391,0,1.9181,0.0118,?,?,0.0004,0.7006,2.7981,0.004,0.0002,1.2114,0,0.5413,?,1
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0.9015,0,1.0715,0.0054,?,?,0.0004,0.4623,2.4139,0.0149,0.0001,1.6331,0,0.606,?,1
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,0.8793,0,1.1735,0.0025,?,?,0.0001,0.1015,2.4748,0.0009,0,1.036,0,0.5349,?,0.8298
./SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,2.3928,0.0002,0.5319,0.0029,2.0602,0.0004,0.0008,0.4767,2.6886,0.0019,0.0004,0.9131,0,0.7119,0.0001,0.9403
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,85.7635,0,0.6947,0.0006,?,?,0.0001,0.3084,1.686,0.0004,0,2.1746,0,0.9607,?,0.9938
./SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,1.4272,0.0064,0.3598,0.0394,0.4266,0.0296,0.0176,0.9373,2.2939,0.0178,0.0082,0.5286,0.0013,0.5197,0.0076,0.6364
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,53.8887,0,0.81,0.0005,?,?,0,0.3522,2.6295,0.0002,0,1.2058,0,0.9692,?,0.9766
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.297,0,1.8494,0.0043,?,?,0.0002,0.4067,2.5451,0.0026,0.0001,1.3818,0,0.5903,?,0.72
SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,10.0323,0,0.7488,0.0002,?,?,0,0.1622,3.2232,0.0002,0,1.0149,0,0.7078,?,0.907
./SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,7.7035,0,0.6558,0.0001,0.5877,0,0,0.6611,2.7188,0.0001,0,0.8472,0,0.6953,0,0.84
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.6276,0,1.2953,0.0008,0.9142,0.0001,0.0002,0.7466,1.626,0.0008,0,0.7372,0,0.5989,0,0.9416
./SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,4.0354,0,3.0724,0.0057,?,?,0,0.1365,2.1867,0.0055,0,2.7371,0,0.5277,?,0.6667
./SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.8576,0.0012,0.569,0.008,0.3813,0.0041,0.0022,0.9888,2.008,0.0055,0.0013,0.578,0.0005,0.5005,0.0012,0.5
./SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,1.1654,0.0001,0.7593,0.0021,0.9075,0.0004,0.0004,0.6568,1.8776,0.0015,0.0001,0.933,0.0001,0.8898,0.0001,0.7778
./SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,45.6688,0.0014,0.0741,0.0018,?,?,0.0017,0.9317,0.6689,0.0031,0.0031,0.0043,0.003,0.9995,?,0.5297
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,34.2389,0,0.3516,0.0015,?,?,0.0006,0.9402,1.1483,0.0011,0,4.2556,0,0.9763,?,0.9444
./SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,21.054,0.0001,0.9143,0.0058,?,?,0.0021,0.7484,4.1937,0.0084,0.0031,0.894,0.0001,0.9015,?,0.921
./SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,5.6475,0,1.7774,0.0076,?,?,0.0003,0.7304,3.3338,0.0097,0.0002,4.0779,0,0.672,?,0.9216
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,415.819,0,2.3469,0.0033,?,?,0.0001,0.4296,5.059,0.0011,0,2.466,0,0.9403,?,0.9773
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,1602.88,0,4.0607,0.0064,?,?,0.0001,0.5205,4.9541,0.005,0,6.4636,0,0.9716,?,1
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,1.2115,0,1.3381,0.0021,?,?,0.0001,0.2239,2.7406,0.0013,0.0001,1.6554,0,0.4961,?,1
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,0.7233,0.0001,1.8283,0.0052,?,?,0.0002,0.2656,2.2904,0.0014,0.0001,2.3559,0,0.3805,?,0.9121
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,2.9131,0,3.0913,0.0022,?,?,0,0.6923,1.7607,0.0009,0,1.6885,0,0.5192,?,0.8483
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,140.846,0,0.7804,0.001,?,?,0.0002,0.6084,1.3285,0.0007,0,5.3765,0,0.9897,?,1
./SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.4026,0.0003,0.9617,0.0037,0.4636,0.0007,0.0004,0.4736,1.7437,0.0007,0.0004,0.2728,0.0001,0.564,0.0005,0.5
./SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top22.cnf,1,0.9006,0.0001,1.58,0.0035,?,?,0.0002,0.3555,1.9867,0.0015,0.0001,1.7732,0,0.4238,?,0.8723
./SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,1.4959,0,1.1309,0.0007,?,?,0.0001,0.6377,2.511,0.0006,0,2.267,0,0.1283,?,0.5
./SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0.5036,0,1.2666,0.0093,1.6417,0.0005,0.0001,0.3102,2.1687,0.0081,0.0001,1.3762,0,0.5535,0.0001,0.75
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,1.8521,0,1.7668,0.0039,?,?,0.0002,0.485,2.6514,0.0023,0.0001,1.3881,0,0.5954,?,0.72
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,93.5354,0,0.7623,0.0006,?,?,0.0001,0.443,1.3631,0.0004,0,4.0093,0,0.9876,?,1
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,2.9714,0,2.1062,0.0024,?,?,0,0.1909,1.7779,0.0015,0,1.6966,0,0.5618,?,0.9568
./SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,28.816,0,1.3547,0.0003,?,?,0,0.6038,1.5422,0.0152,0.0006,4.429,0,0.9671,?,0.9993
./SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,5.0201,0,0.5551,0.0003,0.6346,0.0001,0.0001,0.6039,2.7796,0.0002,0,0.7649,0,0.7424,0,1
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,16.6777,0,0.3872,0.0028,?,?,0.0012,0.5461,4.062,0.0003,0.0002,0.3223,0,0.8831,?,1
./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,0.825,0.0007,0.9761,0.0151,0.788,0.005,0.0021,0.9847,2.3435,0.007,0.001,0.684,0.0003,0.5498,0.0007,0.7391
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf,1,1.1179,0.0001,1.8676,0.005,?,?,0.0002,0.1976,2.2822,0.0013,0.0001,2.4188,0,0.3806,?,0.9149
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,1.4657,0,1.7074,0.005,?,?,0.0001,0.2198,2.4153,0.0047,0.0001,2.1112,0,0.5255,?,0.9615
./SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,2.7551,0.0213,0.1844,0.0434,0.994,0.0273,0.032,0.8763,2.0668,0.0076,0.0051,0.3742,0.0021,0.6143,0.0145,0
SAT_RACE08/Q1/SAT_dat.k85.cnf,1,10.7371,0,0.7488,0.0002,?,?,0,0.1609,3.2232,0.0002,0,1.0149,0,0.7078,?,0.907
./SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,17.4499,0,1.1167,0.0007,?,?,0.0001,0.6421,2.4264,0.0006,0,2.3847,0,0.1242,?,1
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,1.5298,0,1.9332,0.0022,?,?,0.0001,0.412,2.4122,0.001,0,1.7933,0,0.4323,?,0.9412
./SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,11.5178,0,2.2217,0.0112,?,?,0.0003,0.3564,4.5605,0.0074,0.0001,2.8767,0,0.6858,?,0.9787
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0.9747,0,0.4551,0.0002,0.4575,0.0002,0,0.078,2.0375,0.0002,0.0001,0.5336,0,0.5127,0,0.6667
SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,12.2401,0,1.6158,0.0112,?,?,0.0005,0.5715,4.4733,0.0057,0.0002,1.7912,0,0.9116,?,0.9612
SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,2.137,0,0.5196,0.0002,0.4277,0.0003,0.0001,0.108,2.3062,0.0002,0.0001,0.5013,0,0.529,0,0.2727
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,5.1183,0,0.7139,0.001,?,?,0.0002,0.723,2.2335,0.0006,0,1.7121,0,0.9732,?,1
