@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
bqwh-18-141-55_ext.xml.minion.converted.minion.gz,1,854,0.086525
bqwh-18-141-57_ext.xml.minion.converted.minion.gz,1,833,0.084397
bqwh-18-141-59_ext.xml.minion.converted.minion.gz,1,864,0.087538
bqwh-18-141-5_ext.xml.minion.converted.minion.gz,1,859,0.087031
bqwh-18-141-61_ext.xml.minion.converted.minion.gz,1,898,0.090983
bqwh-18-141-63_ext.xml.minion.converted.minion.gz,1,889,0.090071
bqwh-18-141-65_ext.xml.minion.converted.minion.gz,1,833,0.084397
bqwh-18-141-67_ext.xml.minion.converted.minion.gz,1,853,0.086424
bqwh-18-141-69_ext.xml.minion.converted.minion.gz,1,848,0.085917
bqwh-18-141-71_ext.xml.minion.converted.minion.gz,1,876,0.088754
bqwh-18-141-73_ext.xml.minion.converted.minion.gz,1,895,0.090679
bqwh-18-141-75_ext.xml.minion.converted.minion.gz,1,885,0.089666
bqwh-18-141-77_ext.xml.minion.converted.minion.gz,1,910,0.092199
bqwh-18-141-79_ext.xml.minion.converted.minion.gz,1,846,0.085714
bqwh-18-141-7_ext.xml.minion.converted.minion.gz,1,863,0.087437
bqwh-18-141-81_ext.xml.minion.converted.minion.gz,1,861,0.087234
bqwh-18-141-83_ext.xml.minion.converted.minion.gz,1,829,0.083992
bqwh-18-141-85_ext.xml.minion.converted.minion.gz,1,875,0.088652
bqwh-18-141-87_ext.xml.minion.converted.minion.gz,1,898,0.090983
bqwh-18-141-89_ext.xml.minion.converted.minion.gz,1,888,0.08997
bqwh-18-141-91_ext.xml.minion.converted.minion.gz,1,867,0.087842
bqwh-18-141-93_ext.xml.minion.converted.minion.gz,1,863,0.087437
bqwh-18-141-95_ext.xml.minion.converted.minion.gz,1,904,0.091591
bqwh-18-141-97_ext.xml.minion.converted.minion.gz,1,873,0.08845
bqwh-18-141-99_ext.xml.minion.converted.minion.gz,1,896,0.09078
bqwh-18-141-9_ext.xml.minion.converted.minion.gz,1,882,0.089362
composed-25-10-20-0_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-1_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-2_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-3_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-4_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-5_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-6_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-7_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-8_ext.xml.minion.gz,1,620,0.113553
composed-25-10-20-9_ext.xml.minion.gz,1,620,0.113553
composed-25-1-2-0_ext.xml.minion.gz,1,224,0.424242
composed-25-1-2-1_ext.xml.minion.gz,1,224,0.424242
composed-25-1-2-2_ext.xml.minion.gz,1,224,0.424242
composed-25-1-2-3_ext.xml.minion.gz,1,224,0.424242
composed-25-1-2-4_ext.xml.minion.gz,1,224,0.424242
composed-25-1-25-0_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-1_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-2_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-3_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-4_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-5_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-6_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-7_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-8_ext.xml.minion.gz,1,247,0.467803
composed-25-1-25-9_ext.xml.minion.gz,1,247,0.467803
composed-25-1-2-5_ext.xml.minion.gz,1,224,0.424242
composed-25-1-2-6_ext.xml.minion.gz,1,224,0.424242
composed-25-1-2-7_ext.xml.minion.gz,1,224,0.424242
composed-25-1-2-8_ext.xml.minion.gz,1,224,0.424242
composed-25-1-2-9_ext.xml.minion.gz,1,224,0.424242
composed-25-1-40-0_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-1_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-2_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-3_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-4_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-5_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-6_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-7_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-8_ext.xml.minion.gz,1,262,0.496212
composed-25-1-40-9_ext.xml.minion.gz,1,262,0.496212
composed-25-1-80-0_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-1_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-2_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-3_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-4_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-5_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-6_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-7_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-8_ext.xml.minion.gz,1,302,0.57197
composed-25-1-80-9_ext.xml.minion.gz,1,302,0.57197
composed-75-1-2-0_ext.xml.minion.gz,1,624,0.183368
composed-75-1-2-1_ext.xml.minion.gz,1,624,0.183368
composed-75-1-2-2_ext.xml.minion.gz,1,624,0.183368
composed-75-1-2-3_ext.xml.minion.gz,1,624,0.183368
composed-75-1-2-4_ext.xml.minion.gz,1,624,0.183368
composed-75-1-25-0_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-1_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-2_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-3_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-4_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-5_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-6_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-7_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-8_ext.xml.minion.gz,1,647,0.190126
composed-75-1-25-9_ext.xml.minion.gz,1,647,0.190126
composed-75-1-2-5_ext.xml.minion.gz,1,624,0.183368
composed-75-1-2-6_ext.xml.minion.gz,1,624,0.183368
composed-75-1-2-7_ext.xml.minion.gz,1,624,0.183368
composed-75-1-2-8_ext.xml.minion.gz,1,624,0.183368
composed-75-1-2-9_ext.xml.minion.gz,1,624,0.183368
composed-75-1-40-0_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-1_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-2_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-3_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-4_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-5_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-6_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-7_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-8_ext.xml.minion.gz,1,662,0.194534
composed-75-1-40-9_ext.xml.minion.gz,1,662,0.194534
composed-75-1-80-0_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-1_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-2_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-3_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-4_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-5_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-6_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-7_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-8_ext.xml.minion.gz,1,702,0.206289
composed-75-1-80-9_ext.xml.minion.gz,1,702,0.206289
costasArray-10.xml.minion.convert.minion,1,0,0.176799
costasArray-11.xml.minion.convert.minion,1,0,0.157692
costasArray-12.xml.minion.convert.minion,1,0,0.142174
costasArray-13.xml.minion.convert.minion,1,0,0.129338
costasArray-14.xml.minion.convert.minion,1,0,0.118559
costasArray-15.xml.minion.convert.minion,1,0,0.109386
costasArray-16.xml.minion.convert.minion,1,0,0.101493
costasArray-17.xml.minion.convert.minion,1,0,0.094632
costasArray-18.xml.minion.convert.minion,1,0,0.088618
costasArray-19.xml.minion.convert.minion,1,0,0.083305
costasArray-20.xml.minion.convert.minion,1,0,0.078579
cril-0_ext.xml.minion.converted.minion,1,34,0.086362
cril-0_ext.xml.minion.converted.minion.gz,1,34,0.086362
cril-2_ext.xml.minion.converted.minion,1,2032,0.094389
cril-3_ext.xml.minion.converted.minion,1,2032,0.094389
cril-4_ext.xml.minion.converted.minion,1,990,1
cril-5_ext.xml.minion.converted.minion,1,861,1
cril-6_ext.xml.minion.converted.minion,1,153,0.314286
cril-6_ext.xml.minion.converted.minion.gz,1,153,0.314286
cril-7.ext.xml.minion.converted.minion,1,153,0.314286
cril-7.ext.xml.minion.converted.minion.gz,1,153,0.314286
crossword-m1-uk-23-10.xml.minion.WOR.minion.gz,1,156,0.49145
crossword-m1-words-15-01.xml.minion.WOR.minion.gz,1,78,0.476528
crossword-m1-words-15-06.xml.minion.WOR.minion.gz,1,72,0.565847
crossword-m1-words-15-10.xml.minion.WOR.minion.gz,1,72,0.71462
crossword-m1-words-19-03.xml.minion.WOR.minion.gz,1,118,0.52707
crossword-m1-words-19-04.xml.minion.WOR.minion.gz,1,132,0.548145
crossword-m1-words-21-01.xml.minion.WOR.minion.gz,1,138,0.549742
crossword-m1-words-21-06.xml.minion.WOR.minion.gz,1,146,0.534435
crossword-m1-words-21-10.xml.minion.WOR.minion.gz,1,134,0.575301
crossword-m1-words-23-02.xml.minion.WOR.minion.gz,1,182,0.557752
crossword-m1-words-23-03.xml.minion.WOR.minion.gz,1,174,0.565252
crossword-m1-words-23-05.xml.minion.WOR.minion.gz,1,180,0.633283
driverlogw-01c-sat_ext.xml.minion.converted.minion.gz,1,217,0.087324
driverlogw-02c-sat_ext.xml.minion.converted.minion.gz,1,4055,0.089812
driverlogw-04c-sat_ext.xml.minion.converted.minion.gz,1,3876,0.105166
driverlogw-05c-sat_ext.xml.minion.converted.minion.gz,1,6173,0.100497
driverlogw-08cc-sat_ext.xml.minion.converted.minion.gz,1,9321,0.112263
driverlogw-08c-sat_ext.xml.minion.converted.minion.gz,1,9321,0.112263
driverlogw-09-sat_ext.xml.minion.converted.minion.gz,1,17447,0.082717
dsjc-125-1-4-ext.xml.minion.converted.minion.gz,1,736,0.094968
dsjc-125-1-5-ext.xml.minion.converted.minion.gz,1,736,0.094968
dubois-100_ext.xml.minion.converted.minion.gz,1,200,0.013333
dubois-20_ext.xml.minion.converted.minion.gz,1,40,0.066667
dubois-21_ext.xml.minion.converted.minion.gz,1,42,0.063492
dubois-22_ext.xml.minion.converted.minion.gz,1,44,0.060606
dubois-23_ext.xml.minion.converted.minion.gz,1,46,0.057971
dubois-24_ext.xml.minion.converted.minion.gz,1,48,0.055556
dubois-25_ext.xml.minion.converted.minion.gz,1,50,0.053333
dubois-26_ext.xml.minion.converted.minion.gz,1,52,0.051282
dubois-27_ext.xml.minion.converted.minion.gz,1,54,0.049383
dubois-28_ext.xml.minion.converted.minion.gz,1,56,0.047619
dubois-29_ext.xml.minion.converted.minion.gz,1,58,0.045977
dubois-30_ext.xml.minion.converted.minion.gz,1,60,0.044444
dubois-50_ext.xml.minion.converted.minion.gz,1,100,0.026667
ehi-85-297-0_ext.xml.minion.gz,1,4094,0.093139
ehi-85-297-10_ext.xml.minion.gz,1,4098,0.09323
ehi-85-297-11_ext.xml.minion.gz,1,4100,0.093275
ehi-85-297-12_ext.xml.minion.gz,1,4099,0.093252
ehi-85-297-13_ext.xml.minion.gz,1,4102,0.093321
ehi-85-297-14_ext.xml.minion.gz,1,4111,0.093525
ehi-85-297-15_ext.xml.minion.gz,1,4133,0.094026
ehi-85-297-16_ext.xml.minion.gz,1,4105,0.093389
ehi-85-297-17_ext.xml.minion.gz,1,4102,0.093321
ehi-85-297-18_ext.xml.minion.gz,1,4120,0.09373
ehi-85-297-19_ext.xml.minion.gz,1,4118,0.093685
ehi-85-297-1_ext.xml.minion.gz,1,4112,0.093548
ehi-85-297-20_ext.xml.minion.gz,1,4106,0.093412
ehi-85-297-21_ext.xml.minion.gz,1,4098,0.09323
ehi-85-297-22_ext.xml.minion.gz,1,4107,0.093434
ehi-85-297-23_ext.xml.minion.gz,1,4126,0.093867
ehi-85-297-24_ext.xml.minion.gz,1,4105,0.093389
ehi-85-297-25_ext.xml.minion.gz,1,4097,0.093207
ehi-85-297-26_ext.xml.minion.gz,1,4102,0.093321
ehi-85-297-27_ext.xml.minion.gz,1,4120,0.09373
ehi-85-297-28_ext.xml.minion.gz,1,4100,0.093275
ehi-85-297-29_ext.xml.minion.gz,1,4110,0.093503
ehi-85-297-2_ext.xml.minion.gz,1,4120,0.09373
ehi-85-297-30_ext.xml.minion.gz,1,4121,0.093753
ehi-85-297-31_ext.xml.minion.gz,1,4100,0.093275
ehi-85-297-32_ext.xml.minion.gz,1,4118,0.093685
ehi-85-297-33_ext.xml.minion.gz,1,4094,0.093139
ehi-85-297-34_ext.xml.minion.gz,1,4111,0.093525
ehi-85-297-35_ext.xml.minion.gz,1,4110,0.093503
ehi-85-297-36_ext.xml.minion.gz,1,4113,0.093571
ehi-85-297-37_ext.xml.minion.gz,1,4097,0.093207
ehi-85-297-38_ext.xml.minion.gz,1,4120,0.09373
ehi-85-297-39_ext.xml.minion.gz,1,4127,0.093889
ehi-85-297-3_ext.xml.minion.gz,1,4109,0.09348
ehi-85-297-40_ext.xml.minion.gz,1,4137,0.094117
ehi-85-297-41_ext.xml.minion.gz,1,4087,0.092979
ehi-85-297-42_ext.xml.minion.gz,1,4131,0.09398
ehi-85-297-43_ext.xml.minion.gz,1,4111,0.093525
ehi-85-297-44_ext.xml.minion.gz,1,4130,0.093958
ehi-85-297-45_ext.xml.minion.gz,1,4086,0.092957
ehi-85-297-46_ext.xml.minion.gz,1,4107,0.093434
ehi-85-297-47_ext.xml.minion.gz,1,4103,0.093343
ehi-85-297-48_ext.xml.minion.gz,1,4112,0.093548
ehi-85-297-49_ext.xml.minion.gz,1,4124,0.093821
ehi-85-297-4_ext.xml.minion.gz,1,4119,0.093707
ehi-85-297-50_ext.xml.minion.gz,1,4115,0.093616
ehi-85-297-51_ext.xml.minion.gz,1,4109,0.09348
ehi-85-297-52_ext.xml.minion.gz,1,4098,0.09323
ehi-85-297-53_ext.xml.minion.gz,1,4112,0.093548
ehi-85-297-54_ext.xml.minion.gz,1,4106,0.093412
ehi-85-297-55_ext.xml.minion.gz,1,4121,0.093753
ehi-85-297-56_ext.xml.minion.gz,1,4102,0.093321
ehi-85-297-57_ext.xml.minion.gz,1,4115,0.093616
ehi-85-297-58_ext.xml.minion.gz,1,4123,0.093798
ehi-85-297-59_ext.xml.minion.gz,1,4106,0.093412
ehi-85-297-5_ext.xml.minion.gz,1,4098,0.09323
ehi-85-297-60_ext.xml.minion.gz,1,4119,0.093707
ehi-85-297-61_ext.xml.minion.gz,1,4120,0.09373
ehi-85-297-62_ext.xml.minion.gz,1,4103,0.093343
ehi-85-297-63_ext.xml.minion.gz,1,4120,0.09373
ehi-85-297-64_ext.xml.minion.gz,1,4113,0.093571
ehi-85-297-65_ext.xml.minion.gz,1,4116,0.093639
ehi-85-297-66_ext.xml.minion.gz,1,4102,0.093321
ehi-85-297-67_ext.xml.minion.gz,1,4096,0.093184
ehi-85-297-68_ext.xml.minion.gz,1,4126,0.093867
ehi-85-297-69_ext.xml.minion.gz,1,4114,0.093594
ehi-85-297-6_ext.xml.minion.gz,1,4081,0.092843
ehi-85-297-70_ext.xml.minion.gz,1,4091,0.09307
ehi-85-297-71_ext.xml.minion.gz,1,4110,0.093503
ehi-85-297-72_ext.xml.minion.gz,1,4114,0.093594
ehi-85-297-73_ext.xml.minion.gz,1,4108,0.093457
ehi-85-297-74_ext.xml.minion.gz,1,4111,0.093525
ehi-85-297-75_ext.xml.minion.gz,1,4111,0.093525
ehi-85-297-76_ext.xml.minion.gz,1,4104,0.093366
ehi-85-297-77_ext.xml.minion.gz,1,4117,0.093662
ehi-85-297-78_ext.xml.minion.gz,1,4103,0.093343
ehi-85-297-79_ext.xml.minion.gz,1,4107,0.093434
ehi-85-297-7_ext.xml.minion.gz,1,4111,0.093525
ehi-85-297-80_ext.xml.minion.gz,1,4110,0.093503
ehi-85-297-81_ext.xml.minion.gz,1,4115,0.093616
ehi-85-297-82_ext.xml.minion.gz,1,4108,0.093457
ehi-85-297-83_ext.xml.minion.gz,1,4099,0.093252
ehi-85-297-84_ext.xml.minion.gz,1,4111,0.093525
ehi-85-297-85_ext.xml.minion.gz,1,4093,0.093116
ehi-85-297-86_ext.xml.minion.gz,1,4092,0.093093
ehi-85-297-87_ext.xml.minion.gz,1,4128,0.093912
ehi-85-297-88_ext.xml.minion.gz,1,4119,0.093707
ehi-85-297-89_ext.xml.minion.gz,1,4110,0.093503
ehi-85-297-8_ext.xml.minion.gz,1,4110,0.093503
ehi-85-297-90_ext.xml.minion.gz,1,4113,0.093571
ehi-85-297-91_ext.xml.minion.gz,1,4113,0.093571
ehi-85-297-92_ext.xml.minion.gz,1,4106,0.093412
ehi-85-297-93_ext.xml.minion.gz,1,4105,0.093389
ehi-85-297-94_ext.xml.minion.gz,1,4102,0.093321
ehi-85-297-95_ext.xml.minion.gz,1,4102,0.093321
ehi-85-297-96_ext.xml.minion.gz,1,4119,0.093707
ehi-85-297-97_ext.xml.minion.gz,1,4095,0.093161
ehi-85-297-98_ext.xml.minion.gz,1,4124,0.093821
ehi-85-297-99_ext.xml.minion.gz,1,4115,0.093616
ehi-85-297-9_ext.xml.minion.gz,1,4118,0.093685
ehi-90-315-0_ext.xml.minion.gz,1,4343,0.087817
ehi-90-315-10_ext.xml.minion.gz,1,4355,0.08806
ehi-90-315-11_ext.xml.minion.gz,1,4371,0.088383
ehi-90-315-12_ext.xml.minion.gz,1,4369,0.088343
ehi-90-315-13_ext.xml.minion.gz,1,4391,0.088788
ehi-90-315-14_ext.xml.minion.gz,1,4377,0.088505
ehi-90-315-15_ext.xml.minion.gz,1,4381,0.088586
ehi-90-315-16_ext.xml.minion.gz,1,4383,0.088626
ehi-90-315-17_ext.xml.minion.gz,1,4374,0.088444
ehi-90-315-18_ext.xml.minion.gz,1,4380,0.088565
ehi-90-315-19_ext.xml.minion.gz,1,4371,0.088383
ehi-90-315-1_ext.xml.minion.gz,1,4388,0.088727
ehi-90-315-20_ext.xml.minion.gz,1,4379,0.088545
ehi-90-315-21_ext.xml.minion.gz,1,4388,0.088727
ehi-90-315-22_ext.xml.minion.gz,1,4368,0.088323
ehi-90-315-23_ext.xml.minion.gz,1,4375,0.088464
ehi-90-315-24_ext.xml.minion.gz,1,4378,0.088525
ehi-90-315-25_ext.xml.minion.gz,1,4398,0.088929
ehi-90-315-26_ext.xml.minion.gz,1,4370,0.088363
ehi-90-315-27_ext.xml.minion.gz,1,4374,0.088444
ehi-90-315-28_ext.xml.minion.gz,1,4369,0.088343
ehi-90-315-29_ext.xml.minion.gz,1,4382,0.088606
ehi-90-315-2_ext.xml.minion.gz,1,4382,0.088606
ehi-90-315-30_ext.xml.minion.gz,1,4366,0.088282
ehi-90-315-31_ext.xml.minion.gz,1,4394,0.088848
ehi-90-315-32_ext.xml.minion.gz,1,4380,0.088565
ehi-90-315-33_ext.xml.minion.gz,1,4363,0.088222
ehi-90-315-34_ext.xml.minion.gz,1,4390,0.088768
ehi-90-315-35_ext.xml.minion.gz,1,4384,0.088646
ehi-90-315-36_ext.xml.minion.gz,1,4378,0.088525
ehi-90-315-37_ext.xml.minion.gz,1,4374,0.088444
ehi-90-315-38_ext.xml.minion.gz,1,4382,0.088606
ehi-90-315-39_ext.xml.minion.gz,1,4399,0.08895
ehi-90-315-3_ext.xml.minion.gz,1,4376,0.088484
ehi-90-315-40_ext.xml.minion.gz,1,4381,0.088586
ehi-90-315-41_ext.xml.minion.gz,1,4382,0.088606
ehi-90-315-42_ext.xml.minion.gz,1,4373,0.088424
ehi-90-315-43_ext.xml.minion.gz,1,4365,0.088262
ehi-90-315-44_ext.xml.minion.gz,1,4400,0.08897
ehi-90-315-45_ext.xml.minion.gz,1,4369,0.088343
ehi-90-315-46_ext.xml.minion.gz,1,4358,0.088121
ehi-90-315-47_ext.xml.minion.gz,1,4380,0.088565
ehi-90-315-48_ext.xml.minion.gz,1,4383,0.088626
ehi-90-315-49_ext.xml.minion.gz,1,4362,0.088201
ehi-90-315-4_ext.xml.minion.gz,1,4377,0.088505
ehi-90-315-50_ext.xml.minion.gz,1,4385,0.088666
ehi-90-315-51_ext.xml.minion.gz,1,4374,0.088444
ehi-90-315-52_ext.xml.minion.gz,1,4373,0.088424
ehi-90-315-53_ext.xml.minion.gz,1,4391,0.088788
ehi-90-315-54_ext.xml.minion.gz,1,4371,0.088383
ehi-90-315-55_ext.xml.minion.gz,1,4381,0.088586
ehi-90-315-56_ext.xml.minion.gz,1,4381,0.088586
ehi-90-315-57_ext.xml.minion.gz,1,4382,0.088606
ehi-90-315-58_ext.xml.minion.gz,1,4383,0.088626
ehi-90-315-59_ext.xml.minion.gz,1,4380,0.088565
ehi-90-315-5_ext.xml.minion.gz,1,4374,0.088444
ehi-90-315-60_ext.xml.minion.gz,1,4375,0.088464
ehi-90-315-61_ext.xml.minion.gz,1,4387,0.088707
ehi-90-315-62_ext.xml.minion.gz,1,4375,0.088464
ehi-90-315-63_ext.xml.minion.gz,1,4381,0.088586
ehi-90-315-64_ext.xml.minion.gz,1,4369,0.088343
ehi-90-315-65_ext.xml.minion.gz,1,4387,0.088707
ehi-90-315-66_ext.xml.minion.gz,1,4347,0.087898
ehi-90-315-67_ext.xml.minion.gz,1,4359,0.088141
ehi-90-315-68_ext.xml.minion.gz,1,4375,0.088464
ehi-90-315-69_ext.xml.minion.gz,1,4386,0.088687
ehi-90-315-6_ext.xml.minion.gz,1,4365,0.088262
ehi-90-315-70_ext.xml.minion.gz,1,4385,0.088666
ehi-90-315-71_ext.xml.minion.gz,1,4378,0.088525
ehi-90-315-72_ext.xml.minion.gz,1,4378,0.088525
ehi-90-315-73_ext.xml.minion.gz,1,4350,0.087959
ehi-90-315-74_ext.xml.minion.gz,1,4377,0.088505
ehi-90-315-75_ext.xml.minion.gz,1,4380,0.088565
ehi-90-315-76_ext.xml.minion.gz,1,4358,0.088121
ehi-90-315-77_ext.xml.minion.gz,1,4376,0.088484
ehi-90-315-78_ext.xml.minion.gz,1,4376,0.088484
ehi-90-315-79_ext.xml.minion.gz,1,4374,0.088444
ehi-90-315-7_ext.xml.minion.gz,1,4375,0.088464
ehi-90-315-80_ext.xml.minion.gz,1,4397,0.088909
ehi-90-315-81_ext.xml.minion.gz,1,4381,0.088586
ehi-90-315-82_ext.xml.minion.gz,1,4375,0.088464
ehi-90-315-83_ext.xml.minion.gz,1,4370,0.088363
ehi-90-315-84_ext.xml.minion.gz,1,4385,0.088666
ehi-90-315-85_ext.xml.minion.gz,1,4370,0.088363
ehi-90-315-86_ext.xml.minion.gz,1,4372,0.088404
ehi-90-315-87_ext.xml.minion.gz,1,4396,0.088889
ehi-90-315-88_ext.xml.minion.gz,1,4398,0.088929
ehi-90-315-89_ext.xml.minion.gz,1,4384,0.088646
ehi-90-315-8_ext.xml.minion.gz,1,4363,0.088222
ehi-90-315-90_ext.xml.minion.gz,1,4365,0.088262
ehi-90-315-91_ext.xml.minion.gz,1,4377,0.088505
ehi-90-315-92_ext.xml.minion.gz,1,4396,0.088889
ehi-90-315-93_ext.xml.minion.gz,1,4377,0.088505
ehi-90-315-94_ext.xml.minion.gz,1,4380,0.088565
ehi-90-315-95_ext.xml.minion.gz,1,4372,0.088404
ehi-90-315-96_ext.xml.minion.gz,1,4392,0.088808
ehi-90-315-97_ext.xml.minion.gz,1,4376,0.088484
ehi-90-315-98_ext.xml.minion.gz,1,4373,0.088424
ehi-90-315-99_ext.xml.minion.gz,1,4367,0.088302
ehi-90-315-9_ext.xml.minion.gz,1,4370,0.088363
frb30-15-1-mgd_ext.xml.minion.gz,1,208,0.478161
frb30-15-2-mgd_ext.xml.minion.gz,1,217,0.498851
frb30-15-3-mgd_ext.xml.minion.gz,1,213,0.489655
frb30-15-4-mgd_ext.xml.minion.gz,1,212,0.487356
frb30-15-5-mgd_ext.xml.minion.gz,1,210,0.482759
frb35-17-1-mgd_ext.xml.minion.gz,1,262,0.440336
frb35-17-2-mgd_ext.xml.minion.gz,1,260,0.436975
frb35-17-3-mgd_ext.xml.minion.gz,1,266,0.447059
frb35-17-4-mgd_ext.xml.minion.gz,1,262,0.440336
frb35-17-5-mgd_ext.xml.minion.gz,1,273,0.458824
frb40-19-1-mgd_ext.xml.minion.gz,1,321,0.411538
frb40-19-2-mgd_ext.xml.minion.gz,1,321,0.411538
frb40-19-3-mgd_ext.xml.minion.gz,1,308,0.394872
frb40-19-4-mgd_ext.xml.minion.gz,1,326,0.417949
frb40-19-5-mgd_ext.xml.minion.gz,1,326,0.417949
frb45-21-1-mgd_ext.xml.minion.gz,1,394,0.39798
frb45-21-2-mgd_ext.xml.minion.gz,1,380,0.383838
frb45-21-3-mgd_ext.xml.minion.gz,1,369,0.372727
frb45-21-4-mgd_ext.xml.minion.gz,1,378,0.381818
frb45-21-5-mgd_ext.xml.minion.gz,1,375,0.378788
frb50-23-1-mgd_ext.xml.minion.gz,1,430,0.35102
frb50-23-2-mgd_ext.xml.minion.gz,1,445,0.363265
frb50-23-3-mgd_ext.xml.minion.gz,1,456,0.372245
frb50-23-4-mgd_ext.xml.minion.gz,1,435,0.355102
frb50-23-5-mgd_ext.xml.minion.gz,1,428,0.349388
frb53-24-1-mgd_ext.xml.minion.gz,1,475,0.344702
frb53-24-2-mgd_ext.xml.minion.gz,1,474,0.343977
frb53-24-3-mgd_ext.xml.minion.gz,1,470,0.341074
frb53-24-4-mgd_ext.xml.minion.gz,1,473,0.343251
frb53-24-5-mgd_ext.xml.minion.gz,1,476,0.345428
frb56-25-1-mgd_ext.xml.minion.gz,1,517,0.335714
frb56-25-2-mgd_ext.xml.minion.gz,1,511,0.331818
frb56-25-3-mgd_ext.xml.minion.gz,1,511,0.331818
frb56-25-4-mgd_ext.xml.minion.gz,1,525,0.340909
frb56-25-5-mgd_ext.xml.minion.gz,1,512,0.332468
frb59-26-1-mgd_ext.xml.minion.gz,1,556,0.324956
frb59-26-2-mgd_ext.xml.minion.gz,1,549,0.320865
frb59-26-3-mgd_ext.xml.minion.gz,1,547,0.319696
frb59-26-4-mgd_ext.xml.minion.gz,1,559,0.32671
frb59-26-5-mgd_ext.xml.minion.gz,1,539,0.31502
geo50-20-d4-75-100_ext.xml.minion.gz,1,393,0.320816
geo50-20-d4-75-10_ext.xml.minion.gz,1,459,0.374694
geo50-20-d4-75-11_ext.xml.minion.gz,1,429,0.350204
geo50-20-d4-75-12_ext.xml.minion.gz,1,520,0.42449
geo50-20-d4-75-13_ext.xml.minion.gz,1,428,0.349388
geo50-20-d4-75-14_ext.xml.minion.gz,1,447,0.364898
geo50-20-d4-75-15_ext.xml.minion.gz,1,437,0.356735
geo50-20-d4-75-16_ext.xml.minion.gz,1,421,0.343673
geo50-20-d4-75-17_ext.xml.minion.gz,1,410,0.334694
geo50-20-d4-75-18_ext.xml.minion.gz,1,419,0.342041
geo50-20-d4-75-19_ext.xml.minion.gz,1,498,0.406531
