@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC

@DATA
bool/pseudoGLB/normalized-t3002-11tsp11-1900547334.xml,1,-1,-1,1.414214,1.414214,0,0.649678,4.633943,0.509041
bool/pseudoGLB/normalized-chnl50-55-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.536937,0.563052,0.431805
bool/pseudoGLB/normalized-pigeon-cardinality-75-70.xml,1,-1,-1,1.414214,1.414214,0,0.528122,0.543247,0.410162
bool/pseudoGLB/normalized-t2001-13queen13-1110974180.xml,1,-1,-1,1.414214,1.414214,0,0.644717,0.674962,0.488391
bool/pseudoGLB/normalized-t3002-11tsp11-1900563801.xml,1,-1,-1,1.414214,1.414214,0,0.653777,4.381676,0.512692
bool/pseudoGLB/normalized-t3002-11tsp11-1900575442.xml,1,-1,-1,1.414214,1.414214,0,0.649319,4.592348,0.508329
bool/pseudoGLB/normalized-fpga15-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.591157,0.799393,0.408271
bool/pseudoGLB/normalized-t2001-13queen13-1110972154.xml,1,-1,-1,1.414214,1.414214,0,0.647083,0.674435,0.49216
bool/pseudoGLB/normalized-t3002-11tsp11-1900558106.xml,1,-1,-1,1.414214,1.414214,0,0.655728,4.01684,0.512136
bool/pseudoGLB/normalized-blast-floppy1-6-ucl.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-71-70.xml,1,-1,-1,1.414214,1.414214,0,0.638437,17.561625,0.541801
bool/pseudoGLB/normalized-fpga20-19-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.559327,0.674947,0.419764
bool/pseudoGLB/normalized-t3002-11tsp11-1900567985.xml,1,-1,-1,1.414214,1.414214,0,0.648602,4.596636,0.506967
bool/pseudoGLB/normalized-t3002-11tsp11-1900564824.xml,1,-1,-1,1.414214,1.414214,0,0.657725,4.042411,0.515114
bool/pseudoGLB/normalized-t2001-13queen13-1110974553.xml,1,-1,-1,1.414214,1.414214,0,0.644011,0.679608,0.488498
bool/pseudoGLB/normalized-t2001-13queen13-1111219399.xml,1,?,?,?,?,?,0.645828,0.677022,0.491172
bool/pseudoGLB/normalized-pigeon-cardinality-81-80.xml,1,-1,-1,1.414214,1.414214,0,0.520278,0.536434,0.395967
bool/pseudoGLB/normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml,1,-1,-1,1.414214,1.414214,0,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1110968898.xml,1,-1,-1,1.414214,1.414214,0,0.647883,0.673306,0.492571
bool/pseudoGLB/normalized-reduced-prob7.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900557568.xml,1,-1,-1,1.414214,1.414214,0,0.637899,5.011701,0.495527
bool/pseudoGLB/normalized-t2001-13queen13-1111222248.xml,1,-1,-1,1.414214,1.414214,0,0.644579,0.685627,0.489888
bool/pseudoGLB/normalized-t3002-11tsp11-1900573137.xml,1,-1,-1,1.414214,1.414214,0,0.650375,4.488167,0.508524
bool/pseudoGLB/normalized-t3002-11tsp11-1900552288.xml,1,-1,-1,1.414214,1.414214,0,0.653612,4.353106,0.512033
bool/pseudoGLB/normalized-t3002-11tsp11-1900583053.xml,1,-1,-1,1.414214,1.414214,0,0.640387,4.67943,0.495473
bool/pseudoGLB/normalized-t2001-13queen13-1111216411.xml,1,-1,-1,1.414214,1.414214,0,0.643351,0.678548,0.486764
bool/pseudoGLB/normalized-t2001-13queen13-1111227012.xml,1,-1,-1,1.414214,1.414214,0,0.641454,0.673535,0.483837
bool/pseudoGLB/normalized-chnl15-20-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.590012,0.690202,0.483895
bool/pseudoGLB/normalized-t3002-11tsp11-1900557957.xml,1,-1,-1,1.414214,1.414214,0,0.647779,4.369733,0.503929
bool/pseudoGLB/normalized-cache-inv14-ucl.xml,1,-1,-1,1.414214,1.414214,0,?,?,?
bool/pseudoGLB/normalized-ppp:1-3-13-19.xml,1,-1,-1,1.414214,1.414214,0,0.641073,7.097068,0.52546
bool/pseudoGLB/normalized-ooo-rf7-ucl.xml,1,-1,-1,1.414214,1.414214,0,0.459108,1.101985,0.33151
bool/pseudoGLB/normalized-t2001-13queen13-1110969577.xml,1,-1,-1,1.414214,1.414214,0,0.631376,0.671967,0.468087
bool/pseudoGLB/normalized-fpga13-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.593591,0.813083,0.406391
bool/pseudoGLB/normalized-fpga20-18-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.559574,0.649332,0.426194
bool/pseudoGLB/normalized-fpga35-33-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.517245,0.57376,0.400628
bool/pseudoGLB/normalized-fpga14-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.591506,0.803559,0.40843
bool/pseudoGLB/normalized-t3002-11tsp11-1900576918.xml,1,-1,-1,1.414214,1.414214,0,0.64644,4.73025,0.505259
bool/pseudoGLB/normalized-pigeon-clauses-101-100.xml,1,-1,-1,1.414214,1.414214,0,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900544484.xml,1,-1,-1,1.414214,1.414214,0,0.653697,4.279513,0.511846
bool/pseudoGLB/normalized-ppp:1-13.xml,1,-1,-1,1.414214,1.414214,0,0.642695,7.009666,0.52905
bool/pseudoGLB/normalized-t3002-11tsp11-1900669309.xml,1,-1,-1,1.414214,1.414214,0,0.655012,4.717026,0.517737
bool/pseudoGLB/normalized-t2001-13queen13-1110973478.xml,1,-1,-1,1.414214,1.414214,0,0.640215,0.677246,0.482376
bool/pseudoGLB/normalized-pigeon-cardinality-85-80.xml,1,-1,-1,1.414214,1.414214,0,0.520302,0.535042,0.395244
bool/pseudoGLB/normalized-t3002-11tsp11-1900571132.xml,1,-1,-1,1.414214,1.414214,0,0.651711,4.21457,0.507905
bool/pseudoGLB/normalized-t2001-13queen13-1110975607.xml,1,-1,-1,1.414214,1.414214,0,0.649271,0.674728,0.495445
bool/pseudoGLB/normalized-army12-21ls.xml,1,-1,-1,1.414214,1.414214,0,0.524773,1.012558,0.337147
bool/pseudoGLB/normalized-elf-rf9-ucl.xml,1,-1,-1,1.414214,1.414214,0,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1110971766.xml,1,-1,-1,1.414214,1.414214,0,0.638182,0.674714,0.479076
bool/pseudoGLB/normalized-fpga45-43-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.496696,0.536926,0.385355
bool/pseudoGLB/normalized-t2001-13queen13-1111227326.xml,1,-1,-1,1.414214,1.414214,0,0.638809,0.671731,0.478821
bool/pseudoGLB/normalized-t3002-11tsp11-1900557574.xml,1,-1,-1,1.414214,1.414214,0,0.642599,4.510189,0.497056
bool/pseudoGLB/normalized-pigeon-clauses-35-30.xml,1,-1,-1,1.414214,1.414214,0,0.648433,10.71371,0.572189
bool/pseudoGLB/normalized-t3002-11tsp11-1900553812.xml,1,-1,-1,1.414214,1.414214,0,0.634578,4.351483,0.483759
bool/pseudoGLB/normalized-t2001-13queen13-1111219348.xml,1,-1,-1,1.414214,1.414214,0,0.635911,0.674308,0.475638
bool/pseudoGLB/normalized-ooo-rf10-ucl.xml,1,-1,-1,1.414214,1.414214,0,0.455695,1.523325,0.322719
bool/pseudoGLB/normalized-t2001-13queen13-1110969170.xml,1,-1,-1,1.414214,1.414214,0,0.656494,0.676752,0.505977
bool/pseudoGLB/normalized-fpga40-40-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.504297,0.558631,0.389424
bool/pseudoGLB/normalized-t2001-13queen13-1110976935.xml,1,-1,-1,1.414214,1.414214,0,0.641431,0.675485,0.483439
bool/pseudoGLB/normalized-t2001-13queen13-1110977464.xml,1,-1,-1,1.414214,1.414214,0,0.643731,0.676337,0.487403
bool/pseudoGLB/normalized-t3002-11tsp11-1900568952.xml,1,-1,-1,1.414214,1.414214,0,0.654798,4.657736,0.516789
bool/pseudoGLB/normalized-chnl40-45-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.539228,0.578697,0.438002
bool/pseudoGLB/normalized-t3002-11tsp11-1900553647.xml,1,-1,-1,1.414214,1.414214,0,0.649358,4.389128,0.506235
bool/pseudoGLB/normalized-chnl10-15-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.618115,0.767677,0.492918
bool/pseudoGLB/normalized-army12-21bt.xml,1,-1,-1,1.414214,1.414214,0,0.57343,0.922334,0.418655
bool/pseudoGLB/normalized-chnl35-40-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.548925,0.590802,0.451018
bool/pseudoGLB/normalized-t2001-13queen13-1111225605.xml,1,-1,-1,1.414214,1.414214,0,0.644147,0.67464,0.487359
bool/pseudoGLB/normalized-fpga14-12-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.595758,0.868836,0.397091
bool/pseudoGLB/normalized-t3002-11tsp11-1900574864.xml,1,-1,-1,1.414214,1.414214,0,0.650913,4.566346,0.510542
bool/pseudoGLB/normalized-fpga10-9-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.64884,1.03268,0.382446
bool/pseudoGLB/normalized-t2001-13queen13-1110967327.xml,1,-1,-1,1.414214,1.414214,0,0.648897,0.679075,0.496003
bool/pseudoGLB/normalized-t2001-13queen13-1111221203.xml,1,-1,-1,1.414214,1.414214,0,0.647495,0.674255,0.492728
bool/pseudoGLB/normalized-reduced-cuww5.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-105-100.xml,1,-1,-1,1.414214,1.414214,0,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111218955.xml,1,-1,-1,1.414214,1.414214,0,0.653076,0.677234,0.501382
bool/pseudoGLB/normalized-t3002-11tsp11-1900546076.xml,1,-1,-1,1.414214,1.414214,0,0.656494,4.372832,0.51644
bool/pseudoGLB/normalized-pigeon-cardinality-101-100.xml,1,-1,-1,1.414214,1.414214,0,0.512307,0.525199,0.37621
bool/pseudoGLB/normalized-t2001-13queen13-1111224255.xml,1,-1,-1,1.414214,1.414214,0,0.644455,0.675368,0.488272
bool/pseudoGLB/normalized-chnl35-36-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.549046,0.59523,0.450869
bool/pseudoGLB/normalized-fpga11-9-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.648702,1.019335,0.383058
bool/pseudoGLB/normalized-t3002-11tsp11-1900576927.xml,1,-1,-1,1.414214,1.414214,0,0.653984,4.603265,0.5149
bool/pseudoGLB/normalized-dlx1c-ucl.xml,1,-1,-1,1.414214,1.414214,0,0.45894,0.998121,0.331818
bool/pseudoGLB/normalized-reduced-cuww4.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111223689.xml,1,-1,-1,1.414214,1.414214,0,0.641413,0.681546,0.484955
bool/pseudoGLB/normalized-robin18.xml,1,-1,-1,1.414214,1.414214,0,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-25-20.xml,1,-1,-1,1.414214,1.414214,0,0.655102,8.560811,0.57971
bool/pseudoGLB/normalized-chnl50-60-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.541257,0.554438,0.438381
bool/pseudoGLB/normalized-t2001-13queen13-1111224059.xml,1,-1,-1,1.414214,1.414214,0,0.640374,0.667768,0.480647
bool/pseudoGLB/normalized-pigeon-cardinality-105-100.xml,1,-1,-1,1.414214,1.414214,0,0.5167,0.52438,0.381953
bool/pseudoGLB/normalized-pigeon-clauses-61-60.xml,1,-1,-1,1.414214,1.414214,0,0.637113,15.662712,0.544422
bool/pseudoGLB/normalized-t3002-11tsp11-1900551347.xml,1,-1,-1,1.414214,1.414214,0,0.649884,4.266247,0.505947
bool/pseudoGLB/normalized-t2001-13queen13-1110971097.xml,1,-1,-1,1.414214,1.414214,0,0.64663,0.684534,0.493021
bool/pseudoGLB/normalized-t2001-13queen13-1110970631.xml,1,-1,-1,1.414214,1.414214,0,0.643456,0.667846,0.485132
bool/pseudoGLB/normalized-t2001-13queen13-1111223696.xml,1,-1,-1,1.414214,1.414214,0,0.648764,0.677653,0.494554
bool/pseudoGLB/normalized-t2001-13queen13-1110975678.xml,1,-1,-1,1.414214,1.414214,0,0.638102,0.677543,0.479329
bool/pseudoGLB/normalized-t3002-11tsp11-1900582300.xml,1,-1,-1,1.414214,1.414214,0,0.653574,4.532213,0.513801
bool/pseudoGLB/normalized-pigeon-clauses-75-70.xml,1,-1,-1,1.414214,1.414214,0,0.646039,18.542017,0.551434
bool/pseudoGLB/normalized-fpga10-10-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.643005,0.852941,0.407266
bool/pseudoGLB/normalized-chnl40-50-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.540861,0.566853,0.442072
bool/pseudoGLB/normalized-t3002-11tsp11-1900584219.xml,1,-1,-1,1.414214,1.414214,0,0.651824,4.49338,0.510993
bool/niklas/seymour.xml,1,?,?,?,?,?,0.580038,0.828122,0.379741
bool/niklas/stein45.xml,1,?,?,?,?,?,0.599009,10.86423,0.3564
bool/niklas/air03.xml,1,?,?,?,?,?,?,?,?
bool/niklas/mitre.xml,1,25.466993,66.542787,1.414214,1.414214,90.415648,?,?,?
bool/niklas/air04.xml,1,?,?,?,?,?,?,?,?
bool/niklas/air05.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p0033.xml,1,?,?,?,?,?,?,?,?
bool/niklas/pk1.xml,1,?,?,?,?,?,?,?,?
bool/niklas/my-adder.xml,1,?,?,?,?,?,0.604768,1.780483,0.351137
bool/niklas/mux.xml,1,?,?,?,?,?,0.603763,1.155992,0.353064
bool/niklas/p2756.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p0282.xml,1,?,?,?,?,?,0.381098,0.421093,0.089958
bool/niklas/stein27.xml,1,?,?,?,?,?,0.608359,7.715736,0.388043
bool/niklas/l152lav.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p0548.xml,1,57.692308,145.384615,1.414214,1.414214,60.25641,?,?,?
bool/niklas/mod008.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p0201.xml,1,?,?,?,?,?,0.356333,0.407536,0.082837
bool/niklas/enigma.xml,1,?,?,?,?,?,?,?,?
bool/niklas/lseu.xml,1,?,?,?,?,?,?,?,?
bool/primesDimacs/g-125-17.xml,1,1.864117,20.895507,1.414214,1.414214,0.182757,0.787894,25.079286,0.734586
bool/primesDimacs/f1000.xml,1,11.428571,31.904762,1.414214,1.414214,80.952381,0.519784,58.063136,0
bool/primesDimacs/hanoi4.xml,1,7.798697,27.05286,1.414214,1.324191,87.002172,0.624683,41.10148,0.455181
bool/primesDimacs/f600.xml,1,11.428571,31.904762,1.414214,1.414214,80.952381,0.522885,58.487179,0
bool/primesDimacs/bf-1355-638.xml,1,?,?,?,?,?,0.662881,17.231287,0.336807
bool/primesDimacs/bf-0432-007.xml,1,13.270949,29.196087,1.414214,1.37071,77.881752,0.621412,16.719397,0.3486
bool/primesDimacs/bf-2670-001.xml,1,?,?,?,?,?,0.601647,25.917431,0.355534
bool/primesDimacs/bf-1355-075.xml,1,?,?,?,?,?,0.663851,19.256468,0.337276
bool/primesDimacs/hanoi5.xml,1,7.225895,26.952102,1.414214,1.381332,87.956842,0.608329,42.367931,0.458013
bool/primesDimacs/g-125-18.xml,1,1.864306,20.897629,1.414214,1.414214,0.172621,0.775152,23.971935,0.729731
bool/primesDimacs/f2000.xml,1,11.428571,31.904762,1.414214,1.414214,80.952381,0.518857,58.94832,0
bool/ttp/data-6-3.xml,1,57.898833,88.145266,1.414214,1.414214,40.077821,0.551756,1.147603,0.510172
bool/ttp/data-4-3.xml,1,?,?,?,?,?,0.611495,2.395887,0.486746
bool/ttp/circ-8-3.xml,1,58.593063,110.884221,1.414214,1.414214,45.774304,?,?,?
bool/ttp/data-10-3.xml,1,59.13629,137.35779,1.414214,1.414214,28.395635,?,?,?
bool/course/ss97-6.xml,1,?,?,?,?,?,0.530358,1.057393,0.424271
bool/course/ws97-3.xml,1,45.536547,59.692846,1.414214,1.414106,32.659409,0.510667,0.790077,0.33814
bool/course/ws97-5.xml,1,?,?,?,?,?,0.508155,0.972595,0.356968
bool/course/ss97-4.xml,1,?,?,?,?,?,0.505222,0.720128,0.334528
bool/aim/aim-100-2-0-4.xml,1,?,?,?,?,?,0.50085,31.631579,0.015306
bool/aim/aim-200-2-0-1.xml,1,20.1,33.333333,1.414214,1.414214,66.5,0.486828,33.803371,0.043011
bool/aim/aim-50-3-4-1.xml,1,?,?,?,?,?,0.487013,46.8,0.11039
bool/aim/aim-50-2-0-4.xml,1,?,?,?,?,?,0,-512,-512
bool/aim/aim-200-6-0-3.xml,1,?,?,?,?,?,0.484848,77.875,0.038462
bool/aim/aim-100-3-4-4.xml,1,?,?,?,?,?,0.477707,47.232323,0.111465
bool/aim/aim-50-3-4-2.xml,1,?,?,?,?,?,0.510417,46.8,0.1
bool/aim/aim-200-1-6-4.xml,1,23.538462,33.846154,1.414214,1.414214,60.769231,0.448124,33.569536,0.019293
bool/aim/aim-200-6-0-1.xml,1,?,?,?,?,?,0.485423,88.039548,0.192835
bool/aim/aim-100-6-0-3.xml,1,?,?,?,?,?,0.505237,78.69697,0.140481
bool/aim/aim-200-1-6-3.xml,1,23.192308,33.846154,1.414214,1.414214,61.346154,0.452787,35.103448,0.027304
bool/aim/aim-200-6-0-2.xml,1,?,?,?,?,?,0.465377,86.555556,0.157841
bool/aim/aim-100-1-6-1.xml,1,?,?,?,?,?,0,-512,-512
bool/aim/aim-100-6-0-1.xml,1,?,?,?,?,?,0.488726,77.85,0.129799
bool/aim/aim-200-6-0-4.xml,1,?,?,?,?,?,0.484609,78.221106,0.051011
bool/aim/aim-200-2-0-4.xml,1,20.2,33.333333,1.414214,1.414214,66.333333,0.473822,32.641304,0.031414
bool/aim/aim-100-2-0-2.xml,1,?,?,?,?,?,0.457071,30.85567,0.025253
bool/aim/aim-100-2-0-1.xml,1,?,?,?,?,?,0.509804,33.010989,0.026738
bool/aim/aim-200-1-6-2.xml,1,?,?,?,?,?,0,-512,-512
bool/aim/aim-50-1-6-1.xml,1,?,?,?,?,?,0.495588,39.9375,0.029412
bool/aim/aim-50-2-0-1.xml,1,?,?,?,?,?,0,-512,-512
bool/aim/aim-200-3-4-3.xml,1,13.772727,32.272727,1.414214,1.414214,77.045455,0.476714,46.75,0.089482
bool/aim/aim-100-2-0-3.xml,1,?,?,?,?,?,0.484293,34.170455,0.041885
bool/aim/aim-200-3-4-2.xml,1,13.636364,32.272727,1.414214,1.414214,77.272727,0.490755,47.040201,0.085578
bool/aim/aim-100-6-0-2.xml,1,?,?,?,?,?,0.46837,77.95,0.107664
bool/aim/aim-100-1-6-2.xml,1,?,?,?,?,?,0.438128,36.357143,0.034247
bool/aim/aim-50-1-6-3.xml,1,?,?,?,?,?,0,-512,-512
bool/aim/aim-50-3-4-3.xml,1,?,?,?,?,?,0.459119,46.8,0.075472
bool/aim/aim-100-1-6-3.xml,1,?,?,?,?,?,0.483218,36.971014,0.034483
bool/aim/aim-50-2-0-2.xml,1,?,?,?,?,?,0.499298,34.113636,0.063158
bool/aim/aim-100-3-4-3.xml,1,?,?,?,?,?,0.526953,47.282828,0.105611
bool/aim/aim-100-3-4-2.xml,1,?,?,?,?,?,0.513572,47.131313,0.114007
bool/aim/aim-50-2-0-3.xml,1,?,?,?,?,?,0.466667,32.695652,0.052632
bool/aim/aim-100-1-6-4.xml,1,?,?,?,?,?,0.442237,35.901408,0.034247
bool/aim/aim-200-3-4-1.xml,1,13.772727,32.272727,1.414214,1.414214,77.045455,0.506541,46.98995,0.083203
bool/aim/aim-200-2-0-2.xml,1,20.1,33.333333,1.414214,1.414214,66.5,0.479167,33.416667,0.047872
bool/aim/aim-50-3-4-4.xml,1,?,?,?,?,?,0.510684,46.6,0.147436
bool/aim/aim-50-1-6-2.xml,1,?,?,?,?,?,0.487097,44.172414,0.080645
bool/aim/aim-200-3-4-4.xml,1,13.772727,32.272727,1.414214,1.414214,77.045455,0.492412,46.98995,0.059655
bool/aim/aim-100-6-0-4.xml,1,?,?,?,?,?,0.496947,79.408163,0.1337
bool/aim/aim-200-1-6-1.xml,1,?,?,?,?,?,0.457475,33.440789,0.016611
bool/aim/aim-50-1-6-4.xml,1,?,?,?,?,?,0.530435,36.142857,0.072464
bool/aim/aim-100-3-4-1.xml,1,?,?,?,?,?,0.490073,46.75,0.100313
bool/aim/aim-200-2-0-3.xml,1,20.1,33.333333,1.414214,1.414214,66.5,0.451389,33.038462,0.033854
bool/aim/aim-50-6-0-3.xml,1,?,?,?,?,?,0.513123,77.7,0.216535
bool/aim/aim-50-6-0-1.xml,1,?,?,?,?,?,0.515964,81.1875,0.172414
bool/aim/aim-50-6-0-4.xml,1,?,?,?,?,?,0.533587,77.9,0.18251
bool/aim/aim-50-6-0-2.xml,1,?,?,?,?,?,0.508706,77.7,0.126866
bool/radar/radar-10-10-4.5-0.95-100.xml,1,?,?,?,?,?,0.563911,1.279169,0.424298
bool/radar/radar-30-30-4.5-0.95-98.xml,1,?,?,?,?,?,0.532323,1.033071,0.417193
bool/radar/radar-10-20-4.5-0.95-100.xml,1,?,?,?,?,?,0.543848,1.112422,0.420508
bool/radar/radar-10-20-4.5-0.5-100.xml,1,?,?,?,?,?,0.538677,1.160395,0.414275
bool/radar/radar-10-20-4.5-0.95-98.xml,1,?,?,?,?,?,0.547833,1.143439,0.420906
bool/radar/radar-30-70-4.5-0.95-100.xml,1,?,?,?,?,?,0.532228,1.009312,0.41886
bool/radar/radar-10-10-4.5-0.5-100.xml,1,?,?,?,?,?,0.550193,1.239218,0.419254
bool/radar/radar-10-10-4.5-0.95-98.xml,1,?,?,?,?,?,0.567426,1.262477,0.425227
bool/radar/radar-30-70-4.5-0.95-98.xml,1,?,?,?,?,?,0.529393,1.006127,0.416472
bool/radar/radar-30-30-4.5-0.5-100.xml,1,?,?,?,?,?,0.511797,0.93869,0.405026
bool/radar/radar-30-70-4.5-0.5-100.xml,1,?,?,?,?,?,0.513935,0.945871,0.405503
bool/radar/radar-30-30-4.5-0.95-100.xml,1,?,?,?,?,?,0.532373,1.028003,0.415887
bool/chnl/chnl-35-40.xml,1,0,0,1.414214,1.414214,100,0.548925,0.590802,0.451018
bool/chnl/chnl-35-45.xml,1,0,0,1.414214,1.414214,100,0.548967,0.595731,0.447484
bool/chnl/chnl-40-45.xml,1,0,0,1.414214,1.414214,100,0.539228,0.578697,0.438002
bool/chnl/chnl-15-16.xml,1,29.032258,232.258065,1.414214,1.414214,100,0.593249,0.708587,0.47881
bool/chnl/chnl-15-20.xml,1,25.714286,257.142857,1.414214,1.414214,100,0.590012,0.690202,0.483895
bool/chnl/chnl-50-51.xml,1,0,0,1.414214,1.414214,100,0.530983,0.565406,0.423936
bool/chnl/chnl-50-55.xml,1,0,0,1.414214,1.414214,100,0.536937,0.563052,0.431805
bool/chnl/chnl-15-25.xml,1,0,93.75,1.414214,1.414214,100,0.590364,0.696529,0.483264
bool/chnl/chnl-20-30.xml,1,0,120,1.414214,1.414214,100,0.576207,0.622807,0.488124
bool/chnl/chnl-10-20.xml,1,20,200,1.414214,1.414214,100,0.609087,0.708333,0.502513
bool/chnl/chnl-50-60.xml,1,0,0,1.414214,1.414214,100,0.541257,0.554438,0.438381
bool/chnl/chnl-20-25.xml,1,0,111.111111,1.414214,1.414214,100,0.570103,0.647196,0.473624
bool/chnl/chnl-30-40.xml,1,0,0,1.414214,1.414214,100,0.555601,0.588004,0.463913
bool/chnl/chnl-10-11.xml,1,28.571429,157.142857,1.414214,1.414214,100,0.619227,0.806293,0.472634
bool/chnl/chnl-40-50.xml,1,0,0,1.414214,1.414214,100,0.540861,0.566853,0.442072
bool/chnl/chnl-30-31.xml,1,0,0,1.414214,1.414214,100,0.555709,0.611907,0.459173
bool/chnl/chnl-20-21.xml,1,29.268293,307.317073,1.414214,1.414214,100,0.571219,0.659334,0.470858
bool/chnl/chnl-35-36.xml,1,0,0,1.414214,1.414214,100,0.549046,0.59523,0.450869
bool/chnl/chnl-30-35.xml,1,0,0,1.414214,1.414214,100,0.558183,0.606411,0.4628
bool/chnl/chnl-10-15.xml,1,24,180,1.414214,1.414214,100,0.618115,0.767677,0.492918
bool/chnl/chnl-40-41.xml,1,0,0,1.414214,1.414214,100,0.540363,0.582719,0.439944
bool/garden/g-15x15.xml,1,?,?,?,?,?,0.675509,1.3972,0.282915
bool/garden/g-9x3.xml,1,?,?,?,?,?,0.690722,1.478448,0.282216
bool/garden/g-100x100.xml,1,?,?,?,?,?,0.671071,1.411248,0.28268
bool/garden/g-7x7.xml,1,?,?,?,?,?,0.681624,1.431818,0.282634
bool/garden/g-4x4.xml,1,?,?,?,?,?,0.691224,1.645161,0.280193
bool/garden/g-9x9.xml,1,?,?,?,?,?,0.679041,1.408768,0.282852
bool/garden/g-2x2.xml,1,?,?,?,?,?,0,-512,-512
real/fapp26-30/fapp26/fapp26-2300-8.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-3.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-6.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-5.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-1.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-10.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-9.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-0.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-4.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-7.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp26/fapp26-2300-2.xml,1,42.801303,68.864883,17.378147,16.617474,0,?,?,?
real/fapp26-30/fapp28/fapp28-2800-1.xml,1,42.12814,68.561744,31.591138,27.307423,0.451947,?,?,?
real/fapp26-30/fapp28/fapp28-2800-9.xml,1,42.12814,68.561744,31.591138,27.307423,0.451947,?,?,?
real/fapp26-30/fapp28/fapp28-2800-10.xml,1,42.12814,68.561744,31.591138,27.307423,0.451947,?,?,?
real/fapp26-30/fapp28/fapp28-2800-3.xml,1,42.12814,68.561744,31.591138,27.307423,0.451947,?,?,?
