@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC

@DATA
bool/pseudoGLB/normalized-t3002-11tsp11-1900568952.xml,1,-1,-1,1.414214,1.414214,0,0.654798,4.657736,0.516789,0.990394,0.742992,0.99364,0.628343,0.988604,0.293852,-1,0.834352
bool/pseudoGLB/normalized-chnl40-45-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.539228,0.578697,0.438002,0.937621,0.770169,0.986611,0.454638,0.885714,0.238579,-1,0.961091
bool/pseudoGLB/normalized-t3002-11tsp11-1900553647.xml,1,-1,-1,1.414214,1.414214,0,0.649358,4.389128,0.506235,0.991616,0.739093,0.994372,0.634134,0.990315,0.297693,-1,0.825894
bool/pseudoGLB/normalized-chnl10-15-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.618115,0.767677,0.492918,0.858357,0.864498,0.966006,0.302652,0.714286,0.196749,-1,1.00704
bool/pseudoGLB/normalized-army12-21bt.xml,1,-1,-1,1.414214,1.414214,0,0.57343,0.922334,0.418655,0.923238,0.896782,0.95882,1.345269,0.97619,0.256483,-1,1.038625
bool/pseudoGLB/normalized-chnl35-40-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.548925,0.590802,0.451018,0.931814,0.781886,0.984966,0.433426,0.866667,0.233445,-1,0.970262
bool/pseudoGLB/normalized-t2001-13queen13-1111225605.xml,1,-1,-1,1.414214,1.414214,0,0.644147,0.67464,0.487359,0.994399,0.719646,0.997081,0.639974,0.994716,0.295635,-1,0.782997
bool/pseudoGLB/normalized-fpga14-12-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.595758,0.868836,0.397091,0.808182,0.951203,0.921091,0.265925,0.733333,0.182401,-1,1.075556
bool/pseudoGLB/normalized-t3002-11tsp11-1900574864.xml,1,-1,-1,1.414214,1.414214,0,0.650913,4.566346,0.510542,0.990632,0.742885,0.993746,0.637886,0.98939,0.296306,-1,0.833642
bool/pseudoGLB/normalized-fpga10-9-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.64884,1.03268,0.382446,0.787893,0.918823,0.933535,0.245227,0.692308,0.189375,-1,1.004418
bool/pseudoGLB/normalized-t2001-13queen13-1110967327.xml,1,-1,-1,1.414214,1.414214,0,0.648897,0.679075,0.496003,0.993807,0.721136,0.996883,0.634925,0.994178,0.29341,-1,0.788112
bool/pseudoGLB/normalized-t2001-13queen13-1111221203.xml,1,-1,-1,1.414214,1.414214,0,0.647495,0.674255,0.492728,0.994328,0.720013,0.997063,0.642938,0.994558,0.295666,-1,0.784332
bool/pseudoGLB/normalized-reduced-cuww5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-105-100.xml,1,-1,-1,1.414214,1.414214,0,?,?,?,?,?,?,?,?,?,-1,?
bool/pseudoGLB/normalized-t2001-13queen13-1111218955.xml,1,-1,-1,1.414214,1.414214,0,0.653076,0.677234,0.501382,0.994084,0.720697,0.996964,0.638585,0.994228,0.294709,-1,0.785889
bool/pseudoGLB/normalized-t3002-11tsp11-1900546076.xml,1,-1,-1,1.414214,1.414214,0,0.656494,4.372832,0.51644,0.991715,0.738179,0.994414,0.635099,0.989664,0.296854,-1,0.824113
bool/pseudoGLB/normalized-pigeon-cardinality-101-100.xml,1,-1,-1,1.414214,1.414214,0,0.512307,0.525199,0.37621,0.966241,0.712041,0.993022,0.535977,0.943662,0.263306,-1,0.880956
bool/pseudoGLB/normalized-t2001-13queen13-1111224255.xml,1,-1,-1,1.414214,1.414214,0,0.644455,0.675368,0.488272,0.994198,0.720142,0.997011,0.639261,0.994595,0.295052,-1,0.784523
bool/pseudoGLB/normalized-chnl35-36-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.549046,0.59523,0.450869,0.929286,0.785337,0.98447,0.427422,0.846154,0.231464,-1,0.972003
bool/pseudoGLB/normalized-fpga11-9-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.648702,1.019335,0.383058,0.792033,0.912444,0.935746,0.246082,0.714286,0.190847,-1,0.99871
bool/pseudoGLB/normalized-t3002-11tsp11-1900576927.xml,1,-1,-1,1.414214,1.414214,0,0.653984,4.603265,0.5149,0.990751,0.741838,0.993874,0.623647,0.989041,0.293739,-1,0.832052
bool/pseudoGLB/normalized-dlx1c-ucl.xml,1,-1,-1,1.414214,1.414214,0,0.45894,0.998121,0.331818,0.969291,0.785095,0.979034,1.549506,0.954545,0.316152,-1,0.968231
bool/pseudoGLB/normalized-reduced-cuww4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111223689.xml,1,-1,-1,1.414214,1.414214,0,0.641413,0.681546,0.484955,0.993572,0.722219,0.996735,0.633702,0.994334,0.292629,-1,0.789359
bool/pseudoGLB/normalized-robin18.xml,1,-1,-1,1.414214,1.414214,0,?,?,?,?,?,?,?,?,?,-1,?
bool/pseudoGLB/normalized-pigeon-clauses-25-20.xml,1,-1,-1,1.414214,1.414214,0,0.655102,8.560811,0.57971,0.935441,0.748007,0.988142,0.373823,0.857143,0.249128,-1,0.938407
bool/pseudoGLB/normalized-chnl50-60-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.541257,0.554438,0.438381,0.948221,0.750189,0.990091,0.475299,0.897436,0.243457,-1,0.94385
bool/pseudoGLB/normalized-t2001-13queen13-1111224059.xml,1,-1,-1,1.414214,1.414214,0,0.640374,0.667768,0.480647,0.994899,0.71764,0.99729,0.648823,0.995116,0.29749,-1,0.778434
bool/pseudoGLB/normalized-pigeon-cardinality-105-100.xml,1,-1,-1,1.414214,1.414214,0,0.5167,0.52438,0.381953,0.966737,0.714089,0.993135,0.53604,0.943662,0.263367,-1,0.883391
bool/pseudoGLB/normalized-pigeon-clauses-61-60.xml,1,-1,-1,1.414214,1.414214,0,0.637113,15.662712,0.544422,0.969777,0.728762,0.994118,0.478338,0.9375,0.282357,-1,0.902168
bool/pseudoGLB/normalized-t3002-11tsp11-1900551347.xml,1,-1,-1,1.414214,1.414214,0,0.649884,4.266247,0.505947,0.992227,0.736137,0.994773,0.639146,0.990719,0.299168,-1,0.820763
bool/pseudoGLB/normalized-t2001-13queen13-1110971097.xml,1,-1,-1,1.414214,1.414214,0,0.64663,0.684534,0.493021,0.993403,0.723046,0.996658,0.632809,0.994074,0.291851,-1,0.790973
bool/pseudoGLB/normalized-t2001-13queen13-1110970631.xml,1,-1,-1,1.414214,1.414214,0,0.643456,0.667846,0.485132,0.994947,0.717551,0.997324,0.640749,0.995068,0.297735,-1,0.778242
bool/pseudoGLB/normalized-t2001-13queen13-1111223696.xml,1,-1,-1,1.414214,1.414214,0,0.648764,0.677653,0.494554,0.994295,0.719963,0.997064,0.633752,0.994483,0.294194,-1,0.784164
bool/pseudoGLB/normalized-t2001-13queen13-1110975678.xml,1,-1,-1,1.414214,1.414214,0,0.638102,0.677543,0.479329,0.993996,0.720164,0.996942,0.637348,0.994624,0.294552,-1,0.785642
bool/pseudoGLB/normalized-t3002-11tsp11-1900582300.xml,1,-1,-1,1.414214,1.414214,0,0.653574,4.532213,0.513801,0.990868,0.742077,0.99388,0.633489,0.989333,0.295091,-1,0.831291
bool/pseudoGLB/normalized-pigeon-clauses-75-70.xml,1,-1,-1,1.414214,1.414214,0,0.646039,18.542017,0.551434,0.97387,0.723555,0.994894,0.488751,0.948718,0.28748,-1,0.889166
bool/pseudoGLB/normalized-fpga10-10-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.643005,0.852941,0.407266,0.8174,0.7962,0.977055,0.237099,0.692308,0.184666,-1,0.92285
bool/pseudoGLB/normalized-chnl40-50-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0,0.540861,0.566853,0.442072,0.940813,0.757363,0.988786,0.457153,0.894737,0.23797,-1,0.955033
bool/pseudoGLB/normalized-t3002-11tsp11-1900584219.xml,1,-1,-1,1.414214,1.414214,0,0.651824,4.49338,0.510993,0.990959,0.742183,0.993919,0.6376,0.989664,0.296871,-1,0.831047
bool/niklas/seymour.xml,1,?,?,?,?,?,0.580038,0.828122,0.379741,0.82437,0.894712,0.950164,0.273689,0.777778,0.182702,?,1.049374
bool/niklas/stein45.xml,1,?,?,?,?,?,0.599009,10.86423,0.3564,0.798734,0.734962,0.987336,0.38776,0.888889,0.260252,?,0.950318
bool/niklas/air03.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/mitre.xml,1,25.466993,66.542787,1.414214,1.414214,90.415648,?,?,?,?,?,?,?,?,?,33.271394,?
bool/niklas/air04.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/air05.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0033.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/pk1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/my-adder.xml,1,?,?,?,?,?,0.604768,1.780483,0.351137,0.78236,0.911206,0.930895,0.250804,0.764706,0.184573,?,1.058732
bool/niklas/mux.xml,1,?,?,?,?,?,0.603763,1.155992,0.353064,0.804545,0.855391,0.953882,0.267775,0.833333,0.190745,?,1.019962
bool/niklas/p2756.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0282.xml,1,?,?,?,?,?,0.381098,0.421093,0.089958,0.997649,0.325029,0.997747,2.668111,0.994737,0.390079,?,0.359831
bool/niklas/stein27.xml,1,?,?,?,?,?,0.608359,7.715736,0.388043,0.796739,0.790962,0.979348,0.345489,0.833333,0.230634,?,0.978584
bool/niklas/l152lav.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0548.xml,1,57.692308,145.384615,1.414214,1.414214,60.25641,?,?,?,?,?,?,?,?,?,73.782051,?
bool/niklas/mod008.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0201.xml,1,?,?,?,?,?,0.356333,0.407536,0.082837,0.99256,0.331295,0.994131,0.737342,0.987805,0.354213,?,0.383327
bool/niklas/enigma.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/lseu.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/primesDimacs/g-125-17.xml,1,1.864117,20.895507,1.414214,1.414214,0.182757,0.787894,25.079286,0.734586,0.702204,0.710963,0.965304,0.320366,0.95122,0.288098,20.274135,0.812056
bool/primesDimacs/f1000.xml,1,11.428571,31.904762,1.414214,1.414214,80.952381,0.519784,58.063136,0,0.333176,0.113664,0.975881,0.050732,0.714286,0.164017,28.095238,0.691725
bool/primesDimacs/hanoi4.xml,1,7.798697,27.05286,1.414214,1.324191,87.002172,0.624683,41.10148,0.455181,0.637298,1.081597,0.878225,0.303081,0.8,0.208955,24.453295,1.253985
bool/primesDimacs/f600.xml,1,11.428571,31.904762,1.414214,1.414214,80.952381,0.522885,58.487179,0,0.332538,0.119168,0.97494,0.05289,0.809524,0.174898,28.095238,0.710159
bool/primesDimacs/bf-1355-638.xml,1,?,?,?,?,?,0.662881,17.231287,0.336807,0.647399,0.836134,0.952699,0.214274,0.851852,0.194297,?,1.035621
bool/primesDimacs/bf-0432-007.xml,1,13.270949,29.196087,1.414214,1.37071,77.881752,0.621412,16.719397,0.3486,0.670636,0.907122,0.932348,0.232743,0.8,0.196937,24.772437,1.11909
bool/primesDimacs/bf-2670-001.xml,1,?,?,?,?,?,0.601647,25.917431,0.355534,0.696537,0.943687,0.919593,0.244084,0.636364,0.187778,?,1.179147
bool/primesDimacs/bf-1355-075.xml,1,?,?,?,?,?,0.663851,19.256468,0.337276,0.642672,0.854949,0.950102,0.224898,0.862069,0.195522,?,1.044922
bool/primesDimacs/hanoi5.xml,1,7.225895,26.952102,1.414214,1.381332,87.956842,0.608329,42.367931,0.458013,0.633229,1.02786,0.902942,0.294969,1,0.223231,24.54347,1.188738
bool/primesDimacs/g-125-18.xml,1,1.864306,20.897629,1.414214,1.414214,0.172621,0.775152,23.971935,0.729731,0.658243,0.711355,0.967849,0.335276,0.95122,0.285787,20.276194,0.836414
bool/primesDimacs/f2000.xml,1,11.428571,31.904762,1.414214,1.414214,80.952381,0.518857,58.94832,0,0.33492,0.183078,0.959295,0.07373,0.777778,0.169932,28.095238,0.764654
bool/ttp/data-6-3.xml,1,57.898833,88.145266,1.414214,1.414214,40.077821,0.551756,1.147603,0.510172,0.89522,0.937845,0.958377,0.649771,0.846154,0.221782,47.315175,1.169257
bool/ttp/data-4-3.xml,1,?,?,?,?,?,0.611495,2.395887,0.486746,0.825526,1.026946,0.928016,0.455757,0.75,0.209692,?,1.200159
bool/ttp/circ-8-3.xml,1,58.593063,110.884221,1.414214,1.414214,45.774304,?,?,?,?,?,?,?,?,?,58.28041,?
bool/ttp/data-10-3.xml,1,59.13629,137.35779,1.414214,1.414214,28.395635,?,?,?,?,?,?,?,?,?,71.270026,?
bool/course/ss97-6.xml,1,?,?,?,?,?,0.530358,1.057393,0.424271,0.936009,0.768182,0.986369,0.434798,0.882353,0.229542,?,0.952486
bool/course/ws97-3.xml,1,45.536547,59.692846,1.414214,1.414106,32.659409,0.510667,0.790077,0.33814,0.970427,0.697539,0.991711,0.547411,0.970588,0.261807,36.25972,0.827245
bool/course/ws97-5.xml,1,?,?,?,?,?,0.508155,0.972595,0.356968,0.970482,0.701893,0.993222,0.512789,0.947368,0.25997,?,0.853552
bool/course/ss97-4.xml,1,?,?,?,?,?,0.505222,0.720128,0.334528,0.96865,0.681637,0.994008,0.547722,0.97037,0.256996,?,0.823552
bool/aim/aim-100-2-0-4.xml,1,?,?,?,?,?,0.50085,31.631579,0.015306,0.479592,0.322133,0.933673,0.09214,0.333333,0.071225,?,0.810608
bool/aim/aim-200-2-0-1.xml,1,20.1,33.333333,1.414214,1.414214,66.5,0.486828,33.803371,0.043011,0.459677,0.529314,0.895161,0.130193,0.333333,0.093324,26.65,0.946791
bool/aim/aim-50-3-4-1.xml,1,?,?,?,?,?,0.487013,46.8,0.11039,0.506494,0.347329,1,0.108449,0.25,0.078635,?,0.813702
bool/aim/aim-50-2-0-4.xml,1,?,?,?,?,?,0,-512,-512,-512,0,-512,0,0,0,?,0
bool/aim/aim-200-6-0-3.xml,1,?,?,?,?,?,0.484848,77.875,0.038462,0.500874,0.163024,1,0.064935,0.285714,0.046624,?,0.62976
bool/aim/aim-100-3-4-4.xml,1,?,?,?,?,?,0.477707,47.232323,0.111465,0.525478,0.349567,1,0.10895,0.333333,0.076263,?,0.796703
bool/aim/aim-50-3-4-2.xml,1,?,?,?,?,?,0.510417,46.8,0.1,0.50625,0.325083,1,0.103448,0.25,0.0703,?,0.764352
bool/aim/aim-200-1-6-4.xml,1,23.538462,33.846154,1.414214,1.414214,60.769231,0.448124,33.569536,0.019293,0.369775,0.775315,0.70418,0.164137,0.5,0.120126,26.076923,1.246747
bool/aim/aim-200-6-0-1.xml,1,?,?,?,?,?,0.485423,88.039548,0.192835,0.548999,0.490307,1,0.140542,0.384615,0.075233,?,0.891079
bool/aim/aim-100-6-0-3.xml,1,?,?,?,?,?,0.505237,78.69697,0.140481,0.513863,0.405835,1,0.121519,0.333333,0.069426,?,0.83838
bool/aim/aim-200-1-6-3.xml,1,23.192308,33.846154,1.414214,1.414214,61.346154,0.452787,35.103448,0.027304,0.327645,0.816219,0.668942,0.166749,0.555556,0.133728,26.134615,1.302855
bool/aim/aim-200-6-0-2.xml,1,?,?,?,?,?,0.465377,86.555556,0.157841,0.55499,0.436073,1,0.12828,0.333333,0.063902,?,0.816689
bool/aim/aim-100-1-6-1.xml,1,?,?,?,?,?,0,-512,-512,-512,0,-512,0,0,0,?,0
bool/aim/aim-100-6-0-1.xml,1,?,?,?,?,?,0.488726,77.85,0.129799,0.54479,0.386004,1,0.117094,0.2,0.049639,?,0.805775
bool/aim/aim-200-6-0-4.xml,1,?,?,?,?,?,0.484609,78.221106,0.051011,0.521548,0.201483,1,0.074609,0.285714,0.048839,?,0.65889
bool/aim/aim-200-2-0-4.xml,1,20.2,33.333333,1.414214,1.414214,66.333333,0.473822,32.641304,0.031414,0.473822,0.430835,0.913613,0.110898,0.333333,0.088049,26.633333,0.878092
bool/aim/aim-100-2-0-2.xml,1,?,?,?,?,?,0.457071,30.85567,0.025253,0.494949,0.252837,0.969697,0.078417,0.25,0.067299,?,0.699779
bool/aim/aim-100-2-0-1.xml,1,?,?,?,?,?,0.509804,33.010989,0.026738,0.470588,0.46024,0.893048,0.115813,0.428571,0.091202,?,0.98057
bool/aim/aim-200-1-6-2.xml,1,?,?,?,?,?,0,-512,-512,-512,0,-512,0,0,0,?,0
bool/aim/aim-50-1-6-1.xml,1,?,?,?,?,?,0.495588,39.9375,0.029412,0.397059,0.838389,0.632353,0.167817,0.5,0.128878,?,1.320004
bool/aim/aim-50-2-0-1.xml,1,?,?,?,?,?,0,-512,-512,-512,0,-512,0,0,0,?,0
bool/aim/aim-200-3-4-3.xml,1,13.772727,32.272727,1.414214,1.414214,77.045455,0.476714,46.75,0.089482,0.521193,0.301338,1,0.098071,0.25,0.066743,27.704545,0.746188
bool/aim/aim-100-2-0-3.xml,1,?,?,?,?,?,0.484293,34.170455,0.041885,0.471204,0.565485,0.863874,0.132909,0.333333,0.085158,?,0.961338
bool/aim/aim-200-3-4-2.xml,1,13.636364,32.272727,1.414214,1.414214,77.272727,0.490755,47.040201,0.085578,0.51664,0.292187,1,0.095985,0.25,0.065996,27.727273,0.739281
bool/aim/aim-100-6-0-2.xml,1,?,?,?,?,?,0.46837,77.95,0.107664,0.54927,0.341604,1,0.107165,0.285714,0.063969,?,0.747977
bool/aim/aim-100-1-6-2.xml,1,?,?,?,?,?,0.438128,36.357143,0.034247,0.363014,0.873016,0.678082,0.179429,0.555556,0.152787,?,1.308805
bool/aim/aim-50-1-6-3.xml,1,?,?,?,?,?,0,-512,-512,-512,0,-512,0,0,0,?,0
bool/aim/aim-50-3-4-3.xml,1,?,?,?,?,?,0.459119,46.8,0.075472,0.528302,0.267568,1,0.090323,0.454545,0.083496,?,0.662399
bool/aim/aim-100-1-6-3.xml,1,?,?,?,?,?,0.483218,36.971014,0.034483,0.331034,1.021598,0.634483,0.216015,0.6,0.132327,?,1.409373
bool/aim/aim-50-2-0-2.xml,1,?,?,?,?,?,0.499298,34.113636,0.063158,0.452632,0.683883,0.863158,0.162911,0.25,0.091083,?,1.082334
bool/aim/aim-100-3-4-3.xml,1,?,?,?,?,?,0.526953,47.282828,0.105611,0.481848,0.337239,1,0.106184,0.333333,0.086479,?,0.828503
bool/aim/aim-100-3-4-2.xml,1,?,?,?,?,?,0.513572,47.131313,0.114007,0.517915,0.354811,1,0.110125,0.25,0.080344,?,0.79358
bool/aim/aim-50-2-0-3.xml,1,?,?,?,?,?,0.466667,32.695652,0.052632,0.463158,0.514165,0.905263,0.12543,0.25,0.084704,?,0.923552
bool/aim/aim-100-1-6-4.xml,1,?,?,?,?,?,0.442237,35.901408,0.034247,0.369863,0.857623,0.678082,0.175656,0.5,0.13859,?,1.244295
bool/aim/aim-200-3-4-1.xml,1,13.772727,32.272727,1.414214,1.414214,77.045455,0.506541,46.98995,0.083203,0.511774,0.286522,1,0.094689,0.428571,0.083087,27.704545,0.73428
bool/aim/aim-200-2-0-2.xml,1,20.1,33.333333,1.414214,1.414214,66.5,0.479167,33.416667,0.047872,0.470745,0.552227,0.880319,0.131188,0.333333,0.089593,26.65,0.973184
bool/aim/aim-50-3-4-4.xml,1,?,?,?,?,?,0.510684,46.6,0.147436,0.519231,0.418235,1,0.124288,0.428571,0.097994,?,0.80614
bool/aim/aim-50-1-6-2.xml,1,?,?,?,?,?,0.487097,44.172414,0.080645,0.33871,1.245452,0.580645,0.255293,1,0.22601,?,1.609285
bool/aim/aim-200-3-4-4.xml,1,13.772727,32.272727,1.414214,1.414214,77.045455,0.492412,46.98995,0.059655,0.489796,0.226016,1,0.08055,0.333333,0.069262,27.704545,0.67359
bool/aim/aim-100-6-0-4.xml,1,?,?,?,?,?,0.496947,79.408163,0.1337,0.527473,0.39336,1,0.118735,0.230769,0.057897,?,0.812019
bool/aim/aim-200-1-6-1.xml,1,?,?,?,?,?,0.457475,33.440789,0.016611,0.328904,0.713363,0.740864,0.15598,0.555556,0.136627,?,1.212712
bool/aim/aim-50-1-6-4.xml,1,?,?,?,?,?,0.530435,36.142857,0.072464,0.376812,0.953958,0.681159,0.193682,0.666667,0.164438,?,1.299034
bool/aim/aim-100-3-4-1.xml,1,?,?,?,?,?,0.490073,46.75,0.100313,0.489028,0.325771,1,0.103603,0.333333,0.070555,?,0.756654
bool/aim/aim-200-2-0-3.xml,1,20.1,33.333333,1.414214,1.414214,66.5,0.451389,33.038462,0.033854,0.489583,0.478245,0.895833,0.118814,0.333333,0.093351,26.65,0.932653
bool/aim/aim-50-6-0-3.xml,1,?,?,?,?,?,0.513123,77.7,0.216535,0.531496,0.522488,1,0.147975,0.4,0.075156,?,0.907375
bool/aim/aim-50-6-0-1.xml,1,?,?,?,?,?,0.515964,81.1875,0.172414,0.547893,0.459693,1,0.133591,0.230769,0.056436,?,0.87036
bool/aim/aim-50-6-0-4.xml,1,?,?,?,?,?,0.533587,77.9,0.18251,0.505703,0.475178,1,0.137095,0.230769,0.061847,?,0.838606
bool/aim/aim-50-6-0-2.xml,1,?,?,?,?,?,0.508706,77.7,0.126866,0.55597,0.380385,1,0.115839,0.285714,0.07234,?,0.819643
bool/radar/radar-10-10-4.5-0.95-100.xml,1,?,?,?,?,?,0.563911,1.279169,0.424298,0.834241,0.927992,0.944063,0.293726,0.733333,0.191179,?,1.093317
bool/radar/radar-30-30-4.5-0.95-98.xml,1,?,?,?,?,?,0.532323,1.033071,0.417193,0.868695,0.874014,0.963219,0.32532,0.809524,0.196924,?,1.059239
bool/radar/radar-10-20-4.5-0.95-100.xml,1,?,?,?,?,?,0.543848,1.112422,0.420508,0.855471,0.898659,0.955499,0.312364,0.789474,0.194337,?,1.076552
bool/radar/radar-10-20-4.5-0.5-100.xml,1,?,?,?,?,?,0.538677,1.160395,0.414275,0.856219,0.894559,0.956086,0.322047,0.789474,0.195824,?,1.07648
bool/radar/radar-10-20-4.5-0.95-98.xml,1,?,?,?,?,?,0.547833,1.143439,0.420906,0.853437,0.895366,0.956112,0.309153,0.764706,0.194578,?,1.070441
bool/radar/radar-30-70-4.5-0.95-100.xml,1,?,?,?,?,?,0.532228,1.009312,0.41886,0.869746,0.870197,0.964536,0.32289,0.826087,0.196024,?,1.056038
bool/radar/radar-10-10-4.5-0.5-100.xml,1,?,?,?,?,?,0.550193,1.239218,0.419254,0.844765,0.9135,0.94986,0.306699,0.764706,0.192988,?,1.088382
bool/radar/radar-10-10-4.5-0.95-98.xml,1,?,?,?,?,?,0.567426,1.262477,0.425227,0.834697,0.91092,0.950455,0.285719,0.733333,0.189297,?,1.081269
bool/radar/radar-30-70-4.5-0.95-98.xml,1,?,?,?,?,?,0.529393,1.006127,0.416472,0.871771,0.869386,0.964554,0.3285,1,0.19742,?,1.055695
bool/radar/radar-30-30-4.5-0.5-100.xml,1,?,?,?,?,?,0.511797,0.93869,0.405026,0.886657,0.846424,0.96985,0.356694,0.826087,0.204321,?,1.037189
bool/radar/radar-30-70-4.5-0.5-100.xml,1,?,?,?,?,?,0.513935,0.945871,0.405503,0.885419,0.845634,0.970008,0.353911,0.826087,0.203673,?,1.036354
bool/radar/radar-30-30-4.5-0.95-100.xml,1,?,?,?,?,?,0.532373,1.028003,0.415887,0.869135,0.871513,0.963807,0.327384,0.809524,0.197627,?,1.055993
bool/chnl/chnl-35-40.xml,1,0,0,1.414214,1.414214,100,0.548925,0.590802,0.451018,0.931814,0.781886,0.984966,0.433426,0.866667,0.233445,0,0.970262
bool/chnl/chnl-35-45.xml,1,0,0,1.414214,1.414214,100,0.548967,0.595731,0.447484,0.933559,0.789773,0.983638,0.43764,0.885714,0.236924,0,0.970046
bool/chnl/chnl-40-45.xml,1,0,0,1.414214,1.414214,100,0.539228,0.578697,0.438002,0.937621,0.770169,0.986611,0.454638,0.885714,0.238579,0,0.961091
bool/chnl/chnl-15-16.xml,1,29.032258,232.258065,1.414214,1.414214,100,0.593249,0.708587,0.47881,0.876732,0.848639,0.969641,0.325689,0.75,0.201907,154.83871,1.004768
bool/chnl/chnl-15-20.xml,1,25.714286,257.142857,1.414214,1.414214,100,0.590012,0.690202,0.483895,0.886142,0.84376,0.971536,0.339927,0.777778,0.207417,171.428571,1.005873
bool/chnl/chnl-50-51.xml,1,0,0,1.414214,1.414214,100,0.530983,0.565406,0.423936,0.944489,0.760181,0.988162,0.474236,0.897436,0.24372,0,0.946626
bool/chnl/chnl-50-55.xml,1,0,0,1.414214,1.414214,100,0.536937,0.563052,0.431805,0.945931,0.759993,0.988534,0.47497,0.897436,0.244288,0,0.947533
bool/chnl/chnl-15-25.xml,1,0,93.75,1.414214,1.414214,100,0.590364,0.696529,0.483264,0.891563,0.860302,0.967911,0.35247,0.818182,0.21451,93.75,1.010484
bool/chnl/chnl-20-30.xml,1,0,120,1.414214,1.414214,100,0.576207,0.622807,0.488124,0.913005,0.784591,0.984264,0.382932,0.818182,0.215676,120,0.983069
bool/chnl/chnl-10-20.xml,1,20,200,1.414214,1.414214,100,0.609087,0.708333,0.502513,0.879397,0.802985,0.979899,0.321348,0.777778,0.201432,133.333333,0.984661
bool/chnl/chnl-50-60.xml,1,0,0,1.414214,1.414214,100,0.541257,0.554438,0.438381,0.948221,0.750189,0.990091,0.475299,0.897436,0.243457,0,0.94385
bool/chnl/chnl-20-25.xml,1,0,111.111111,1.414214,1.414214,100,0.570103,0.647196,0.473624,0.904934,0.816457,0.978558,0.380281,0.818182,0.216676,111.111111,0.996705
bool/chnl/chnl-30-40.xml,1,0,0,1.414214,1.414214,100,0.555601,0.588004,0.463913,0.929962,0.769706,0.986942,0.425272,0.866667,0.228328,0,0.970381
bool/chnl/chnl-10-11.xml,1,28.571429,157.142857,1.414214,1.414214,100,0.619227,0.806293,0.472634,0.842075,0.884596,0.958951,0.294152,0.692308,0.195963,104.761905,1.015758
bool/chnl/chnl-40-50.xml,1,0,0,1.414214,1.414214,100,0.540861,0.566853,0.442072,0.940813,0.757363,0.988786,0.457153,0.894737,0.23797,0,0.955033
