@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE directorder_CG-featuretime NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE support_reducedClauses NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-VAR-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE support_reducedVars NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE direct_nvarsOrig NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_nclausesOrig NUMERIC
@ATTRIBUTE direct_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE direct_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-VAR-min NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE direct_vars-clauses-ratio NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-entropy NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_nvars NUMERIC
@ATTRIBUTE directorder_Basic-featuretime NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE support_VG-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE direct_reducedVars NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_HORNY-VAR-min NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE directorder_Pre-featuretime NUMERIC
@ATTRIBUTE support_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE directorder_KLB-featuretime NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC

@DATA
patt/bqwh-18-141_glb/bqwh-18-141-38_glb.xml,1,?,?,?,?,?,0.870897,1.349081,0.765595,0.765123,0.95871,0.827977,0.550284,0.714286,0.142022,?,0.883399,?,?,0.026247,0.30803,0.282051,0.3431,0.412374,0.009596,?,0.462854,0.180057,1.515629,0.615517,0.326054,?,1.533595,?,0.767925,?,0.223321,?,0.409842,3.314782,0.021739,?,?,1.586731,2.235161,?,0.222861,0.007139,0.007139,0.869654,?,0.185276,0.361538,0.012287,0.146008,0.950949,0.011583,?,0.14148,?,?,?,0.310575,?,?,0.243868,0.04,?,0.007977,0,0.256405,2.375387,3.839531,0,0.00345,0.833019,0,0.55229,895,0.028796,3.334336,0.288051,0.271953,2842,0.01127,0.868045,0.714286,0.000943,0.000473,2116,0,0.01173,518,518,?,2637,0.767453,0.007569,2.234508,0.004253,0.009478,0.006977,0.006977,0.0023,0.006616,0.003781,0.018868,0.180189,0.000945,2.358966,0.042533,381,0,0.005249,0.003774,0.197729,1,0.666667,0.356021,?,0.00046,0.004717,0.01,0.259659,?,0.487147,0,0,0.004016
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1,?,?,?,?,?,0.912908,1.502564,0.794918,0.794918,0.873289,0.844374,0.544099,0.75,0.135824,?,0.644506,?,?,0.028205,0.239719,0.322771,0.456897,0.373008,0.009344,?,0.459489,0.176951,1.544741,0.61224,0.324813,?,1.463212,?,0.795826,?,0.201615,?,0.391301,3.332794,0.016334,?,?,1.626295,2.317353,?,0.204513,0.007006,0.007006,0.911191,?,0.17497,0.377771,0.009982,0.141861,0.867568,0.010969,?,0.133671,?,?,?,0.24186,?,?,0.365245,0.03,?,0.00776,0.028359,0.24015,2.346758,3.854659,0,0.003312,0.846189,0,0.538195,976,0.028205,3.476112,0.331853,0.278505,3211,0.012213,0.656476,0.75,0.000907,0.000907,2204,0.02011,0.011799,558,558,?,3009,0.795826,0.006733,2.328996,0.004537,0.009226,0.006645,0.006645,0.002691,0.006806,0.00363,0.01588,0.176951,0.000907,2.330934,0.047187,390,0,0.005128,0.00363,0.21264,0.73913,0.666667,0.430769,?,0.000414,0.004537,0.01,0.277656,?,0.473621,0,0,0.004077
patt/bqwh-18-141_glb/bqwh-18-141-54_glb.xml,1,?,?,?,?,?,0.900418,1.334171,0.78769,0.78769,0.877264,0.849242,0.515069,0.692308,0.150029,?,0.691186,?,?,0.027638,0.260514,0.341054,0.332739,0.400567,0.008723,?,0.458809,0.17752,1.523124,0.614428,0.323884,?,1.513232,?,0.78992,?,0.212822,?,0.396694,3.393192,0.015611,?,?,1.576463,2.326268,?,0.212386,0.006983,0.006983,0.899398,?,0.161649,0.371227,0.009367,0.150598,0.869786,0.011215,?,0.145866,?,?,?,0.261592,?,?,0.239964,0.03,?,0.007797,0,0.20571,2.234236,3.885133,0,0.004579,0.853256,0,0.512186,929,0.027638,3.294527,0.350803,0.284203,2988,0.010903,0.714539,0.714286,0.000892,0.000892,2242,0,0.011121,535,535,?,2780,0.78992,0.006336,2.342806,0.00446,0.008629,0.006425,0.006425,0.003053,0.007136,0.003568,0.015611,0.17752,0.000892,2.215768,0.041481,398,0,0.005025,0.003568,0.172094,0.714286,0.666667,0.344221,?,0.000436,0.005352,0.01,0.23365,?,0.484636,0,0,0.003958
patt/bqwh-18-141_glb/bqwh-18-141-9_glb.xml,1,?,?,?,?,?,0.886831,1.466851,0.775174,0.775673,0.901135,0.842473,0.492606,0.75,0.150425,?,0.788664,?,?,0.024862,0.281877,0.322493,0.423729,0.45098,0.009276,?,0.466604,0.180459,1.477979,0.598782,0.323189,?,1.593165,?,0.773792,?,0.230695,?,0.434524,3.372088,0.015952,?,?,1.574219,2.366776,?,0.229242,0.007268,0.007268,0.889782,?,0.180686,0.360326,0.010967,0.156718,0.914134,0.012024,?,0.154902,?,?,?,0.275771,?,?,0.318884,0.02,?,0.008114,0.059308,0.212506,2.345211,3.86907,0,0.002905,0.842053,0,0.507209,893,0.030556,3.353199,0.315089,0.307853,2856,0.012346,0.784642,0.75,0.001495,0.001496,2006,0.034068,0.013314,516,516,?,2647,0.77429,0.007267,2.349238,0.003988,0.00945,0.00711,0.00711,0.002421,0.007976,0.00349,0.019432,0.179372,0.000997,2.36332,0.042373,362,0,0.005525,0.003488,0.221839,0.714286,0.666667,0.433333,?,0.000484,0.003488,0.01,0.27752,?,0.486028,0,0,0.004288
patt/bqwh-18-141_glb/bqwh-18-141-29_glb.xml,1,?,?,?,?,?,0.889587,1.489362,0.768964,0.768964,0.914773,0.830441,0.494358,1,0.146336,?,0.769529,?,?,0.026596,0.270687,0.314662,0.473475,0.40425,0.009132,?,0.437901,0.186415,1.515153,0.603219,0.323162,?,1.491837,?,0.775632,?,0.216293,?,0.417014,3.213592,0.017848,?,?,1.600071,2.255551,?,0.217473,0.007216,0.007216,0.894957,?,0.178518,0.35618,0.010907,0.147431,0.898432,0.013672,?,0.145283,?,?,?,0.263981,?,?,0.368995,0.03,?,0.008117,0.0732,0.239069,2.292137,3.806055,0,0.003306,0.83259,0,0.499395,936,0.032,3.293305,0.322447,0.28622,2972,0.013223,0.73593,1,0.000495,0.000496,2017,0.048828,0.012515,537,537,?,2764,0.775632,0.007057,2.279411,0.002975,0.009164,0.006871,0.006871,0.002361,0.008428,0.002975,0.019316,0.185736,0.000992,2.310147,0.045612,376,0,0.005319,0.002972,0.209778,1,0.666667,0.432,?,0.000472,0.003962,0.01,0.273308,?,0.48844,0,0,0.00409
patt/bqwh-18-141_glb/bqwh-18-141-28_glb.xml,1,?,?,?,?,?,0.87727,1.53719,0.780996,0.780488,0.887288,0.825203,0.50515,0.733333,0.143932,?,0.794122,?,?,0.030303,0.305283,0.309717,0.513211,0.399034,0.009446,?,0.487615,0.184451,1.512987,0.599003,0.338438,?,1.672133,?,0.780488,?,0.2343,?,0.444124,3.259997,0.01626,?,?,1.635727,2.334184,?,0.231884,0.00742,0.00742,0.886976,?,0.186775,0.359157,0.011687,0.144158,0.92384,0.014141,?,0.143735,?,?,?,0.290173,?,?,0.41565,0.02,?,0.008205,0.109903,0.214987,2.353503,3.848102,0,0.00314,0.819614,0,0.581849,921,0.036313,3.361347,0.290766,0.299516,2978,0.012802,0.77876,0.625,0.001016,0.001016,1968,0.070707,0.014734,530,530,?,2786,0.77998,0.007377,2.294528,0.002541,0.010117,0.007125,0.007125,0.002415,0.008638,0.002541,0.02185,0.181911,0.001016,2.531158,0.049289,363,0,0.00551,0.003557,0.204014,0.74359,0.733333,0.480447,?,0.000483,0.004573,0,0.273964,?,0.502588,0,0,0.0043
patt/bqwh-18-141_glb/bqwh-18-141-4_glb.xml,1,?,?,?,?,?,0.889189,1.426667,0.783836,0.783836,0.892645,0.832522,0.526302,0.714286,0.16272,?,0.776862,?,?,0.032,0.281932,0.322365,0.414314,0.403222,0.009306,?,0.487774,0.182571,1.449487,0.602553,0.309841,?,1.508963,?,0.789859,?,0.219939,?,0.422277,3.490076,0.016553,?,?,1.539674,2.348077,?,0.218538,0.007081,0.007081,0.892003,?,0.181466,0.356638,0.011198,0.153336,0.874336,0.011673,?,0.155304,?,?,?,0.279551,?,?,0.31058,0.03,?,0.007914,0.036657,0.216499,2.351184,3.930819,0,0.003736,0.836665,0,0.521819,910,0.032086,3.301992,0.327879,0.301266,2905,0.010974,0.75332,0.714286,0.000488,0.000487,2054,0.021401,0.011441,525,525,?,2688,0.789859,0.007088,2.328709,0.004382,0.009246,0.006913,0.006913,0.003269,0.008277,0.003408,0.016577,0.18235,0.000974,2.302,0.044791,375,0,0.005333,0.003413,0.191353,0.727273,0.666667,0.403743,?,0.000467,0.004388,0,0.248301,?,0.498622,0,0,0.004183
patt/bqwh-18-141_glb/bqwh-18-141-23_glb.xml,1,?,?,?,?,?,0.892433,1.360104,0.798412,0.799294,0.859608,0.843846,0.534186,0.764706,0.165139,?,0.753118,?,?,0.025907,0.282102,0.347327,0.32554,0.393287,0.008948,?,0.514613,0.170269,1.52636,0.613146,0.324023,?,1.559744,?,0.802028,?,0.21364,?,0.401484,3.573305,0.018086,?,?,1.591893,2.4424,?,0.212349,0.007097,0.007097,0.899754,?,0.189836,0.372985,0.010587,0.165788,0.852498,0.013308,?,0.167839,?,?,?,0.271323,?,?,0.233686,0.04,?,0.007723,0,0.231534,2.457081,4.026193,0,0.003442,0.844797,0,0.541099,911,0.025974,3.37367,0.347228,0.314971,3005,0.013124,0.71591,0.764706,0.000882,0.000882,2267,0,0.012478,526,526,?,2798,0.800705,0.006768,2.459024,0.002647,0.009029,0.006684,0.006684,0.003442,0.008381,0.003088,0.018519,0.169753,0.000882,2.450245,0.044552,386,0,0.005181,0.003527,0.209856,0.764706,0.678571,0.366234,?,0.00043,0.003968,0.01,0.270047,?,0.515465,0,0,0.004147
patt/bqwh-18-141_glb/bqwh-18-141-79_glb.xml,1,?,?,?,?,?,0.86897,1.369748,0.753154,0.753154,0.934868,0.835985,0.463854,0.666667,0.135147,?,0.828652,?,?,0.02521,0.307845,0.295189,0.407021,0.484166,0.009376,?,0.514563,0.195831,1.465334,0.600672,0.317801,?,1.607651,?,0.753703,?,0.229783,?,0.438875,3.089078,0.015908,?,?,1.540483,2.146653,?,0.233185,0.007236,0.007236,0.866816,?,0.16384,0.335479,0.009874,0.139253,0.931901,0.012295,?,0.136016,?,?,?,0.31094,?,?,0.287987,0.02,?,0.008099,0.00916,0.187327,2.16042,3.784615,0,0.003664,0.840922,0,0.462962,846,0.028011,3.186957,0.302897,0.271078,2565,0.011515,0.828172,0.666667,0.001097,0.001097,1823,0.010246,0.011515,493,493,?,2348,0.753703,0.007426,2.147582,0.004937,0.009354,0.007194,0.007194,0.003141,0.007131,0.004388,0.015908,0.195831,0.001097,2.152124,0.038947,357,0,0.005602,0.004388,0.18678,0.677419,0.666667,0.380952,?,0.000523,0.004937,0,0.252792,?,0.474818,0,0,0.004219
patt/bqwh-18-141_glb/bqwh-18-141-69_glb.xml,1,?,?,?,?,?,0.848794,1.37037,0.74651,0.745952,0.96429,0.831937,0.504119,0.714286,0.145444,?,0.874478,?,?,0.031339,0.345865,0.277885,0.400335,0.488328,0.009996,?,0.511689,0.19598,1.44571,0.601046,0.316488,?,1.588271,?,0.755444,?,0.240944,?,0.44992,3.129422,0.017867,?,?,1.534321,2.18751,?,0.24014,0.007228,0.007228,0.852266,?,0.162003,0.335495,0.011167,0.139782,0.92721,0.012448,?,0.137612,?,?,?,0.340369,?,?,0.279732,0.02,?,0.008074,0.009928,0.241229,2.165625,3.734274,0,0.004025,0.839196,0,0.471963,832,0.031339,3.106288,0.303955,0.286474,2508,0.011269,0.862132,0.714286,0.001117,0.000558,1791,0.008299,0.011537,486,486,?,2292,0.757119,0.007842,2.176709,0.005025,0.00957,0.007427,0.007427,0.003756,0.007259,0.003908,0.016192,0.19598,0.001117,2.042109,0.050251,351,0,0.005698,0.003908,0.17437,0.684211,0.666667,0.384615,?,0.000537,0.005583,0,0.23437,?,0.475299,0,0,0.00425
patt/bqwh-18-141_glb/bqwh-18-141-50_glb.xml,1,?,?,?,?,?,0.871438,1.332468,0.787204,0.78673,0.851273,0.837915,0.468973,0.714286,0.147727,?,0.817356,?,?,0.025974,0.310863,0.349475,0.351185,0.392774,0.008491,?,0.488897,0.182464,1.457765,0.616288,0.316942,?,1.593595,?,0.792891,?,0.231589,?,0.410346,3.259636,0.014218,?,?,1.538677,2.284579,?,0.230431,0.007159,0.007159,0.876816,?,0.164161,0.364805,0.009479,0.142751,0.847203,0.011673,?,0.141716,?,?,?,0.306125,?,?,0.252607,0.02,?,0.00797,0.009495,0.193831,2.214623,3.849438,0,0.003011,0.84218,0,0.486267,898,0.026042,3.223688,0.350194,0.282473,2851,0.011116,0.788967,0.692308,0.000474,0.000948,2110,0.009728,0.012274,519,519,?,2643,0.792417,0.006425,2.290342,0.004265,0.008674,0.006575,0.006575,0.002547,0.007583,0.003791,0.014692,0.181991,0.000948,2.197905,0.037915,385,0,0.005195,0.003791,0.177283,0.7,0.666667,0.351563,?,0.000463,0.004265,0,0.231352,?,0.486031,0,0,0.004087
patt/bqwh-18-141_glb/bqwh-18-141-35_glb.xml,1,?,?,?,?,?,0.894768,1.425414,0.774475,0.773962,0.916901,0.843157,0.527944,0.692308,0.14834,?,0.726712,?,?,0.035912,0.271805,0.299504,0.415684,0.454241,0.009792,?,0.525974,0.185546,1.53863,0.596655,0.332562,?,1.618,?,0.777096,?,0.219833,?,0.438486,3.407945,0.020502,?,?,1.641675,2.386208,?,0.219116,0.007195,0.007195,0.895246,?,0.205232,0.347058,0.011789,0.156438,0.925183,0.013889,?,0.1427,?,?,?,0.27107,?,?,0.303681,0.03,?,0.00798,0.005257,0.246431,2.45287,3.883656,0,0.003345,0.846115,0,0.563013,878,0.036212,3.314058,0.297034,0.327213,2762,0.011947,0.726973,0.692308,0.000511,0.000513,1951,0.009921,0.012903,509,509,?,2550,0.776585,0.00751,2.385157,0.002563,0.010006,0.007146,0.007146,0.003345,0.008201,0.002563,0.02045,0.183538,0.001025,2.466033,0.054844,362,0,0.005525,0.003067,0.206637,0.72973,0.666667,0.417827,?,0.000478,0.004601,0.01,0.269624,?,0.481491,0,0,0.004276
patt/bqwh-18-141_glb/bqwh-18-141-14_glb.xml,1,?,?,?,?,?,0.884648,1.401639,0.7714,0.7714,0.946079,0.841168,0.557278,0.714286,0.161432,?,0.802213,?,?,0.032787,0.289008,0.289467,0.374072,0.470602,0.00981,?,0.525527,0.181098,1.543168,0.602062,0.336895,?,1.576972,?,0.775409,?,0.219599,?,0.434306,3.445509,0.020287,?,?,1.621203,2.290113,?,0.219599,0.007162,0.007162,0.884698,?,0.190515,0.352519,0.011381,0.162178,0.92999,0.011788,?,0.155659,?,?,?,0.290344,?,?,0.273674,0.03,?,0.007982,0.000945,0.238358,2.410268,3.913885,0,0.004014,0.845315,0,0.547179,879,0.032787,3.274849,0.298829,0.287487,2777,0.012279,0.79631,0.714286,0.000496,0.00099,2021,0.001965,0.012279,510,510,?,2569,0.775409,0.007725,2.246863,0.004948,0.00962,0.007211,0.007211,0.002834,0.008906,0.002969,0.01884,0.181458,0.00099,2.363407,0.055418,366,0,0.005464,0.002975,0.207963,0.714286,0.666667,0.393443,?,0.000472,0.004958,0,0.280491,?,0.493071,0,0,0.004215
patt/bqwh-18-141_glb/bqwh-18-141-37_glb.xml,1,?,?,?,?,?,0.883962,1.39071,0.755645,0.756648,0.939773,0.829905,0.483462,0.666667,0.148511,?,0.770943,?,?,0.027322,0.276528,0.311602,0.387356,0.416031,0.009413,?,0.446564,0.183643,1.376038,0.594466,0.289764,?,1.364619,?,0.760161,?,0.205391,?,0.417478,3.404996,0.018063,?,?,1.448387,2.363832,?,0.204437,0.007056,0.007056,0.885751,?,0.205281,0.351338,0.012544,0.153742,0.928556,0.011834,?,0.141503,?,?,?,0.27385,?,?,0.270447,0.02,?,0.007864,0.000954,0.229546,2.439779,3.864884,0,0.00334,0.830406,0,0.47855,875,0.027322,3.176918,0.31987,0.320824,2765,0.012166,0.775658,0.666667,0.000502,0.000502,1993,0.001972,0.01145,508,508,?,2532,0.759157,0.007404,2.360859,0.004516,0.009245,0.00707,0.00707,0.002863,0.007526,0.003512,0.016056,0.183643,0.001004,2.416616,0.043653,366,0,0.005464,0.003512,0.191812,0.818182,0.666667,0.387978,?,0.000477,0.004516,0,0.238491,?,0.495502,0,0,0.00414
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,?,?,?,?,0.875616,1.408719,0.769073,0.768561,0.922433,0.837686,0.505814,0.666667,0.148767,?,0.794099,?,?,0.029973,0.303071,0.302353,0.415259,0.448225,0.009599,?,0.521084,0.187916,1.411935,0.601537,0.304876,?,1.488448,?,0.773566,?,0.22214,?,0.426933,3.258984,0.018433,?,?,1.486498,2.250443,?,0.2214,0.00709,0.00709,0.879274,?,0.174344,0.344404,0.011265,0.146379,0.911737,0.011928,?,0.148061,?,?,?,0.298873,?,?,0.302766,0.02,?,0.007908,0.033777,0.246508,2.269258,3.823314,0,0.002959,0.839652,0,0.50892,884,0.029973,3.204538,0.304689,0.286964,2764,0.010848,0.775731,0.666667,0.001025,0.000512,1953,0.017893,0.012327,512,512,?,2543,0.773053,0.00736,2.23923,0.00512,0.009621,0.007048,0.007048,0.002465,0.008193,0.00256,0.01793,0.188012,0.001024,2.256519,0.047107,367,0,0.00545,0.002561,0.185164,0.703704,0.666667,0.395095,?,0.000493,0.005123,0.01,0.242353,?,0.488808,0,0,0.004188
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,?,?,?,?,0.864649,1.38587,0.781568,0.781059,0.894677,0.840122,0.521966,0.636364,0.144303,?,0.814142,?,?,0.032609,0.328442,0.309994,0.393075,0.444827,0.009599,?,0.542141,0.187373,1.462154,0.607741,0.316843,?,1.548253,?,0.776931,?,0.231752,?,0.429975,3.231254,0.01833,?,?,1.545174,2.285003,?,0.231015,0.00714,0.00714,0.859536,?,0.176049,0.346105,0.011202,0.147931,0.903938,0.011952,?,0.137735,?,?,?,0.33255,?,?,0.280996,0.02,?,0.008002,0.020398,0.255008,2.276561,3.821501,0,0.002949,0.838923,0,0.529276,878,0.038043,3.22466,0.315247,0.29555,2736,0.012534,0.855158,0.636364,0.001016,0.001018,1964,0.013944,0.012534,509,509,?,2521,0.776423,0.007207,2.305512,0.005092,0.009431,0.006995,0.006995,0.002703,0.009165,0.004073,0.019309,0.186992,0.001018,2.303891,0.052444,368,0,0.005435,0.004065,0.201327,0.705882,0.666667,0.383152,?,0.000492,0.005081,0,0.253418,?,0.484233,0,0,0.004245
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,?,?,?,?,0.881174,1.425474,0.761763,0.761763,0.945407,0.828628,0.509329,0.647059,0.142459,?,0.823321,?,?,0.0271,0.286348,0.281151,0.390788,0.432167,0.009554,?,0.51723,0.182764,1.504195,0.612368,0.325763,?,1.574817,?,0.769688,?,0.228667,?,0.414026,3.319158,0.016345,?,?,1.574018,2.364639,?,0.227469,0.007233,0.007233,0.887568,?,0.172892,0.353092,0.010401,0.14961,0.921796,0.011858,?,0.137633,?,?,?,0.279792,?,?,0.288757,0.03,?,0.007979,0.025887,0.20904,2.297578,3.868392,0,0.002397,0.831105,0,0.509383,895,0.024457,3.356921,0.292761,0.313762,2808,0.012224,0.776845,0.647059,0,0,2019,0.021739,0.012224,517,517,?,2602,0.769688,0.007525,2.353893,0.004953,0.009532,0.007094,0.007094,0.001678,0.007429,0.002972,0.017831,0.182268,0.000991,2.280651,0.042595,369,0,0.00542,0.004458,0.227866,0.7,0.666667,0.404891,?,0.000479,0.004953,0.01,0.286195,?,0.469473,0,0,0.004129
