@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Removed_Nogoods-1 NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC

@DATA
FolioSuite/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=15-height=15-density=0.01-run=5.gz,1,5.75,0,0,260,0,1,0,1,32,813,4.6562,0.1808,0.2348,141,0.227,47.9375,0,6,17,9,1.49,566,0.1131,52.1875,4.3438,15.34,10,2.2188,0.1875,0,0.5312,71
FolioSuite/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=14-height=14-density=0.01-run=3.gz,1,6.02,8,0.2,437,374,0.5388,0.4612,0.8,32,690,6.3125,0.1793,0.2338,279,0.1147,42.5312,0,9,11,20,2.02,589,0.1121,37.697,5.6818,13.61,34,6.9688,0.225,0,0.275,223
FolioSuite/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=10-height=10-density=0.01-run=1.gz,1,5.08,0,0,139,0,1,0,1,32,282,3.25,0.1789,0.2242,75,0.4267,15.0938,0,5,13,14,1.04,171,0.3743,17.9375,4.1406,4.83,8,1.8438,0.1562,0,0.4062,59
FolioSuite/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=19-height=19-density=0.01-run=4.gz,1,5.21,1,0.0303,94,7,0.9307,0.0693,0.9697,32,1479,2.7812,0.1777,0.2415,168,0.1905,21.2188,0,11,15,7,0.89,308,0.2078,28.2969,6.0469,6.79,21,4.3438,0.3333,0,0.4545,139
FolioSuite/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=21-height=21-density=0.01-run=2.gz,1,3.9,0,0,127,0,1,0,1,32,1903,3.1562,0.1761,0.2453,220,0.1455,30.5,0,7,15,10,1.01,430,0.1488,36.6719,3.2031,9.76,24,5.7812,0.2188,0,0.4688,185
FolioSuite/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=12-height=12-density=0.01-run=1.gz,1,4.28,0,0,149,0,1,0,1,32,478,3.4375,0.1758,0.2334,102,0.3137,16.125,0,6,18,8,1.1,249,0.257,21.3281,3.8125,5.16,12,2.3125,0.1875,0,0.5625,74
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.18.schur.lp.gz,1,7.42,0,0,761,0,1,0,1,32,220,8.3438,0.7739,0.0214,49,0.6531,10.6562,0,0,0,32,2.67,103,0.6311,12.5692,8,3.41,4,1.2812,0,0,0,41
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.6.schur.lp.gz,1,6.04,0,0,750,0,1,0,1,33,220,6.0606,0.7716,0.0214,44,0.75,7.3333,0,0,0,33,2,113,0.5752,9.2923,5.7846,2.42,3,1.1818,0,0,0,39
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/15.10.schur.lp.gz,1,11.04,0,0,599,0,1,0,1,32,230,9.9688,0.8413,0.0179,56,0.5714,13.8125,0,0,0,32,3.19,121,0.5289,16.8125,9.4688,4.42,3,1.3125,0,0,0,42
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.13.schur.lp.gz,1,6,0,0,424,0,1,0,1,33,220,5.8788,0.7726,0.0214,50,0.66,8.6364,0,0,1,32,1.94,101,0.6535,8.6364,5.7273,2.85,4,1.2424,0,0,0.0303,41
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.14.schur.lp.gz,1,6.48,0,0,465,0,1,0,1,32,220,7.125,0.7757,0.021,56,0.5714,10.4062,0,0,1,31,2.28,117,0.5556,10.7385,6.8,3.33,3,1.4688,0,0,0.0312,47
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.10.schur.lp.gz,1,5.23,0,0,413,0,1,0,1,32,220,6.125,0.7692,0.0218,49,0.6531,8.6562,0,0,0,32,1.96,103,0.6408,7.2727,5.2424,2.77,3,1.3125,0,0,0,42
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/15.1.schur.lp.gz,1,9.93,0,0,640,0,1,0,1,33,230,9.2121,0.8403,0.0181,47,0.7021,11.3939,0,0,0,33,3.04,108,0.6111,14.6818,9.7727,3.76,2,1.1212,0,0,0,37
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/15.8.schur.lp.gz,1,9.38,0,0,495,0,1,0,1,32,230,7.3125,0.8429,0.0179,60,0.5333,15.0938,0,0,1,31,2.34,130,0.4923,16.75,8.1094,4.83,5,1.5312,0,0,0.0312,49
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/15.6.schur.lp.gz,1,9.96,0,0,818,0,1,0,1,32,230,11.0625,0.8415,0.0179,50,0.64,14.5,0,0,0,32,3.54,110,0.5818,16.25,10.3125,4.64,2,1.2188,0,0,0,39
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/15.20.schur.lp.gz,1,9.6,0,0,501,0,1,0,1,32,230,7.0312,0.8393,0.0182,42,0.7619,9.7812,0,0,0,32,2.25,110,0.5818,13.4219,8.2188,3.13,3,1.125,0,0,0,36
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.8.schur.lp.gz,1,7.61,0,0,606,0,1,0,1,34,220,9.9706,0.7696,0.0219,57,0.5965,14.6471,0,0,0,34,3.39,114,0.5965,14.4118,9.1029,4.98,3,1.3529,0,0,0,46
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/15.13.schur.lp.gz,1,9.64,0,0,510,0,1,0,1,32,230,7.875,0.8404,0.0181,65,0.4923,11.875,0,0,1,31,2.52,116,0.5517,15.0781,9.0469,3.8,6,1.6562,0,0,0.0312,53
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.2.schur.lp.gz,1,6.92,0,0,475,0,1,0,1,32,220,6,0.7702,0.0216,72,0.4444,8.4375,0,0,1,31,1.92,129,0.5039,10.4923,6.4769,2.7,6,1.875,0,0,0.0312,60
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.1.schur.lp.gz,1,5.47,0,0,455,0,1,0,1,36,220,4.75,0.7697,0.0217,55,0.6545,6.8611,0,0,1,35,1.71,102,0.6765,6.5942,4.7246,2.47,3,1.4722,0,0,0.0278,53
FolioSuite/ASP-Comp-2009-Lparse/CompSchurNumbers/20.5.schur.lp.gz,1,6.79,0,0,564,0,1,0,1,32,220,6.3125,0.7683,0.022,51,0.6275,8.1875,0,0,1,31,2.02,95,0.6737,9.8906,7.1406,2.62,4,1.4375,0,0,0.0312,46
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.50.steps.10.asp.gz,1,4.17,105,0.7609,432,1837,0.1904,0.8096,0.2391,33,434,4,0.2402,0.0328,46,0.7174,9.1515,0,1,7,130,1.32,119,0.5546,11.9091,4,3.02,3,1.2424,0.0072,0,0.0507,41
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.75.steps.10.asp.gz,1,3.76,105,0.7664,557,1622,0.2556,0.7444,0.2336,32,467,5.0625,0.2302,0.0371,51,0.6275,11.4375,0,3,3,131,1.62,161,0.3975,14.9688,4.5625,3.66,4,1.2812,0.0219,0,0.0219,41
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.73.steps.9.asp.gz,1,3.13,105,0.7664,175,2185,0.0742,0.9258,0.2336,32,397,3.125,0.2388,0.0342,117,0.2735,10.4062,0,8,6,123,1,219,0.2968,10.7846,3.1538,3.33,14,3.4062,0.0584,0,0.0438,109
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.37.steps.10.asp.gz,1,4.4,95,0.7422,361,1200,0.2313,0.7687,0.2578,33,398,4.2727,0.2269,0.0379,70,0.4714,14.1212,0,7,6,115,1.41,137,0.4745,14.4154,4.7538,4.66,4,1.7879,0.0547,0,0.0469,59
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.76.steps.13.asp.gz,1,3.65,149,0.8232,169,2751,0.0579,0.9421,0.1768,32,709,3.125,0.2343,0.0366,125,0.256,12.2812,0,7,10,164,1,207,0.3092,16.375,4.0938,3.93,14,3.9062,0.0387,0,0.0552,125
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/dimitri_yorick.57.steps.7.asp.gz,1,4.42,99,0.7557,193,2796,0.0646,0.9354,0.2443,32,561,2.9062,0.2307,0.0356,101,0.3168,7.5938,0,10,6,115,0.93,162,0.4074,9.0758,4.5606,2.43,12,2.8125,0.0763,0,0.0458,90
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.49.steps.13.asp.gz,1,4.01,120,0.7895,364,1326,0.2154,0.7846,0.2105,32,421,4.1562,0.2333,0.0363,57,0.5614,12.3438,0,3,5,144,1.33,130,0.4923,12.0312,4.4844,3.95,5,1.4688,0.0197,0,0.0329,47
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.34.steps.14.asp.gz,1,3.2,84,0.7241,422,859,0.3294,0.6706,0.2759,32,392,4.0312,0.2315,0.0337,111,0.2883,12.5312,0,5,5,106,1.29,191,0.3351,9.4375,3.4375,4.01,11,2.8125,0.0431,0,0.0431,90
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.70.steps.13.asp.gz,1,3.95,121,0.7908,447,1228,0.2669,0.7331,0.2092,32,409,4.7188,0.2237,0.0376,88,0.3636,12.1875,0,3,9,141,1.51,207,0.3092,13.0938,4.5156,3.9,12,2.5625,0.0196,0,0.0588,82
FolioSuite/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.69.steps.14.asp.gz,1,3.61,101,0.7594,449,974,0.3155,0.6845,0.2406,32,401,5.2188,0.2463,0.0314,61,0.5246,16.5938,0,4,7,122,1.67,171,0.3743,13.7188,4.4531,5.31,5,1.4688,0.0301,0,0.0526,47
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=29.gz,1,4.59,0,0,3484,0,1,0,1,33,1938,4.3636,0.0638,0.107,109,0.3028,21.8485,0,2,2,29,1.44,241,0.2739,31.2879,4.5,7.21,49,2.7273,0.0606,0,0.0606,90
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=26.gz,1,3.75,0,0,4184,0,1,0,1,32,1716,5.1875,0.0638,0.107,114,0.2807,21.625,0,2,1,29,1.66,249,0.2651,23.5909,4.4848,6.92,49,2.9062,0.0625,0,0.0312,93
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=27.gz,1,3.5,0,0,2678,0,1,0,1,32,1790,4.5312,0.0638,0.107,128,0.25,22.8125,0,2,3,27,1.45,273,0.2344,26.4688,3.9219,7.3,49,3.2812,0.0625,0,0.0938,105
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=28.gz,1,3.62,0,0,2802,0,1,0,1,32,1864,4.375,0.0638,0.107,106,0.3019,21.5625,0,2,1,29,1.4,234,0.2735,28.7344,4.0781,6.9,49,2.6562,0.0625,0,0.0312,85
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=25.gz,1,?,?,?,?,?,?,?,?,?,1708,?,0.0641,0.1074,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=24.gz,1,?,?,?,?,?,?,?,?,?,1634,?,0.0641,0.1074,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=28.gz,1,4.14,0,0,3288,0,1,0,1,34,1929,5.2353,0.0634,0.1076,157,0.2166,22.8235,0,0,1,33,1.78,287,0.2369,28.5588,4.7206,7.76,49,4.0882,0,0,0.0294,139
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=25.gz,1,?,?,?,?,?,?,?,?,?,1642,?,0.0638,0.107,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=29.gz,1,4.1,0,0,2736,0,1,0,1,32,2004,4.25,0.064,0.1074,145,0.2207,24.125,0,1,2,29,1.36,321,0.1994,32.0625,3.7969,7.72,50,3.9062,0.0312,0,0.0625,125
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=26.gz,1,3.97,0,0,3288,0,1,0,1,34,1781,5.2353,0.0633,0.1076,154,0.2208,22.7353,0,0,1,33,1.78,284,0.2394,28.5147,4.7206,7.73,49,4,0,0,0.0294,136
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=27.gz,1,3.97,0,0,3288,0,1,0,1,34,1855,5.2353,0.0634,0.1076,155,0.2194,22.7647,0,0,1,33,1.78,285,0.2386,28.5294,4.7206,7.74,49,4.0294,0,0,0.0294,137
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in1.gz,1,?,?,?,?,?,?,?,?,?,648,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in7.gz,1,?,?,?,?,?,?,?,?,?,5000,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in6.gz,1,?,?,?,?,?,?,?,?,?,5000,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in10.gz,1,2.85,0,0,71,0,1,0,1,32,5000,1.625,0,1,660,0.0485,29.1875,0,5,2,25,0.52,982,0.0652,22.7031,2.2344,9.34,73,20.375,0.1562,0,0.0625,652
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in4.gz,1,?,?,?,?,?,?,?,?,?,5000,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_5.lp.gz,1,?,0,0,2355,0,1,0,1,33,348,55.9394,0.2751,0.1634,239,0.1381,200.1212,0,0,0,33,18.46,?,?,?,?,66.04,5,1.1818,0,0,0,39
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_11.lp.gz,1,?,?,?,?,?,?,?,?,?,398,?,0.2703,0.1635,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_11.lp.gz,1,?,0,0,2470,0,1,0,1,33,345,53.2424,0.2642,0.1594,411,0.0803,183.6364,0,0,0,33,17.57,?,?,?,?,60.6,157,6.3636,0,0,0,210
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_3.lp.gz,1,?,?,?,?,?,?,?,?,?,349,?,0.2767,0.1639,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_7.lp.gz,1,?,?,?,?,?,?,?,?,?,349,?,0.2781,0.1637,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_16.lp.gz,1,?,?,?,?,?,?,?,?,?,397,?,0.2744,0.164,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_9.lp.gz,1,?,0,0,1278,0,1,0,1,32,345,25.6875,0.2771,0.162,471,0.0679,175.8125,0,0,0,32,8.22,?,?,?,?,56.26,73,9.3125,0,0,0,298
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_17.lp.gz,1,?,0,0,1331,0,1,0,1,34,398,26.2353,0.2742,0.1643,493,0.069,206.2353,0,0,0,34,8.92,?,?,?,?,70.12,130,8.4706,0,0,0,288
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_4.lp.gz,1,?,?,?,?,?,?,?,?,?,400,?,0.2744,0.1653,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_14.lp.gz,1,?,?,?,?,?,?,?,?,?,349,?,0.2781,0.1637,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_18.lp.gz,1,?,?,?,?,?,?,?,?,?,396,?,0.277,0.1637,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_9.lp.gz,1,?,?,?,?,?,?,?,?,?,345,?,0.2771,0.162,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_4.lp.gz,1,?,?,?,?,?,?,?,?,?,349,?,0.2767,0.1639,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_13.lp.gz,1,?,?,?,?,?,?,?,?,?,398,?,0.2703,0.1635,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_14.lp.gz,1,53.66,0,0,2621,0,1,0,1,33,309,38.0303,0.163,0.298,77,0.4286,44.6364,0,0,0,33,12.55,205,0.322,66.0606,45.803,14.73,2,1.0606,0,0,0,35
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_19.lp.gz,1,26.84,0,0,1201,0,1,0,1,32,155,21.6562,0.1676,0.2987,62,0.5161,23.1562,0,0,0,32,6.93,141,0.4539,32.1562,23.4219,7.41,4,1.2812,0,0,0,41
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_9.lp.gz,1,55.79,0,0,2584,0,1,0,1,32,303,39.8125,0.1624,0.2894,83,0.3855,46.2812,0,0,0,32,12.74,207,0.3092,68.2969,47.8438,14.81,2,1.1562,0,0,0,37
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_12.lp.gz,1,40.4,0,0,1856,0,1,0,1,32,227,29.875,0.1643,0.2892,69,0.4638,33.125,0,0,0,32,9.56,191,0.3351,46.4531,34.9375,10.6,2,1.25,0,0,0,40
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_2.lp.gz,1,25,0,0,1409,0,1,0,1,33,148,21.0303,0.166,0.2996,76,0.4342,31.303,0,0,1,32,6.94,160,0.4188,35.3134,22.9403,10.33,5,1.4848,0,0,0.0303,49
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_5.lp.gz,1,38.11,0,0,1884,0,1,0,1,33,217,25.6061,0.1608,0.2956,68,0.4853,29.9394,0,0,0,33,8.45,166,0.3916,45.5077,33.7538,9.88,3,1.2121,0,0,0,40
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_3.lp.gz,1,27.59,0,0,1412,0,1,0,1,34,150,19.6471,0.1556,0.3112,57,0.5965,19.9706,0,0,0,34,6.68,132,0.5076,31.3284,24.2388,6.79,2,1.0882,0,0,0,37
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_6.lp.gz,1,52.35,0,0,2504,0,1,0,1,32,301,35.4375,0.1598,0.2897,88,0.3636,39.0312,0,0,0,32,11.34,210,0.3048,63.375,43.5156,12.49,5,1.5625,0,0,0,50
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_9.lp.gz,1,24.44,0,0,1330,0,1,0,1,32,143,19.6562,0.1589,0.2912,63,0.5079,21.8438,0,0,0,32,6.29,132,0.4848,30.5781,22.3125,6.99,3,1.3125,0,0,0,42
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_7.lp.gz,1,25.69,0,0,1166,0,1,0,1,32,152,18.1875,0.164,0.3004,61,0.5246,20.25,0,0,0,32,5.82,143,0.4545,32.6462,21.8462,6.48,4,1.375,0,0,0,44
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_6.lp.gz,1,41.06,0,0,1929,0,1,0,1,32,233,29.625,0.1634,0.2884,65,0.4923,31.0312,0,0,0,32,9.48,163,0.3926,46.7031,36.2344,9.93,2,1.1562,0,0,0,37
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_15.lp.gz,1,37.9,0,0,1773,0,1,0,1,32,220,25.9062,0.1633,0.2993,61,0.5246,28.5938,0,0,0,32,8.29,162,0.4074,46.5758,32.4848,9.15,2,1.0625,0,0,0,34
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_7.lp.gz,1,48.67,0,0,2411,0,1,0,1,32,307,36.875,0.162,0.307,90,0.3556,40.75,0,0,0,32,11.8,211,0.3033,64.2188,42.2188,13.04,4,1.4375,0,0,0,46
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_5.lp.gz,1,26.97,0,0,1246,0,1,0,1,32,156,19.5625,0.1573,0.3029,59,0.5424,20.1875,0,0,0,32,6.26,146,0.4452,34.0769,23.0923,6.46,2,1.2188,0,0,0,39
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_17.lp.gz,1,34.97,0,0,1761,0,1,0,1,33,229,28.8788,0.1522,0.3257,81,0.4074,31.6667,0,0,0,33,9.53,190,0.3474,45.9242,34.2879,10.45,5,1.5758,0,0,0,52
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.15.x.15.b.10.a.30_sat.data.gz,1,4.93,199,0.8615,666,3529,0.1588,0.8412,0.1385,32,3654,8.8125,0.1234,0.0955,135,0.237,39,0,1,5,225,2.82,347,0.1902,33.5758,6.9394,12.48,30,3.4375,0.0043,0,0.0216,110
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.14.x.14.b.8.a.20_unsat.data.gz,1,5.05,142,0.8114,1102,3966,0.2174,0.7826,0.1886,33,3349,10.2424,0.119,0.0956,90,0.3667,31.1212,0,1,4,170,3.38,204,0.3186,21.2615,7.7692,10.27,10,1.9091,0.0057,0,0.0229,63
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.14.x.14.b.8.a.40_unsat.data.gz,1,7.53,52,0.619,296,1248,0.1917,0.8083,0.381,32,3384,4.3438,0.1208,0.0989,157,0.2038,29.8438,0,0,3,81,1.39,281,0.2313,26.1846,5.4154,9.55,27,3.8438,0,0,0.0357,123
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.5.a.30_sat.data.gz,1,6.31,12,0.2727,568,243,0.7004,0.2996,0.7273,32,2631,6.8438,0.1294,0.1054,183,0.1749,38.5,0,0,2,42,2.19,348,0.1839,32.1406,6.0625,12.32,21,5.2188,0,0,0.0455,167
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.16.x.16.b.10.a.20_unsat.data.gz,1,4.76,1,0.0303,241,3,0.9877,0.0123,0.9697,32,4655,3.4688,0.1138,0.0865,117,0.2735,30.4375,0,6,1,26,1.11,283,0.2297,25.6,3.8154,9.74,14,2.6562,0.1818,0,0.0303,85
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.16.x.16.b.5.a.30_sat.data.gz,1,5.27,0,0,377,0,1,0,1,33,5578,4.3636,0.11,0.0937,100,0.33,27.6061,0,0,2,31,1.44,214,0.3037,24.4,4.3231,9.11,24,2.5758,0,0,0.0606,85
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.7.a.10_unsat.data.gz,1,4.8,135,0.8084,822,2261,0.2666,0.7334,0.1916,32,2510,6.0938,0.127,0.1016,87,0.3678,24.5625,0,1,0,166,1.95,196,0.3265,17.375,5.4531,7.86,14,2.0625,0.006,0,0,66
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.10.x.10.b.5.a.35_sat.data.gz,1,5.32,73,0.6952,377,730,0.3406,0.6594,0.3048,32,1249,5.8125,0.138,0.1146,97,0.3299,15.25,0,0,2,103,1.86,238,0.2689,16.5156,5.9531,4.88,12,2.6562,0,0,0.019,85
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.12.x.12.b.5.a.15_unsat.data.gz,1,5.24,20,0.3774,324,242,0.5724,0.4276,0.6226,33,2202,4,0.1267,0.1027,88,0.375,22.9394,0,1,2,50,1.32,189,0.3439,17.2154,3.9538,7.57,12,1.6667,0.0189,0,0.0377,55
