@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC

@DATA
bool/pseudoGLB/normalized-chnl50-55-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.563052
bool/pseudoGLB/normalized-pigeon-cardinality-75-70.xml,1,-1,-1,1.414214,1.414214,0.543247
bool/pseudoGLB/normalized-t2001-13queen13-1110974180.xml,1,-1,-1,1.414214,1.414214,0.674962
bool/pseudoGLB/normalized-t3002-11tsp11-1900563801.xml,1,-1,-1,1.414214,1.414214,4.381676
bool/pseudoGLB/normalized-t3002-11tsp11-1900575442.xml,1,-1,-1,1.414214,1.414214,4.592348
bool/pseudoGLB/normalized-fpga15-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.799393
bool/pseudoGLB/normalized-t2001-13queen13-1110972154.xml,1,-1,-1,1.414214,1.414214,0.674435
bool/pseudoGLB/normalized-t3002-11tsp11-1900558106.xml,1,-1,-1,1.414214,1.414214,4.01684
bool/pseudoGLB/normalized-blast-floppy1-6-ucl.xml,1,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-71-70.xml,1,-1,-1,1.414214,1.414214,17.561625
bool/pseudoGLB/normalized-fpga20-19-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.674947
bool/pseudoGLB/normalized-t3002-11tsp11-1900567985.xml,1,-1,-1,1.414214,1.414214,4.596636
bool/pseudoGLB/normalized-t3002-11tsp11-1900564824.xml,1,-1,-1,1.414214,1.414214,4.042411
bool/pseudoGLB/normalized-t2001-13queen13-1110974553.xml,1,-1,-1,1.414214,1.414214,0.679608
bool/pseudoGLB/normalized-t2001-13queen13-1111219399.xml,1,?,?,?,?,0.677022
bool/pseudoGLB/normalized-pigeon-cardinality-81-80.xml,1,-1,-1,1.414214,1.414214,0.536434
bool/pseudoGLB/normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml,1,-1,-1,1.414214,1.414214,?
bool/pseudoGLB/normalized-t2001-13queen13-1110968898.xml,1,-1,-1,1.414214,1.414214,0.673306
bool/pseudoGLB/normalized-reduced-prob7.xml,1,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900557568.xml,1,-1,-1,1.414214,1.414214,5.011701
bool/pseudoGLB/normalized-t2001-13queen13-1111222248.xml,1,-1,-1,1.414214,1.414214,0.685627
bool/pseudoGLB/normalized-t3002-11tsp11-1900573137.xml,1,-1,-1,1.414214,1.414214,4.488167
bool/pseudoGLB/normalized-t3002-11tsp11-1900552288.xml,1,-1,-1,1.414214,1.414214,4.353106
bool/pseudoGLB/normalized-t3002-11tsp11-1900583053.xml,1,-1,-1,1.414214,1.414214,4.67943
bool/pseudoGLB/normalized-t2001-13queen13-1111216411.xml,1,-1,-1,1.414214,1.414214,0.678548
bool/pseudoGLB/normalized-t2001-13queen13-1111227012.xml,1,-1,-1,1.414214,1.414214,0.673535
bool/pseudoGLB/normalized-chnl15-20-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.690202
bool/pseudoGLB/normalized-t3002-11tsp11-1900557957.xml,1,-1,-1,1.414214,1.414214,4.369733
bool/pseudoGLB/normalized-cache-inv14-ucl.xml,1,-1,-1,1.414214,1.414214,?
bool/pseudoGLB/normalized-ppp:1-3-13-19.xml,1,-1,-1,1.414214,1.414214,7.097068
bool/pseudoGLB/normalized-ooo-rf7-ucl.xml,1,-1,-1,1.414214,1.414214,1.101985
bool/pseudoGLB/normalized-t2001-13queen13-1110969577.xml,1,-1,-1,1.414214,1.414214,0.671967
bool/pseudoGLB/normalized-fpga13-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.813083
bool/pseudoGLB/normalized-fpga20-18-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.649332
bool/pseudoGLB/normalized-fpga35-33-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.57376
bool/pseudoGLB/normalized-fpga14-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.803559
bool/pseudoGLB/normalized-t3002-11tsp11-1900576918.xml,1,-1,-1,1.414214,1.414214,4.73025
bool/pseudoGLB/normalized-pigeon-clauses-101-100.xml,1,-1,-1,1.414214,1.414214,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900544484.xml,1,-1,-1,1.414214,1.414214,4.279513
bool/pseudoGLB/normalized-ppp:1-13.xml,1,-1,-1,1.414214,1.414214,7.009666
bool/pseudoGLB/normalized-t3002-11tsp11-1900669309.xml,1,-1,-1,1.414214,1.414214,4.717026
bool/pseudoGLB/normalized-t2001-13queen13-1110973478.xml,1,-1,-1,1.414214,1.414214,0.677246
bool/pseudoGLB/normalized-pigeon-cardinality-85-80.xml,1,-1,-1,1.414214,1.414214,0.535042
bool/pseudoGLB/normalized-t3002-11tsp11-1900571132.xml,1,-1,-1,1.414214,1.414214,4.21457
bool/pseudoGLB/normalized-t2001-13queen13-1110975607.xml,1,-1,-1,1.414214,1.414214,0.674728
bool/pseudoGLB/normalized-army12-21ls.xml,1,-1,-1,1.414214,1.414214,1.012558
bool/pseudoGLB/normalized-elf-rf9-ucl.xml,1,-1,-1,1.414214,1.414214,?
bool/pseudoGLB/normalized-t2001-13queen13-1110971766.xml,1,-1,-1,1.414214,1.414214,0.674714
bool/pseudoGLB/normalized-fpga45-43-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.536926
bool/pseudoGLB/normalized-t2001-13queen13-1111227326.xml,1,-1,-1,1.414214,1.414214,0.671731
bool/pseudoGLB/normalized-t3002-11tsp11-1900557574.xml,1,-1,-1,1.414214,1.414214,4.510189
bool/pseudoGLB/normalized-pigeon-clauses-35-30.xml,1,-1,-1,1.414214,1.414214,10.71371
bool/pseudoGLB/normalized-t3002-11tsp11-1900553812.xml,1,-1,-1,1.414214,1.414214,4.351483
bool/pseudoGLB/normalized-t2001-13queen13-1111219348.xml,1,-1,-1,1.414214,1.414214,0.674308
bool/pseudoGLB/normalized-ooo-rf10-ucl.xml,1,-1,-1,1.414214,1.414214,1.523325
bool/pseudoGLB/normalized-t2001-13queen13-1110969170.xml,1,-1,-1,1.414214,1.414214,0.676752
bool/pseudoGLB/normalized-fpga40-40-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.558631
bool/pseudoGLB/normalized-t2001-13queen13-1110976935.xml,1,-1,-1,1.414214,1.414214,0.675485
bool/pseudoGLB/normalized-t2001-13queen13-1110977464.xml,1,-1,-1,1.414214,1.414214,0.676337
bool/pseudoGLB/normalized-t3002-11tsp11-1900568952.xml,1,-1,-1,1.414214,1.414214,4.657736
bool/pseudoGLB/normalized-chnl40-45-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.578697
bool/pseudoGLB/normalized-t3002-11tsp11-1900553647.xml,1,-1,-1,1.414214,1.414214,4.389128
bool/pseudoGLB/normalized-chnl10-15-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.767677
bool/pseudoGLB/normalized-army12-21bt.xml,1,-1,-1,1.414214,1.414214,0.922334
bool/pseudoGLB/normalized-chnl35-40-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.590802
bool/pseudoGLB/normalized-t2001-13queen13-1111225605.xml,1,-1,-1,1.414214,1.414214,0.67464
bool/pseudoGLB/normalized-fpga14-12-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.868836
bool/pseudoGLB/normalized-t3002-11tsp11-1900574864.xml,1,-1,-1,1.414214,1.414214,4.566346
bool/pseudoGLB/normalized-fpga10-9-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,1.03268
bool/pseudoGLB/normalized-t2001-13queen13-1110967327.xml,1,-1,-1,1.414214,1.414214,0.679075
bool/pseudoGLB/normalized-t2001-13queen13-1111221203.xml,1,-1,-1,1.414214,1.414214,0.674255
bool/pseudoGLB/normalized-reduced-cuww5.xml,1,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-105-100.xml,1,-1,-1,1.414214,1.414214,?
bool/pseudoGLB/normalized-t2001-13queen13-1111218955.xml,1,-1,-1,1.414214,1.414214,0.677234
bool/pseudoGLB/normalized-t3002-11tsp11-1900546076.xml,1,-1,-1,1.414214,1.414214,4.372832
bool/pseudoGLB/normalized-pigeon-cardinality-101-100.xml,1,-1,-1,1.414214,1.414214,0.525199
bool/pseudoGLB/normalized-t2001-13queen13-1111224255.xml,1,-1,-1,1.414214,1.414214,0.675368
bool/pseudoGLB/normalized-chnl35-36-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.59523
bool/pseudoGLB/normalized-fpga11-9-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,1.019335
bool/pseudoGLB/normalized-t3002-11tsp11-1900576927.xml,1,-1,-1,1.414214,1.414214,4.603265
bool/pseudoGLB/normalized-dlx1c-ucl.xml,1,-1,-1,1.414214,1.414214,0.998121
bool/pseudoGLB/normalized-reduced-cuww4.xml,1,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111223689.xml,1,-1,-1,1.414214,1.414214,0.681546
bool/pseudoGLB/normalized-robin18.xml,1,-1,-1,1.414214,1.414214,?
bool/pseudoGLB/normalized-pigeon-clauses-25-20.xml,1,-1,-1,1.414214,1.414214,8.560811
bool/pseudoGLB/normalized-chnl50-60-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.554438
bool/pseudoGLB/normalized-t2001-13queen13-1111224059.xml,1,-1,-1,1.414214,1.414214,0.667768
bool/pseudoGLB/normalized-pigeon-cardinality-105-100.xml,1,-1,-1,1.414214,1.414214,0.52438
bool/pseudoGLB/normalized-pigeon-clauses-61-60.xml,1,-1,-1,1.414214,1.414214,15.662712
bool/pseudoGLB/normalized-t3002-11tsp11-1900551347.xml,1,-1,-1,1.414214,1.414214,4.266247
bool/pseudoGLB/normalized-t2001-13queen13-1110971097.xml,1,-1,-1,1.414214,1.414214,0.684534
bool/pseudoGLB/normalized-t2001-13queen13-1110970631.xml,1,-1,-1,1.414214,1.414214,0.667846
bool/pseudoGLB/normalized-t2001-13queen13-1111223696.xml,1,-1,-1,1.414214,1.414214,0.677653
bool/pseudoGLB/normalized-t2001-13queen13-1110975678.xml,1,-1,-1,1.414214,1.414214,0.677543
bool/pseudoGLB/normalized-t3002-11tsp11-1900582300.xml,1,-1,-1,1.414214,1.414214,4.532213
bool/pseudoGLB/normalized-pigeon-clauses-75-70.xml,1,-1,-1,1.414214,1.414214,18.542017
bool/pseudoGLB/normalized-fpga10-10-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.852941
bool/pseudoGLB/normalized-chnl40-50-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.566853
bool/pseudoGLB/normalized-t3002-11tsp11-1900584219.xml,1,-1,-1,1.414214,1.414214,4.49338
bool/niklas/seymour.xml,1,?,?,?,?,0.828122
bool/niklas/stein45.xml,1,?,?,?,?,10.86423
bool/niklas/air03.xml,1,?,?,?,?,?
bool/niklas/mitre.xml,1,25.466993,66.542787,1.414214,1.414214,?
bool/niklas/air04.xml,1,?,?,?,?,?
bool/niklas/air05.xml,1,?,?,?,?,?
bool/niklas/p0033.xml,1,?,?,?,?,?
bool/niklas/pk1.xml,1,?,?,?,?,?
bool/niklas/my-adder.xml,1,?,?,?,?,1.780483
bool/niklas/mux.xml,1,?,?,?,?,1.155992
bool/niklas/p2756.xml,1,?,?,?,?,?
bool/niklas/p0282.xml,1,?,?,?,?,0.421093
bool/niklas/stein27.xml,1,?,?,?,?,7.715736
bool/niklas/l152lav.xml,1,?,?,?,?,?
bool/niklas/p0548.xml,1,57.692308,145.384615,1.414214,1.414214,?
bool/niklas/mod008.xml,1,?,?,?,?,?
bool/niklas/p0201.xml,1,?,?,?,?,0.407536
bool/niklas/enigma.xml,1,?,?,?,?,?
bool/niklas/lseu.xml,1,?,?,?,?,?
bool/primesDimacs/g-125-17.xml,1,1.864117,20.895507,1.414214,1.414214,25.079286
bool/primesDimacs/f1000.xml,1,11.428571,31.904762,1.414214,1.414214,58.063136
bool/primesDimacs/hanoi4.xml,1,7.798697,27.05286,1.414214,1.324191,41.10148
bool/primesDimacs/f600.xml,1,11.428571,31.904762,1.414214,1.414214,58.487179
bool/primesDimacs/bf-1355-638.xml,1,?,?,?,?,17.231287
bool/primesDimacs/bf-0432-007.xml,1,13.270949,29.196087,1.414214,1.37071,16.719397
bool/primesDimacs/bf-2670-001.xml,1,?,?,?,?,25.917431
bool/primesDimacs/bf-1355-075.xml,1,?,?,?,?,19.256468
bool/primesDimacs/hanoi5.xml,1,7.225895,26.952102,1.414214,1.381332,42.367931
bool/primesDimacs/g-125-18.xml,1,1.864306,20.897629,1.414214,1.414214,23.971935
bool/primesDimacs/f2000.xml,1,11.428571,31.904762,1.414214,1.414214,58.94832
bool/ttp/data-6-3.xml,1,57.898833,88.145266,1.414214,1.414214,1.147603
bool/ttp/data-4-3.xml,1,?,?,?,?,2.395887
bool/ttp/circ-8-3.xml,1,58.593063,110.884221,1.414214,1.414214,?
bool/ttp/data-10-3.xml,1,59.13629,137.35779,1.414214,1.414214,?
bool/course/ss97-6.xml,1,?,?,?,?,1.057393
bool/course/ws97-3.xml,1,45.536547,59.692846,1.414214,1.414106,0.790077
bool/course/ws97-5.xml,1,?,?,?,?,0.972595
bool/course/ss97-4.xml,1,?,?,?,?,0.720128
bool/aim/aim-100-2-0-4.xml,1,?,?,?,?,31.631579
bool/aim/aim-200-2-0-1.xml,1,20.1,33.333333,1.414214,1.414214,33.803371
bool/aim/aim-50-3-4-1.xml,1,?,?,?,?,46.8
bool/aim/aim-50-2-0-4.xml,1,?,?,?,?,-512
bool/aim/aim-200-6-0-3.xml,1,?,?,?,?,77.875
bool/aim/aim-100-3-4-4.xml,1,?,?,?,?,47.232323
bool/aim/aim-50-3-4-2.xml,1,?,?,?,?,46.8
bool/aim/aim-200-1-6-4.xml,1,23.538462,33.846154,1.414214,1.414214,33.569536
bool/aim/aim-200-6-0-1.xml,1,?,?,?,?,88.039548
bool/aim/aim-100-6-0-3.xml,1,?,?,?,?,78.69697
bool/aim/aim-200-1-6-3.xml,1,23.192308,33.846154,1.414214,1.414214,35.103448
bool/aim/aim-200-6-0-2.xml,1,?,?,?,?,86.555556
bool/aim/aim-100-1-6-1.xml,1,?,?,?,?,-512
bool/aim/aim-100-6-0-1.xml,1,?,?,?,?,77.85
bool/aim/aim-200-6-0-4.xml,1,?,?,?,?,78.221106
bool/aim/aim-200-2-0-4.xml,1,20.2,33.333333,1.414214,1.414214,32.641304
bool/aim/aim-100-2-0-2.xml,1,?,?,?,?,30.85567
bool/aim/aim-100-2-0-1.xml,1,?,?,?,?,33.010989
bool/aim/aim-200-1-6-2.xml,1,?,?,?,?,-512
bool/aim/aim-50-1-6-1.xml,1,?,?,?,?,39.9375
bool/aim/aim-50-2-0-1.xml,1,?,?,?,?,-512
bool/aim/aim-200-3-4-3.xml,1,13.772727,32.272727,1.414214,1.414214,46.75
bool/aim/aim-100-2-0-3.xml,1,?,?,?,?,34.170455
bool/aim/aim-200-3-4-2.xml,1,13.636364,32.272727,1.414214,1.414214,47.040201
bool/aim/aim-100-6-0-2.xml,1,?,?,?,?,77.95
bool/aim/aim-100-1-6-2.xml,1,?,?,?,?,36.357143
bool/aim/aim-50-1-6-3.xml,1,?,?,?,?,-512
bool/aim/aim-50-3-4-3.xml,1,?,?,?,?,46.8
bool/aim/aim-100-1-6-3.xml,1,?,?,?,?,36.971014
bool/aim/aim-50-2-0-2.xml,1,?,?,?,?,34.113636
bool/aim/aim-100-3-4-3.xml,1,?,?,?,?,47.282828
bool/aim/aim-100-3-4-2.xml,1,?,?,?,?,47.131313
bool/aim/aim-50-2-0-3.xml,1,?,?,?,?,32.695652
bool/aim/aim-100-1-6-4.xml,1,?,?,?,?,35.901408
bool/aim/aim-200-3-4-1.xml,1,13.772727,32.272727,1.414214,1.414214,46.98995
bool/aim/aim-200-2-0-2.xml,1,20.1,33.333333,1.414214,1.414214,33.416667
bool/aim/aim-50-3-4-4.xml,1,?,?,?,?,46.6
bool/aim/aim-50-1-6-2.xml,1,?,?,?,?,44.172414
bool/aim/aim-200-3-4-4.xml,1,13.772727,32.272727,1.414214,1.414214,46.98995
bool/aim/aim-100-6-0-4.xml,1,?,?,?,?,79.408163
bool/aim/aim-200-1-6-1.xml,1,?,?,?,?,33.440789
bool/aim/aim-50-1-6-4.xml,1,?,?,?,?,36.142857
bool/aim/aim-100-3-4-1.xml,1,?,?,?,?,46.75
bool/aim/aim-200-2-0-3.xml,1,20.1,33.333333,1.414214,1.414214,33.038462
bool/aim/aim-50-6-0-3.xml,1,?,?,?,?,77.7
bool/aim/aim-50-6-0-1.xml,1,?,?,?,?,81.1875
bool/aim/aim-50-6-0-4.xml,1,?,?,?,?,77.9
bool/aim/aim-50-6-0-2.xml,1,?,?,?,?,77.7
bool/radar/radar-10-10-4.5-0.95-100.xml,1,?,?,?,?,1.279169
bool/radar/radar-30-30-4.5-0.95-98.xml,1,?,?,?,?,1.033071
bool/radar/radar-10-20-4.5-0.95-100.xml,1,?,?,?,?,1.112422
bool/radar/radar-10-20-4.5-0.5-100.xml,1,?,?,?,?,1.160395
bool/radar/radar-10-20-4.5-0.95-98.xml,1,?,?,?,?,1.143439
bool/radar/radar-30-70-4.5-0.95-100.xml,1,?,?,?,?,1.009312
bool/radar/radar-10-10-4.5-0.5-100.xml,1,?,?,?,?,1.239218
bool/radar/radar-10-10-4.5-0.95-98.xml,1,?,?,?,?,1.262477
bool/radar/radar-30-70-4.5-0.95-98.xml,1,?,?,?,?,1.006127
bool/radar/radar-30-30-4.5-0.5-100.xml,1,?,?,?,?,0.93869
bool/radar/radar-30-70-4.5-0.5-100.xml,1,?,?,?,?,0.945871
bool/radar/radar-30-30-4.5-0.95-100.xml,1,?,?,?,?,1.028003
bool/chnl/chnl-35-40.xml,1,0,0,1.414214,1.414214,0.590802
bool/chnl/chnl-35-45.xml,1,0,0,1.414214,1.414214,0.595731
bool/chnl/chnl-40-45.xml,1,0,0,1.414214,1.414214,0.578697
bool/chnl/chnl-15-16.xml,1,29.032258,232.258065,1.414214,1.414214,0.708587
bool/chnl/chnl-15-20.xml,1,25.714286,257.142857,1.414214,1.414214,0.690202
bool/chnl/chnl-50-51.xml,1,0,0,1.414214,1.414214,0.565406
bool/chnl/chnl-50-55.xml,1,0,0,1.414214,1.414214,0.563052
bool/chnl/chnl-15-25.xml,1,0,93.75,1.414214,1.414214,0.696529
bool/chnl/chnl-20-30.xml,1,0,120,1.414214,1.414214,0.622807
bool/chnl/chnl-10-20.xml,1,20,200,1.414214,1.414214,0.708333
bool/chnl/chnl-50-60.xml,1,0,0,1.414214,1.414214,0.554438
bool/chnl/chnl-20-25.xml,1,0,111.111111,1.414214,1.414214,0.647196
bool/chnl/chnl-30-40.xml,1,0,0,1.414214,1.414214,0.588004
bool/chnl/chnl-10-11.xml,1,28.571429,157.142857,1.414214,1.414214,0.806293
bool/chnl/chnl-40-50.xml,1,0,0,1.414214,1.414214,0.566853
bool/chnl/chnl-30-31.xml,1,0,0,1.414214,1.414214,0.611907
bool/chnl/chnl-20-21.xml,1,29.268293,307.317073,1.414214,1.414214,0.659334
bool/chnl/chnl-35-36.xml,1,0,0,1.414214,1.414214,0.59523
bool/chnl/chnl-30-35.xml,1,0,0,1.414214,1.414214,0.606411
bool/chnl/chnl-10-15.xml,1,24,180,1.414214,1.414214,0.767677
bool/chnl/chnl-40-41.xml,1,0,0,1.414214,1.414214,0.582719
bool/garden/g-15x15.xml,1,?,?,?,?,1.3972
bool/garden/g-9x3.xml,1,?,?,?,?,1.478448
bool/garden/g-100x100.xml,1,?,?,?,?,1.411248
bool/garden/g-7x7.xml,1,?,?,?,?,1.431818
bool/garden/g-4x4.xml,1,?,?,?,?,1.645161
bool/garden/g-9x9.xml,1,?,?,?,?,1.408768
bool/garden/g-2x2.xml,1,?,?,?,?,-512
real/fapp26-30/fapp26/fapp26-2300-8.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-3.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-6.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-5.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-1.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-10.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-9.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-0.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-4.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-7.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp26/fapp26-2300-2.xml,1,42.801303,68.864883,17.378147,16.617474,?
real/fapp26-30/fapp28/fapp28-2800-1.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-9.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-10.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-3.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-6.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-8.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-7.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-4.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-5.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-2.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp28/fapp28-2800-0.xml,1,42.12814,68.561744,31.591138,27.307423,?
real/fapp26-30/fapp30/fapp30-3000-6.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-5.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-3.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-10.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-9.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-1.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-8.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-4.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-7.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-2.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp30/fapp30-3000-0.xml,1,43.464496,68.47747,27.892651,25.444384,?
real/fapp26-30/fapp27/fapp27-2550-9.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-10.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-0.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-3.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-8.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-6.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-4.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-5.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-7.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-1.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp27/fapp27-2550-2.xml,1,39.416682,66.618593,15.556349,15.187559,?
real/fapp26-30/fapp29/fapp29-2900-3.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-2.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-4.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-0.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-1.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-9.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-6.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-8.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-10.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-5.xml,1,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-7.xml,1,?,?,?,?,?
real/rlfapScens11/scen11-f9.xml,1,0,30,5.91608,5.583063,?
real/rlfapScens11/scen11-f10.xml,1,?,?,?,?,?
real/rlfapScens11/scen11-f3.xml,1,0,30,6.403124,6.08663,?
real/rlfapScens11/scen11-f6.xml,1,0,30,6.164414,5.840528,?
real/rlfapScens11/scen11-f12.xml,1,?,?,?,?,?
real/rlfapScens11/scen11-f11.xml,1,?,?,?,?,?
real/rlfapScens11/scen11-f1.xml,1,0,30,6.557439,6.245469,?
real/rlfapScens11/scen11-f4.xml,1,0,30,6.324555,6.005879,?
real/rlfapScens11/scen11-f5.xml,1,0,30,6.244998,5.923532,?
real/rlfapScens11/scen11-f8.xml,1,0,30,6,5.670356,?
real/rlfapScens11/scen11-f2.xml,1,0,30,6.480741,6.166799,?
real/rlfapScens11/scen11-f7.xml,1,0,30,6.082763,5.755815,?
real/small/patat-02-small-3.xml,1,30,30,6.708204,4.848196,0.545608
real/small/patat-02-small-2.xml,1,?,?,?,?,0.542966
real/small/patat-02-small-5.xml,1,30,30,6.708204,4.865696,0.485161
real/small/patat-02-small-1.xml,1,30,30,6.708204,4.829596,0.561769
real/small/patat-02-small-4.xml,1,30,30,6.708204,4.88774,0.274744
real/rlfapScens/scen4.xml,1,?,?,?,?,?
real/rlfapScens/scen10.xml,1,?,?,?,?,?
real/rlfapScens/scen3.xml,1,?,?,?,?,?
real/rlfapScens/scen6.xml,1,?,?,?,?,?
real/rlfapScens/scen2.xml,1,?,?,?,?,?
real/rlfapScens/scen8.xml,1,?,?,?,?,?
real/rlfapScens/scen11.xml,1,?,?,?,?,?
real/rlfapScens/scen1.xml,1,?,?,?,?,?
real/rlfapScens/scen7.xml,1,?,?,?,?,?
real/rlfapScens/scen5.xml,1,?,?,?,?,?
real/rlfapGraphs/graph9.xml,1,?,?,?,?,?
real/rlfapGraphs/graph1.xml,1,?,?,?,?,?
real/rlfapGraphs/graph4.xml,1,?,?,?,?,?
