@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-md5-48-01.cnf,1,0.971,0.6086,2.362
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-f9b.cnf,1,2.9372,1.7003,3.0342
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,2.3661,0.8045,2.4667
SAT_RACE2008/ibm-2004-3_02_3-k95.cnf,1,3.1708,0.8418,3.358
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,4.2244,7.9283,4.4485
SAT_RACE2008/post-cbmc-aes-d-r1.cnf,1,2.432,0.9397,3.6826
SAT_RACE2006/SAT-Race_TS_1/schup-l2s-s04-abp4.cnf,1,2.8668,0.6535,3.0161
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-13-s100.cnf,1,2.3578,0.7985,2.4635
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h34-unknown.cnf,1,4.2552,1.9658,5.6983
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_3.cnf,1,0.846,0.5098,2.5696
SAT_RACE2006/SAT-Race_TS_1/stric-bmc-ibm-10.cnf,1,3.568,1.0664,3.8199
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-08.cnf,1,2.2492,1.0469,2.6262
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf,1,4.2382,1.8731,5.473
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-02s.cnf,1,2.0392,21.041,1.5685
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf,1,3.0943,3.709,3.3548
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-07.cnf,1,1.7183,1.552,1.7133
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b9.cnf,1,4.2466,6.9967,5.3993
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step12.cnf,1,3.2568,1.276,3.1135
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l44_lambda.cnf,1,3.1575,1.4436,3.0565
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8b_i.cnf,1,3.1276,1.3232,3.3463
SAT_RACE2008/ibm-2002-30r-k85.cnf,1,3.4396,0.9595,3.4781
SAT_Competition2011/SAT02/industrial/aloul/Bart/bart17.shuffled.cnf,1,0.6474,0.1178,0.6474
SAT_Competition2011/SAT_RACE06/velev-pipe-sat-1.0-b9.cnf,1,4.2466,6.9967,5.3993
SAT_Competition2011/SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf,1,2.545,1.2176,2.9395
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-motst-2-k315.cnf,1,2.5402,1.2442,2.9194
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6n.cnf,1,3.1568,1.2354,3.3843
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-dp11u10.cnf,1,2.9669,0.5915,2.9766
SAT_RACE2008/cmu-bmc-longmult13.cnf,1,2.2837,1.1677,2.5923
SAT_RACE2008/mizh-md5-47-3.cnf,1,0.9811,0.604,2.3705
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-09.cnf,1,4.0405,3.3786,5.2356
SAT_RACE2006/SAT-Race_TS_1/stric-bmc-ibm-12.cnf,1,3.4094,1.4103,3.5139
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_08_UNSAT.cnf,1,2.6543,1.1393,4.1255
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04s04.shuffled.cnf,1,2.8772,0.4636,2.9065
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l40_lambda.cnf,1,3.1773,1.3885,3.0968
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-term1mul.cnf,1,2.0588,2.5098,1.94
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq4.cnf,1,4.1776,5.1526,4.3959
SAT-Race-2010-CNF/hardware-verification/manolios/g9bidw.cnf,1,2.8139,1.447,3.026
SAT_RACE2008/mizh-md5-48-5.cnf,1,0.9694,0.6089,2.3602
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-27.cnf,1,0.0208,0.0048,0.7049
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,1.4774,2.7182,1.8377
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxand/maxand064.cnf,1,2.8825,1.5188,3.3061
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf,1,3.079,2.1801,3.7149
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,1.7881,0.936,1.795
SAT-Race-2010-CNF/cryptography/mizh/md5_47_4.cnf,1,0.9795,0.6042,2.37
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,2.7559,3.5766,2.9171
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/een-tip-sat-texas-tp-5e.cnf,1,2.7663,0.3643,2.4006
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc979.cnf,1,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,1.9915,1.0662,3.5804
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-10p1.cnf,1,2.9439,0.7411,3.0927
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo128.cnf,1,1.5792,2.3165,1.3679
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-06.cnf,1,3.0833,6.3716,3.1792
SAT_Competition2007/industrial/industrial/grieu/vmpc_27.cnf,1,0.0208,0.0048,0.7049
SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf,1,3.0545,2.717,3.1389
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-30-1.shuffled.cnf,1,2.4104,0.3073,2.1708
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?
SAT_RACE2008/ibm-2002-04r-k80.cnf,1,3.3371,0.7639,3.4336
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,2.898,0.5067,2.5698
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-03-k70.cnf,1,3.2012,1.0954,3.35
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,2.0668,0.3043,2.4131
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq46_a.cnf,1,3.2107,4.4955,3.6972
SAT_RACE2008/post-cbmc-aes-ee-r2.cnf,1,2.4662,1.9632,3.8985
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p1.cnf,1,2.9748,0.7018,3.0684
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,1.7409,1.6876,2.1363
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_17_SAT.cnf,1,2.3006,1.1077,3.603
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,1,3.1361,0.7375,3.1318
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-05r-k90.cnf,1,3.5313,1.0796,3.7291
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,1.5172,2.3027,1.7602
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-26.cnf,1,1.9086,1.1725,2.5474
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,3.8051,0.5241,3.6566
SAT_Competition2007/industrial/industrial/grieu/vmpc_34.cnf,1,0.2903,0.0034,0.6027
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,1.8378,1.5018,4.8793
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,2.0429,2.2135,2.0559
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-27.cnf,1,2.5713,3.1498,2.5751
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,4.2266,6.6361,5.2325
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_06_UNSAT.cnf,1,2.515,1.0478,3.9633
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l41_lambda.cnf,1,3.1716,1.4024,3.0882
SAT_RACE2006/SAT-Race_TS_2/velev-sss-1.0-05.cnf,1,3.6462,1.3267,3.9018
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1,2.991,0.9157,3.0819
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,2.7561,1.7579,2.8551
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-27r-k95.cnf,1,3.3709,1.0148,3.4735
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,2.7719,1.4065,3.0084
SAT_RACE2008/anbul-dated-5-15-u.cnf,1,3.1086,0.4931,2.7792
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,3.7986,4.1274,4.1473
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-uns-2.0-02.cnf,1,4.0364,3.9504,4.305
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,2.1014,0.2977,2.4462
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,3.001,10.3165,2.976
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,3.0313,2.591,3.1201
SAT_RACE2008/cmu-bmc-barrel6.cnf,1,1.4903,0.5465,1.6525
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,1.2747,2.2361,2.5795
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,2.0088,2.0667,2.7583
SAT_RACE2008/ibm-2002-22r-k80.cnf,1,3.6848,1.1994,3.6656
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,2.2843,2.378,2.1095
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,3.2097,0.645,3.2614
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c8b_i.cnf,1,3.1276,1.3232,3.3463
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,2.7545,10.6282,2.6179
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04.cnf,1,3.988,2.2171,3.9397
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_14_UNSAT.cnf,1,2.5069,1.1474,4.0692
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,2.9827,5.21,3.5214
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,1.7838,0.6808,1.3235
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,2.8965,0.7117,3.0005
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-5.cnf,1,0.9786,0.6044,2.368
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,1.3643,3.3383,1.3872
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,2.9027,0.7304,3.068
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,2.8561,0.7408,3.004
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.0-7.cnf,1,4.2533,2.8108,4.8616
SAT_Competition2007/industrial/industrial/narain/clauses-8.cnf,1,1.7972,18.3064,1.3348
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,2.6432,1.1087,4.1354
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,2.1014,0.2977,2.4462
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,4.0084,2.2027,3.9501
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,2.8812,0.7743,2.7661
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,2.8874,0.4687,2.586
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,3.9795,1.1802,5.0005
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0.2896,0.0037,0.6187
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,2.7463,0.8846,3.2592
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,2.9565,0.7413,3.1284
SAT_Competition2007/industrial/industrial/grieu/vmpc_33.cnf,1,0.2896,0.0037,0.6187
SAT_RACE2006/SAT-Race-Benchmarks/hoons-vbmc-lucky7.cnf,1,2.5999,0.9233,2.5722
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,4.1022,1.8208,5.1732
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,2.3715,0.8034,2.4723
SAT_RACE2008/ibm-2002-31_1r3-k30.cnf,1,3.4699,0.9905,3.5424
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,3.3994,1.1783,3.5508
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,2.794,1.9909,2.8564
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1,1.7572,0.9364,1.7597
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,2.2615,2.3906,2.0957
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,3.1127,0.5379,2.8292
SAT_RACE2006/SAT-Race-Benchmarks/velev-npe-1.0-9dlx-b71.cnf,1,3.7126,21.9085,3.5991
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf,1,2.258,2.0456,2.4165
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,1.8815,0.5042,1.8641
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,4.0372,3.3798,5.2303
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,2.4435,1.552,2.6774
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,3.0197,10.2453,2.9826
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-08.cnf,1,4.2548,7.0241,5.4556
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.8221,0.5124,2.5577
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-03.cnf,1,3.9568,9.1721,3.8964
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,2.8426,0.5454,2.569
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,3.7986,4.1274,4.1473
SAT-Race-2010-CNF/mixed/grieu/vmpc_27.cnf,1,0.0208,0.0048,0.7049
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,2.7419,1.5285,2.9248
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,2.6553,1.1732,2.6279
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw.cnf,1,2.8815,1.5498,3.0297
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,1,2.9811,0.6468,3.1383
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-term1mul.cnf,1,2.0588,2.5098,1.94
SAT-Race-2010-CNF/software-verification/bitverif/countbitsrotate128.cnf,1,1.3426,1.8172,1.3619
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_11_UNKNOWN.cnf,1,2.5209,1.1276,3.9104
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-col400-16.cnf,1,2.0674,0.6317,2.224
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,2.3619,1.1364,4.085
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-g10nid.cnf,1,2.7281,1.5324,2.9134
SAT-Race-2010-CNF/cryptography/mizh/md5_48_1.cnf,1,0.971,0.6086,2.362
SAT_RACE2008/mizh-sha0-35-4.cnf,1,0.8469,0.5097,2.571
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-live-uns-2.0-ebuf.cnf,1,4.0345,2.8046,4
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,3.0656,0.4014,2.6714
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.9713,0.6084,2.3624
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-dp11u10.cnf,1,2.9669,0.5915,2.9766
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1138.cnf,1,1.7663,5.2283,2.071
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,2.9736,1.2239,3.1946
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,1.6815,1.9062,1.7825
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,1.9147,0.4925,2.8547
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.3614,0.0058,0.7668
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,0,0.0043,0.6689
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,2.3887,1.6275,2.5827
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,2.94,1.4442,3.0719
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,3.8206,2.9581,4.0877
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,1.6503,1.9081,1.7385
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,2.1336,2.9341,2.5911
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,1,2.9245,0.7491,3.0313
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf,1,2.3252,0.7957,2.4407
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,3.0708,0.5351,2.793
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,2.9663
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-16.cnf,1,1.3141,1.402,1.9164
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,1.7972,18.3064,1.3348
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-r4b1k1.1.cnf,1,2.5823,1.5342,2.7545
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,2.5396,1.216,2.6499
SAT_RACE2008/marijn-philips.cnf,1,1.8379,0.4048,2.3881
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,3.4396,0.9595,3.4781
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf,1,3.3433,3.4882,3.3602
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,2.9736,1.2239,3.1946
SAT_Competition2007/industrial/industrial/grieu/vmpc_26.cnf,1,0.0313,0.0051,0.7265
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,2.7473,0.7737,2.7001
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.8229,0.5122,2.5579
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,3.8171,8.1967,3.5731
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,1.4576,0.7184,1.9292
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,4.2559,1.8967,5.719
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,4.0084,2.2027,3.9501
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,3.997,2.6266,4.7182
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,4.1235,13.3742,4.3568
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,1.7403,1.9194,1.9108
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,2.9427,1.3375,3.1481
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,4.2533,2.8108,4.8616
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.0266,5.0609,3.5571
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,3.2477,1.3111,3.1956
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,2.5977,1.637,2.9294
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.6838,4.1706,1.0825
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,2.869,0.7174,2.8899
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.0266,5.0609,3.5571
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.6849
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,2.1434
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,3.2054,0.9847,3.2443
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,2.2866
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,1.9366,3.2938,1.9536
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,2.5841,1.5349,2.5898
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,0.9811,0.604,2.3705
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,2.9669
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,2.8797,0.4517,2.5823
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,2.7421,0.9145,3.1604
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,2.9581,1.7134,3.0637
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,1.2996,4.5069,1.3126
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,1.9804,2.144,1.9242
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,1.7079,21.5128,1.2077
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,2.5871,1.806,3.0252
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,4.1321,2.1767,5.6986
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,2.8639,1.9083,3.0021
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,2.8998,2.1343,2.9941
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,1.9969,5.0777,1.8631
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,4.1025,1.8238,5.1711
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,2.5713,3.1498,2.5751
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,1.9619,13.1175,1.5274
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,2.6911,2.3942,2.8329
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,3.0438,1.4309,3.269
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,1.6893,1.3583,5.5097
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,1.3141,1.402,1.9164
