@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC

@DATA
bool/pseudoGLB/normalized-t3002-11tsp11-1900576360.xml,1,-1,-1,1.414214,1.414214,4.327699,0.650316,0.506924,0,0.991971,0.633274,0.994599,0.990499,0.29756,0.737312,0.997312,0.050109,0.248959,21.913504,13.056299,0.822428,0.592718,-1,1.336755,0.530052,0.000707,0.030448,0.523404,0.337623,0.829848,0.350271,5.48682,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1111226284.xml,1,-1,-1,1.414214,1.414214,0.673401,0.633224,0.471595,0,0.994251,0.642716,0.997053,0.994852,0.295318,0.718576,0.998602,0.04898,0.011587,21.132292,9.753217,0.782751,0.584704,-1,1.4553,0.536834,0.000397,0.021504,0.520422,0.34645,0.828714,0.351393,5.691101,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900547416.xml,1,-1,-1,1.414214,1.414214,4.255627,0.649404,0.505142,0,0.992179,0.639518,0.994715,0.990762,0.299659,0.736651,0.997389,0.05058,0.240021,21.856951,13.056299,0.821279,0.590361,-1,1.322271,0.530482,0.000699,0.029903,0.527613,0.335227,0.830975,0.349027,5.435397,11.402479
bool/pseudoGLB/normalized-pigeon-cardinality-55-50.xml,1,-1,-1,1.414214,1.414214,0.563052,0.536937,0.431805,0,0.945931,0.47497,0.988534,0.897436,0.244288,0.759993,0.99305,0.001046,0.076843,20.453324,13.02756,0.947533,0.697617,-1,0.890423,0.670889,0.000122,0.180132,0.371628,0.372678,0.779483,0.402418,3.524975,6.714246
bool/pseudoGLB/normalized-t3002-11tsp11-1900559416.xml,1,-1,-1,1.414214,1.414214,4.680275,0.647836,0.507287,0,0.9903,0.634428,0.993649,0.989276,0.295132,0.743582,0.996757,0.048355,0.315483,21.958877,13.056299,0.836042,0.596104,-1,1.353638,0.53434,0.000774,0.0354,0.527472,0.334512,0.83042,0.349657,5.328662,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900553606.xml,1,-1,-1,1.414214,1.414214,4.63748,0.649036,0.507964,0,0.990769,0.623454,0.993965,0.989446,0.293834,0.741574,0.996934,0.048745,0.301301,21.833483,13.056299,0.832088,0.598047,-1,1.36501,0.532795,0.000758,0.034157,0.520116,0.340644,0.828441,0.351844,5.379985,11.402479
bool/pseudoGLB/normalized-army10-14bt.xml,1,-1,-1,1.414214,1.414214,1.01338,0.556489,0.391614,0,0.880379,0.683806,0.941472,0.95,0.233169,0.953097,0.960848,0.005479,0.189267,22.121103,12.054604,1.10053,0.844244,-1,1.394037,0.649094,0.000346,0.182153,0.591934,0.306541,0.775426,0.411361,3.300216,9.400879
bool/pseudoGLB/normalized-t3002-11tsp11-1900558739.xml,1,-1,-1,1.414214,1.414214,4.703891,0.657169,0.52063,0,0.990204,0.633534,0.99353,0.987616,0.294216,0.74345,0.996759,0.04196,0.313825,22.033208,13.056299,0.835429,0.592562,-1,1.356583,0.527042,0.000762,0.035031,0.524056,0.335935,0.832546,0.347322,5.267693,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1111223416.xml,1,-1,-1,1.414214,1.414214,0.676245,0.634007,0.472818,0,0.994187,0.649093,0.997015,0.994812,0.295492,0.719125,0.998566,0.048893,0.011753,21.155278,9.753217,0.783554,0.584543,-1,1.456108,0.536345,0.0004,0.021643,0.526006,0.34467,0.829064,0.351006,5.716819,6.658211
bool/pseudoGLB/normalized-fpga12-12-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.885246,0.597826,0.393346,0,0.807567,0.260274,0.923027,0.733333,0.183044,0.943912,0.937759,0.001952,0.232224,22.214498,10.672425,1.073249,0.916768,-1,0.425879,0.622009,0.00071,0.278539,0.254041,0.312253,0.715629,0.466844,2.297977,7.491853
bool/pseudoGLB/normalized-t2001-13queen13-1111226062.xml,1,-1,-1,1.414214,1.414214,0.674962,0.651848,0.499044,0,0.994321,0.640123,0.997057,0.994429,0.295051,0.720113,0.998556,0.045023,0.011374,21.216026,9.753217,0.783987,0.578355,-1,1.45775,0.52326,0.000382,0.021065,0.520499,0.348672,0.832943,0.346731,5.719057,6.658211
bool/pseudoGLB/normalized-fpga15-15-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.765343,0.584797,0.41299,0,0.835629,0.275201,0.949109,0.75,0.186827,0.908571,0.960535,0.00113,0.184655,21.970448,11.492354,1.053037,0.869842,-1,0.468745,0.6382,0.000367,0.275569,0.254616,0.332623,0.723431,0.456508,2.437894,8.076816
bool/pseudoGLB/normalized-army13-24ls.xml,1,-1,-1,1.414214,1.414214,0.978312,0.513641,0.325283,0,0.884235,0.475825,0.949187,0.964286,0.227497,0.886348,0.967737,0.00824,0.192167,21.986303,12.27496,1.023693,0.835557,-1,1.851049,0.669869,0.000321,0.193496,0.382752,0.315779,0.754431,0.428861,3.203992,9.509775
bool/pseudoGLB/normalized-t3002-11tsp11-1900669797.xml,1,-1,-1,1.414214,1.414214,4.470662,0.647008,0.503781,0,0.99144,0.629789,0.994353,0.990172,0.296899,0.73885,0.99717,0.05015,0.275403,22.11143,13.056299,0.827232,0.594506,-1,1.344361,0.533553,0.000737,0.032496,0.52184,0.338115,0.829394,0.350787,5.388332,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1111212476.xml,1,-1,-1,1.414214,1.414214,0.684412,0.645325,0.490819,0,0.993556,0.631704,0.996743,0.994186,0.292444,0.722222,0.998372,0.045775,0.012835,21.253601,9.753217,0.789492,0.584385,-1,1.488197,0.528978,0.000407,0.023139,0.517639,0.351039,0.830231,0.349701,5.596026,6.658211
bool/pseudoGLB/normalized-fpga40-39-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.547586,0.503964,0.39275,0,0.907947,0.394747,0.978004,0.870968,0.207223,0.801041,0.985813,0.000163,0.087925,21.076969,15.227992,0.991879,0.76975,-1,0.635678,0.712489,0.000022,0.23843,0.309794,0.365814,0.745805,0.434649,3.004447,10.712527
bool/pseudoGLB/normalized-t3002-11tsp11-1900549974.xml,1,-1,-1,1.414214,1.414214,4.700902,0.646954,0.505607,0,0.99018,0.633271,0.993525,0.989333,0.294056,0.744632,0.996805,0.048965,0.315624,22.067372,13.056299,0.836928,0.596904,-1,1.355665,0.534828,0.000777,0.035256,0.523568,0.333668,0.829727,0.350428,5.283582,11.402479
bool/pseudoGLB/normalized-pigeon-cardinality-61-60.xml,1,-1,-1,1.414214,1.414214,0.554918,0.531906,0.420017,0,0.950872,0.48354,0.98963,0.897436,0.248019,0.749443,0.993835,0.000922,0.069645,20.243281,13.438272,0.933903,0.69183,-1,0.940131,0.669412,0.000091,0.168672,0.371014,0.38117,0.778422,0.40345,3.511354,6.918863
bool/pseudoGLB/normalized-t3002-11tsp11-1900567939.xml,1,-1,-1,1.414214,1.414214,4.537049,0.649067,0.507487,0,0.9909,0.631961,0.993946,0.989717,0.295836,0.741509,0.997001,0.048846,0.28778,21.775701,13.056299,0.831351,0.595023,-1,1.350524,0.532473,0.000745,0.033404,0.522018,0.334446,0.82987,0.350261,5.329108,11.402479
bool/pseudoGLB/normalized-fpga25-23-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.634355,0.541577,0.414721,0,0.875168,0.332512,0.965971,0.833333,0.193691,0.857854,0.975815,0.000477,0.130806,21.628134,13.228217,1.03299,0.818637,-1,0.54813,0.684873,0.000097,0.263205,0.284204,0.34205,0.73551,0.444647,2.736429,9.33539
bool/pseudoGLB/normalized-t3002-11tsp11-1900670234.xml,1,-1,-1,1.414214,1.414214,4.708965,0.643399,0.500651,0,0.989922,0.626732,0.993321,0.989446,0.293813,0.746042,0.996674,0.049614,0.32062,22.018369,13.056299,0.838633,0.60032,-1,1.360265,0.537696,0.000782,0.035739,0.520685,0.332938,0.828205,0.352079,5.291483,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900562192.xml,1,-1,-1,1.414214,1.414214,4.194221,0.653907,0.511176,0,0.992415,0.642266,0.994837,0.990676,0.299547,0.735566,0.99746,0.049167,0.229423,21.685472,13.056299,0.819044,0.588659,-1,1.322861,0.526725,0.000681,0.029038,0.528139,0.334778,0.831671,0.348261,5.47887,11.402479
bool/pseudoGLB/normalized-chnl15-25-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.696529,0.590364,0.483264,0,0.891563,0.35247,0.967911,0.818182,0.21451,0.860302,0.975497,0.001904,0.153804,21.695313,11.173677,1.010484,0.807476,-1,0.671465,0.638427,0.000489,0.247026,0.320545,0.340942,0.761148,0.420277,2.954799,6.321928
bool/pseudoGLB/normalized-t3002-11tsp11-1900564822.xml,1,?,?,?,?,4.877647,0.648739,0.510392,?,0.989353,0.620411,0.993116,0.988338,0.292258,0.746563,0.996528,0.046644,0.353344,?,?,0.842501,0.599043,?,1.372997,0.534778,0.000801,0.037911,0.516684,0.336589,0.829594,0.350595,5.172967,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900564281.xml,1,-1,-1,1.414214,1.414214,4.434891,0.656139,0.516867,0,0.991411,0.633876,0.994248,0.989333,0.296174,0.738984,0.99714,0.04585,0.267941,21.622088,13.056299,0.827196,0.59066,-1,1.341433,0.526464,0.000718,0.031883,0.523259,0.336392,0.83192,0.348003,5.363669,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900551864.xml,1,-1,-1,1.414214,1.414214,4.511207,0.650712,0.509353,0,0.990985,0.635263,0.993962,0.989717,0.295893,0.741639,0.997025,0.048499,0.281426,21.772587,13.056299,0.83069,0.593928,-1,1.345688,0.530927,0.000739,0.032884,0.523727,0.333748,0.830501,0.349564,5.355436,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900545610.xml,1,-1,-1,1.414214,1.414214,4.577849,0.645551,0.502514,0,0.990836,0.625995,0.993956,0.989873,0.295481,0.741432,0.997007,0.049968,0.29427,22.122153,13.056299,0.831505,0.596471,-1,1.351124,0.535211,0.000757,0.033838,0.518245,0.337059,0.828895,0.351334,5.338749,11.402479
bool/pseudoGLB/normalized-blast-floppy1-7-ucl.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900568186.xml,1,-1,-1,1.414214,1.414214,4.384974,0.649462,0.505973,0,0.991729,0.638889,0.994443,0.990408,0.296466,0.738683,0.997275,0.050251,0.256923,21.83534,13.056299,0.824297,0.593861,-1,1.3402,0.530939,0.000718,0.03097,0.526101,0.335516,0.829392,0.350787,5.475829,11.402479
bool/pseudoGLB/normalized-pigeon-clauses-95-90.xml,1,-1,-1,1.414214,1.414214,?,?,?,0,?,?,?,?,?,?,?,?,?,20.26385,19.661622,?,?,-1,?,?,?,?,?,?,?,?,?,18.616639
bool/pseudoGLB/normalized-t3002-11tsp11-1900561288.xml,1,-1,-1,1.414214,1.414214,4.792673,0.647257,0.507132,0,0.989522,0.621715,0.99309,0.988858,0.292977,0.746905,0.996622,0.047761,0.336257,21.889916,13.056299,0.841103,0.598674,-1,1.366396,0.535311,0.00079,0.036773,0.513231,0.333871,0.829271,0.350935,5.276087,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1110973364.xml,1,-1,-1,1.414214,1.414214,0.673558,0.647595,0.492458,0,0.994438,0.639829,0.997108,0.994645,0.296218,0.719613,0.998605,0.046357,0.011162,21.177423,9.753217,0.782985,0.579902,-1,1.456474,0.526232,0.000381,0.020789,0.519092,0.347858,0.831701,0.348108,5.663182,6.658211
bool/pseudoGLB/normalized-ooo-tag14-ucl.xml,1,-1,-1,1.414214,1.414214,?,?,?,0,?,?,?,?,?,?,?,?,?,20.42489,19.026642,?,?,-1,?,?,?,?,?,?,?,?,?,15.367244
bool/pseudoGLB/normalized-t2001-13queen13-1111220767.xml,1,-1,-1,1.414214,1.414214,0.672815,0.642401,0.484685,0,0.994455,0.640642,0.997121,0.994798,0.296234,0.719171,0.998625,0.047643,0.01114,21.258913,9.753217,0.782299,0.582522,-1,1.457104,0.529975,0.000383,0.020767,0.519693,0.347876,0.829963,0.350025,5.69512,6.658211
bool/pseudoGLB/normalized-ooo-burch-dill-3-accl-ucl.xml,1,-1,-1,1.414214,1.414214,0.847939,0.459074,0.331053,0,0.969758,1.553007,0.97925,0.956044,0.316395,0.787456,0.992254,0.000268,0.111552,22.184548,16.348434,0.96476,0.617868,-1,0.418596,0.699049,0.000029,0.118599,1.207994,0.25928,0.840857,0.337491,3.56143,12.298349
bool/pseudoGLB/normalized-fpga30-29-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.592728,0.525641,0.405351,0,0.88958,0.351969,0.971927,0.826087,0.194539,0.831441,0.980563,0.000311,0.1103,21.46712,14.060274,1.016338,0.797461,-1,0.592578,0.697168,0.000052,0.252404,0.286223,0.361661,0.73572,0.444068,2.786046,9.903882
bool/pseudoGLB/normalized-t3002-11tsp11-1900547353.xml,1,-1,-1,1.414214,1.414214,4.280639,0.652725,0.510003,0,0.992104,0.634753,0.99465,0.990499,0.297598,0.737063,0.997351,0.049356,0.241328,21.88516,13.056299,0.821408,0.591373,-1,1.333826,0.527953,0.000696,0.029875,0.52392,0.337263,0.830575,0.349466,5.419373,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900552735.xml,1,-1,-1,1.414214,1.414214,4.29416,0.651282,0.508108,0,0.991973,0.636577,0.994558,0.990499,0.298166,0.737714,0.997327,0.049665,0.244919,22.045083,13.056299,0.822824,0.591576,-1,1.332058,0.529214,0.000701,0.030213,0.524452,0.335123,0.830565,0.349481,5.379857,11.402479
bool/pseudoGLB/normalized-22s-smv.xml,1,-1,-1,1.414214,1.414214,?,?,?,0,?,?,?,?,?,?,?,?,?,22.555787,18.5402,?,?,-1,?,?,?,?,?,?,?,?,?,12.487338
bool/pseudoGLB/normalized-reduced-prob10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900554072.xml,1,-1,-1,1.414214,1.414214,4.474595,0.653211,0.512786,0,0.991112,0.636826,0.994025,0.98961,0.296727,0.741255,0.99699,0.047547,0.275376,22.069401,13.056299,0.829811,0.592277,-1,1.339798,0.52885,0.000731,0.032467,0.527228,0.334499,0.831802,0.348108,5.385684,11.402479
bool/pseudoGLB/normalized-pigeon-cardinality-35-30.xml,1,-1,-1,1.414214,1.414214,0.606411,0.558183,0.4628,0,0.924959,0.416779,0.983594,0.84,0.227407,0.792349,0.988811,0.001851,0.107283,21.123103,11.648358,0.978785,0.736091,-1,0.776956,0.664937,0.00033,0.21585,0.340885,0.365825,0.769823,0.411796,3.270047,6.022368
bool/pseudoGLB/normalized-ppp:1-9-16-19.xml,1,-1,-1,1.414214,1.414214,7.115805,0.639417,0.523929,0,0.945558,0.544922,0.977213,0.9375,0.270043,0.838845,0.984781,0.000974,1.74045,20.919893,16.618299,0.998804,0.723004,-1,0.995137,0.570918,0.000085,0.125404,0.493583,0.379033,0.80657,0.373081,3.97385,14.899971
bool/pseudoGLB/normalized-chnl20-30-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.622807,0.576207,0.488124,0,0.913005,0.382932,0.984264,0.818182,0.215676,0.784591,0.988754,0.001128,0.128266,21.413695,11.84549,0.983069,0.736683,-1,0.710959,0.65618,0.00029,0.236936,0.328887,0.355224,0.769231,0.412311,3.08727,6.643856
bool/pseudoGLB/normalized-t3002-11tsp11-1900566270.xml,1,-1,-1,1.414214,1.414214,5.006556,0.649816,0.512956,0,0.9886,0.619435,0.992635,0.987692,0.290629,0.749671,0.996214,0.045325,0.378533,20.860144,13.056299,0.84733,0.602172,-1,1.384212,0.534651,0.000819,0.039477,0.518022,0.335204,0.829162,0.351068,5.126631,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1110968094.xml,1,-1,-1,1.414214,1.414214,0.674476,0.651591,0.498455,0,0.994436,0.635161,0.997123,0.994483,0.295274,0.719416,0.99861,0.04528,0.011216,21.191191,9.753217,0.782888,0.579039,-1,1.461714,0.52332,0.000379,0.020811,0.516262,0.350728,0.832176,0.347587,5.664399,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1111220546.xml,1,-1,-1,1.414214,1.414214,0.673129,0.638973,0.479559,0,0.994489,0.637629,0.997153,0.994878,0.295836,0.718543,0.998625,0.048402,0.01114,21.246189,9.753217,0.781645,0.584022,-1,1.456873,0.532396,0.000386,0.020759,0.518647,0.349896,0.829012,0.351065,5.736999,6.658211
bool/pseudoGLB/normalized-pigeon-cardinality-95-90.xml,1,-1,-1,1.414214,1.414214,0.529006,0.512294,0.379448,0,0.964087,0.530219,0.992564,0.942029,0.261542,0.716529,0.996034,0.000535,0.050701,19.435833,14.65676,0.888196,0.667843,-1,1.024455,0.667129,0.000038,0.138163,0.398512,0.38023,0.784765,0.39721,3.808352,7.531381
bool/pseudoGLB/normalized-t2001-13queen13-1111217380.xml,1,-1,-1,1.414214,1.414214,0.679086,0.642086,0.48553,0,0.993849,0.641084,0.996861,0.994452,0.294656,0.721139,0.9985,0.046752,0.012279,21.225277,9.753217,0.78731,0.581841,-1,1.467444,0.531024,0.000402,0.022452,0.519471,0.346859,0.831085,0.348777,5.609179,6.658211
bool/pseudoGLB/normalized-chnl50-51-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.565406,0.530983,0.423936,0,0.944489,0.474236,0.988162,0.897436,0.24372,0.760181,0.99284,0.000569,0.078891,20.379559,13.919981,0.946626,0.701452,-1,0.887097,0.675389,0.000067,0.183278,0.370355,0.371136,0.777089,0.404755,3.468349,7.658211
bool/pseudoGLB/normalized-ooo-tag8-ucl.xml,1,-1,-1,1.414214,1.414214,1.050602,0.461633,0.337916,0,0.969712,1.529407,0.979693,0.954545,0.317555,0.785433,0.992125,0.000597,0.166701,22.199084,15.51936,0.970763,0.617819,-1,0.440092,0.701202,0.000066,0.121944,1.193511,0.266509,0.840858,0.33737,3.490117,11.767357
bool/pseudoGLB/normalized-pigeon-clauses-51-50.xml,1,-1,-1,1.414214,1.414214,13.570526,0.635145,0.548107,0,0.965217,0.470968,0.993268,0.925926,0.278484,0.733897,0.995821,0.001981,3.535484,20.66926,17.044202,0.91415,0.639437,-1,0.712573,0.581246,0.000204,0.13324,0.328082,0.451338,0.814317,0.366993,3.360887,15.961291
bool/pseudoGLB/normalized-robin10.xml,1,-1,-1,1.414214,1.414214,0.630962,0.559764,0.45866,0,0.944477,0.464779,0.986881,0.927273,0.234609,0.773909,0.991768,0.00032,0.084202,20.768776,13.62799,0.955607,0.699717,-1,0.861196,0.65313,0.000034,0.168549,0.38192,0.386719,0.784485,0.397528,3.465029,8.67948
bool/pseudoGLB/normalized-fpga11-10-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.856763,0.643027,0.405626,0,0.818369,0.238955,0.974874,0.714286,0.186143,0.804646,0.977295,0.002363,0.235829,22.251252,10.157347,0.926182,0.80379,-1,0.387352,0.567498,0.001051,0.29037,0.236346,0.331003,0.728164,0.450035,2.313535,7.139551
bool/pseudoGLB/normalized-ppp:3-13-25-26.xml,1,-1,-1,1.414214,1.414214,6.975035,0.641585,0.528144,0,0.948121,0.553644,0.978195,0.936508,0.271639,0.831178,0.984954,0.000937,1.648826,21.823935,16.640838,0.992282,0.715933,-1,0.999529,0.56876,0.000082,0.121324,0.505654,0.377772,0.809459,0.37012,3.976205,14.923699
bool/pseudoGLB/normalized-t3002-11tsp11-1900559365.xml,1,-1,-1,1.414214,1.414214,4.503096,0.651584,0.510563,0,0.991159,0.6286,0.994106,0.989717,0.29535,0.740673,0.997032,0.048401,0.278582,22.025557,13.056299,0.82937,0.59469,-1,1.350884,0.530147,0.000734,0.032613,0.52155,0.338307,0.830065,0.350032,5.3327,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1111217392.xml,1,-1,-1,1.414214,1.414214,0.674651,0.657245,0.506795,0,0.994474,0.637995,0.997138,0.994261,0.296182,0.719205,0.998575,0.043443,0.011138,21.179485,9.753217,0.78254,0.576771,-1,1.460217,0.519046,0.000374,0.020657,0.52029,0.35085,0.833762,0.345825,5.719757,6.658211
bool/pseudoGLB/normalized-ooo-burch-dill-2-accl-ucl.xml,1,-1,-1,1.414214,1.414214,0.7847,0.459826,0.332995,0,0.969895,1.546415,0.979437,0.955556,0.316792,0.786373,0.992245,0.000465,0.096947,22.109806,15.389934,0.965835,0.617674,-1,0.423957,0.699676,0.000051,0.119532,1.204416,0.260996,0.840882,0.337431,3.511319,11.195372
bool/pseudoGLB/normalized-t2001-13queen13-1110969933.xml,1,-1,-1,1.414214,1.414214,0.674656,0.654578,0.502722,0,0.994515,0.633924,0.99716,0.994421,0.295277,0.719175,0.998589,0.04455,0.011088,21.183438,9.753217,0.782358,0.578793,-1,1.463643,0.520977,0.000375,0.020567,0.517486,0.352385,0.832465,0.34726,5.752485,6.658211
bool/pseudoGLB/normalized-44s-smv.xml,1,-1,-1,1.414214,1.414214,0.57576,0.468732,0.299366,0,0.989882,1.219374,0.993225,0.968504,0.398188,0.659597,0.997165,0.000982,0.030657,22.580975,14.221058,0.8122,0.575652,-1,0.414617,0.655599,0.000073,0.071217,1.242962,0.353402,0.841337,0.337193,3.70468,8.554589
bool/pseudoGLB/normalized-vdw-k6-l3-n170.xml,1,-1,-1,1.414214,1.414214,145.047619,0.951299,0.100649,0,0.957792,0.111391,0.996753,0.976744,0.291539,0.348008,0.858108,0.001401,20.555195,20.101614,16.994353,0.276873,0.62795,-1,1.271535,0.191947,0.000922,0.068182,0.326192,0.531841,0.963964,0.163951,3.051464,15.386671
bool/pseudoGLB/normalized-t2001-13queen13-1110975965.xml,1,-1,-1,1.414214,1.414214,0.678803,0.63529,0.475346,0,0.99384,0.639346,0.996858,0.994609,0.294427,0.720396,0.998497,0.04813,0.012286,21.192303,9.753217,0.786242,0.586227,-1,1.473519,0.535847,0.000406,0.022477,0.519151,0.346639,0.828341,0.351793,5.637469,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900577000.xml,1,-1,-1,1.414214,1.414214,4.734208,0.641375,0.497818,0,0.989963,0.627061,0.993403,0.989501,0.293106,0.74527,0.996756,0.050187,0.324421,21.901622,13.056299,0.837961,0.601509,-1,1.366576,0.539312,0.000788,0.035952,0.518429,0.333768,0.826929,0.353504,5.297925,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1110978334.xml,1,-1,-1,1.414214,1.414214,0.672331,0.632859,0.470453,0,0.994484,0.64076,0.997157,0.995,0.296072,0.71764,0.99864,0.049541,0.011143,21.242225,9.753217,0.780594,0.586381,-1,1.455785,0.536712,0.00039,0.020809,0.520798,0.348171,0.827424,0.352806,5.7642,6.658211
bool/pseudoGLB/normalized-fpga25-25-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.61743,0.536287,0.41212,0,0.880438,0.337971,0.968676,0.833333,0.1945,0.851342,0.977888,0.0004,0.122346,21.672792,13.431889,1.028647,0.812651,-1,0.553925,0.689669,0.000083,0.260173,0.283844,0.350302,0.735247,0.444669,2.821876,9.451211
bool/pseudoGLB/normalized-fpga40-38-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.533918,0.503146,0.396515,0,0.908936,0.395756,0.983277,0.870968,0.202937,0.768702,0.989465,0.000171,0.088549,21.172551,15.160974,0.981198,0.74623,-1,0.633111,0.716467,0.000023,0.242063,0.307022,0.367824,0.746329,0.433689,2.913652,10.675957
bool/pseudoGLB/normalized-fpga11-11-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,0.894856,0.621301,0.396622,0,0.805348,0.251318,0.935186,0.714286,0.185927,0.918047,0.944894,0.002008,0.232372,22.121498,10.367415,1.02893,0.900191,-1,0.40287,0.592265,0.000895,0.280436,0.248574,0.316774,0.718623,0.462179,2.398421,7.266787
bool/pseudoGLB/normalized-pigeon-clauses-31-30.xml,1,-1,-1,1.414214,1.414214,9.504032,0.633815,0.554401,0,0.948718,0.415547,0.990298,0.882353,0.257725,0.747823,0.993529,0.003642,3.162855,21.986748,14.905481,0.937964,0.675656,-1,0.610132,0.591866,0.000593,0.171864,0.301332,0.448419,0.802555,0.37926,3.038472,13.77118
bool/pseudoGLB/normalized-blast-floppy1-3-ucl.xml,1,-1,-1,-1,-1,-512,0,-512,-1,-512,0,-512,0,0,-512,-512,0,-512,-1,-1,-512,-512,-1,0,0,0,-512,0,0,0,0,-512,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900557413.xml,1,-1,-1,1.414214,1.414214,4.989783,0.648107,0.509848,0,0.988804,0.62191,0.992753,0.98806,0.290297,0.749319,0.996314,0.046687,0.371709,21.990221,13.056299,0.845647,0.602573,-1,1.38472,0.535583,0.000819,0.038923,0.518202,0.335776,0.828452,0.351849,5.203236,11.402479
bool/pseudoGLB/normalized-vdw-k4-l4-n360.xml,1,-1,-1,1.414214,1.414214,?,?,?,0,?,?,?,?,?,?,?,?,?,19.643935,18.398744,?,?,-1,?,?,?,?,?,?,?,?,?,16.386671
