@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC

@DATA
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type15_TEST10.dzn,1,0.053223,18.788945,1.999733,40,-1,0.010698,3739,4.459432,37.572864,-0.053374,0.055139,793.778828,161.380085,4.294879,0.236162,0.001915
benchmarks/fast-food/fastfood.mzn_AND_benchmarks/fast-food/ff63.dzn,1,1.011894,0.988246,2.343092,32,33.954254,0.030192,1093,9.475733,2.315552,-0.035299,0.015858,254.232599,21.623595,9.354835,0.860448,1.240943
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type08_TEST6.dzn,1,0.092385,10.824305,1.999865,20,-1,0.002705,7393,7.044394,21.647145,-0.009758,0.033882,4733.832848,140.600368,6.494922,0.315316,0.00045
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/3-9-16.dzn,1,0.379921,2.632124,2,0,2.687008,0.314961,508,8.005625,5.264249,-0.969834,0.172563,960.663697,26.970109,7.346663,1.448561,0.450271
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/easy_3.dzn,1,1.362385,0.734007,3.668807,736,4.694495,0.685321,315,11.059344,2.692929,-5.737372,0.681257,151.726274,10.63044,3.534616,3.11017,2.233926
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/easy_4.dzn,1,1.311804,0.762309,3.518931,394,4.875278,0.877506,171,9.461479,2.682513,-6.645202,0.687805,71.39409,9.697762,3.241236,2.572988,1.650764
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type15_TEST9.dzn,1,0.054643,18.300613,1.999665,40,-1,0.013409,2983,4.523562,36.595092,-0.06701,0.061075,642.345798,159.417127,4.356038,0.226399,0.002537
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_1.dzn,1,1.188305,0.841535,3.107296,2231,15.598712,1.197961,1003,14.385525,2.614898,-12.327964,0.822231,667.662847,14.283119,4.896939,2.11246,2.648124
benchmarks/fast-food/fastfood.mzn_AND_benchmarks/fast-food/ff61.dzn,1,1.01174,0.988397,2.342583,32,29.922092,0.035219,937,9.475733,2.315401,-0.058405,0.015857,254.232599,21.622883,9.354826,0.924092,1.273294
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type14_TEST3.dzn,1,0.091969,10.873284,1.999903,20,-1,0.001942,10297,7.33985,21.745512,-0.00696,0.028999,6870.099603,147.079054,6.76351,0.31619,0.000319
benchmarks/filters/filter.mzn_AND_benchmarks/filters/fir_1_1.dzn,1,0.98,1.020408,2.34,46,3.18,1.38,50,15.455854,2.387755,-7.161814,0.42112,149.702094,13.125245,5.203657,6.999052,0.394493
benchmarks/depot-placement/depot_placement.mzn_AND_benchmarks/depot-placement/ulysses16_5.dzn,1,1.141304,0.87619,3.083333,196,5.818841,0.721014,46,14.550017,2.701587,-4.79236,0.705867,95.798015,6.888795,2.78027,5.996792,0.470159
benchmarks/fast-food/fastfood.mzn_AND_benchmarks/fast-food/ff62.dzn,1,1.011823,0.988315,2.342857,32,31.940887,0.032512,1015,9.475733,2.315482,-0.04595,0.015858,254.232599,21.623266,9.354831,0.890531,1.256486
benchmarks/depot-placement/depot_placement.mzn_AND_benchmarks/depot-placement/u159_5.dzn,1,1.141304,0.87619,3.083333,196,5.818841,0.721014,46,14.550017,2.701587,-4.79236,0.705867,95.798015,6.888795,2.78027,5.996792,0.470159
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_3.dzn,1,1.188244,0.841578,3.09937,1756,12.548635,1.228831,774,13.62947,2.608363,-12.27461,0.820908,478.324793,13.443562,4.618368,2.135753,2.393532
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_2.dzn,1,1.180786,0.846894,3.095599,2564,18.049219,1.213914,1165,14.934566,2.621643,-12.764299,0.828365,818.411868,15.015617,5.128584,2.068089,2.766602
benchmarks/fast-food/fastfood.mzn_AND_benchmarks/fast-food/ff58.dzn,1,1.008075,0.991989,2.344549,49,13.903096,0.067295,743,9.831307,2.325768,-0.27998,0.021092,357.382494,22.435233,9.667125,1.55882,1.684737
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/easy_2.dzn,1,1.196007,0.836115,3.117967,650,7.119782,1.179673,293,10.843136,2.60698,-9.996119,0.765608,146.604587,11.093861,3.852368,2.08781,1.673075
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-9-14.dzn,1,0.386946,2.584337,2,0,2.689977,0.312354,429,7.622052,5.168675,-0.807643,0.169812,693.592032,25.096136,6.934168,1.432761,0.465858
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/medium_2.dzn,1,1.308068,0.764486,3.508557,370,4.831296,0.904645,160,9.301496,2.682243,-6.797133,0.687677,65.115177,9.57631,3.206246,2.544337,1.598235
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type09_TEST4.dzn,1,0.056604,17.666667,1.999571,40,-1,0.017153,2332,4.247928,35.325758,-0.085869,0.066317,471.519954,144.618224,4.093657,0.225316,0.003446
benchmarks/golomb/golomb.mzn_AND_benchmarks/golomb/11.dzn,1,1.030303,0.970588,3.681818,0,2.166667,0.833333,66,6.930737,3.573529,-3.906725,0.000226,381.166805,24.766146,6.93044,0.001405,0.268328
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type14_TEST8.dzn,1,0.092185,10.847716,1.999883,20,-1,0.00234,8548,7.906891,21.694162,-0.008415,0.032178,6143.653993,157.914573,7.279005,0.314443,0.000386
benchmarks/depot-placement/depot_placement.mzn_AND_benchmarks/depot-placement/att48_6.dzn,1,1.12931,0.885496,3.100575,196,5.925287,0.571839,52,16.129005,2.745547,-3.694741,0.708598,119.796973,7.137039,2.874241,6.906024,0.455067
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-9-18.dzn,1,0.374798,2.668103,2,0,2.684976,0.31664,619,8.344296,5.336207,-1.101849,0.170318,1276.668382,28.387748,7.666388,1.475385,0.459031
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-9-12.dzn,1,0.394886,2.532374,2,0,2.693182,0.309659,352,7.179909,5.064748,-0.640899,0.166595,473.854032,23.348706,6.548148,1.375761,0.429455
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/easy_5.dzn,1,1.222069,0.818284,3.195862,797,7.561379,1.09931,356,11.409921,2.615124,-9.633983,0.766311,186.361678,11.379142,3.931646,2.220018,1.871601
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_9.dzn,1,1.20339,0.830986,3.150121,966,8.733656,1.180387,435,12.228217,2.617706,-10.75616,0.791515,250.351067,12.341658,4.243175,2.140365,1.95632
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-7-16.dzn,1,0.382166,2.616667,2,0,2.687898,0.314225,471,8.005625,5.233333,-0.903233,0.191389,960.663697,26.665445,7.283302,1.465238,0.465797
benchmarks/depot-placement/depot_placement.mzn_AND_benchmarks/depot-placement/st70_6.dzn,1,1.12931,0.885496,3.100575,196,5.925287,0.571839,52,9.730239,2.745547,-3.694741,0.497233,61.977807,6.532458,2.694519,3.941206,0.455067
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/3-9-20.dzn,1,0.369806,2.70412,2,0,2.682825,0.31856,722,8.647458,5.40824,-1.237719,0.16654,1643.009897,30.056075,8.037336,1.465164,0.422597
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_6.dzn,1,1.345391,0.743278,3.63944,577,5.138856,0.675613,259,10.715104,2.705117,-5.419601,0.67535,129.14469,10.680688,3.542191,2.917598,2.108209
benchmarks/golomb/golomb.mzn_AND_benchmarks/golomb/12.dzn,1,1.025641,0.975,3.705128,0,2.153846,0.846154,78,7.179909,3.6125,-4.265672,0.000169,473.854032,25.936673,7.179697,0.00109,0.270254
benchmarks/depot-placement/depot_placement.mzn_AND_benchmarks/depot-placement/ulysses22_6.dzn,1,1.12931,0.885496,3.100575,196,5.925287,0.571839,52,14.743645,2.745547,-3.694741,0.662734,107.614533,7.009359,2.836273,6.695401,0.455067
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type15_TEST1.dzn,1,0.053592,18.659574,1.999715,40,-1,0.011403,3508,4.321928,37.31383,-0.056915,0.056132,721.761992,155.382298,4.163943,0.238884,0.002073
benchmarks/depot-placement/depot_placement.mzn_AND_benchmarks/depot-placement/ulysses22_5.dzn,1,1.141304,0.87619,3.083333,196,5.818841,0.721014,46,14.550017,2.701587,-4.79236,0.705867,95.798015,6.888795,2.78027,5.996792,0.470159
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/easy_6.dzn,1,1.24486,0.803303,3.246729,567,5.988785,1.059813,246,10.482808,2.608108,-8.766289,0.743744,114.843488,10.321893,3.583424,2.361196,1.674604
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/medium_3.dzn,1,1.379184,0.725066,3.723068,864,5.31832,0.525867,388,11.714675,2.69947,-4.483983,0.661761,211.197211,11.147535,3.706494,3.343721,2.646127
benchmarks/evilshop/evilshop.mzn_AND_benchmarks/evilshop/js-brs2-6.dzn,1,1.310881,0.762846,2.92228,180,13.352332,0.937824,193,18.351043,2.229249,-5.568218,0.144472,272.888096,34.250872,15.364092,1.230747,0.641009
benchmarks/evilshop/evilshop.mzn_AND_benchmarks/evilshop/js-brs2-7.dzn,1,1.306667,0.765306,2.92,210,14.24,0.937778,225,18.586825,2.234694,-5.786293,0.150506,317.750455,34.587166,15.470301,1.240042,0.610196
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-8-16.dzn,1,0.381339,2.62234,2,0,2.687627,0.314402,493,8.005625,5.244681,-0.930089,0.181535,960.663697,26.6913,7.288797,1.469001,0.474864
benchmarks/evilshop/evilshop.mzn_AND_benchmarks/evilshop/js-setf1-8.dzn,1,1.240876,0.805882,2.810219,120,12.729927,0.883212,137,17.889361,2.264706,-4.398226,0.138253,354.422325,34.404259,15.177111,1.13126,0.463051
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-7-20.dzn,1,0.370803,2.69685,2,0,2.683212,0.318248,685,8.647458,5.393701,-1.196452,0.179632,1643.009897,29.998114,8.027785,1.455619,0.404274
benchmarks/cutstock/cutstock.mzn_AND_benchmarks/cutstock/type10_TEST8.dzn,1,0.048673,20.545455,1.99995,40,-1,0.002011,19888,7.569856,41.089876,-0.009913,0.028356,7168.653261,298.192169,7.257015,0.223114,0.000261
benchmarks/evilshop/evilshop.mzn_AND_benchmarks/evilshop/js-setf3-10.dzn,1,1.239766,0.806604,2.812865,150,11.842105,0.883041,171,17.868461,2.268868,-4.697032,0.139224,439.015993,34.417082,15.147818,1.130439,0.448086
benchmarks/evilshop/evilshop.mzn_AND_benchmarks/evilshop/js-setf3-8.dzn,1,1.240876,0.805882,2.810219,120,10.357664,0.883212,137,17.496253,2.264706,-4.398226,0.129324,350.889239,33.936702,14.976768,1.110856,0.463051
benchmarks/filters/filter.mzn_AND_benchmarks/filters/ar_1_1.dzn,1,1.031746,0.969231,2.492063,56,3.793651,1.333333,63,10.177269,2.415385,-7.062972,0.332314,159.682233,13.478502,5.223855,7.872602,0.33941
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_10.dzn,1,1.191083,0.839572,3.117038,1486,11.89172,1.183121,675,13.366459,2.616979,-11.466494,0.806755,425.653516,13.472265,4.625779,2.096199,2.308524
benchmarks/golomb/golomb.mzn_AND_benchmarks/golomb/10.dzn,1,1.036364,0.964912,3.654545,0,2.181818,0.818182,55,6.658211,3.526316,-3.509406,0.000309,299.590806,23.477445,6.657781,0.001854,0.263987
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-9-10.dzn,1,0.404181,2.474138,2,0,2.696864,0.30662,287,6.658211,4.948276,-0.479857,0.164489,299.590806,21.627161,6.169431,1.305545,0.368626
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dct_1_2.dzn,1,1.149533,0.869919,2.775701,96,3.242991,1.345794,107,8.613243,2.414634,-7.997885,0.307168,319.364466,13.616267,5.345018,10.292441,0.409664
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dct_3_4.dzn,1,1.149533,0.869919,2.775701,96,3.242991,1.345794,107,8.613243,2.414634,-7.997885,0.307168,319.364466,13.616267,5.345018,10.292439,0.409664
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dfq_1_1.dzn,1,0.892857,1.12,2.107143,22,3.25,1.178571,28,11.057033,2.36,-4.843914,0.375567,59.880837,13.481261,5.232748,5.19574,0.399368
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_7.dzn,1,1.398588,0.715007,3.775206,1086,5.432326,0.426049,496,12.325024,2.699299,-3.754531,0.647737,287.510582,11.426646,3.809193,3.674076,3.067348
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dfq_1_2.dzn,1,0.892857,1.12,2.107143,22,3.25,1.178571,28,11.057033,2.36,-4.843914,0.375567,59.880837,13.481261,5.232748,5.19574,0.399368
benchmarks/filters/filter.mzn_AND_benchmarks/filters/ewf_2_2.dzn,1,1.151899,0.868132,2.772152,68,4.367089,1.291139,79,8.613243,2.406593,-6.865503,0.302792,259.483629,13.723916,5.396509,8.82971,0.490695
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_5.dzn,1,1.328594,0.752675,3.582938,486,5.012638,0.767773,215,10.023754,2.69679,-5.986822,0.680709,97.374648,10.117888,3.364871,2.716601,1.883312
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/hard_8.dzn,1,1.37577,0.726866,3.723477,783,5.327858,0.536619,358,11.273796,2.706468,-4.484486,0.659071,187.437825,10.780918,3.584634,3.214445,2.541197
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/3-8-20.dzn,1,0.370158,2.70155,2,0,2.682927,0.318508,697,8.647458,5.403101,-1.21954,0.173029,1643.009897,30.099025,8.047384,1.456021,0.406996
benchmarks/fast-food/fastfood.mzn_AND_benchmarks/fast-food/ff57.dzn,1,1.007849,0.992212,2.343799,49,12.690738,0.078493,637,9.831307,2.325545,-0.340571,0.021091,357.382494,22.434229,9.667087,1.666423,1.699046
benchmarks/fast-food/fastfood.mzn_AND_benchmarks/fast-food/ff76.dzn,1,1.01138,0.988748,2.341394,32,23.815078,0.046942,703,9.475733,2.315049,-0.112687,0.015856,254.232599,21.621222,9.354805,1.054107,1.332331
benchmarks/filters/filter.mzn_AND_benchmarks/filters/ewf_4_3.dzn,1,1.151899,0.868132,2.772152,68,4.367089,1.291139,79,8.613243,2.406593,-6.865503,0.302792,259.483629,13.723916,5.396509,8.829709,0.490695
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/3-8-16.dzn,1,0.380952,2.625,2,0,2.687371,0.3147,483,8.005625,5.25,-0.938657,0.183132,960.663697,26.879389,7.326969,1.453351,0.45298
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-9-20.dzn,1,0.370219,2.701107,2,0,2.68306,0.318306,732,8.647458,5.402214,-1.229806,0.167794,1643.009897,29.878704,8.00037,1.477208,0.43937
benchmarks/filters/filter.mzn_AND_benchmarks/filters/ar_1_2.dzn,1,1.031746,0.969231,2.492063,56,3.793651,1.333333,63,10.177269,2.415385,-7.062972,0.332314,159.682233,13.478502,5.223855,7.872602,0.33941
benchmarks/filters/filter.mzn_AND_benchmarks/filters/ar_1_3.dzn,1,1.031746,0.969231,2.492063,56,3.793651,1.333333,63,10.177269,2.415385,-7.062972,0.332314,159.682233,13.478502,5.223855,7.872602,0.33941
benchmarks/filters/filter.mzn_AND_benchmarks/filters/fir_2_2.dzn,1,0.98,1.020408,2.34,46,3.18,1.38,50,15.455854,2.387755,-7.161814,0.42112,149.702094,13.125245,5.203657,6.999051,0.394493
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dct_1_1.dzn,1,1.149533,0.869919,2.775701,96,3.242991,1.345794,107,8.613243,2.414634,-7.997885,0.307168,319.364466,13.616267,5.345018,10.292442,0.409664
benchmarks/depot-placement/depot_placement.mzn_AND_benchmarks/depot-placement/u159_6.dzn,1,1.12931,0.885496,3.100575,196,5.925287,0.571839,52,14.743645,2.745547,-3.694741,0.662734,107.614533,7.009359,2.836273,6.695401,0.455067
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dct_2_2.dzn,1,1.149533,0.869919,2.775701,96,3.242991,1.345794,107,8.613243,2.414634,-7.997885,0.307168,319.364466,13.616267,5.345018,10.292441,0.409664
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-10-16.dzn,1,0.379121,2.637681,2,0,2.686813,0.315018,546,8.005625,5.275362,-0.996371,0.160869,960.663697,26.953756,7.345696,1.448451,0.45374
benchmarks/filters/filter.mzn_AND_benchmarks/filters/fir_2_3.dzn,1,0.98,1.020408,2.34,46,3.18,1.38,50,15.455854,2.387755,-7.161814,0.42112,149.702094,13.125245,5.203657,6.99905,0.394493
benchmarks/evilshop/evilshop.mzn_AND_benchmarks/evilshop/js-ges1-5.dzn,1,1.322981,0.755869,2.931677,150,13.397516,0.937888,161,17.887631,2.215962,-5.33129,0.132634,227.324741,33.547847,15.145716,1.206794,0.678405
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-10-20.dzn,1,0.369737,2.704626,2,0,2.682895,0.318421,760,8.647458,5.409253,-1.251123,0.160556,1643.009897,29.890279,8.002213,1.480442,0.4464
benchmarks/filters/filter.mzn_AND_benchmarks/filters/ar_2_3.dzn,1,1.031746,0.969231,2.492063,56,3.793651,1.333333,63,10.177269,2.415385,-7.062972,0.332314,159.682233,13.478502,5.223855,7.872601,0.33941
benchmarks/evilshop/evilshop.mzn_AND_benchmarks/evilshop/js-setg2-10.dzn,1,1.245614,0.802817,2.818713,150,12.807018,0.883041,171,17.916766,2.262911,-4.713451,0.141145,439.348867,34.354385,15.150665,1.133283,0.448086
benchmarks/jobshop2/jobshop.mzn_AND_benchmarks/jobshop2/la04.dzn,1,0.918033,1.089286,2.639344,110,7.032787,1.803279,61,10.966505,2.875,-11.204759,0,120.63156,31.528703,10.966505,0,0.035533
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dct_4_4.dzn,1,1.149533,0.869919,2.775701,96,3.242991,1.345794,107,8.613243,2.414634,-7.997885,0.307168,319.364466,13.616267,5.345018,10.292438,0.409664
benchmarks/jobshop2/jobshop.mzn_AND_benchmarks/jobshop2/mt10.dzn,1,1,1,2.801802,210,12.702703,1.891892,111,10.966505,2.801802,-13.842493,0,120.63156,30.725975,10.966505,0,0.02741
benchmarks/grid-colouring/GridColoring.mzn_AND_benchmarks/grid-colouring/10_10.dzn,1,3.021978,0.330909,10.989011,0,91.875125,0,101,3.321928,3.636364,0.479925,0.504888,7.643856,5.171523,1.537306,0.858352,0.109369
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_abz5.dzn,1,1.448551,0.690345,3.796204,200,2.899101,0.1998,101,12.924441,2.62069,-1.000466,0.589948,26.848883,19.06703,6.756044,2.977708,1.38852
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dct_3_3.dzn,1,1.149533,0.869919,2.775701,96,3.242991,1.345794,107,8.613243,2.414634,-7.997885,0.307168,319.364466,13.616267,5.345018,10.29244,0.409664
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la01.dzn,1,1.447106,0.691034,3.792415,100,2.898204,0.199601,51,11.476746,2.62069,-0.765233,0.57796,23.953492,17.068259,6.056182,2.950701,1.384159
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-8-20.dzn,1,0.37058,2.698473,2,0,2.683168,0.318246,707,8.647458,5.396947,-1.211451,0.174271,1643.009897,29.914906,8.008995,1.468521,0.424849
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la03.dzn,1,1.447106,0.691034,3.792415,100,2.898204,0.199601,51,11.219169,2.62069,-0.765233,0.575555,23.438337,16.712945,5.931817,2.946754,1.384159
benchmarks/filters/filter.mzn_AND_benchmarks/filters/ewf_1_1.dzn,1,1.151899,0.868132,2.772152,68,4.367089,1.291139,79,8.613243,2.406593,-6.865503,0.302792,259.483629,13.723916,5.396509,8.829711,0.490695
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la04.dzn,1,1.447106,0.691034,3.792415,100,2.898204,0.199601,51,11.292322,2.62069,-0.765233,0.576246,23.584643,16.813828,5.967124,2.947957,1.384159
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la05.dzn,1,1.447106,0.691034,3.792415,100,2.898204,0.199601,51,11.157347,2.62069,-0.765233,0.574926,23.314694,16.627202,5.901736,2.945884,1.384159
benchmarks/jobshop2/jobshop.mzn_AND_benchmarks/jobshop2/abz6.dzn,1,1,1,2.801802,210,12.810811,1.891892,111,10.966505,2.801802,-13.842493,0,120.63156,30.725975,10.966505,0,0.02741
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_ft20.dzn,1,1.474263,0.678305,3.898051,200,2.949525,0.09995,101,12.319108,2.644068,-0.43547,0.588827,25.638215,17.99124,6.243495,4.303983,2.098077
benchmarks/filters/filter.mzn_AND_benchmarks/filters/fir16_1_1.dzn,1,0.985714,1.014493,2.385714,66,3.385714,1.414286,70,15.455854,2.42029,-8.524618,0.399817,169.662373,13.178578,5.141748,8.305037,0.242837
benchmarks/filters/filter.mzn_AND_benchmarks/filters/fir16_1_2.dzn,1,0.985714,1.014493,2.385714,66,3.385714,1.414286,70,15.455854,2.42029,-8.524618,0.399817,169.662373,13.178578,5.141748,8.305037,0.242837
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la08.dzn,1,1.465364,0.682424,3.863233,150,2.932504,0.133215,76,11.901621,2.636364,-0.551572,0.584342,24.803242,17.500881,6.119793,3.688583,1.776648
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la10.dzn,1,1.465364,0.682424,3.863233,150,2.932504,0.133215,76,11.973339,2.636364,-0.551572,0.584951,24.946677,17.598476,6.153378,3.690029,1.776648
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/3-7-20.dzn,1,0.37037,2.7,2,0,2.682963,0.318519,675,8.647458,5.4,-1.204723,0.178358,1643.009897,30.189456,8.067703,1.442698,0.385083
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_abz6.dzn,1,1.448551,0.690345,3.796204,200,2.899101,0.1998,101,12.537946,2.62069,-1.000466,0.587023,26.075893,18.533772,6.56938,2.975433,1.38852
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/4-9-16.dzn,1,0.380309,2.629442,2,0,2.687259,0.314672,518,8.005625,5.258883,-0.961401,0.171152,960.663697,26.788771,7.309835,1.463347,0.471106
benchmarks/ghoulomb/ghoulomb.mzn_AND_benchmarks/ghoulomb/3-10-20.dzn,1,0.369333,2.707581,2,0,2.682667,0.318667,750,8.647458,5.415162,-1.258866,0.159247,1643.009897,30.061414,8.037871,1.468878,0.430474
benchmarks/filters/filter.mzn_AND_benchmarks/filters/dct_2_3.dzn,1,1.149533,0.869919,2.775701,96,3.242991,1.345794,107,8.613243,2.414634,-7.997885,0.307168,319.364466,13.616267,5.345018,10.29244,0.409664
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la02.dzn,1,1.447106,0.691034,3.792415,100,2.898204,0.199601,51,11.368506,2.62069,-0.765233,0.576955,23.737013,16.918867,6.00388,2.949158,1.384159
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la18.dzn,1,1.448551,0.690345,3.796204,200,2.899101,0.1998,101,12.340685,2.62069,-1.000466,0.585469,25.681369,18.261653,6.474133,2.973995,1.38852
benchmarks/jobshop2/jobshop.mzn_AND_benchmarks/jobshop2/la03.dzn,1,0.918033,1.089286,2.639344,110,6.770492,1.803279,61,10.966505,2.875,-11.204759,0,120.63156,31.528703,10.966505,0,0.035533
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la14.dzn,1,1.474263,0.678305,3.898051,200,2.949525,0.09995,101,12.384514,2.644068,-0.43547,0.589363,25.769028,18.079851,6.273759,4.305477,2.098077
benchmarks/filters/filter.mzn_AND_benchmarks/filters/fir16_1_3.dzn,1,0.985714,1.014493,2.385714,66,3.385714,1.414286,70,15.455854,2.42029,-8.524618,0.399817,169.662373,13.178578,5.141748,8.305037,0.242837
benchmarks/grid-colouring/GridColoring.mzn_AND_benchmarks/grid-colouring/12_13.dzn,1,3.638134,0.274866,13.473091,0,138.828806,0,157,3.584963,3.703297,1.326589,0.542318,8.169925,5.123606,1.492374,0.969873,0.11202
benchmarks/cyclic-rcpsp/rcmsp.mzn_AND_benchmarks/cyclic-rcpsp/medium_1.dzn,1,1.312639,0.761824,3.521064,394,4.866962,0.873614,171,9.461479,2.682432,-6.6301,0.687045,71.39409,9.692482,3.239995,2.579298,1.655629
benchmarks/jobshop2/jobshop.mzn_AND_benchmarks/jobshop2/la02.dzn,1,0.918033,1.089286,2.639344,110,7.196721,1.803279,61,10.966505,2.875,-11.204759,0,120.63156,31.528703,10.966505,0,0.035533
benchmarks/depot-placement/depot_placement.mzn_AND_benchmarks/depot-placement/ulysses16_6.dzn,1,1.12931,0.885496,3.100575,196,5.925287,0.571839,52,14.743645,2.745547,-3.694741,0.662734,107.614533,7.009359,2.836273,6.695401,0.455067
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la23.dzn,1,1.466015,0.682121,3.864949,300,2.932919,0.133274,151,12.98121,2.636364,-0.706646,0.593145,26.962421,18.973837,6.627268,3.715619,1.780236
