@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC

@DATA
real/test01-04/test02/test02-0250-4.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/test01-04/test02/test02-0250-1.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/test01-04/test02/test02-0250-2.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/test01-04/test02/test02-0250-0.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/test01-04/test02/test02-0250-3.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/test01-04/test02/test02-0250-10.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/test01-04/test02/test02-0250-6.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/test01-04/test02/test02-0250-8.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/test01-04/test02/test02-0250-7.xml,1,67.948822,42.1974,16.130096,18.708287,15.989151,7.965784
real/medium/patat-02-medium-2.xml,1,30,30,4.940901,6.708204,18.086686,9.599913
real/medium/patat-02-medium-4.xml,1,30,30,4.93837,6.708204,18.086504,9.594325
real/medium/patat-02-medium-3.xml,1,30,30,4.940901,6.708204,18.064685,9.60548
real/medium/patat-02-medium-1.xml,1,30,30,4.973429,6.708204,18.091368,9.60548
real/medium/patat-02-medium-5.xml,1,30,30,4.886077,6.708204,17.573936,9.475733
real/fapp36-40/fapp39/fapp39-2750-8.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-1.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-9.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-10.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-7.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-2.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-0.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-6.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-3.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-5.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp39/fapp39-2750-4.xml,1,67.747689,41.934439,22.106198,22.405357,20.357974,11.425216
real/fapp36-40/fapp38/fapp38-2500-3.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-8.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-7.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-9.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-0.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-1.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-6.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-2.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-10.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-4.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp38/fapp38-2500-5.xml,1,68.545033,43.642246,24.170296,26.41969,20.478039,11.287712
real/fapp36-40/fapp36/fapp36-2000-9.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-2.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-5.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-3.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-1.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-10.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-0.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-4.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-6.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-7.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp36/fapp36-2000-8.xml,1,67.891398,42.198387,19.377551,21.307276,19.518413,10.965784
real/fapp36-40/fapp37/fapp37-2250-3.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-8.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-2.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-0.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-6.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-7.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-4.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-1.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-9.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-5.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp37/fapp37-2250-10.xml,1,68.40371,43.385091,26.091574,31.591138,20.546733,11.135709
real/fapp36-40/fapp40/fapp40-3000-10.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-2.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-3.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-1.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-4.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-7.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-8.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-6.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-9.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-0.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp36-40/fapp40/fapp40-3000-5.xml,1,68.401808,43.296295,24.988197,26.41969,20.837097,11.550747
real/fapp31-35/fapp32/fapp32-0550-1.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-6.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-2.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-5.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-9.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-4.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-10.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-8.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-0.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-7.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp32/fapp32-0550-3.xml,1,68.303562,43.232216,28.554127,31.591138,18.774543,9.103288
real/fapp31-35/fapp35/fapp35-1500-9.xml,1,68.297005,43.068836,23.733338,26.41969,24.48308,10.553629
real/fapp31-35/fapp35/fapp35-1500-8.xml,1,68.297005,43.068836,23.733338,26.41969,24.483079,10.553629
real/fapp31-35/fapp35/fapp35-1500-3.xml,1,68.297005,43.068836,23.733338,26.41969,24.483078,10.553629
real/fapp31-35/fapp35/fapp35-1500-7.xml,1,68.297005,43.068836,23.733338,26.41969,24.483078,10.553629
real/fapp31-35/fapp35/fapp35-1500-1.xml,1,68.297005,43.068836,23.733338,26.41969,24.483078,10.553629
real/fapp31-35/fapp35/fapp35-1500-4.xml,1,68.297005,43.068836,23.733338,26.41969,24.483078,10.553629
real/fapp31-35/fapp35/fapp35-1500-10.xml,1,68.297005,43.068836,23.733338,26.41969,24.483081,10.553629
real/fapp31-35/fapp35/fapp35-1500-6.xml,1,68.297005,43.068836,23.733338,26.41969,24.483078,10.553629
real/fapp31-35/fapp35/fapp35-1500-5.xml,1,68.297005,43.068836,23.733338,26.41969,24.483078,10.553629
real/fapp31-35/fapp35/fapp35-1500-2.xml,1,68.297005,43.068836,23.733338,26.41969,24.483078,10.553629
real/fapp31-35/fapp35/fapp35-1500-0.xml,1,68.297005,43.068836,23.733338,26.41969,24.483077,10.553629
real/fapp31-35/fapp31/fapp31-0400-3.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-8.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-1.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-2.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-4.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-10.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-7.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-0.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-5.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-9.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp31/fapp31-0400-6.xml,1,67.602398,41.728272,26.15043,26.457513,18.061382,8.643856
real/fapp31-35/fapp34/fapp34-0750-4.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-6.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-5.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-2.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-7.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-0.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-3.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-1.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-9.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-8.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp34/fapp34-0750-10.xml,1,68.1734,42.616044,20.971123,31.591138,18.428442,9.567956
real/fapp31-35/fapp33/fapp33-0650-10.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-9.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-7.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-1.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-5.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-4.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-3.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-8.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-6.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-2.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp31-35/fapp33/fapp33-0650-0.xml,1,68.211654,42.868494,18.965069,22.315914,17.834841,9.344296
real/fapp21-25/fapp21/fapp21-0500-0.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-4.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-9.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-7.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-5.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-3.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-6.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-8.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-2.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-10.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp21/fapp21-0500-1.xml,1,67.254558,40.676718,15.072757,15.556349,16.793527,8.965784
real/fapp21-25/fapp23/fapp23-1800-2.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-8.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-3.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-6.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-1.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-10.xml,1,68.726431,43.924987,15.911823,17.378147,18.797836,10.813781
real/fapp21-25/fapp23/fapp23-1800-4.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-9.xml,1,68.726431,43.924987,15.911823,17.378147,18.797836,10.813781
real/fapp21-25/fapp23/fapp23-1800-5.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-0.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp23/fapp23-1800-7.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp22/fapp22-1750-7.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-2.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-9.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-1.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-4.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-8.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-6.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-0.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-5.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-10.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp22/fapp22-1750-3.xml,1,68.430216,43.359543,21.55441,28.319605,19.632961,10.773139
real/fapp21-25/fapp24/fapp24-2000-7.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-10.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-3.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-9.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-2.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-6.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-0.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-5.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-8.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-4.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp24/fapp24-2000-1.xml,1,68.146002,42.809405,16.843337,17.378147,19.113996,10.965784
real/fapp21-25/fapp25/fapp25-2230-4.xml,1,61.245058,40.14285,16.540262,17.378147,19.218648,11.122828
real/fapp21-25/fapp25/fapp25-2230-7.xml,1,61.245058,40.14285,16.540262,17.378147,19.218648,11.122828
real/fapp21-25/fapp25/fapp25-2230-6.xml,1,61.245058,40.14285,16.540262,17.378147,19.218648,11.122828
real/fapp21-25/fapp25/fapp25-2230-3.xml,1,61.245058,40.14285,16.540262,17.378147,19.218648,11.122828
real/fapp21-25/fapp25/fapp25-2230-2.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp25/fapp25-2230-1.xml,1,?,?,?,?,?,?
real/fapp21-25/fapp25/fapp25-2230-8.xml,1,61.245058,40.14285,16.540262,17.378147,19.218648,11.122828
real/fapp21-25/fapp25/fapp25-2230-10.xml,1,61.245058,40.14285,16.540262,17.378147,19.218648,11.122828
real/fapp21-25/fapp25/fapp25-2230-5.xml,1,61.245058,40.14285,16.540262,17.378147,19.218648,11.122828
real/fapp21-25/fapp25/fapp25-2230-9.xml,1,61.245058,40.14285,16.540262,17.378147,19.218648,11.122828
real/fapp21-25/fapp25/fapp25-2230-0.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph12-w0.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph13-w0.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph14-f28.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph14-f27.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph9-f9.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph8-f11.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph2-f25.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph2-f24.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph8-f10.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph12-w1.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph13-w1.xml,1,?,?,?,?,?,?
real/rlfapGraphsMod/graph9-f10.xml,1,?,?,?,?,?,?
real/fapp01-05/fapp02/fapp02-0250-2.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-10.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-5.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-4.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-9.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-7.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-3.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-8.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-1.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-6.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp02/fapp02-0250-0.xml,1,68.1473,42.628478,12.102562,14.491377,15.160265,7.965784
real/fapp01-05/fapp05/fapp05-0350-8.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-6.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-3.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-7.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-0.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-1.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-9.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-10.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-4.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-2.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp05/fapp05-0350-5.xml,1,68.192926,42.938907,15.053334,16.431677,16.275233,8.451211
real/fapp01-05/fapp03/fapp03-0300-10.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-6.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-5.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-9.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-2.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-4.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-1.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-7.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-8.xml,1,68.279644,43.04318,13.358643,15.811388,15.708222,8.228819
real/fapp01-05/fapp03/fapp03-0300-3.xml,1,?,?,?,?,?,?
real/fapp01-05/fapp03/fapp03-0300-0.xml,1,?,?,?,?,?,?
real/fapp01-05/fapp01/fapp01-0200-1.xml,1,67.851924,42.450073,11.610986,13.784049,14.718693,7.643856
real/fapp01-05/fapp01/fapp01-0200-10.xml,1,?,?,?,?,?,?
real/fapp01-05/fapp01/fapp01-0200-7.xml,1,67.851924,42.450073,11.610986,13.784049,14.718693,7.643856
real/fapp01-05/fapp01/fapp01-0200-6.xml,1,67.851924,42.450073,11.610986,13.784049,14.718693,7.643856
real/fapp01-05/fapp01/fapp01-0200-0.xml,1,67.851924,42.450073,11.610986,13.784049,14.718693,7.643856
real/fapp01-05/fapp01/fapp01-0200-2.xml,1,67.851924,42.450073,11.610986,13.784049,14.718693,7.643856
real/fapp01-05/fapp01/fapp01-0200-8.xml,1,?,?,?,?,?,?
real/fapp01-05/fapp01/fapp01-0200-4.xml,1,67.851924,42.450073,11.610986,13.784049,14.718693,7.643856
real/fapp01-05/fapp01/fapp01-0200-3.xml,1,67.851924,42.450073,11.610986,13.784049,14.718693,7.643856
real/fapp01-05/fapp01/fapp01-0200-5.xml,1,67.851924,42.450073,11.610986,13.784049,14.718693,7.643856
real/fapp01-05/fapp01/fapp01-0200-9.xml,1,?,?,?,?,?,?
real/fapp01-05/fapp04/fapp04-0300-4.xml,1,68.157738,42.616071,14.348287,16.431677,15.914432,8.228819
real/fapp01-05/fapp04/fapp04-0300-3.xml,1,68.157738,42.616071,14.348287,16.431677,15.914432,8.228819
real/fapp01-05/fapp04/fapp04-0300-2.xml,1,68.157738,42.616071,14.348287,16.431677,15.914432,8.228819
real/fapp01-05/fapp04/fapp04-0300-1.xml,1,68.157738,42.616071,14.348287,16.431677,15.914432,8.228819
real/fapp01-05/fapp04/fapp04-0300-5.xml,1,68.157738,42.616071,14.348287,16.431677,15.914432,8.228819
real/fapp01-05/fapp04/fapp04-0300-6.xml,1,68.157738,42.616071,14.348287,16.431677,15.914432,8.228819
real/fapp01-05/fapp04/fapp04-0300-8.xml,1,68.157738,42.616071,14.348287,16.431677,15.914432,8.228819
real/fapp01-05/fapp04/fapp04-0300-0.xml,1,68.157738,42.616071,14.348287,16.431677,15.914432,8.228819
