@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_num_alldiff NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE csp_log_constants NUMERIC
@ATTRIBUTE csp_perten_binext NUMERIC
@ATTRIBUTE csp_log_extra_values NUMERIC
@ATTRIBUTE csp_perten_largeext NUMERIC
@ATTRIBUTE csp_perten_naryext NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE csp_percent_element NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_reducedVars NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_reducedClauses NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE direct_nvarsOrig NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE direct_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE direct_VCG-VAR-max NUMERIC
@ATTRIBUTE support_HORNY-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_vars-clauses-ratio NUMERIC
@ATTRIBUTE directorder_nvars NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE direct_VCG-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_nvars NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE support_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_nclausesOrig NUMERIC

@DATA
patt/bqwh-15-106_glb/bqwh-15-106-75_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.763158,0.507874,0.636364,0.938573,0.888427,0.768285,1.360544,0.144434,0.347001,0.762546,0.821909,0.79948,0.297102,1.475618,0.310003,0.609947,0.504856,0.402865,0.14052,0.394535,0.030612,0.179927,0.923943,0.01224,0.205312,0.248924,0.011869,0.891132,0.268779,0.015,1.523014,0.011915,0.009255,0.009255,0.365188,0.204715,0.359211,0.009963,0.30636,0.421492,0.020808,694,0.008568,0.149982,0,1.362362,0.261764,0.008922,0.008922,0.636364,0.154201,0.008922,0.008922,0.703704,400,0.004476,0.004476,400,2.213885,0.005508,0.266153,0.000615,2201,0.014623,0.821758,0.006826,0.268075,1634,0.786632,0.005187,0.006146,0.004302,2.188157,0.012907,0.001024,0,0.155106,0.180086,294,0.005,3.213589,2.186064,0,0.00524,0.030717,0.006803,0.209583,293,0.198245,0.001224,0.004476,2032
patt/bqwh-15-106_glb/bqwh-15-106-61_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.784584,0.489348,0.75,0.869017,0.902265,0.79436,1.447368,0.16749,0.408121,0.784584,0.849277,0.664807,0.348442,1.367694,0.285634,0.586706,0.492512,0.449902,0.162173,0.422341,0.037594,0.18307,0.849602,0.013076,0.19974,0.284732,0.012605,0.914338,0.261687,0.016043,1.422575,0.01254,0.0094,0.0094,0.421053,0.19974,0.348082,0.010008,0.356337,0.487937,0.0234,651,0.0117,0.170453,0.007482,1.294123,0.348912,0.009505,0.009505,0.75,0.190813,0.009529,0.009529,0.75,378,0.004554,0.004554,378,2.449401,0.006882,0.239847,0.001376,2046,0.01594,0.85282,0.007519,0.232765,1453,0.611663,0.005899,0.006878,0.004814,2.484428,0.014443,0.001068,0,0.191313,0.182944,266,0.005348,3.459223,2.362588,0,0.005973,0.037594,0.007519,0.1874,266,0.221435,0.000688,0.005856,1868
patt/bqwh-15-106_glb/bqwh-15-106-89_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.749823,0.529975,0.692308,0.978248,0.868237,0.771631,1.464151,0.148023,0.427356,0.749114,0.815025,0.8822,0.28385,1.454244,0.324012,0.59568,0.521469,0.47381,0.142711,0.438598,0.041509,0.18781,0.921598,0.019135,0.22619,0.312057,0.013174,0.882044,0.311741,0.016173,1.524123,0.012937,0.009522,0.009522,0.424812,0.22449,0.340853,0.010215,0.296365,0.508316,0.024805,653,0.010631,0.151664,0.035374,1.597843,0.285631,0.009785,0.009785,0.692308,0.202259,0.010024,0.010024,0.777778,379,0.003401,0.005102,379,2.20906,0.006378,0.295214,0.001418,2014,0.014286,0.831915,0.007519,0.248136,1411,0.762101,0.005654,0.006383,0.005674,2.211444,0.014894,0.00121,0,0.16274,0.188652,265,0.005391,3.254529,2.185876,0,0.005796,0.037594,0.007547,0.173196,266,0.236051,0.000709,0.005102,1850
patt/bqwh-15-106_glb/bqwh-15-106-24_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.76449,0.491306,0.692308,0.924609,0.843287,0.772561,1.363296,0.147336,0.401321,0.763756,0.835657,0.909124,0.291265,1.415066,0.314921,0.612428,0.495147,0.453707,0.142417,0.441715,0.037453,0.195891,0.907625,0.013206,0.251153,0.286134,0.012717,0.851064,0.356235,0.016575,1.512533,0.01269,0.009726,0.009726,0.378277,0.250089,0.337171,0.010513,0.300384,0.501639,0.02201,631,0.011005,0.136681,0.02022,1.568468,0.270177,0.009631,0.009631,0.692308,0.156323,0.009667,0.009667,0.666667,368,0.003902,0.005321,368,2.109012,0.006603,0.348423,0.002201,1910,0.014899,0.843727,0.007491,0.232472,1363,0.872876,0.005721,0.006603,0.004402,2.128326,0.013206,0.001382,0,0.156135,0.195891,267,0.005525,3.131923,2.086359,0,0.005781,0.037453,0.007491,0.180567,267,0.246881,0.001467,0.005676,1753
patt/bqwh-15-106_glb/bqwh-15-106-9_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.740492,0.477358,0.692308,0.965301,0.869838,0.759881,1.386617,0.148427,0.433259,0.740492,0.82774,0.821797,0.30137,1.308831,0.278198,0.580304,0.459281,0.477193,0.133866,0.449129,0.037175,0.200597,0.909422,0.016406,0.20807,0.294556,0.012475,0.874942,0.299248,0.013405,1.397733,0.012268,0.009227,0.009227,0.385185,0.20807,0.322312,0.010037,0.319628,0.453911,0.024609,642,0.011931,0.14163,0.001404,1.302772,0.286028,0.009413,0.009413,0.692308,0.17793,0.009642,0.009642,0.666667,374,0.005614,0.005614,374,2.094516,0.007457,0.299833,0.001491,1922,0.014035,0.841163,0.007407,0.205449,1341,0.752803,0.005506,0.006711,0.00522,2.127446,0.013423,0.001116,0,0.152733,0.201342,269,0.005362,3.129519,2.042028,0,0.005629,0.037037,0.007435,0.172905,270,0.240584,0.001491,0.005965,1736
patt/bqwh-15-106_glb/bqwh-15-106-63_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.745827,0.534832,0.666667,1.002407,0.841658,0.739955,1.492,0.16029,0.446889,0.74431,0.825493,0.979236,0.265097,1.451115,0.317761,0.590428,0.512907,0.513201,0.151298,0.465679,0.04,0.189681,1.001488,0.018209,0.237251,0.324488,0.014076,0.830774,0.357282,0.016997,1.55408,0.013531,0.009825,0.009825,0.456,0.235081,0.333221,0.010497,0.276034,0.508611,0.02352,623,0.01214,0.159501,0.04123,1.593012,0.316684,0.01062,0.01062,0.636364,0.201204,0.010683,0.010683,0.69697,364,0.004702,0.005425,364,2.285739,0.00607,0.369254,0.001516,1907,0.016275,0.823351,0.008,0.249107,1318,1.036156,0.005954,0.006823,0.005307,2.298565,0.018196,0.001332,0,0.200496,0.189538,250,0.005666,3.37951,2.407654,0,0.005908,0.04,0.008,0.202697,250,0.252821,0.001517,0.005787,1747
patt/bqwh-15-106_glb/bqwh-15-106-84_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.772134,0.55403,0.636364,0.935773,0.882858,0.775762,1.509434,0.149466,0.493469,0.771408,0.839623,0.764205,0.307911,1.481599,0.320925,0.590061,0.549775,0.494536,0.142586,0.451721,0.045283,0.192308,0.924393,0.019594,0.224727,0.371553,0.013331,0.885115,0.295735,0.016086,1.571802,0.013205,0.009475,0.009475,0.45283,0.223019,0.332472,0.010207,0.314527,0.512967,0.023948,665,0.013062,0.148069,0.062158,1.53211,0.278811,0.009853,0.009853,0.636364,0.208547,0.009889,0.009889,0.684211,385,0.00444,0.00444,385,2.15144,0.006531,0.293,0.001451,2058,0.01571,0.8418,0.007547,0.271153,1378,0.761865,0.005822,0.006531,0.00508,2.16541,0.019594,0.001196,0,0.20717,0.192308,265,0.005362,3.212148,2.362127,0,0.005849,0.045283,0.007547,0.203746,265,0.269849,0.001451,0.006148,1890
patt/bqwh-15-106_glb/bqwh-15-106-25_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.768137,0.501412,0.666667,0.920742,0.873708,0.766049,1.396296,0.156242,0.401849,0.768137,0.85064,0.768929,0.293335,1.478183,0.322449,0.597988,0.488977,0.48594,0.148915,0.44598,0.033333,0.192034,0.917354,0.013514,0.234225,0.288873,0.012818,0.870328,0.311328,0.016173,1.564199,0.012638,0.00952,0.00952,0.392593,0.233196,0.335704,0.010314,0.307927,0.495607,0.021337,647,0.009957,0.148333,0.01749,1.604726,0.269602,0.009494,0.009494,0.666667,0.155787,0.009573,0.009573,0.8,376,0.004801,0.006173,376,2.164317,0.007112,0.313292,0.001427,1971,0.014403,0.855207,0.007407,0.240697,1406,0.776094,0.00569,0.007133,0.005706,2.173666,0.013552,0.001257,0,0.158105,0.192582,270,0.005391,3.189189,2.14568,0,0.005674,0.033333,0.007407,0.168588,270,0.21088,0.001422,0.005144,1807
patt/bqwh-15-106_glb/bqwh-15-106-93_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.733676,0.474281,0.666667,0.984106,0.870172,0.739545,1.449057,0.144171,0.444607,0.734409,0.829054,0.826252,0.280017,1.370857,0.290051,0.583721,0.475111,0.481083,0.135137,0.435348,0.041509,0.194424,0.968453,0.016141,0.204443,0.311812,0.012802,0.869105,0.296449,0.016173,1.430124,0.012669,0.009341,0.009341,0.422642,0.209302,0.331117,0.010153,0.291753,0.506728,0.022744,649,0.009538,0.137963,0.02152,1.329959,0.278865,0.009781,0.009781,0.666667,0.169195,0.009828,0.009828,0.675676,377,0.005554,0.005554,377,2.16793,0.006603,0.299394,0.001467,1969,0.015967,0.831255,0.007547,0.233413,1363,0.825526,0.005545,0.00807,0.005869,2.146878,0.016141,0.001141,0,0.169219,0.194424,265,0.005391,3.154977,2.173769,0,0.005598,0.041509,0.007547,0.179026,265,0.204115,0.001467,0.005207,1788
patt/bqwh-15-106_glb/bqwh-15-106-42_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.75854,0.456489,0.714286,0.912228,0.853309,0.779332,1.363281,0.150768,0.415373,0.757764,0.833851,0.860265,0.312505,1.380005,0.303041,0.599591,0.458479,0.475251,0.143841,0.453748,0.035156,0.198758,0.866707,0.014752,0.244511,0.289821,0.012635,0.868864,0.339053,0.017143,1.481082,0.012559,0.009841,0.009841,0.386719,0.243766,0.335292,0.01054,0.33346,0.501847,0.01941,605,0.01087,0.146177,0.017864,1.57421,0.311907,0.009858,0.009858,0.714286,0.182976,0.00996,0.00996,0.777778,355,0.004466,0.005582,355,2.156141,0.006211,0.322472,0.001554,1823,0.015259,0.8446,0.007813,0.240204,1288,0.786427,0.00592,0.006216,0.004662,2.238134,0.014763,0.001393,0,0.18346,0.198912,256,0.005714,3.204503,2.248321,0,0.006082,0.035156,0.007813,0.197651,256,0.210249,0.000776,0.006327,1660
patt/bqwh-15-106_glb/bqwh-15-106-96_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.752232,0.487072,0.666667,0.953525,0.859301,0.760417,1.452471,0.143375,0.464286,0.752232,0.830357,0.860295,0.288587,1.416673,0.305163,0.589479,0.493751,0.472917,0.137534,0.451059,0.038023,0.195685,0.93741,0.016369,0.225694,0.337798,0.012991,0.86267,0.32895,0.016349,1.542056,0.013076,0.009566,0.009566,0.425856,0.225,0.330441,0.010337,0.295877,0.474722,0.023065,645,0.011161,0.144972,0.027083,1.497075,0.265333,0.009842,0.009842,0.666667,0.172088,0.009876,0.009876,0.684211,375,0.002778,0.003819,375,2.119985,0.00744,0.327525,0.001488,1968,0.015625,0.834821,0.007605,0.242186,1344,0.840903,0.00572,0.00744,0.004464,2.105814,0.016369,0.001226,0,0.170658,0.195685,263,0.00545,3.109408,2.177088,0,0.005783,0.038023,0.007605,0.184552,263,0.223899,0.001488,0.005208,1798
patt/bqwh-15-106_glb/bqwh-15-106-22_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.760067,0.442709,0.714286,0.898743,0.846976,0.766136,1.475207,0.155373,0.489094,0.759228,0.837248,0.859463,0.298434,1.356615,0.299914,0.580883,0.447495,0.518082,0.151397,0.485964,0.033058,0.20302,0.889036,0.01594,0.250393,0.34451,0.013353,0.854017,0.353299,0.017493,1.483282,0.013405,0.009792,0.009792,0.454545,0.247248,0.309332,0.010488,0.300974,0.520524,0.020973,599,0.013423,0.150805,0.037736,1.575234,0.321226,0.010467,0.010467,0.714286,0.176169,0.010473,0.010473,0.666667,352,0.003145,0.004717,352,2.222908,0.006711,0.344822,0.000838,1775,0.016903,0.839899,0.008264,0.271917,1192,0.841761,0.006278,0.006706,0.005868,2.263402,0.015926,0.001442,0,0.177462,0.20285,242,0.005831,3.169381,2.202922,0,0.006311,0.033058,0.008264,0.224635,242,0.182956,0.000839,0.006682,1604
patt/bqwh-15-106_glb/bqwh-15-106-62_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.726415,0.443825,0.692308,0.979416,0.837251,0.729907,1.662162,0.161306,0.628302,0.723585,0.814151,0.946112,0.255546,1.370447,0.308178,0.571683,0.444786,0.595875,0.164555,0.512737,0.040541,0.209434,0.969157,0.017925,0.263712,0.459813,0.014618,0.826012,0.362654,0.018692,1.506776,0.014442,0.010193,0.010193,0.556054,0.257569,0.29843,0.010895,0.269869,0.502528,0.022642,591,0.013208,0.152596,0.124177,1.640885,0.273726,0.011596,0.011596,1,0.171266,0.011729,0.011729,1,347,0.004388,0.004827,347,2.07873,0.007547,0.379502,0.001869,1726,0.016674,0.820561,0.008969,0.268934,1060,0.966546,0.006519,0.007477,0.006542,2.001627,0.017757,0.001605,0,0.169798,0.208411,222,0.006231,3.102224,2.14201,0,0.006504,0.040359,0.009009,0.225692,223,0.183634,0.001887,0.006143,1562
patt/bqwh-15-106_glb/bqwh-15-106-65_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.761605,0.496966,0.714286,0.937781,0.857851,0.760441,1.572581,0.147414,0.559402,0.760031,0.826121,0.844047,0.281121,1.454598,0.323494,0.595036,0.487609,0.489282,0.145217,0.465491,0.040323,0.195122,0.934857,0.015736,0.254607,0.446809,0.0138,0.856841,0.336084,0.017391,1.569694,0.0136,0.01009,0.01009,0.495968,0.251974,0.330811,0.010788,0.287868,0.513686,0.021243,638,0.011015,0.152828,0.136141,1.654755,0.296717,0.010441,0.010441,0.714286,0.178466,0.010507,0.010507,0.818182,371,0.004513,0.005265,371,2.217074,0.007868,0.334697,0.000788,1982,0.017676,0.832151,0.008065,0.277993,1271,0.86058,0.006129,0.007092,0.005516,2.223994,0.01576,0.001461,0,0.177935,0.195429,248,0.005797,3.229088,2.255828,0,0.00612,0.040323,0.008065,0.22608,248,0.206499,0.001574,0.006017,1836
patt/bqwh-15-106_glb/bqwh-15-106-35_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.785026,0.612837,0.714286,0.928502,0.911026,0.788965,1.423333,0.157503,0.357345,0.784458,0.84118,0.659516,0.291565,1.492966,0.310477,0.61133,0.602537,0.376454,0.152954,0.380949,0.043333,0.170164,0.911951,0.014748,0.198061,0.271331,0.012774,0.910449,0.237877,0.01467,1.529815,0.012632,0.009202,0.009202,0.391304,0.197507,0.377311,0.009863,0.304693,0.408627,0.022689,727,0.009075,0.156636,0.0241,1.395864,0.285827,0.008839,0.008839,0.714286,0.18126,0.008866,0.008866,0.72973,416,0.004432,0.004986,416,2.374354,0.006807,0.238865,0.001706,2393,0.013019,0.841297,0.006689,0.220806,1763,0.671956,0.00523,0.006826,0.005688,2.3533,0.014221,0.000966,0,0.178272,0.17008,300,0.00489,3.480221,2.367319,0,0.005274,0.043478,0.006667,0.163831,299,0.270553,0.001702,0.004155,2235
patt/bqwh-15-106_glb/bqwh-15-106-82_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.787919,0.499092,0.714286,0.854657,0.881712,0.799736,1.386282,0.155379,0.369009,0.787262,0.819435,0.8012,0.324915,1.353727,0.298047,0.605631,0.515804,0.401139,0.154438,0.416941,0.036101,0.181878,0.832213,0.013132,0.221449,0.263505,0.012189,0.890765,0.298197,0.013158,1.440959,0.012457,0.009527,0.009527,0.382671,0.22398,0.365001,0.010175,0.327327,0.509906,0.020355,661,0.010506,0.157524,0.003164,1.543776,0.304941,0.009323,0.009323,0.714286,0.178392,0.009356,0.009356,0.692308,383,0.004745,0.005694,383,2.278059,0.005909,0.289085,0.001318,2085,0.01392,0.828722,0.00722,0.229818,1523,0.734273,0.005684,0.005929,0.004611,2.286869,0.013175,0.00119,0,0.179512,0.182477,277,0.005263,3.3239,2.326106,0,0.00577,0.036101,0.00722,0.175937,277,0.18857,0.001313,0.005062,1918
patt/bqwh-15-106_glb/bqwh-15-106-16_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.731211,0.546095,0.636364,1.033188,0.848248,0.743363,1.75,0.163255,0.632184,0.73298,0.818744,0.919091,0.245283,1.415022,0.31676,0.571036,0.564615,0.581087,0.161552,0.500513,0.049107,0.198055,1.016206,0.020336,0.250104,0.495575,0.015702,0.857418,0.351621,0.018293,1.537558,0.015755,0.010177,0.010177,0.602679,0.245956,0.312164,0.010857,0.250927,0.499883,0.029178,616,0.014147,0.163971,0.150145,1.641498,0.313408,0.012026,0.012026,0.636364,0.233033,0.012074,0.012074,1,359,0.003318,0.005392,359,2.230749,0.007073,0.341296,0.000885,1846,0.016591,0.825664,0.008929,0.281532,1131,0.876345,0.006564,0.00708,0.006195,2.211224,0.020354,0.0015,0,0.231465,0.19823,224,0.006098,3.312538,2.496045,0,0.006641,0.049107,0.008929,0.216058,224,0.289212,0.001768,0.005392,1690
patt/bqwh-15-106_glb/bqwh-15-106-44_glb.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.73262,0.457279,0.647059,0.976568,0.808324,0.757771,1.879397,0.14922,0.79893,0.737968,0.835294,1.005935,0.274847,1.357161,0.327907,0.576482,0.469702,0.595356,0.14609,0.544795,0.045226,0.212834,0.926244,0.020321,0.315711,0.640943,0.015887,0.842463,0.409914,0.017182,1.536468,0.015784,0.011158,0.011158,0.681592,0.306818,0.286382,0.011803,0.276389,0.477984,0.027807,573,0.013904,0.151882,0.242095,1.859864,0.286143,0.012723,0.012723,0.6,0.192017,0.013001,0.013001,0.6,338,0.004447,0.005435,338,2.004508,0.008556,0.36682,0.003215,1682,0.017787,0.847803,0.00995,0.280196,935,0.881891,0.007471,0.008574,0.008574,2.081903,0.019293,0.002109,0,0.194242,0.215434,199,0.006873,2.943088,2.182256,0,0.007465,0.044776,0.01005,0.227005,201,0.24036,0.002139,0.006917,1531
