@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC

@DATA
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_10.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_80_9.dzn,1,1.518709,0.658454,2.518475,1964.533236,1.658299
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_80_6.dzn,1,1.518709,0.658454,2.518397,1964.533236,1.658248
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_80_9.dzn,1,1.518709,0.658454,2.518475,1964.533236,1.658299
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_3.dzn,1,0.095264,10.497105,2.045266,45.357552,21.469369
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_10.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_1.dzn,1,1.514974,0.660077,2.514924,2449.60317,1.660044
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_3.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_10.dzn,1,0.095264,10.497105,2.045266,45.357552,21.469369
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_1.dzn,1,0.095264,10.497105,2.042943,45.357552,21.444986
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_5.dzn,1,1.514974,0.660077,2.514824,2449.60317,1.659978
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_4.dzn,1,1.514974,0.660077,2.514924,2449.60317,1.660044
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_80_5.dzn,1,1.518709,0.658454,2.518553,1964.533236,1.658351
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_20_8.dzn,1,0.181995,5.494649,2.077689,24.392317,11.416171
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,0.095264,10.497105,2.041782,45.357552,21.432795
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_6.dzn,1,0.095264,10.497105,2.044104,45.357552,21.457178
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_8.dzn,1,0.095264,10.497105,2.04062,45.357552,21.420603
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_8.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_7.dzn,1,1.514974,0.660077,2.514924,2449.60317,1.660044
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_9.dzn,1,0.094103,10.626658,2.042943,45.357552,21.709658
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_20_7.dzn,1,0.181995,5.494649,2.069033,24.392317,11.368609
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_10.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_1.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_5.dzn,1,0.095264,10.497105,2.041782,45.357552,21.432795
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_3.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_2.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_5.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_20_5.dzn,1,0.181995,5.494649,2.077689,24.392317,11.416171
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_7.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_2.dzn,1,0.095264,10.497105,2.045266,45.357552,21.469369
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_20_5.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_20_4.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_2.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_9.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_10.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_2.dzn,1,1.514974,0.660077,2.514674,2449.60317,1.659879
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_1.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_3.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_1.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_4.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_2.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_20_7.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_3.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_1.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_80_1.dzn,1,1.518709,0.658454,2.518475,1964.533236,1.658299
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_7.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_20_10.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_20_1.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_4.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_6.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_20_9.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_5.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_7.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_9.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_2.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_3.dzn,1,0.181995,5.494649,2.082017,24.392317,11.439952
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_4.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_5.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_10.dzn,1,1.514974,0.660077,2.514874,2449.60317,1.660011
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_8.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_6.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_7.dzn,1,0.095264,10.497105,2.04062,45.357552,21.420603
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_9.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_5.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_100_6.dzn,1,1.514974,0.660077,2.514824,2449.60317,1.659978
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_6.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_9.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_8.dzn,1,1.514974,0.660077,2.514874,2449.60317,1.660011
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_8.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_9.dzn,1,1.514974,0.660077,2.514824,2449.60317,1.659978
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_1.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_2.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_4.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_3.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_10.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_5.dzn,1,1.514974,0.660077,2.514924,2449.60317,1.660044
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_10.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_4.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_9.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_7.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_2.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_1.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_9.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_10.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_1.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_4.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_10.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_5.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_2.dzn,1,0.181995,5.494649,2.082017,24.392317,11.439952
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_5.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_10.dzn,1,1.514974,0.660077,2.514724,2449.60317,1.659912
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_2.dzn,1,1.514974,0.660077,2.514624,2449.60317,1.659846
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_3.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_10.dzn,1,0.095264,10.497105,2.045266,45.357552,21.469369
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_5.dzn,1,1.514974,0.660077,2.514824,2449.60317,1.659978
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_7.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_20_8.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_7.dzn,1,1.514974,0.660077,2.514724,2449.60317,1.659912
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_9.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/bacp/bacp-13.mzn_AND_NODATA,1,1.032126,0.968874,3.248343,56.629357,3.147233
benchmarks/bacp/bacp-12.mzn_AND_NODATA,1,1.037736,0.963636,3.259561,56.629357,3.141032
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_8.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_1.dzn,1,0.095264,10.497105,2.042943,45.357552,21.444986
benchmarks/bacp/bacp-16.mzn_AND_NODATA,1,1.031617,0.969352,3.247323,56.629357,3.1478
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_4.dzn,1,1.514974,0.660077,2.514874,2449.60317,1.660011
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_10.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_3.dzn,1,0.181995,5.494649,2.082017,24.392317,11.439952
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_3.dzn,1,0.095264,10.497105,2.044104,45.357552,21.457178
benchmarks/bacp/bacp-21.mzn_AND_NODATA,1,1.029067,0.971754,3.242223,56.629357,3.150644
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_4.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/bacp/bacp-20.mzn_AND_NODATA,1,1.030087,0.970792,3.244263,56.629357,3.149505
benchmarks/bacp/bacp-22.mzn_AND_NODATA,1,1.033146,0.967917,3.250382,56.629357,3.146101
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_7.dzn,1,0.095264,10.497105,2.044104,45.357552,21.457178
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_3.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_1.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/bacp/bacp-26.mzn_AND_NODATA,1,1.032126,0.968874,3.248343,56.629357,3.147233
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_7.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/bacp/bacp-25.mzn_AND_NODATA,1,1.036716,0.964584,3.257522,56.629357,3.142154
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_8.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/bacp/bacp-2.mzn_AND_NODATA,1,1.034676,0.966486,3.253442,56.629357,3.144406
benchmarks/bacp/bacp-23.mzn_AND_NODATA,1,1.031617,0.969352,3.247323,56.629357,3.1478
benchmarks/bacp/bacp-18.mzn_AND_NODATA,1,1.036206,0.965059,3.256502,56.629357,3.142717
benchmarks/bacp/bacp-4.mzn_AND_NODATA,1,1.040796,0.960804,3.265681,56.629357,3.137678
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_6.dzn,1,0.095264,10.497105,2.045266,45.357552,21.469369
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_6.dzn,1,1.514974,0.660077,2.514724,2449.60317,1.659912
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_9.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_7.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_10.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/bacp/bacp-19.mzn_AND_NODATA,1,1.031617,0.969352,3.247323,56.629357,3.1478
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_3.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_8.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_4.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_7.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_6.dzn,1,0.095264,10.497105,2.045266,45.357552,21.469369
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_6.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_7.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_8.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_8.dzn,1,1.514974,0.660077,2.514774,2449.60317,1.659945
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_8.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_9.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_20_9.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/bacp/bacp-17.mzn_AND_NODATA,1,1.035696,0.965534,3.255482,56.629357,3.143279
benchmarks/bacp/bacp-24.mzn_AND_NODATA,1,1.035186,0.96601,3.254462,56.629357,3.143842
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_10.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_100_4.dzn,1,1.514974,0.660077,2.514824,2449.60317,1.659978
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_20_1.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_100_1.dzn,1,1.514974,0.660077,2.514874,2449.60317,1.660011
benchmarks/bacp/bacp-14.mzn_AND_NODATA,1,1.033656,0.96744,3.251402,56.629357,3.145535
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_20_3.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_1.dzn,1,0.095264,10.497105,2.045266,45.357552,21.469369
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_20_5.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_20_6.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_2.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/bacp/bacp-28.mzn_AND_NODATA,1,1.027537,0.973201,3.239164,56.629357,3.152357
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_20_7.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_4.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_20_8.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_6.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_5.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_7.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_9.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_9/Class9_20_9.dzn,1,0.181995,5.494649,2.086345,24.392317,11.463734
benchmarks/2DBinPacking/2DPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_3.dzn,1,0.095264,10.497105,2.046427,45.357552,21.48156
benchmarks/bacp/bacp-15.mzn_AND_NODATA,1,1.030087,0.970792,3.244263,56.629357,3.149505
benchmarks/bacp/bacp-11.mzn_AND_NODATA,1,1.034166,0.966963,3.252422,56.629357,3.14497
benchmarks/bacp/bacp-1.mzn_AND_NODATA,1,1.033146,0.967917,3.250382,56.629357,3.146101
benchmarks/bacp/bacp-27.mzn_AND_NODATA,1,1.031617,0.969352,3.247323,56.629357,3.1478
benchmarks/bacp/bacp-5.mzn_AND_NODATA,1,1.033656,0.96744,3.251402,56.629357,3.145535
benchmarks/carpet-cutting/cc_base.mzn_AND_benchmarks/carpet-cutting/mzn_rnd_test.11.dzn,1,1.171429,0.853659,3.428571,277.834093,2.926829
