@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC

@DATA
bool/pseudoGLB/normalized-pigeon-cardinality-21-20.xml,1,-1,-1,1.414214,1.414214,10.344296,8.848623,5.357552,5.357552
bool/pseudoGLB/normalized-pigeon-cardinality-91-90.xml,1,-1,-1,1.414214,1.414214,14.595141,13.015415,7.499846,7.499846
bool/pseudoGLB/normalized-dlx1c-rwmem-ucl.xml,1,-1,-1,1.414214,1.414214,16.928206,13.143224,14.656369,13.230771
bool/pseudoGLB/normalized-t2001-13queen13-1110973670.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900584106.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-robin12.xml,1,-1,-1,1.414214,1.414214,14.714246,12.195987,9.228819,9.228819
bool/pseudoGLB/normalized-reduced-prob6.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111227861.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900550720.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-37s-smv.xml,1,-1,-1,1.414214,1.414214,14.049168,12.027215,11.575539,10.266787
bool/pseudoGLB/normalized-elf-rf6-ucl.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900546417.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1111218308.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-fpga14-14-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,11.23362,9.055282,7.894818,7.894818
bool/pseudoGLB/normalized-t3002-11tsp11-1900565527.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-fpga12-10-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,10.280771,8.375039,7.247928,7.247928
bool/pseudoGLB/normalized-cache-inv8-ucl.xml,1,-1,-1,-1,-1,-1,-1,-1,-1
bool/pseudoGLB/normalized-t2001-13queen13-1111213868.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-ooo-rf8-ucl.xml,1,-1,-1,1.414214,1.414214,16.410269,12.733227,14.245256,12.825953
bool/pseudoGLB/normalized-elf-rf8-ucl.xml,1,-1,-1,1.414214,1.414214,16.540522,12.559616,14.021414,12.651276
bool/pseudoGLB/normalized-dlx1c-rwmem1-ucl.xml,1,-1,-1,1.414214,1.414214,16.768662,12.88684,14.384716,12.993115
bool/pseudoGLB/normalized-t3002-11tsp11-1900552423.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-8.PB06.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111226368.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1111218757.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1111217374.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900547389.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-ooo-burch-dill-8-accl-ucl.xml,1,-1,-1,1.414214,1.414214,18.745037,14.378904,15.892614,14.479654
bool/pseudoGLB/normalized-blast-floppy1-8-ucl.xml,1,-1,-1,-1,-1,-1,-1,-1,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900547334.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-chnl50-55-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,14.02756,12.479275,7.714246,7.714246
bool/pseudoGLB/normalized-pigeon-cardinality-75-70.xml,1,-1,-1,1.414214,1.414214,13.955832,12.377211,7.179909,7.179909
bool/pseudoGLB/normalized-t2001-13queen13-1110974180.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900563801.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900575442.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-fpga15-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,11.171177,9.047124,7.882643,7.882643
bool/pseudoGLB/normalized-t2001-13queen13-1110972154.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900558106.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-blast-floppy1-6-ucl.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-71-70.xml,1,-1,-1,1.414214,1.414214,18.468855,12.27903,17.408902,17.408902
bool/pseudoGLB/normalized-fpga20-19-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,12.448116,9.97728,8.774787,8.774787
bool/pseudoGLB/normalized-t3002-11tsp11-1900567985.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900564824.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1110974553.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1111219399.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-cardinality-81-80.xml,1,-1,-1,1.414214,1.414214,14.258566,12.67948,7.330917,7.330917
bool/pseudoGLB/normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml,1,-1,-1,1.414214,1.414214,19.031588,14.464992,16.000352,14.578432
bool/pseudoGLB/normalized-t2001-13queen13-1110968898.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-reduced-prob7.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t3002-11tsp11-1900557568.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1111222248.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900573137.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900552288.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t3002-11tsp11-1900583053.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1111216411.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1111227012.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-chnl15-20-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,10.861087,9.388017,6.129283,6.129283
bool/pseudoGLB/normalized-t3002-11tsp11-1900557957.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-cache-inv14-ucl.xml,1,-1,-1,1.414214,1.414214,19.176103,15.934797,17.512293,15.95067
bool/pseudoGLB/normalized-ppp:1-3-13-19.xml,1,-1,-1,1.414214,1.414214,16.600813,12.169925,14.889314,14.881018
bool/pseudoGLB/normalized-ooo-rf7-ucl.xml,1,-1,-1,1.414214,1.414214,15.662724,13.785861,13.345405,11.95964
bool/pseudoGLB/normalized-t2001-13queen13-1110969577.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-fpga13-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,10.967947,8.851749,7.70044,7.70044
bool/pseudoGLB/normalized-fpga20-18-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,12.320801,9.900867,8.70044,8.70044
bool/pseudoGLB/normalized-fpga35-33-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,14.608832,11.545447,10.294621,10.294621
bool/pseudoGLB/normalized-fpga14-13-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,11.068106,8.951285,7.794416,7.794416
bool/pseudoGLB/normalized-t3002-11tsp11-1900576918.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-pigeon-clauses-101-100.xml,1,-1,-1,1.414214,1.414214,19.988568,13.302068,18.946212,18.946212
bool/pseudoGLB/normalized-t3002-11tsp11-1900544484.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-ppp:1-13.xml,1,-1,-1,1.414214,1.414214,16.628189,12.17742,14.918304,14.910174
bool/pseudoGLB/normalized-t3002-11tsp11-1900669309.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1110973478.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-pigeon-cardinality-85-80.xml,1,-1,-1,1.414214,1.414214,14.327553,12.748193,7.366322,7.366322
bool/pseudoGLB/normalized-t3002-11tsp11-1900571132.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1110975607.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-army12-21ls.xml,1,-1,-1,1.414214,1.414214,12.057992,10.063395,9.330917,9.312883
bool/pseudoGLB/normalized-elf-rf9-ucl.xml,1,-1,-1,1.414214,1.414214,18.461088,14.317342,15.832915,14.402812
bool/pseudoGLB/normalized-t2001-13queen13-1110971766.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-fpga45-43-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,15.651612,12.27874,11.012625,11.012625
bool/pseudoGLB/normalized-t2001-13queen13-1111227326.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900557574.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-pigeon-clauses-35-30.xml,1,-1,-1,1.414214,1.414214,15.245627,10.036174,14.126462,14.126462
bool/pseudoGLB/normalized-t3002-11tsp11-1900553812.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1111219348.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-ooo-rf10-ucl.xml,1,-1,-1,1.414214,1.414214,17.711754,14.138912,15.677334,14.214243
bool/pseudoGLB/normalized-t2001-13queen13-1110969170.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-fpga40-40-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,15.293472,12.008429,10.748193,10.748193
bool/pseudoGLB/normalized-t2001-13queen13-1110976935.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1110977464.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900568952.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-chnl40-45-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,13.41996,11.880349,7.409391,7.409391
bool/pseudoGLB/normalized-t3002-11tsp11-1900553647.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-chnl10-15-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,9.876517,8.451211,5.643856,5.643856
bool/pseudoGLB/normalized-army12-21bt.xml,1,-1,-1,1.414214,1.414214,12.590587,10.396605,9.873444,9.864186
bool/pseudoGLB/normalized-chnl35-40-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,13.06002,11.526499,7.228819,7.228819
bool/pseudoGLB/normalized-t2001-13queen13-1111225605.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-fpga14-12-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,10.891784,8.839204,7.686501,7.686501
bool/pseudoGLB/normalized-t3002-11tsp11-1900574864.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-fpga10-9-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,9.802516,7.982994,6.882643,6.882643
bool/pseudoGLB/normalized-t2001-13queen13-1110967327.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1111221203.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-reduced-cuww5.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-pigeon-clauses-105-100.xml,1,-1,-1,1.414214,1.414214,20.099569,13.358102,19.058819,19.058819
bool/pseudoGLB/normalized-t2001-13queen13-1111218955.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900546076.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-pigeon-cardinality-101-100.xml,1,-1,-1,1.414214,1.414214,14.896522,13.316282,7.651052,7.651052
bool/pseudoGLB/normalized-t2001-13queen13-1111224255.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-chnl35-36-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,12.910643,11.378295,7.149747,7.149747
bool/pseudoGLB/normalized-fpga11-9-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,9.945444,8.113742,7,7
bool/pseudoGLB/normalized-t3002-11tsp11-1900576927.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-dlx1c-ucl.xml,1,-1,-1,1.414214,1.414214,16.575864,12.641149,14.139551,12.755722
bool/pseudoGLB/normalized-reduced-cuww4.xml,1,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-t2001-13queen13-1111223689.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-robin18.xml,1,-1,-1,1.414214,1.414214,17.117197,14.561706,10.436712,10.436712
bool/pseudoGLB/normalized-pigeon-clauses-25-20.xml,1,-1,-1,1.414214,1.414214,13.720672,12.671762,12.556746,12.556746
bool/pseudoGLB/normalized-chnl50-60-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,14.151651,12.602699,7.78136,7.78136
bool/pseudoGLB/normalized-t2001-13queen13-1111224059.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-pigeon-cardinality-105-100.xml,1,-1,-1,1.414214,1.414214,14.952195,13.371777,7.67948,7.67948
bool/pseudoGLB/normalized-pigeon-clauses-61-60.xml,1,-1,-1,1.414214,1.414214,17.814908,11.837628,16.74532,16.74532
bool/pseudoGLB/normalized-t3002-11tsp11-1900551347.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-t2001-13queen13-1110971097.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1110970631.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1111223696.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t2001-13queen13-1110975678.xml,1,-1,-1,1.414214,1.414214,9.753217,8.076816,6.658211,6.658211
bool/pseudoGLB/normalized-t3002-11tsp11-1900582300.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/pseudoGLB/normalized-pigeon-clauses-75-70.xml,1,-1,-1,1.414214,1.414214,18.624888,12.358102,17.568112,17.568112
bool/pseudoGLB/normalized-fpga10-10-sat-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,10.022368,8.129283,7.022368,7.022368
bool/pseudoGLB/normalized-chnl40-50-pb-cnf-cr.xml,1,-1,-1,1.414214,1.414214,13.569856,12.029287,7.491853,7.491853
bool/pseudoGLB/normalized-t3002-11tsp11-1900584219.xml,1,-1,-1,1.414214,1.414214,13.056299,11.520619,11.402479,11.402479
bool/niklas/seymour.xml,1,?,?,?,?,?,?,?,?
bool/niklas/stein45.xml,1,?,?,?,?,?,?,?,?
bool/niklas/air03.xml,1,?,?,?,?,?,?,?,?
bool/niklas/mitre.xml,1,66.542787,25.466993,1.414214,1.414214,25.459266,13.388556,15.516408,16.538659
bool/niklas/air04.xml,1,?,?,?,?,?,?,?,?
bool/niklas/air05.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p0033.xml,1,?,?,?,?,?,?,?,?
bool/niklas/pk1.xml,1,?,?,?,?,?,?,?,?
bool/niklas/my-adder.xml,1,?,?,?,?,?,?,?,?
bool/niklas/mux.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p2756.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p0282.xml,1,?,?,?,?,?,?,?,?
bool/niklas/stein27.xml,1,?,?,?,?,?,?,?,?
bool/niklas/l152lav.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p0548.xml,1,145.384615,57.692308,1.414214,1.414214,22.60925,9.415742,10.349834,11.333155
bool/niklas/mod008.xml,1,?,?,?,?,?,?,?,?
bool/niklas/p0201.xml,1,?,?,?,?,?,?,?,?
bool/niklas/enigma.xml,1,?,?,?,?,?,?,?,?
bool/niklas/lseu.xml,1,?,?,?,?,?,?,?,?
bool/primesDimacs/g-125-17.xml,1,20.895507,1.864117,1.414214,1.414214,14.842301,12.60964,16.100662,10.965784
bool/primesDimacs/f1000.xml,1,31.904762,11.428571,1.414214,1.414214,14.848427,13.358102,13.213712,13.053247
bool/primesDimacs/hanoi4.xml,1,27.05286,7.798697,1.324191,1.414214,14.192678,12.715748,12.635491,12.595724
bool/primesDimacs/f600.xml,1,31.904762,11.428571,1.414214,1.414214,14.111462,12.621136,12.476746,12.316282
bool/primesDimacs/bf-1355-638.xml,1,?,?,?,?,?,?,?,?
bool/primesDimacs/bf-0432-007.xml,1,29.196087,13.270949,1.37071,1.414214,14.197985,12.747983,12.572463,12.381543
bool/primesDimacs/bf-2670-001.xml,1,?,?,?,?,?,?,?,?
bool/primesDimacs/bf-1355-075.xml,1,?,?,?,?,?,?,?,?
bool/primesDimacs/hanoi5.xml,1,26.952102,7.225895,1.381332,1.414214,15.965536,11.776022,14.42305,14.381002
bool/primesDimacs/g-125-18.xml,1,20.897629,1.864306,1.414214,1.414214,14.977012,12.693705,16.183267,11.053247
bool/primesDimacs/f2000.xml,1,31.904762,11.428571,1.414214,1.414214,15.848427,11.965784,14.213712,14.053247
bool/ttp/data-6-3.xml,1,88.145266,57.898833,1.414214,1.414214,16.836519,9.076816,13.857009,14.607677
bool/ttp/data-4-3.xml,1,?,?,?,?,?,?,?,?
bool/ttp/circ-8-3.xml,1,110.884221,58.593063,1.414214,1.414214,19.522873,10.392317,16.165692,17.033853
bool/ttp/data-10-3.xml,1,137.35779,59.13629,1.414214,1.414214,21.196183,11.398744,17.594339,18.379878
bool/course/ss97-6.xml,1,?,?,?,?,?,?,?,?
bool/course/ws97-3.xml,1,59.692846,45.536547,1.414106,1.414214,18.913716,11.687813,13.640358,13.994
bool/course/ws97-5.xml,1,?,?,?,?,?,?,?,?
bool/course/ss97-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-2-0-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-2-0-1.xml,1,33.333333,20.1,1.414214,1.414214,11.641149,10.226412,9.964341,9.640245
bool/aim/aim-50-3-4-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-2-0-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-6-0-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-3-4-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-3-4-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-1-6-4.xml,1,33.846154,23.538462,1.414214,1.414214,11.396605,10.011227,9.707359,9.303781
bool/aim/aim-200-6-0-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-6-0-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-1-6-3.xml,1,33.846154,23.192308,1.414214,1.414214,11.406205,10.019591,9.712527,9.317413
bool/aim/aim-200-6-0-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-1-6-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-6-0-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-6-0-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-2-0-4.xml,1,33.333333,20.2,1.414214,1.414214,11.638436,10.224002,9.962896,9.636625
bool/aim/aim-100-2-0-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-2-0-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-1-6-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-1-6-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-2-0-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-3-4-3.xml,1,32.272727,13.772727,1.414214,1.414214,12.249113,10.778077,10.60548,10.405141
bool/aim/aim-100-2-0-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-3-4-2.xml,1,32.272727,13.636364,1.414214,1.414214,12.252665,10.78136,10.60733,10.409391
bool/aim/aim-100-6-0-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-1-6-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-1-6-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-3-4-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-1-6-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-2-0-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-3-4-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-3-4-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-2-0-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-1-6-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-3-4-1.xml,1,32.272727,13.772727,1.414214,1.414214,12.249113,10.778077,10.60548,10.405141
bool/aim/aim-200-2-0-2.xml,1,33.333333,20.1,1.414214,1.414214,11.641149,10.226412,9.964341,9.640245
bool/aim/aim-50-3-4-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-1-6-2.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-3-4-4.xml,1,32.272727,13.772727,1.414214,1.414214,12.249113,10.778077,10.60548,10.405141
bool/aim/aim-100-6-0-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-1-6-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-1-6-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-100-3-4-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-200-2-0-3.xml,1,33.333333,20.1,1.414214,1.414214,11.641149,10.226412,9.964341,9.640245
bool/aim/aim-50-6-0-3.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-6-0-1.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-6-0-4.xml,1,?,?,?,?,?,?,?,?
bool/aim/aim-50-6-0-2.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-10-10-4.5-0.95-100.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-30-30-4.5-0.95-98.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-10-20-4.5-0.95-100.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-10-20-4.5-0.5-100.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-10-20-4.5-0.95-98.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-30-70-4.5-0.95-100.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-10-10-4.5-0.5-100.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-10-10-4.5-0.95-98.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-30-70-4.5-0.95-98.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-30-30-4.5-0.5-100.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-30-70-4.5-0.5-100.xml,1,?,?,?,?,?,?,?,?
bool/radar/radar-30-30-4.5-0.95-100.xml,1,?,?,?,?,?,?,?,?
bool/chnl/chnl-35-40.xml,1,0,0,1.414214,1.414214,16.087214,13.010178,12.412041,13.010178
bool/chnl/chnl-35-45.xml,1,0,0,1.414214,1.414214,16.257462,13.181463,12.584023,13.181463
bool/chnl/chnl-40-45.xml,1,0,0,1.414214,1.414214,16.588861,13.375854,12.779309,13.375854
bool/chnl/chnl-15-16.xml,1,232.258065,29.032258,1.414214,1.414214,12.782179,10.42836,9.810572,10.42836
bool/chnl/chnl-15-20.xml,1,257.142857,25.714286,1.414214,1.414214,13.106563,10.756556,10.142107,10.756556
bool/chnl/chnl-50-51.xml,1,0,0,1.414214,1.414214,17.334238,12.316282,13.287424,13.88207
bool/chnl/chnl-50-55.xml,1,0,0,1.414214,1.414214,17.4433,12.425216,13.397407,13.991699
bool/chnl/chnl-15-25.xml,1,93.75,0,1.414214,1.414214,13.430453,11.083479,10.471675,11.083479
bool/chnl/chnl-20-30.xml,1,120,0,1.414214,1.414214,14.340128,11.773139,11.167418,11.773139
