@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC

@DATA
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,0.0086,3.3608,0.5025,0.9945,0.0577,23.3785,0.961,0,0.5,0.7901,0,0.9835,0.3259,0,0,0,0.4312,0,1453970,0,0,0.4878,0,0.0104,0.0001,0.0736,1.3758,0.9479,89,89,0,0.961,0.9617,0,0,1.8349,1.7403,0,1.2031,0.0007,0,0.0009,0,0.7146,0.9609,0.1013,0,0.9998,9436757,0.648,0,0,?,?,0,89,0,0,0,0,0,0,0,0
./SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.0134,1.0765,1.5565,0.9252,0.0424,0.6295,0.6633,0,0.1739,0.188,0,0.853,0.1522,0.0033,0.0098,0,1.3431,0,482.333,0.765,4005,0.6937,0,0.0216,0.0004,0.0559,0.9378,0.3044,10,8.4634,0,0.8961,0.7562,0.0001,0.0001,1.8747,2.3661,0.0002,0.562,0.0016,1.7336,0.0022,3899,0.7561,0.7576,0.3302,0.3751,0.9697,93904,1.1292,3999,0,0.0038,0.4685,0,7,0.0296,0.0001,3973,0,0.1579,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0.0326,0.7182,0.6771,0.5983,0.171,0.1749,0.1192,31.1259,0.2404,0.4231,24.6828,0.1568,0.2457,0.0041,0.0083,21.5799,1.5302,0.1642,520.667,0.5034,6437,0.5309,31.1259,0.0625,0.0002,0.2402,0.8861,0.0005,6,5.2976,6344,0.3807,0.0399,0,0.0001,2.2761,2.2121,0.0001,0.6852,0.0013,0.9273,0.0048,6368,1.9053,0.2733,0.8941,0.0096,0.9924,193923,1.5182,6508,728,?,?,0.2339,4,0.084,0,6437,24.0998,0.0317,1000,615,845
SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0,2.9522,0.752,1,0.0912,140.876,0.6001,0,0.5,0.5373,0,0.9969,0.2587,0,0,0,0.1264,0,283957,0,0,0.0118,0,0,0.0003,0.3485,1.6155,0.4894,5,4.25,0,0.9461,0.835,0,0,4.2384,4.0488,0,1.7769,0.0094,0,0.0103,0,1.3152,0.8642,0.2737,0,1,3230738,1.3269,0,0,?,?,0,4,0,0,0,0,0,0,0,0
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0,1.2589,0.6895,0.9676,0.0003,2.5072,0.9575,174.64,0.1694,0.6691,174.64,0.9218,0.2521,0.0003,0.0037,174.64,0.842,0,21626.5,0.5407,0,1.1773,174.64,0,0.0002,0.0034,0.9947,0.8516,32,30.95,0,0.9575,0.9069,0,0.0001,2.0559,2.0274,0.0001,3.5538,0.0004,1.4118,0.0006,17527,0.4307,0.8882,0.1627,1.4142,0.9946,1060536,0.8708,17658,25,?,?,0,30,0.1368,0,8760.5,174.64,0.3214,25,25,25
./SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,0.0171,0.4234,0.7466,0.7804,0.0577,0.3107,0.2298,14.7017,0.3026,0.4619,11.1035,0.6883,0.0773,0.0073,0.0203,10.0491,0.0131,0.1642,647.1,0.9066,3406,0.006,14.7017,0.0316,0.0002,0.0889,0.8803,0.3379,13,10.3312,0,0.4635,0.556,0.0001,0.0002,2.2248,1.9964,0.0001,0.649,0.0187,2.102,0.0146,3248,2.7603,0.614,0.3062,0.3519,0.9188,74581,1.5073,3415,320,?,?,0.1297,9,0.0665,0.0001,3336,11.0501,0.358,399,281,366
./SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.0216,0.2352,0.6562,0.4743,0.0621,0.9953,0.1576,15.6047,0.3049,0.3663,9.7174,0.1503,0.0677,0,0,6.7647,1.0198,0.4059,46998,0,0,0.4235,15.6047,0.026,0,0.1007,0.865,0.0157,11,10.125,0,0.5439,0.0522,0,0,2.1163,1.6587,0,0.8024,0.0039,0,0.0039,22904,2.1613,0.218,0.8578,0,0.9945,782677,1.2385,22904,11,?,?,0.5947,10,0,0,0,8.9091,0,26,8,17
SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.0004,0.6949,0.9999,0.92,0.0475,1.9354,0.5208,39.155,0.3573,0.3724,32.5834,0.6552,0.164,0.2972,0.6667,29.8735,2.2757,0.1904,13055,0,0,0.8234,39.155,0.0037,0.0001,0.0899,1.119,0.1473,98,96,0,0.5996,0.4153,0,0,2.984,3.69,0,1.2456,0.0003,0,0.0007,0,0.9826,0.6004,0.4638,0,0.9963,788339,1.9733,19943,821,?,?,0.4767,94,1.3757,0,0,37.5798,0,1257,200,1071
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0.0024,0.2664,0.7444,0.0908,0.1221,0.3251,0.04,28.4741,0.1505,0.3513,19.6602,0.0016,0.018,0.0373,0.0592,16.8962,0.49,0.1865,54.2213,0.2142,124,0.1109,24.5356,0.0225,0.0013,0.1373,0.7421,0,8,6.8323,105,0.1437,0.0001,0.001,0.0025,2.4978,0.9864,0.0007,0.7771,0.0022,0.1146,0.0032,106,0.6764,0.0235,1.6404,0.0639,0.1865,10656,2.2048,123,813,0.0417,0.2805,0.293,6,0.0957,0.0005,114,18.7985,0.0421,1285,772,1108
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.0029,2.0203,1.2613,0.9771,0.2674,2.2244,0.9782,0,0.5294,0.3836,0,0.9466,0.1615,0.0258,0.866,0,0.9993,0,70927,0,0,0.5388,0,0.0036,0.0002,0.3041,0.9946,0.3285,47,46.197,0,0.9759,0.4072,0,0,2.1565,2.2997,0,1.4035,0.0004,0,0.0007,0,0.7041,0.7469,0.3924,0,1,858766,0.7964,34311,0,?,?,0,45,1.4183,0,0,0,0,0,0,0
./SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0.0028,0.6425,0.6862,0.6364,0.0739,0.4755,0.1962,65.9261,0.2424,0.3772,34.9818,0.1741,0.1553,0.0115,0.029,25.4213,1.8066,0.3983,149.509,0.2594,623,0.8449,65.9261,0.0163,0.0012,0.1321,0.879,0.0099,9,7.6236,580,0.509,0.0496,0.0004,0.0007,2.6461,2.7463,0.0006,0.9957,0.0076,0.2061,0.0108,577,1.5383,0.271,0.9304,0.0816,0.9401,28770,1.6477,621,1343,0.0413,0.4275,0.2647,6,0.0638,0.0003,598,37.987,0.0446,2098,1065,1526
./SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,0.0935,2.0614,0.7466,0.4703,0.2503,0.1771,0.1001,18.006,0.3924,0.4502,5.0146,0.1201,0.2885,0.0056,0.0127,3.5,0.2122,0.5014,412,0.2115,5394,0.1115,7.9565,0.1291,0.0009,0.3042,0.8435,0.0113,16,14.5849,5394,0.4518,0.0471,0.0001,0.0001,2.1218,1.6395,0,0.4013,0.0001,0.3467,0.011,5315,2.0692,0.1927,0.9153,0.0174,0.815,142491,1.4145,5483,3,0.0039,0.2687,1.4117,13,0.0358,0,5461,4.4286,0.0134,63,1,16
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0,2.3209,0.5136,1,0.0747,2147.7,0.9186,0,1,0.777,0,0.9978,0.2614,0,0,0,0.2245,0,1085440,0,0,0.0253,0,0,0,0.3162,2.617,0.4896,4,4,0,0.9362,0.9488,0,0,4.1987,4.2501,0,1.8581,0.006,0,0.0153,0,5.2993,0.8861,0.2881,0,1,7170909,0.96,0,0,?,?,0,4,0,0,0,0,0,0,0,0
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,1,0.0028,2.0117,1.2724,0.9772,0.2674,2.2629,0.9787,830.1,0.5294,0.3795,830.1,0.9469,0.1648,0.0248,0.866,830.1,0.9942,0,69194,0,0,0.5345,830.1,0.0036,0.0001,0.3037,0.9947,0.3277,47,46.2131,0,0.9764,0.4062,0,0,2.1938,2.3196,0,1.4085,0.0004,0,0.0007,0,0.7046,0.7466,0.3938,0,1,870241,0.7919,34523,10,?,?,0,45,1.4598,0,0,830.1,0,10,10,10
./SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0.1476,1.1789,0.7175,0.6586,0.5,2.4647,0.1786,0,0.5,0.4763,0,0.293,0.1635,0,0,0,2.9273,0,158980,0,0,1.2534,0,0.2791,0,0.5,1.2995,0,11,11,0,0.5003,0.04,0,0,2.8025,2.5145,0,0.3766,0.0001,0,0.0005,0,1.4495,0.3053,0.8389,0,1,3113540,1.3778,0,0,?,?,0,11,0,0,0,0,0,0,0,0
./SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.0002,0.6184,0.4389,0.9054,0.0066,2.2266,0.1383,26.7918,0.1505,0.8147,23.4198,0.8327,0.2197,0.0659,1.4142,21.2688,0.1786,0.0989,349.333,0.3077,2890,0.0257,26.7918,0.0004,0.0003,0.0304,1.0178,0.8162,6,5.6139,0,0.9405,0.8241,0.0001,0.0003,1.6707,1.3748,0.0008,1.9987,0.0148,1.3702,0.0034,0,1.1841,0.8469,0.0569,0.866,0.985,126826,0.7304,0,904,?,?,0.2473,5,0.6312,0.0002,2890,24.1278,0.1049,1281,844,1088
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0.0007,0.3486,0.7084,0.695,0.0832,0.4752,0.1742,354.619,0.2541,0.4595,70.9834,0.3256,0.1051,0.0398,0.0054,10.6108,3.152,1.6036,882,0.7164,5319,1.0331,309.6552,0.0211,0.0002,0.0972,0.9002,0.0755,10,9.7865,5299,0.3923,0.1778,0.0001,0.0001,2.5389,2.6693,0.0001,0.7141,0.0013,0.6942,0.0019,5372,1.1344,0.3597,0.6377,0.0083,1,265718,1.7044,5424,197,?,?,0.8657,8,0.3807,0,5319,11.2845,0.0453,348,29,303
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,0.0313,0.5773,0.6614,0.5916,0.0825,0.5673,0.1414,27.4281,0.2478,0.381,20.0913,0.5528,0.1846,0.1638,0.4899,17.7641,1.7003,0.1847,5091.5,0.6321,0,0.6955,27.4281,0.0626,0.0001,0.1749,0.9488,0.0266,6,5.375,0,0.4259,0.1564,0,0.0001,1.9207,2.0429,0,0.694,0.0011,0.919,0.0032,0,1.7792,0.4065,0.5629,1.4142,0.9868,323566,1.2298,9683,598,?,?,0.4317,4,0.687,0,4797,19.8966,0.3696,919,585,860
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,2.8577,0.4526,1,0.0123,189.118,0.8928,0,0.5,0.8073,0,1,0.2832,0,0,0,0.1348,0,51026,0,0,0.0078,0,0,0.0001,0.2939,1.048,0.5015,4,4,0,0.9713,0.9855,0,0,5.0522,4.2103,0,2.2033,0.0055,0,0.0076,0,2.8482,0.909,0.2237,0,1,4187694,0.8541,0,0,?,?,0,4,0,0,0,0,0,0,0,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0,0.4942,0.5997,0.8049,0.0777,0.4718,0.1765,28.8828,0.3234,0.5636,21.2316,0.3712,0.1379,0.0046,0.0132,19.2205,5.4295,0.2638,1185.57,1.2461,4158,1.681,28.8828,0.0149,0.0002,0.1137,0.9274,0.0497,9,7.8333,0,0.4848,0.1364,0.0001,0.0001,2.4782,2.536,0.0001,0.9293,0.0012,1.6262,0.0019,4040,1.3455,0.4043,0.705,0.4411,0.9927,285404,1.7781,4200,1237,?,?,0.2442,5,0.0323,0,4097,23.261,0.366,1900,1046,1819
./SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.0208,0.2564,0.7506,0.4822,0.0635,0.6328,0.1823,16.1104,0.3182,0.3507,14.6931,0.1793,0.0893,0.054,0.0065,13.4373,0.9256,0.0747,4867,0,10468,0.4018,16.1104,0.0266,0,0.1162,0.8676,0.0433,14,11.4444,10468,0.5384,0.0869,0,0,2.267,2.1353,0,0.8133,0.0035,0,0.0029,10333,1.1866,0.2418,0.7759,0,0.9649,325263,1.2663,10391,589,0.0047,0.5364,0.1249,11,0.3161,0,10468,14.5316,0,782,589,775
./SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,1,0.0519,0.207,2.124,0.8319,0.3295,7.5949,0.1396,0,0.5,0.0881,0,0.5335,0.0605,0,0,0,0.0308,0,428898,0,0,0.0033,0,0.1744,0,0.3457,2.573,0.1399,21,21,0,0.2316,0.3233,0,0,1.8461,2.7564,0,0.455,0,0,0.0001,0,0.942,0.5081,0.4912,0,1,4467733,0.6002,0,0,?,?,0,21,0,0,0,0,0,0,0,0
./SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0.0105,0.2967,0.6166,0.5773,0.0469,0.5805,0.2034,44.7557,0.2681,0.339,35.2172,0.166,0.0957,0.0201,0.0447,30.6977,1.6509,0.1387,53.7933,0.2019,253,0.6823,43.8845,0.0231,0.0015,0.08,0.8589,0.0263,10,7.515,226,0.6087,0.0618,0.0011,0.0017,1.8436,1.7903,0.0015,1.0711,0.0247,0.1908,0.0285,227,1.074,0.2437,0.8804,0.0436,0.9537,11039,1.2931,253,1008,0.0509,0.4544,0.32,6,0.0972,0.0008,239,35.7036,0.0236,1614,925,1192
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,0.0007,0.6415,0.7733,0.9068,0.1384,0.6303,0.3348,20.6508,0.2916,0.4138,14.211,0.0483,0.1557,0.4439,0.267,10.1595,1.3636,0.3103,1255,0.637,3983,0.2771,20.5397,0.0032,0.0002,0.1397,1.0227,0,51,49.5698,0,0.5925,0,0.0001,0.0001,2.603,1.6669,0.0001,0.9831,0.0025,0.4735,0.0041,3925,1.8137,0.3163,1.2052,0.5592,0.9948,147345,1.5884,4039,345,?,?,0.2523,45,1.5769,0,3983,15.0301,0.122,476,268,370
./SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.0136,4.3411,1.2125,0.9952,0.3283,5.1623,0.9874,0,0.799,0.4031,0,0.9375,0.2355,0,0,0,0.6377,0,505377,0,0,0.2897,0,0.0329,0.0002,0.4329,1.1687,0.4145,43,43,0,0.9874,0.5767,0,0,1.436,1.4369,0,0.998,0.0007,0,0.001,0,0.7771,0.7981,0.3367,0,1,3140965,0.753,0,0,?,?,0,43,0,0,0,0,0,0,0,0
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0,1.2819,0.6844,0.9823,0,3.4731,0.9585,497.6667,0.1855,0.6725,347.5208,0.9323,0.2539,0,0.0014,330.4,0.5277,0.3616,98010,0,0,0.7744,497.6667,0,0.0001,0.0015,0.9952,0.7935,52,51.4634,0,0.9585,0.884,0,0,1.8171,1.8324,0,5.1527,0.0002,0,0.0003,35361,0.4009,0.8876,0.1723,0,0.999,1767096,0.8611,35361,10,?,?,0.6524,51,0.1725,0,0,406.4667,0,40,6,30
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,0,1.9281,0.5093,0.9809,0.1075,4.6466,0.5851,91,0.4956,0.7163,54.0179,0.8903,0.2233,0.0156,0.1191,41.9466,67.4305,0.2622,7.9623,0.2441,1026,9.6744,70.0576,0.0022,0.0012,0.3315,0.9731,0.0817,5,4.8314,965,0.8478,0.7903,0.0001,0.0005,2.761,2.7646,0.0005,1.3517,0.0459,5.6214,0.0256,955,2.4745,0.7654,0.4007,0.0247,0.9952,656573,1.3543,1024,139,?,?,0.441,4,1.6975,0.0001,993,52.0983,0.0063,279,93,190
./SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.2928,0.5471,0.6919,0,59.2591,0.394,49.0307,0,0.5957,46.7545,0.6919,0.0012,0.1598,0.142,42.7177,0,0.0612,24.025,0.0724,642,0,49.0307,0,0.0011,0,1.022,0.6919,3,3,601,0.9997,0.6919,0.002,0.0015,0.5792,0.2756,0.002,0,0.002,0.1368,0.0012,598,0.0729,0.692,0.0015,0.1641,0.6982,230544,0.6742,651,165,?,?,0.5823,3,6.869,0.0006,624,48.5152,0.0002,1130,165,750
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0.0115,0.706,0.685,0.5947,0.164,0.1638,0.1608,53.0094,0.2404,0.4436,44.605,0.1588,0.2404,0.0095,0.0198,37.9864,1.5726,0.1404,198.8,1.8305,1814,0.5626,53.0094,0.0525,0.0006,0.2401,0.8762,0.0065,6,5.614,1724,0.3889,0.0464,0.0002,0.0003,2.4074,2.4469,0.0002,0.7588,0.0023,3.1074,0.0086,1727,1.3957,0.2651,0.8811,0.1897,0.9847,57292,1.5404,1818,2345,0.039,0.7452,0.0813,4,0.1079,0.0002,1782,42.8192,0.6742,2864,2345,2650
./SAT07/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,0.0001,0.4555,1.0463,0.8596,0.0262,0.5799,0.6356,25.3062,0.2037,0.3767,14.2579,0.6706,0.1552,0.013,0.0069,3.2097,2.1871,0.7749,13755,1.1196,0,1.6066,25.3062,0.0037,0.0001,0.0323,0.8909,0.067,14,13.411,0,0.7631,0.2641,0,0.0001,2.4032,3.0944,0,0.8471,0.0002,1.4063,0.0002,11251,0.4251,0.5492,0.5442,1.4142,0.9902,482639,1.3814,11423,62,0.0004,0.5766,0.7033,13,0.4938,0,5704.5,25.3062,0.9458,356,62,356
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,1,0.0025,1.9209,1.2703,0.943,0.218,0.9744,0.9709,549.2727,0.5198,0.3787,285.8921,0.916,0.1659,0.0569,0.3318,179.6404,2.152,0.5155,5815.33,0.6756,11868,1.4707,520,0.0053,0.0004,0.2491,0.9928,0.0678,27,25.9162,0,0.9674,0.2878,0,0.0001,2.3717,2.5225,0.0001,1.4916,0.001,1.717,0.0018,11712,0.7361,0.6673,0.5392,0.8662,1,483561,0.8415,11985,24,0.0043,0.8922,0.7312,25,2.8915,0,11868,202.8396,0.2926,106,17,70
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0,2.9214,0.7687,1,0.1563,3.8092,0.4402,0,0.5,0.5,0,0.9971,0.2239,0,0,0,5.9733,0,244817,0,0,2.0505,0,0,0.0001,0.3072,1.2073,0.1733,11,11,0,0.4577,0.8424,0,0,2.6864,3.2103,0,1.4628,0.0008,0,0.003,0,2.3891,0.8194,0.3898,0,1,5963534,1.7401,0,0,?,?,0,11,0,0,0,0,0,0,0,0
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.0011,0.9322,0.9718,0.9554,0.0708,1.1365,0.8938,116.272,0.4859,0.4909,58.7308,0.8311,0.2925,0.0243,0.441,22.6188,0.3296,0.7003,1142.5,0.4274,0,0.1376,116.272,0.0015,0.0002,0.3138,0.9882,0.0439,13,11.0183,0,0.9006,0.2482,0,0.0001,2.7185,3.041,0,1.6771,0.0003,1.2174,0.0005,0,0.8394,0.629,0.5769,1.4142,1,283903,1.0807,13201,181,0.0036,0.6064,0.5197,9,1.1871,0,6576,37.3017,0.0443,938,181,930
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,0.0213,0.6025,0.7644,0.5187,0.0956,0.5757,0.2537,34.1275,0.4432,0.4464,18.6821,0.2604,0.1758,0.0095,0.0201,15.25,1.7915,0.3039,129.673,0.259,1194,0.7752,26.5546,0.0231,0.0006,0.1355,0.8854,0.0201,8,7.0039,1135,0.5052,0.1224,0.0003,0.0004,2.0225,2.5111,0.0003,0.8445,0.0034,0.2817,0.0085,1144,1.474,0.2886,0.6913,0.0222,0.8419,39143,1.4512,1199,706,0.0784,0.7818,0.1682,5,0.0596,0.0002,1168,16.6855,0.0138,800,670,769
./SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.0094,0.3531,0.9075,0.2174,0.0387,0.1696,0.3405,20.4649,0.286,0.3615,14.0854,0.1223,0.0713,0.0096,0.0229,11.576,0.9932,0.3241,91.4237,0.2601,1145,0.3154,19.8184,0.0095,0.0005,0.0441,0.8257,0.0008,28,22.6118,1079,0.4905,0.0374,0.0004,0.0005,1.4332,1.7047,0.0003,0.8823,0.0019,0.368,0.0031,1077,0.33,0.1151,0.8492,0.0236,1,25865,1.3549,1138,592,0.0076,0.299,0.1773,16,0.1198,0.0003,1117,13.3507,0.0158,712,444,635
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.0043,0.3446,0.7917,0.6612,0.0647,0.2158,0.2386,18.7504,0.3296,0.4266,12.4678,0.3101,0.1198,0.0062,0.0143,11.0167,2.2049,0.2128,902.625,0.9726,3447,0.8807,16.4417,0.0173,0.0002,0.1227,0.8786,0.045,12,9.8161,0,0.4885,0.1248,0.0001,0.0001,2.4085,2.6337,0.0001,0.9816,0.0017,1.3348,0.0027,3352,0.773,0.3332,0.7097,0.4042,1,129620,1.4844,3450,669,0.0057,0.5179,0.2718,8,0.0393,0.0001,3405,11.7403,0.3223,842,591,778
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1,0,1.2893,0.6828,0.9827,0,8.7988,0.9588,0,0.1855,0.6736,0,0.9333,0.2545,0.4016,1.4142,0,0.423,0,223697,0,0,0.644,0,0,0.0001,0.0013,1.3907,0.7944,72,71.7037,0,0.9588,0.8861,0,0,1.7247,1.7572,0,5.1502,0.0001,0,0.0002,0,0.3903,0.889,0.171,0,0.999,2473656,0.8577,0,0,?,?,0,71,1.412,0,0,0,0,0,0,0
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0,0.4363,0.9082,0.9512,0.0352,2.7937,0.512,21.2353,0.0811,0.4003,5.5076,0.7791,0.1485,0,0,1,0.8774,1.1806,134464,0,0,0.4515,21.2353,0.0018,0,0.0463,0.9837,0.1594,117,115.8095,0,0.6907,0.3533,0,0,2.7642,2.9701,0,1.0016,0,0,0.0001,51226,0.6547,0.6413,0.4771,0,1,1391257,1.4155,51226,0,0.0002,0.7677,2.2315,115,0,0,0,1,0,2,0,1
