@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,2.0303,0,0.0847,0.8549,0.7754,0.5667,2,0.7667,0.8056,0.7767,2.5407,0.1429,0.0469,0.8887,2.57,370
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,30.3522,0.2079,8.0151,0.6764,0.7269,0.0707,27.7181,0.0088,1.2004,0.6877,30.3236,0,2.5462,0.799,34.8292,42826
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,84.3548,0.1022,3.8541,0.7614,0.8302,0.9519,53.5417,0.9519,1.8071,0.7968,42.2852,0.0345,6.4664,0.9161,51.2404,215164
./SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.1225,0,41.6053,0.9854,0.4948,0.7571,0,0.0286,0.591,0.4948,7.5948,0.3333,0.0002,0.9992,7.5611,15260
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,972.808,0.0859,4.9271,0.8734,0.8717,0.9757,38.5806,0.9757,2.2071,0.853,75.7992,0.0258,6.3269,0.9316,74.1157,272291
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,45.5792,3.3981,11.6045,0.9385,0.9392,0.6999,12.9289,0.9438,2.0058,0.9385,10.9682,0.0294,0.0188,0.9499,11.1755,34695
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,738,0.1248,5.3709,0.7575,0.8308,0.9523,53,0.9523,1.8073,0.7914,43.9316,0.0345,12.4488,0.923,50.8915,215164
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,16.0188,6.2778,6.6568,0.668,0.7167,0.0753,23.0805,0.0112,1.1319,0.6759,24.4192,0,2.3258,0.806,27.0919,26441
./SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,9.9142,0.2379,0.2404,0.6433,0.5832,0.6361,5.5777,0.8333,0.4472,0.5832,1.0144,0,0.0001,0.8281,0.4867,720
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,5.0653,0.3674,0.3522,0.6115,0.0445,0.2105,4.1504,0,0.082,0.0172,1.6243,0,0.2217,0.7622,1.249,936
./SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,1202.67,0.4228,0.5642,0.2452,0.459,0.6758,822,0.798,0.5805,0.0477,9.0277,2.2979,1.0978,0.5435,2.3367,778800
./SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,627.6,0.0655,0.1526,0.0977,0.6012,0.8164,844.889,0.1575,0.3452,0.3463,2.5805,0.4144,1.4898,0.4477,0.8549,257551
./SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,40.4504,0.1223,0.2905,0.2941,0.6228,0.8423,49.8299,0,0.2484,0.5709,3.4226,0.3333,1.1344,0.7239,3.2985,9601
./SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,93.8727,7.2395,5.5876,0.759,0.8361,0.9463,276.616,0.9463,1.6617,0.8242,36.3003,0.04,4.4533,0.9022,43.1881,132295
./SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,25.651,0.1237,1.6403,0.3103,0.8053,0.7631,29.0846,0.4286,0.6689,0.8262,3.5783,0.0017,1.7941,0.8095,2.5768,33572
./SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf,1,41.0273,0.136,0.2134,0.2353,0.7354,0.1384,51.6197,0.0727,0.3791,0.6668,0.6452,0.0327,0.3066,0.4971,0.0708,18473
./SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1,1.6779,0.2212,0.3675,0.8619,0.7156,0.7895,1.0574,0.7895,0.8215,0.7156,1.7588,0,0.0002,0.9023,1.4117,171
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,15.161,0.372,1.6872,0.1071,0.0461,0.2739,31.6777,0.0153,0.085,0.0014,0.1959,1.0501,0.3142,0.2927,0.0464,14991
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,8.0167,0.108,0.2628,0.2957,0.3485,0.4111,12.1485,0.0337,0.3801,0.0003,11.4962,0.3723,2.5323,0.6972,13.1862,62656
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,24.2858,0.1392,0.1451,0.219,0.0403,0.2555,24.3157,0,0.1227,0.0062,1.5759,0,0.1594,0.5213,1.06,2192
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,6.822,0,20.9217,0.9993,0.9236,0.729,1,0.9646,1.7386,0.9234,14.5742,0.0357,0.0164,0.9996,14.5128,24825
./SAT02/handmade/pehoushek/twentyvars/7cnf20_90000_90000_7.shuffled.cnf,1,2.5652,0.5272,0.4769,0.8122,0.0262,0.0685,1.9969,0,0,0.0095,2.5884,0,0.0047,0.8521,2.159,1532
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes3.cnf,1,32.35,0.1412,0.3167,0.8452,0.8501,0.9545,64,0.9545,1.913,0.854,49.5251,0.0313,6.4525,0.9026,58.0197,305320
./SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,51.3814,0.1732,8.6927,0.8676,0.8785,0.6839,12.7917,0.9662,1.8499,0.8667,38.5622,0.0345,6.4478,0.9407,39.8818,73400
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,117.045,0.1443,3.5914,0.8443,0.8472,0.9534,54.5294,0.9534,1.8787,0.8507,45.0726,0.0323,5.9345,0.9244,55.0073,266431
./SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,4.9113,0.4147,0.4372,0.4716,0.0355,0.3472,4.3166,0.0101,0.2758,0.0019,1.294,0.3939,1.0624,0.9305,0.9748,896
./SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,25.4733,0.1293,0.1961,0.6055,0.7531,0.9049,42.2937,0.9049,1.1406,0.7297,15.5662,0.0769,5.5339,0.8301,17.6076,43179
./SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,1.4281,1.3564,0.567,0.9062,0.8159,0.8953,0.3796,0.8953,1.377,0.8159,2.4202,0,0.0001,0.9304,1.8514,955
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1,524.5,0.0574,1.3576,0.0486,0.0194,0.2615,455.2,0.0069,0.0581,0.0001,0.2739,1.0245,0.2288,0.1086,0.0733,123981
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,14.3492,0.1462,0.202,0.8273,0.8062,0.933,26.9686,0.933,1.4728,0.7959,26.9584,0.05,3.7597,0.9285,32.2578,61409
./SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,8.191,0.2324,0.2183,0.6564,0.5832,0.6406,4.663,0.8333,0.4472,0.5832,1.0583,0,0.0001,0.8159,0.5353,576
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,215.125,0.4064,0.284,0.3247,0.593,0.0997,170.5,0,0.0844,0.5467,1.9432,0.0024,1.8126,0.4046,0.5048,100397
./SAT07/crafted/spence/hard/s113-100.cnf,1,2.6353,0.2834,0.5236,0.8203,0.0398,0.5,1.0868,0,0,0.0033,0.8284,0,0.0597,0.9596,0.496,236
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf,1,297.857,0.0826,1.7123,0.3279,0.5931,0.0997,160.5,0,0.083,0.547,2.2986,0.0021,1.8127,0.3802,0.308,100443
./SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,10.8994,7.3633,5.8433,0.8153,0.4431,0.7545,12.3425,0.0179,0.5859,0.4431,8.9036,0.3333,0.0009,0.8942,8.6829,35088
./SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0,0,0,0.9996,0.6098,0.7697,0,0.0789,0.6149,0.6098,3.5405,0.3333,0,0.9999,3.5426,2016
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf,1,24.4557,0.1382,1.4633,0.7524,0.8324,0.944,38.71,0.944,1.6249,0.8217,34.3049,0.0417,5.0278,0.8997,40.1729,111739
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,10.6299,7.7324,0.1673,0.8909,0.8776,0.7289,31.0703,0.966,1.891,0.8654,38.5468,0.0345,6.041,0.9575,41.8741,65612
./SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.2455,48.8467,45.3542,0.9469,0.5016,0.7576,0.0046,0.0303,0.5919,0.5015,6.8892,0.3333,0.0003,0.9962,6.6585,12051
./SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,0.1187,8.6493,25.4337,0.8434,0.4585,0.7551,0.0411,0.0205,0.5872,0.4585,7.7862,0.3333,0.0007,0.9537,6.1139,25200
./SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,67.8,0.6905,0.0925,0.0506,0.7896,0.6253,1446.37,0.1112,1.0846,0.6291,2.6966,0.004,0.9521,0.1567,4.0812,155712
./SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,9.0432,0.2414,0.1678,0.8382,0.9061,0.7352,10.5625,0.98,1.9496,0.9009,36.237,0.0345,4.8955,0.9515,34.3688,69964
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,21.9975,0.2151,0.2951,0.3424,0,0.5,18.3205,0,0,0,1.0291,0,1.5397,0.5425,0.3684,4492
./SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,89.5522,0.1065,0.8378,0.2243,0.0897,0.5045,90.7405,0.0763,0.156,0,0.4517,0.7735,0.5147,0.6366,0.1502,18555
./SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,12.5592,0.517,1.8713,0.5699,0.8253,0.5164,13.8978,0.5065,0.6143,0.8274,6.0914,0.1359,1.8734,0.7966,3.5338,11753
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,28.4211,0.3678,0.1553,0.8019,0.8376,0.9554,61.7241,0.9554,1.8728,0.7976,46.1257,0.0323,12.2704,0.8819,55.8087,266431
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,11.6085,0.1588,0.1561,0.5228,0.0818,0.0106,10.7641,0,0.016,0.0256,1.289,0,0.0018,0.648,0.736,58358
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,13.6928,0.2598,3.6279,0.6729,0.717,0.0753,17.1252,0.0112,1.1317,0.6746,24.4672,0,2.3448,0.8055,26.5645,26201
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,13.1204,0.2659,3.4482,0.6925,0.6502,0.1119,16.2529,0,0.92,0.5977,13.681,0,2.1397,0.8114,13.9204,15812
./SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,7.7246,0.1836,0.1683,0.5726,0.1372,0.0114,6.9102,0,0.0162,0.1199,1.5338,0,0.0014,0.7013,0.924,40110
./SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,2.807,0.3425,0.5794,0.7821,0.0262,0.5,1.1276,0,0,0.0024,0.6532,0,0.047,0.9633,0.3838,396
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,178.667,7.4091,6.833,0.8609,0.9084,0.9793,650.414,0.9793,2.1151,0.8965,57.9307,0.028,6.5331,0.9585,52.2801,166723
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,17.7472,0.599,5.6371,0.8177,0.7914,0.9259,23.006,0.9259,1.3838,0.779,24.4985,0.0556,5.6537,0.9199,28.3966,43649
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,10.9302,0.1549,0.1635,0.5219,0.095,0.0104,9.9479,0,0.0162,0.0972,1.2817,0,0.0019,0.66,0.6667,56970
./SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,41.7216,0.1507,0.2256,0.3345,0.0911,0.4086,44.5087,0.0805,0.1804,0,0.5539,2.6674,0.5739,0.9002,0.236,10297
./SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,13.4627,0.269,0.1603,0.8186,0.7362,0.8667,12.9404,0.8667,1.1331,0.7361,3.2711,0,0.0013,0.8588,2.5351,1470
./SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0,0,0,1,0.5758,0.7813,0,0.125,0.6364,0.5758,2.638,0.3333,0,1,2.6292,896
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,3150.06,0.096,4.0825,0.807,0.8534,0.956,63.9545,0.956,1.9057,0.85,52.8931,0.0313,9.2119,0.9044,58.8584,305320
./SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,63.1223,0.086,3.7613,0.7019,0.3936,0.7529,43.403,0.0114,0.5828,0.3933,10.1197,0.3333,0.0072,0.7843,7.844,78498
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,18.547,0.1515,0.5777,0.7748,0.821,0.9405,32.7113,0.9405,1.5477,0.8099,30.5551,0.0455,5.0476,0.8827,36.3194,84314
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,15601.2,3.3096,2.822,0.8906,0.9779,0.987,21234.2,0.987,2.7455,0.9732,131.404,0.0167,1.505,0.9507,109.661,926696
./SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,42.9407,0.1303,0.1927,0.2388,0.7371,0.1382,53.422,0.0712,0.3789,0.6668,0.6236,0.0331,0.3226,0.538,0.0715,18718
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,1891.56,5.7916,4.9234,0.8042,0.8371,0.9548,1199.59,0.9548,1.8771,0.8001,50.4158,0.0323,13.6186,0.8956,57.3366,266431
./SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,2.5883,18.5954,0.3073,0.9737,0.9345,0.7612,11.5349,0.9893,1.6885,0.9302,32.4504,0.0345,1.5442,0.9868,26.6016,28508
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf,1,1877,0.1671,0,0.3325,0,0.5,1693,0,0,0,0.9618,0,0.3436,0.3361,0.3763,708206
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,1845.88,5.3394,5.0275,0.8314,0.827,0.9506,599.912,0.9506,1.8118,0.7882,46.8651,0.0345,12.1045,0.9295,52.4599,215164
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,16.9154,0.1431,0.2013,0.7576,0.8197,0.9397,32.9006,0.9397,1.5475,0.8093,29.9518,0.0455,6.9718,0.9099,36.2961,84314
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,19134,1.7416,1.9939,0.8584,0.9811,0.9834,544.25,0.9834,2.7515,0.9835,169.254,0.0166,1.7504,0.93,157.463,1163952
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,26.4137,0.1332,0.1481,0.2114,0.0401,0.2583,26.4657,0,0.135,0.0074,1.5756,0,0.1633,0.4732,1.0204,2416
./SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,4194.67,1.3879,1.4482,0.039,0.6126,0.8316,2544,0.145,0.3581,0.3815,7.3133,0.4229,1.5213,0.1148,3.4122,454832
./SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,1.2624,1.621,1.5054,0.9127,0.8398,0.9134,0.3374,0.9134,1.5467,0.8398,2.7287,0,0.0001,0.9333,2.1001,1662
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,1.3685,16.7891,0.4892,0.8481,0.4464,0.7546,4.7159,0.0184,0.5862,0.4464,7.956,0.3333,0.0012,0.9295,8.3954,34235
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,7.9615,0.3028,0.2981,0.5735,0.0258,0.1908,6.93,0,0.0564,0.0105,1.4423,0,0.1346,0.7382,1.0085,1892
./SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,9.8856,0.2006,0.3952,0.2911,0.7976,0.5507,15.9691,0.7141,0.7837,0.7276,2.745,2.0757,0.9923,0.9448,1.3572,16587
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,19.5275,1.8489,0.1946,0.0929,0.282,0.6256,24.9964,0.2953,0.3659,0.0974,1.8015,1.7619,0.3363,0.3999,0.5945,19904
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,628.333,0.1135,5.2527,0.7799,0.8299,0.9523,53,0.9523,1.8075,0.7894,43.6323,0.0345,9.1212,0.9181,51.4803,215164
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,11.9656,0.187,0.1872,0.1236,0.2949,0.5073,14.5402,0.1883,0.3926,0.0977,1.4727,2.4872,0.3771,0.5511,0.4361,10578
./SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,5.3182,0.5135,0.4089,0.2602,0.0011,0.297,1.4607,0,0.0136,0,0.9011,0.0075,0.0347,0.6245,0.4373,672
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,50.4,0.1296,0.0488,0.8884,0.977,0.9802,58.3636,0.9802,2.4079,0.9812,98.7117,0.0215,1.7582,0.9433,97.7799,566749
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0,0,0,0.9999,0.5993,0.7727,0,0.0909,0.6205,0.5993,3.2526,0.3333,0,1,3.2447,1628
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,1537.12,5.4057,4.8186,0.8848,0.8972,0.9818,1120.06,0.9818,2.4442,0.8903,78.0576,0.0217,4.6063,0.9461,84.8551,356340
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0017,51.449,48.3218,0.9544,0.5077,0.758,0.0008,0.0319,0.5926,0.5077,6.6224,0.3333,0.0007,0.9967,6.496,10976
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.1894,52.2781,48.3632,0.9571,0.509,0.7581,0.0007,0.0323,0.5928,0.509,6.5961,0.3333,0.0002,0.9969,6.4456,10670
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,1.3253,3.3698,23.6629,0.8255,0.4506,0.7548,0.3172,0.0191,0.5865,0.4505,7.3884,0.3333,0.0006,0.947,5.4255,28980
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,5.955,0.3735,0.4294,0.4151,0.0448,0.3685,5.7268,0.0209,0.2773,0.0006,1.1995,0.3697,1.0878,0.9302,0.9146,1078
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,14.4749,0.2678,0.3901,0.725,0.9587,0.2739,20.5616,0.1475,0.2387,0.995,10.1594,0.1233,8.7827,0.966,10.1799,54220
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,2.6165,0.294,0.5299,0.8131,0.0369,0.5238,1.0951,0,0,0.0045,0.7945,0,0.0503,0.9599,0.4813,252
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,19.1618,7.4239,0.1719,0.7856,0.8328,0.9446,165.596,0.9446,1.6247,0.8242,34.2672,0.0417,12.7488,0.9224,40.679,111739
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,1116.75,2.2373,0.017,0.5032,0.6441,0.751,3448.09,0.0039,0.5792,0.5804,31.2083,0.3333,0.4418,0.5658,27.9356,628173
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,40.1228,0.1675,12.8502,0.8286,0.7914,0.9261,22.1132,0.9261,1.3868,0.7805,24.2171,0.0556,6.786,0.9425,28.2707,43649
./SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,186.636,0.372,0.1742,0.4565,0.8136,0.713,294.556,0.9532,0.4767,0.7851,2.848,0,0.1103,0.649,3.7458,72812
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,5.971,0.2753,0.4565,0.2788,0.4159,0.3379,9.8629,0.0203,0.4113,0.0174,13.4842,0.2347,2.0279,0.6902,9.5469,146535
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,16.6618,7.5452,1.858,0.8801,0.8962,0.9742,364.852,0.9742,2.1832,0.8796,51.6619,0.0278,4.4658,0.9563,43.9585,148400
./SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,10.2306,2.8397,14.0629,0.8987,0.891,0.9725,6.7953,0.9725,1.7007,0.879,25.0503,0.0455,1.5649,0.9596,24.0516,25396
./SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,19.7369,0.1638,0.216,0.1271,0.71,0.698,19.3266,0.2051,0.5989,0.6406,1.5776,0.0055,1.1273,0.634,0.9042,11563
./SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,2.7011,0.3247,0.5343,0.8016,0.0353,0.5072,1.1078,0,0,0.0033,0.7671,0,0.0561,0.9599,0.4579,276
./SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,66.1741,0.2589,0.2388,0.1505,0.5539,0.3576,72.9698,0.104,0.2366,0.1712,0.8,0.1365,0.634,0.4805,0.4368,11158
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,14.0239,0.3787,0.2026,0.1206,0.2752,0.5526,16.3016,0.2415,0.9928,0.0756,1.3709,1.8421,0.3527,0.499,0.3977,10377
./SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,6.4189,0.2557,0.2429,0.6788,0.5832,0.6713,3.708,0.8333,0.4472,0.5832,1.1278,0,0.0001,0.8349,0.6079,432
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,18.1284,3.0479,0.0955,0.8803,0.8708,0.962,29.3121,0.962,1.9397,0.8591,41.4118,0.0347,3.6319,0.9519,45.5226,82294
./SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,9.6503,0.1247,0.0955,0.9308,0.907,0.7483,9.0903,0.9797,1.9141,0.8884,40.1438,0.0345,2.1544,0.978,31.5407,72688
./SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0,0,0,0.9998,0.5993,0.7727,0,0.0909,0.6205,0.5993,3.2192,0.3333,0,1,3.2254,1554
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,41.0714,4.5449,0.1247,0.8806,0.9762,0.9855,6885.9,0.9855,2.4659,0.9743,94.8668,0.02,1.6263,0.9306,106.152,582679
./SAT03/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,44.2013,0.1997,9.9717,0.8884,0.9039,0.7508,11.8442,0.9798,1.9099,0.8942,39.9959,0.0345,2.9491,0.9462,41.3569,68270
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,7.0886,0.2631,13.0641,0.9643,0.9037,0.7269,2.4321,0.9723,1.8311,0.8895,36.1181,0.0345,1.7597,0.9826,30.3554,31962
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,1091.88,0.2171,6.452,0.8917,0.9003,0.9772,21.8039,0.9772,2.3039,0.8835,61.7148,0.0251,7.7608,0.9564,60.9642,212885
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g6.cnf,1,8.2423,0.1434,0.3831,0.2863,0.3005,0.4588,12.7195,0.0236,0.3084,0.0003,15.0293,0.5856,0.8862,0.8424,14.9912,118394
./SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,285.211,0.0115,0.6413,0.6057,0.3498,0.7517,253.591,0.0069,0.5807,0.3263,20.2505,0.3333,12.2899,0.6509,15.2414,207536
./SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,18.2723,0.3116,0.426,0.3172,0.4124,0.5262,14.6103,0,0.0527,0.2135,0.9037,0.0204,0.6066,0.5474,0.3157,2550
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,14.8773,7.6133,0.175,0.8194,0.8049,0.932,56.6402,0.932,1.4728,0.7942,27.8905,0.05,4.7253,0.9193,32.1558,61409
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,25.2627,0.1374,0.1401,0.2153,0.0395,0.2633,25.4923,0,0.1374,0.0032,1.5766,0,0.2068,0.5099,1.0198,2332
