@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC

@DATA
real/medium/patat-02-medium-2.xml,1,99.692936,30,30
real/medium/patat-02-medium-4.xml,1,99.693233,30,30
real/medium/patat-02-medium-3.xml,1,99.687598,30,30
real/medium/patat-02-medium-1.xml,1,99.693468,30,30
real/medium/patat-02-medium-5.xml,1,99.55514,30,30
real/fapp36-40/fapp39/fapp39-2750-8.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-1.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-9.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-10.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-7.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-2.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-0.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-6.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-3.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-5.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp39/fapp39-2750-4.xml,1,0,41.934439,67.747689
real/fapp36-40/fapp38/fapp38-2500-3.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-8.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-7.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-9.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-0.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-1.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-6.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-2.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-10.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-4.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp38/fapp38-2500-5.xml,1,0,43.642246,68.545033
real/fapp36-40/fapp36/fapp36-2000-9.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-2.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-5.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-3.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-1.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-10.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-0.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-4.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-6.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-7.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp36/fapp36-2000-8.xml,1,0,42.198387,67.891398
real/fapp36-40/fapp37/fapp37-2250-3.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-8.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-2.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-0.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-6.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-7.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-4.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-1.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-9.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-5.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp37/fapp37-2250-10.xml,1,0,43.385091,68.40371
real/fapp36-40/fapp40/fapp40-3000-10.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-2.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-3.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-1.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-4.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-7.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-8.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-6.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-9.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-0.xml,1,0,43.296295,68.401808
real/fapp36-40/fapp40/fapp40-3000-5.xml,1,0,43.296295,68.401808
real/fapp31-35/fapp32/fapp32-0550-1.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-6.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-2.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-5.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-9.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-4.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-10.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-8.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-0.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-7.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp32/fapp32-0550-3.xml,1,0,43.232216,68.303562
real/fapp31-35/fapp35/fapp35-1500-9.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-8.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-3.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-7.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-1.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-4.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-10.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-6.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-5.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-2.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp35/fapp35-1500-0.xml,1,0.036253,43.068836,68.297005
real/fapp31-35/fapp31/fapp31-0400-3.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-8.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-1.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-2.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-4.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-10.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-7.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-0.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-5.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-9.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp31/fapp31-0400-6.xml,1,0,41.728272,67.602398
real/fapp31-35/fapp34/fapp34-0750-4.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-6.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-5.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-2.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-7.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-0.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-3.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-1.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-9.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-8.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp34/fapp34-0750-10.xml,1,0.115754,42.616044,68.1734
real/fapp31-35/fapp33/fapp33-0650-10.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-9.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-7.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-1.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-5.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-4.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-3.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-8.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-6.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-2.xml,1,0,42.868494,68.211654
real/fapp31-35/fapp33/fapp33-0650-0.xml,1,0,42.868494,68.211654
real/fapp21-25/fapp21/fapp21-0500-0.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-4.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-9.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-7.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-5.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-3.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-6.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-8.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-2.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-10.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp21/fapp21-0500-1.xml,1,0,40.676718,67.254558
real/fapp21-25/fapp23/fapp23-1800-2.xml,1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-8.xml,1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-3.xml,1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-6.xml,1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-1.xml,1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-10.xml,1,0,43.924987,68.726431
real/fapp21-25/fapp23/fapp23-1800-4.xml,1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-9.xml,1,0,43.924987,68.726431
real/fapp21-25/fapp23/fapp23-1800-5.xml,1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-0.xml,1,?,?,?
real/fapp21-25/fapp23/fapp23-1800-7.xml,1,?,?,?
real/fapp21-25/fapp22/fapp22-1750-7.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-2.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-9.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-1.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-4.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-8.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-6.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-0.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-5.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-10.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp22/fapp22-1750-3.xml,1,0,43.359543,68.430216
real/fapp21-25/fapp24/fapp24-2000-7.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-10.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-3.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-9.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-2.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-6.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-0.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-5.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-8.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-4.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp24/fapp24-2000-1.xml,1,0,42.809405,68.146002
real/fapp21-25/fapp25/fapp25-2230-4.xml,1,0,40.14285,61.245058
real/fapp21-25/fapp25/fapp25-2230-7.xml,1,0,40.14285,61.245058
real/fapp21-25/fapp25/fapp25-2230-6.xml,1,0,40.14285,61.245058
real/fapp21-25/fapp25/fapp25-2230-3.xml,1,0,40.14285,61.245058
real/fapp21-25/fapp25/fapp25-2230-2.xml,1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-1.xml,1,?,?,?
real/fapp21-25/fapp25/fapp25-2230-8.xml,1,0,40.14285,61.245058
real/fapp21-25/fapp25/fapp25-2230-10.xml,1,0,40.14285,61.245058
real/fapp21-25/fapp25/fapp25-2230-5.xml,1,0,40.14285,61.245058
real/fapp21-25/fapp25/fapp25-2230-9.xml,1,0,40.14285,61.245058
real/fapp21-25/fapp25/fapp25-2230-0.xml,1,?,?,?
real/rlfapGraphsMod/graph12-w0.xml,1,?,?,?
real/rlfapGraphsMod/graph13-w0.xml,1,?,?,?
real/rlfapGraphsMod/graph14-f28.xml,1,?,?,?
real/rlfapGraphsMod/graph14-f27.xml,1,?,?,?
real/rlfapGraphsMod/graph9-f9.xml,1,?,?,?
real/rlfapGraphsMod/graph8-f11.xml,1,?,?,?
real/rlfapGraphsMod/graph2-f25.xml,1,?,?,?
real/rlfapGraphsMod/graph2-f24.xml,1,?,?,?
real/rlfapGraphsMod/graph8-f10.xml,1,?,?,?
real/rlfapGraphsMod/graph12-w1.xml,1,?,?,?
real/rlfapGraphsMod/graph13-w1.xml,1,?,?,?
real/rlfapGraphsMod/graph9-f10.xml,1,?,?,?
real/fapp01-05/fapp02/fapp02-0250-2.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-10.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-5.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-4.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-9.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-7.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-3.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-8.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-1.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-6.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp02/fapp02-0250-0.xml,1,0,42.628478,68.1473
real/fapp01-05/fapp05/fapp05-0350-8.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-6.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-3.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-7.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-0.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-1.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-9.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-10.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-4.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-2.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp05/fapp05-0350-5.xml,1,0,42.938907,68.192926
real/fapp01-05/fapp03/fapp03-0300-10.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-6.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-5.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-9.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-2.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-4.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-1.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-7.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-8.xml,1,0,43.04318,68.279644
real/fapp01-05/fapp03/fapp03-0300-3.xml,1,?,?,?
real/fapp01-05/fapp03/fapp03-0300-0.xml,1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-1.xml,1,0,42.450073,67.851924
real/fapp01-05/fapp01/fapp01-0200-10.xml,1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-7.xml,1,0,42.450073,67.851924
real/fapp01-05/fapp01/fapp01-0200-6.xml,1,0,42.450073,67.851924
real/fapp01-05/fapp01/fapp01-0200-0.xml,1,0,42.450073,67.851924
real/fapp01-05/fapp01/fapp01-0200-2.xml,1,0,42.450073,67.851924
real/fapp01-05/fapp01/fapp01-0200-8.xml,1,?,?,?
real/fapp01-05/fapp01/fapp01-0200-4.xml,1,0,42.450073,67.851924
real/fapp01-05/fapp01/fapp01-0200-3.xml,1,0,42.450073,67.851924
real/fapp01-05/fapp01/fapp01-0200-5.xml,1,0,42.450073,67.851924
real/fapp01-05/fapp01/fapp01-0200-9.xml,1,?,?,?
real/fapp01-05/fapp04/fapp04-0300-4.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-3.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-2.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-1.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-5.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-6.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-8.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-0.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-9.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-10.xml,1,0,42.616071,68.157738
real/fapp01-05/fapp04/fapp04-0300-7.xml,1,0,42.616071,68.157738
real/fapp16-20/fapp17/fapp17-0300-8.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-2.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-4.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-0.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-6.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-5.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-9.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-3.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-10.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-7.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp17/fapp17-0300-1.xml,1,0,42.86934,68.349288
real/fapp16-20/fapp18/fapp18-0350-7.xml,1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-5.xml,1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-9.xml,1,0,40.459077,61.508395
real/fapp16-20/fapp18/fapp18-0350-4.xml,1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-2.xml,1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-8.xml,1,0,40.459077,61.508395
real/fapp16-20/fapp18/fapp18-0350-0.xml,1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-1.xml,1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-6.xml,1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-3.xml,1,?,?,?
real/fapp16-20/fapp18/fapp18-0350-10.xml,1,0,40.459077,61.508395
real/fapp16-20/fapp19/fapp19-0350-8.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-2.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-0.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-6.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-3.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-1.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-5.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-10.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-4.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-7.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp19/fapp19-0350-9.xml,1,0,43.209603,68.285374
real/fapp16-20/fapp16/fapp16-0260-1.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-0.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-3.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-4.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-9.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-10.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-5.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-7.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-8.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-6.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp16/fapp16-0260-2.xml,1,0,43.124523,68.212376
real/fapp16-20/fapp20/fapp20-0420-3.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-2.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-10.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-0.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-9.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-6.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-7.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-8.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-5.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-4.xml,1,0,42.951235,68.898037
real/fapp16-20/fapp20/fapp20-0420-1.xml,1,0,42.951235,68.898037
real/compet02/patat-02-comp-4.xml,1,99.150406,30,30
real/compet02/patat-02-comp-9.xml,1,99.54942,30,30
real/compet02/patat-02-comp-7.xml,1,98.967727,30,30
real/compet02/patat-02-comp-19.xml,1,99.531813,30,30
real/compet02/patat-02-comp-5.xml,1,97.42019,30,30
real/compet02/patat-02-comp-18.xml,1,98.883305,30,30
real/compet02/patat-02-comp-10.xml,1,99.690345,30,30
real/compet02/patat-02-comp-6.xml,1,99.341701,30,30
real/compet02/patat-02-comp-16.xml,1,99.501066,30,30
real/compet02/patat-02-comp-1.xml,1,99.409018,30,30
real/compet02/patat-02-comp-3.xml,1,99.449097,30,30
real/compet02/patat-02-comp-12.xml,1,99.295775,30,30
real/compet02/patat-02-comp-15.xml,1,98.60055,30,30
real/compet02/patat-02-comp-14.xml,1,98.95021,30,30
real/compet02/patat-02-comp-17.xml,1,94.821336,30,30
real/compet02/patat-02-comp-20.xml,1,99.355974,30,30
real/compet02/patat-02-comp-13.xml,1,99.172295,30,30
real/compet02/patat-02-comp-8.xml,1,99.476352,30,30
real/compet02/patat-02-comp-2.xml,1,99.119486,30,30
real/compet02/patat-02-comp-11.xml,1,99.23433,30,30
real/bmc/bmc-ibm-01-16.xml,1,?,?,?
real/bmc/bmc-ibm-02-02.xml,1,?,?,?
real/bmc/bmc-ibm-07-08.xml,1,?,?,?
real/bmc/bmc-ibm-05-02.xml,1,?,?,?
real/bmc/bmc-ibm-07-04.xml,1,?,?,?
real/bmc/bmc-ibm-03-16.xml,1,?,?,?
real/bmc/bmc-ibm-03-08.xml,1,?,?,?
real/bmc/bmc-ibm-05-04.xml,1,?,?,?
real/bmc/bmc-ibm-01-04.xml,1,?,?,?
real/bmc/bmc-ibm-03-02.xml,1,?,?,?
real/bmc/bmc-ibm-04-16.xml,1,?,?,?
real/bmc/bmc-ibm-07-16.xml,1,?,?,?
real/bmc/bmc-ibm-04-08.xml,1,?,?,?
real/bmc/bmc-ibm-02-16.xml,1,?,?,?
real/bmc/bmc-ibm-02-04.xml,1,?,?,?
real/bmc/bmc-ibm-01-02.xml,1,?,?,?
real/bmc/bmc-ibm-04-02.xml,1,?,?,?
real/bmc/bmc-ibm-02-08.xml,1,?,?,?
real/bmc/bmc-ibm-04-04.xml,1,?,?,?
real/bmc/bmc-ibm-05-16.xml,1,?,?,?
real/bmc/bmc-ibm-07-02.xml,1,?,?,?
real/bmc/bmc-ibm-03-04.xml,1,?,?,?
real/bmc/bmc-ibm-01-08.xml,1,?,?,?
real/bmc/bmc-ibm-05-08.xml,1,?,?,?
real/fapp06-10/fapp08/fapp08-0700-2.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-4.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-8.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-5.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-3.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-0.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-6.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-9.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-10.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-7.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp08/fapp08-0700-1.xml,1,0,42.409436,68.023027
real/fapp06-10/fapp07/fapp07-0600-4.xml,1,0,43.125834,68.280347
real/fapp06-10/fapp07/fapp07-0600-1.xml,1,0,43.125834,68.280347
real/fapp06-10/fapp07/fapp07-0600-7.xml,1,0,43.125834,68.280347
real/fapp06-10/fapp07/fapp07-0600-0.xml,1,0,43.125834,68.280347
real/fapp06-10/fapp07/fapp07-0600-2.xml,1,0,43.125834,68.280347
real/fapp06-10/fapp07/fapp07-0600-8.xml,1,0,43.125834,68.280347
real/fapp06-10/fapp07/fapp07-0600-6.xml,1,0,43.125834,68.280347
