@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC

@DATA
bool/chnl/chnl-35-36.xml,1,100,0,0,1.414214,1.414214,-1,100
bool/chnl/chnl-30-35.xml,1,100,0,0,1.414214,1.414214,-1,100
bool/chnl/chnl-10-15.xml,1,100,24,180,1.414214,1.414214,-1,100
bool/chnl/chnl-40-41.xml,1,100,0,0,1.414214,1.414214,-1,100
bool/garden/g-15x15.xml,1,?,?,?,?,?,?,?
bool/garden/g-9x3.xml,1,?,?,?,?,?,?,?
bool/garden/g-100x100.xml,1,?,?,?,?,?,?,?
bool/garden/g-7x7.xml,1,?,?,?,?,?,?,?
bool/garden/g-4x4.xml,1,?,?,?,?,?,?,?
bool/garden/g-9x9.xml,1,?,?,?,?,?,?,?
bool/garden/g-2x2.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp26/fapp26-2300-8.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-3.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-6.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-5.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-1.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-10.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-9.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-0.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-4.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-7.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp26/fapp26-2300-2.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616
real/fapp26-30/fapp28/fapp28-2800-1.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-9.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-10.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-3.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-6.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-8.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-7.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-4.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-5.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-2.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp28/fapp28-2800-0.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523
real/fapp26-30/fapp30/fapp30-3000-6.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-5.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-3.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-10.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-9.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-1.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-8.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-4.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-7.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-2.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp30/fapp30-3000-0.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811
real/fapp26-30/fapp27/fapp27-2550-9.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-10.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-0.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-3.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-8.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-6.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-4.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-5.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-7.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-1.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp27/fapp27-2550-2.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866
real/fapp26-30/fapp29/fapp29-2900-3.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-2.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-4.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-0.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-1.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-9.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-6.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-8.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-10.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-5.xml,1,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-7.xml,1,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f9.xml,1,0,0,30,5.583063,5.91608,9.409391,4.873387
real/rlfapScens11/scen11-f10.xml,1,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f3.xml,1,0,0,30,6.08663,6.403124,9.409391,5.129323
real/rlfapScens11/scen11-f6.xml,1,0,0,30,5.840528,6.164414,9.409391,5.009275
real/rlfapScens11/scen11-f12.xml,1,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f11.xml,1,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f1.xml,1,0,0,30,6.245469,6.557439,9.409391,5.201967
real/rlfapScens11/scen11-f4.xml,1,0,0,30,6.005879,6.324555,9.409391,5.09092
real/rlfapScens11/scen11-f5.xml,1,0,0,30,5.923532,6.244998,9.409391,5.050853
real/rlfapScens11/scen11-f8.xml,1,0,0,30,5.670356,6,9.409391,4.920664
real/rlfapScens11/scen11-f2.xml,1,0,0,30,6.166799,6.480741,9.409391,5.166388
real/rlfapScens11/scen11-f7.xml,1,0,0,30,5.755815,6.082763,9.409391,4.965827
real/small/patat-02-small-3.xml,1,97.625899,30,30,4.848196,6.708204,-1,94.525
real/small/patat-02-small-2.xml,1,?,?,?,?,?,?,?
real/small/patat-02-small-5.xml,1,97.540107,30,30,4.865696,6.708204,-1,92.808333
real/small/patat-02-small-1.xml,1,97.462366,30,30,4.829596,6.708204,-1,95.033333
real/small/patat-02-small-4.xml,1,98.050975,30,30,4.88774,6.708204,-1,99.35
real/rlfapScens/scen4.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen10.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen3.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen6.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen2.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen8.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen11.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen1.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen7.xml,1,?,?,?,?,?,?,?
real/rlfapScens/scen5.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph9.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph1.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph4.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph7.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph2.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph12.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph10.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph8.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph6.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph14.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph11.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph13.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph3.xml,1,?,?,?,?,?,?,?
real/rlfapGraphs/graph5.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5600.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5582.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5563.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5594.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5596.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5583.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5590.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5579.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5591.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5570.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5565.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5566.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5584.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5576.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5569.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5588.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5599.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5577.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5587.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5578.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5592.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5573.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5562.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5597.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5598.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5575.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5593.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5586.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5564.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5580.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5572.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5561.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5574.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5595.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5568.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5571.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5585.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5589.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5567.xml,1,?,?,?,?,?,?,?
real/cabinet/cabinet-5581.xml,1,?,?,?,?,?,?,?
real/test01-04/test04/test04-1250-0.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-7.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-9.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-5.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-2.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-3.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-6.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-1.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-4.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-8.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test04/test04-1250-10.xml,1,0,42.995806,68.373005,14.266745,18.708287,10.287712,3.758324
real/test01-04/test03/test03-0400-5.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-7.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-4.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-3.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-9.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-0.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-6.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-10.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-2.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-1.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test03/test03-0400-8.xml,1,0,42.405034,68.089245,14.427751,18.708287,8.643856,4.100634
real/test01-04/test01/test01-0150-1.xml,1,0,42.410959,68.123288,13.937958,17.378147,7.228819,3.626457
real/test01-04/test01/test01-0150-6.xml,1,0,42.410959,68.123288,13.937958,17.378147,7.228819,3.626457
real/test01-04/test01/test01-0150-9.xml,1,0,42.410959,68.123288,13.937958,17.378147,7.228819,3.626457
real/test01-04/test01/test01-0150-3.xml,1,0,42.410959,68.123288,13.937958,17.378147,7.228819,3.626457
real/test01-04/test01/test01-0150-0.xml,1,0,42.410959,68.123288,13.937958,17.378147,7.228819,3.626457
real/test01-04/test01/test01-0150-7.xml,1,?,?,?,?,?,?,?
real/test01-04/test01/test01-0150-8.xml,1,?,?,?,?,?,?,?
real/test01-04/test01/test01-0150-2.xml,1,0,42.410959,68.123288,13.937958,17.378147,7.228819,3.626457
real/test01-04/test01/test01-0150-10.xml,1,0,42.410959,68.123288,13.937958,17.378147,7.228819,3.626457
real/test01-04/test01/test01-0150-4.xml,1,0,42.410959,68.123288,13.937958,17.378147,7.228819,3.626457
real/test01-04/test01/test01-0150-5.xml,1,?,?,?,?,?,?,?
real/test01-04/test02/test02-0250-5.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-9.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-4.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-1.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-2.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-0.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-3.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-10.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-6.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-8.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/test01-04/test02/test02-0250-7.xml,1,0,42.1974,67.948822,16.130096,18.708287,7.965784,4.613503
real/medium/patat-02-medium-2.xml,1,99.692936,30,30,4.940901,6.708204,-1,80.68125
real/medium/patat-02-medium-4.xml,1,99.693233,30,30,4.93837,6.708204,-1,87.365923
real/medium/patat-02-medium-3.xml,1,99.687598,30,30,4.940901,6.708204,-1,80.177381
real/medium/patat-02-medium-1.xml,1,99.693468,30,30,4.973429,6.708204,-1,86.241071
real/medium/patat-02-medium-5.xml,1,99.55514,30,30,4.886077,6.708204,-1,78.622619
real/fapp36-40/fapp39/fapp39-2750-8.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-1.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-9.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-10.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-7.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-2.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-0.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-6.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-3.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-5.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp39/fapp39-2750-4.xml,1,0,41.934439,67.747689,22.106198,22.405357,11.425216,7.201001
real/fapp36-40/fapp38/fapp38-2500-3.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-8.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-7.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-9.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-0.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-1.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-6.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-2.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-10.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-4.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp38/fapp38-2500-5.xml,1,0,43.642246,68.545033,24.170296,26.41969,11.287712,7.50021
real/fapp36-40/fapp36/fapp36-2000-9.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-2.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-5.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-3.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-1.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-10.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-0.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-4.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-6.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-7.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp36/fapp36-2000-8.xml,1,0,42.198387,67.891398,19.377551,21.307276,10.965784,7.439292
real/fapp36-40/fapp37/fapp37-2250-3.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-8.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-2.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-0.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-6.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-7.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-4.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-1.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-9.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-5.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp37/fapp37-2250-10.xml,1,0,43.385091,68.40371,26.091574,31.591138,11.135709,8.696735
real/fapp36-40/fapp40/fapp40-3000-10.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-2.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-3.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-1.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-4.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-7.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-8.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-6.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-9.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-0.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp36-40/fapp40/fapp40-3000-5.xml,1,0,43.296295,68.401808,24.988197,26.41969,11.550747,7.477543
real/fapp31-35/fapp32/fapp32-0550-1.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-6.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-2.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-5.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-9.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-4.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-10.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-8.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-0.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-7.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp32/fapp32-0550-3.xml,1,0,43.232216,68.303562,28.554127,31.591138,9.103288,10.555714
real/fapp31-35/fapp35/fapp35-1500-9.xml,1,0.036253,43.068836,68.297005,23.733338,26.41969,10.544964,12.647288
real/fapp31-35/fapp35/fapp35-1500-8.xml,1,0.036253,43.068836,68.297005,23.733338,26.41969,10.544964,12.647288
real/fapp31-35/fapp35/fapp35-1500-3.xml,1,0.036253,43.068836,68.297005,23.733338,26.41969,10.544964,12.647288
real/fapp31-35/fapp35/fapp35-1500-7.xml,1,0.036253,43.068836,68.297005,23.733338,26.41969,10.544964,12.647288
real/fapp31-35/fapp35/fapp35-1500-1.xml,1,0.036253,43.068836,68.297005,23.733338,26.41969,10.544964,12.647288
real/fapp31-35/fapp35/fapp35-1500-4.xml,1,0.036253,43.068836,68.297005,23.733338,26.41969,10.544964,12.647288
real/fapp31-35/fapp35/fapp35-1500-10.xml,1,0.036253,43.068836,68.297005,23.733338,26.41969,10.544964,12.647288
real/fapp31-35/fapp35/fapp35-1500-6.xml,1,0.036253,43.068836,68.297005,23.733338,26.41969,10.544964,12.647288
