@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-entropy NUMERIC

@DATA
bool/mpsReduced/mps-red-railway-8-1-0.xml,1,100,7.142403,8.175461,1.414214,1.414214,-1,100,-1,5.79466,-1,?,3.459432,?,100,?,?,?,-1,?,0,?,22.268965,?,?,?,0,?,?,31.901747,?,?,?,-1,0,11.903129,?,61,?,17.138922,?,?,?,?,?,?,?,?,?,?,17.795456,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran4x64.xml,1,100,39.183673,324.183673,1.232539,1.414214,-1,100,-1,202.44898,-1,0.541252,13.602467,0.630601,100,0.206781,0.437624,0.987626,-1,3.536977,0,0.287548,22.00769,0.769282,0.996413,0.365203,0,1,0.610962,21.336655,0,0.668878,3.94868,-1,0,11.723234,0.004121,1920,0.000036,14.227616,0.995267,0,0.000417,0.036983,0,4.87927,0.691249,0.050401,0.691249,1.98104,14.767564,0.797014,2.239949,0.797014,-1,0.462673,3.796462,0,0.998644,0.603411,0.629893,2.213125,0.629893,4813180,3.925095
bool/mpsReduced/mps-red-bell3b.xml,1,85.806452,27.870968,88.774194,1.340759,1.414214,-1,100,-1,45.935484,-1,?,10,?,100,?,?,?,-1,?,0,?,23.352034,?,?,?,14.193548,?,?,26.521643,?,?,?,-1,0,13.063732,?,195,?,12.306916,?,?,?,?,?,?,?,?,?,?,12.903882,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-net12.xml,1,100,6.122449,28.253968,1.412399,1.414214,-1,100,-1,17.732426,-1,?,3.584963,?,100,?,?,?,-1,?,0,?,22.374243,?,?,?,0,?,?,31.369655,?,?,?,-1,0,9.319672,?,101,?,14.874117,?,?,?,?,?,?,?,?,?,?,15.461671,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-agg2.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,?,13.881783,?,100,?,?,?,-1,?,0,?,24.410207,?,?,?,0,?,?,29.020642,?,?,?,-1,0,12.60409,?,1440,?,16.390589,?,?,?,?,?,?,?,?,?,?,16.949291,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-aflow40b.xml,1,100,56.754508,314.868239,1.414214,1.414214,-1,100,-1,157.434119,-1,?,-1,?,100,?,?,?,-1,?,0,?,26.281638,?,?,?,0,?,?,31.020552,?,?,?,-1,0,14.345059,?,1202,?,17.011402,?,?,?,?,?,?,?,?,?,?,17.944718,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-usAbbrv-8-25-70.xml,1,100,9.408465,10.295767,1.414214,1.414214,-1,100,-1,7.157063,-1,?,3.584963,?,100,?,?,?,-1,?,0,?,22.267729,?,?,?,0,?,?,31.839303,?,?,?,-1,0,11.084808,?,61,?,17.431065,?,?,?,?,?,?,?,?,?,?,18.086323,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-pp08aCUTS.xml,1,100,20.534759,127.486631,1.414214,1.414214,-1,100,-1,64.59893,-1,?,-1,?,100,?,?,?,-1,?,0,?,21.865247,?,?,?,0,?,?,31.795926,?,?,?,-1,0,11.789126,?,147,?,14.663558,?,?,?,?,?,?,?,?,?,?,15.436907,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-vtp-base.xml,1,100,34.666667,285.492063,1.321789,1.414214,-1,100,-1,169.460317,-1,?,12.670878,?,100,?,?,?,-1,?,0,?,22.64794,?,?,?,0,?,?,31.024106,?,?,?,-1,0,10.710806,?,1080,?,14.269857,?,?,?,?,?,?,?,?,?,?,14.943247,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran12x21.xml,1,100,47.54717,394.339623,1.238206,1.414214,-1,100,-1,245.660377,-1,0.699049,13.479149,0.846403,100,0.341244,0.499906,0.978098,-1,3.501098,0,0.293835,21.437379,0.8041,0.992801,0.37143,0,1,0.652421,20.273365,0,0.69514,3.760952,-1,0,11.859535,0.001348,630,0.000031,14.251113,0.990496,0,0.000241,0.074598,0.000001,4.687458,0.708093,0.08816,0.708093,1.313588,14.793959,0.81152,1.483611,0.81152,-1,0.473661,3.63075,0,0.996894,0.608161,0.628385,1.427529,0.628385,2930066,3.91427
bool/mpsReduced/mps-red-mas74.xml,1,?,?,?,?,?,?,?,?,?,?,0.425394,?,0.512235,?,0.133915,0.37126,0.988989,?,3.51222,?,0.316194,?,0.411908,0.996513,0.402465,?,0.981818,0.555193,?,0,0.900982,4.038853,?,?,?,0.007205,?,0.000206,?,0.996321,0,0.000962,0.009465,0.000002,5.011988,0.707272,0.065592,0.707272,0.980579,?,0.807709,1.264105,0.807709,?,0.598479,3.895771,0,0.998837,0.667399,0.614987,1.339591,0.614987,721961,3.889225
bool/mpsReduced/mps-red-bell3a.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-sample2.xml,1,95.522388,22.38806,164.776119,1.252775,1.414214,-1,100,-1,101.19403,-1,?,10.494856,?,100,?,?,?,-1,?,0,?,22.590802,?,?,?,4.477612,?,?,18.070488,?,?,?,-1,0,12.401946,?,150,?,11.638436,?,?,?,?,?,?,?,?,?,?,12.273504,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-share1b.xml,1,100,2.912621,25.970874,1.317236,1.414214,-1,100,0,14.563107,-1,?,13.44061,?,100,?,?,?,-1,?,0,?,21.990921,?,?,?,0,?,?,29.369109,?,?,?,-1,0,9.214319,?,1110,?,15.390404,?,?,?,?,?,?,?,?,?,?,16.041103,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-boeing2.xml,1,100,15.576923,67.403846,1.306261,1.414214,-1,100,-1,33.701923,-1,?,11.948002,?,100,?,?,?,-1,?,0,?,22.193572,?,?,?,0,?,?,29.984128,?,?,?,-1,0,8.810572,?,2370,?,14.266787,?,?,?,?,?,?,?,?,?,?,14.768598,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-neos14.xml,1,100,6.964286,25.535714,1.414214,1.414214,-1,100,-1,12.767857,-1,?,13.589534,?,100,?,?,?,-1,?,0,?,21.545537,?,?,?,0,?,?,30.794935,?,?,?,-1,0,12.468879,?,150,?,15.933183,?,?,?,?,?,?,?,?,?,?,16.668899,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran10x12.xml,1,100,43.902439,362.804878,1.235127,1.414214,-1,100,-1,226.829268,-1,0.735372,12.413363,0.901226,100,0.371939,0.507315,0.969924,-1,3.480238,0,0.284673,20.884987,0.821975,0.989918,0.363035,0,0.969231,0.666152,18.624513,0,0.652555,3.605559,-1,0,10.909893,0.001763,360,0.000065,13.156557,0.98571,0,0.000388,0.086481,0.000003,4.447268,0.693016,0.112634,0.693016,1.169107,13.695446,0.803279,1.315972,0.803279,-1,0.452274,3.465208,0,0.995288,0.594538,0.651418,1.236753,0.651418,1006795,3.842332
bool/mpsReduced/mps-red-qnet1-o.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-mas76.xml,1,?,?,?,?,?,?,?,?,?,?,0.427819,?,0.515867,?,0.135182,0.371275,0.988925,?,3.499179,?,0.31983,?,0.412363,0.996439,0.416445,?,0.981818,0.557102,?,0,0.929981,3.992874,?,?,?,0.007653,?,0.00022,?,0.996298,0,0.001016,0.009489,0.000004,4.869244,0.710298,0.065224,0.710298,0.98821,?,0.80959,1.27366,0.80959,?,0.633481,3.843931,0,0.998782,0.668849,0.61261,1.362263,0.61261,683549,3.855426
bool/mpsReduced/mps-red-bell5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/circuits/c8.xml,1,?,?,?,?,?,?,?,?,?,?,0.877203,?,1.045857,?,0.354816,0.578105,0.819439,?,2.812313,?,0.194673,?,1.17577,0.949728,0.33029,?,0.862069,0.638719,?,0,0.298288,2.515798,?,?,?,0.00587,?,0.00066,?,0.852981,0,0.009263,0.386475,0.000217,2.770986,0.459047,0.26671,0.459047,0.749254,?,0.71768,0.786107,0.71768,?,0.263664,2.286055,0,0.961417,0.404616,0.861658,0.500826,0.861658,31882,3.171299
bool/circuits/C17.xml,1,?,?,?,?,?,?,?,?,?,?,0.903444,?,1.023694,?,0.264865,0.67027,0.67027,?,2.45457,?,0.179553,?,3.211538,0.881081,0.251003,?,0.6,0.526659,?,0,0.210951,2.301184,?,?,?,0.076923,?,0.056133,?,0.637755,0,0.118919,1.372973,0.030612,1.815324,0.285714,0.281081,0.285714,0.327192,?,0.671939,0.292053,0.671939,?,0.23946,1.507894,0,0.857143,0.271873,1.014288,0.227987,1.014288,439,2.449997
bool/circuits/cm42a.xml,1,?,?,?,?,?,?,?,?,?,?,0.822226,?,1.024414,?,0.369298,0.570594,0.825439,?,2.829293,?,0.193999,?,1.499605,0.967763,0.332705,?,0.789474,0.654874,?,0,0.294422,2.488417,?,?,?,0.014229,?,0.003194,?,0.854592,0,0.010088,0.605044,0.001104,2.708387,0.467329,0.277412,0.467329,0.665246,?,0.708632,0.612146,0.708632,?,0.256835,2.272475,0,0.974232,0.403188,0.818816,0.430786,0.818816,7319,3.104087
bool/circuits/cmb.xml,1,?,?,?,?,?,?,?,?,?,?,0.848301,?,1.027932,?,0.368151,0.562442,0.841712,?,2.814913,?,0.193747,?,0.971805,0.962939,0.339319,?,0.833333,0.656461,?,0,0.31279,2.536971,?,?,?,0.002396,?,0.000392,?,0.874543,0,0.002038,0.293637,0.000119,2.876176,0.479991,0.266547,0.479991,0.667239,?,0.723749,0.68294,0.723749,?,0.267791,2.31726,0,0.972779,0.43197,0.82895,0.445488,0.82895,52673,3.260527
bool/circuits/C432.xml,1,?,?,?,?,?,?,?,?,?,?,0.854941,?,1.025716,?,0.360505,0.580677,0.825413,?,2.768326,?,0.190899,?,1.065117,0.958517,0.335915,?,0.878788,0.636818,?,0,0.293983,2.456857,?,?,?,0.00146,?,0.000148,?,0.856678,0,0.002353,0.332412,0.000049,2.734208,0.460356,0.268551,0.460356,0.745142,?,0.719778,0.796188,0.719778,?,0.259537,2.248962,0,0.968295,0.414236,0.840843,0.490566,0.840843,135930,3.111029
bool/circuits/cc.xml,1,?,?,?,?,?,?,?,?,?,?,0.817217,?,1.00475,?,0.359312,0.552522,0.844866,?,2.967029,?,0.201136,?,1.476992,0.969921,0.341344,?,0.833333,0.661375,?,0,0.331328,2.621834,?,?,?,0.015713,?,0.002499,?,0.881433,0,0.010076,0.569714,0.000695,2.986488,0.494553,0.264039,0.494553,0.783752,?,0.72658,0.732806,0.72658,?,0.276532,2.427623,0,0.97821,0.43286,0.809547,0.51452,0.809547,10594,3.283485
bool/circuits/b1.xml,1,?,?,?,?,?,?,?,?,?,?,0.911899,?,1.060195,?,0.339286,0.623214,0.763095,?,2.601322,?,0.186267,?,1.810924,0.925,0.310388,?,0.666667,0.594846,?,0,0.230497,2.230387,?,?,?,0.02521,?,0.014006,?,0.78764,0,0.042857,0.741667,0.005618,2.145705,0.386517,0.283333,0.386517,0.357241,?,0.695506,0.416006,0.695506,?,0.228997,1.879791,0,0.938202,0.352279,0.894364,0.268575,0.894364,1463,2.733208
bool/ppp/ppp-3-13-25-26.xml,1,3.818251,59.5189,53.153876,1.414214,1.414214,-1,100,-1,31.737304,-1,0.841999,-1,1.003184,100,0.521706,0.635353,0.941256,-1,3.62761,0,0.258893,21.390718,6.008758,0.976059,0.369598,96.181749,0.934426,0.577113,16.265432,0,0.542815,3.498221,-1,0,11.598053,0.000765,29,0.000069,15.298349,0.959215,0,0.000253,1.541755,0.000009,3.856403,0.679866,0.132966,0.679866,1.05051,14.223398,0.806508,1.007343,0.806508,-1,0.490065,3.313822,0,0.984172,0.544009,0.725923,0.981307,0.725923,1375074,3.804639
bool/ppp/ppp-1-11-19-21.xml,1,3.930419,59.501861,53.20792,1.414214,1.414214,-1,100,-1,31.764241,-1,0.848189,-1,1.008402,100,0.513761,0.630686,0.938977,-1,3.593978,0,0.25812,21.641947,6.004287,0.975177,0.367629,96.069581,0.935484,0.581082,16.22942,0,0.540008,3.482954,-1,0,11.461991,0.000791,29,0.000071,15.253663,0.957592,0,0.000266,1.575967,0.000009,3.852362,0.67448,0.136071,0.67448,1.051586,14.201588,0.803686,1.007872,0.803686,-1,0.488532,3.295186,0,0.983608,0.539973,0.733737,0.973913,0.733737,1316033,3.788365
bool/ppp/ppp-1-3-13-19.xml,1,3.911932,59.50462,53.198349,1.414214,1.414214,-1,100,-1,31.759387,-1,0.847387,-1,1.007957,100,0.512206,0.629226,0.938638,-1,3.539499,0,0.256908,21.452646,6.039056,0.975183,0.367958,96.088068,0.934426,0.582628,16.234892,0,0.5384,3.47082,-1,0,11.668442,0.000792,29,0.000071,15.260699,0.957266,0,0.000266,1.594914,0.000009,3.818302,0.672953,0.136786,0.672953,1.054483,14.204724,0.802821,1.0117,0.802821,-1,0.487353,3.277711,0,0.983571,0.53978,0.734285,0.975508,0.734285,1317282,3.768756
bool/ppp/ppp-1-13.xml,1,3.847389,59.51442,53.167191,1.414214,1.414214,-1,100,-1,31.74385,-1,0.8463,-1,1.006462,100,0.518383,0.633452,0.940582,-1,3.617252,0,0.259303,21.311387,5.998684,0.975244,0.367545,96.152611,0.934426,0.578537,16.258235,0,0.545012,3.498004,-1,0,11.42836,0.00077,29,0.000069,15.286341,0.958872,0,0.000256,1.541292,0.000009,3.855383,0.678645,0.133216,0.678645,1.050992,14.2172,0.805799,1.008779,0.805799,-1,0.492068,3.309792,0,0.983721,0.54216,0.729085,0.981175,0.729085,1362214,3.813353
bool/ppp/ppp-1-9-16-19.xml,1,3.871156,59.511012,53.181333,1.414214,1.414214,-1,100,-1,31.751237,-1,0.849625,-1,1.010538,100,0.520059,0.63429,0.937915,-1,3.566446,0,0.257537,21.110335,6.074567,0.974456,0.369721,96.128844,0.933333,0.578941,16.235678,0,0.533439,3.473339,-1,0,11.23002,0.000759,29,0.00007,15.277687,0.956427,0,0.00026,1.613973,0.000008,3.849212,0.675249,0.137609,0.675249,1.035449,14.214091,0.804736,0.989298,0.804736,-1,0.483908,3.296935,0,0.982966,0.539583,0.735492,0.958396,0.735492,1326717,3.794181
bool/ppp/ppp-1-12-16.xml,1,3.771278,59.526004,53.130819,1.414214,1.414214,-1,100,-1,31.725759,-1,0.841688,-1,1.006064,100,0.522865,0.635158,0.940484,-1,3.552734,0,0.258072,21.26509,6.054871,0.975601,0.370325,96.228722,0.932203,0.578063,16.279864,0,0.538106,3.478464,-1,0,11.329796,0.000733,29,0.000068,15.317448,0.95845,0,0.000247,1.571402,0.000009,3.823231,0.678692,0.134342,0.678692,1.044099,14.232646,0.806084,1.000106,0.806084,-1,0.486724,3.297073,0,0.983821,0.54302,0.727296,0.974753,0.727296,1383471,3.800504
bool/jnh/jnh-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.897798,?,1.020496,?,0.348881,0.632181,0.774538,?,2.589181,?,0.182985,?,1.242161,0.935422,0.322857,?,0.714286,0.578613,?,0,0.232167,2.154981,?,?,?,0.000731,?,0.00032,?,0.793858,0,0.003268,0.397471,0.00014,2.33009,0.397861,0.272854,0.397861,0.454986,?,0.713062,0.878023,0.713062,?,0.230717,2.015366,0,0.944148,0.375797,0.887172,0.410255,0.887172,56026,2.743231
bool/jnh/jnh-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.901331,?,1.021385,?,0.348949,0.632158,0.771816,?,2.51603,?,0.182558,?,1.259372,0.933603,0.319182,?,0.692308,0.578101,?,0,0.231955,2.140482,?,?,?,0.000741,?,0.000325,?,0.791626,0,0.003495,0.410079,0.000142,2.31964,0.396084,0.273563,0.396084,0.454654,?,0.7128,0.882447,0.7128,?,0.230733,2.005915,0,0.942328,0.373958,0.890566,0.413441,0.890566,55684,2.737277
bool/jnh/jnh-212.xml,1,?,?,?,?,?,?,?,?,?,?,0.893908,?,1.02056,?,0.346985,0.632357,0.772537,?,2.577144,?,0.183328,?,1.24156,0.936547,0.321365,?,0.714286,0.578684,?,0,0.231381,2.162864,?,?,?,0.000776,?,0.000339,?,0.792764,0,0.004037,0.400478,0.000149,2.309761,0.396147,0.273785,0.396147,0.454843,?,0.712898,0.866829,0.712898,?,0.229431,1.991136,0,0.945672,0.37301,0.882322,0.40516,0.882322,52728,2.741624
bool/jnh/jnh-17.xml,1,?,?,?,?,?,?,?,?,?,?,0.897338,?,1.019311,?,0.348092,0.6337,0.773479,?,2.594034,?,0.183022,?,1.25592,0.935262,0.323165,?,0.714286,0.577027,?,0,0.231561,2.1497,?,?,?,0.000746,?,0.000326,?,0.792379,0,0.00333,0.403172,0.000143,2.321725,0.396927,0.272628,0.396927,0.45206,?,0.713052,0.874668,0.713052,?,0.2304,2.015435,0,0.943772,0.374638,0.887436,0.406847,0.887436,55205,2.741017
bool/jnh/jnh-220.xml,1,?,?,?,?,?,?,?,?,?,?,0.894264,?,1.018378,?,0.345663,0.634378,0.771592,?,2.581577,?,0.183631,?,1.254654,0.935712,0.321746,?,0.714286,0.576202,?,0,0.230415,2.158235,?,?,?,0.000784,?,0.000342,?,0.791043,0,0.003693,0.403849,0.00015,2.306637,0.394659,0.273158,0.394659,0.452992,?,0.712654,0.869328,0.712654,?,0.229322,1.997247,0,0.944385,0.37173,0.884578,0.403788,0.884578,52452,2.725996
bool/jnh/jnh-217.xml,1,?,?,?,?,?,?,?,?,?,?,0.892093,?,1.020197,?,0.346696,0.632631,0.773276,?,2.581435,?,0.183817,?,1.243125,0.937497,0.321962,?,0.714286,0.57842,?,0,0.231982,2.166847,?,?,?,0.000775,?,0.000339,?,0.793325,0,0.004239,0.401039,0.000148,2.320308,0.396699,0.273647,0.396699,0.458456,?,0.71313,0.868008,0.71313,?,0.229708,1.998431,0,0.946247,0.373299,0.8813,0.405998,0.8813,52878,2.74579
bool/jnh/jnh-204.xml,1,?,?,?,?,?,?,?,?,?,?,0.895206,?,1.020614,?,0.346597,0.633097,0.772316,?,2.583296,?,0.183443,?,1.254467,0.935848,0.321686,?,0.714286,0.577942,?,0,0.231562,2.165056,?,?,?,0.000785,?,0.000343,?,0.79188,0,0.00432,0.405302,0.00015,2.313919,0.395865,0.273296,0.395865,0.455849,?,0.712877,0.86804,0.712877,?,0.230018,2.001565,0,0.944435,0.372559,0.885364,0.405879,0.885364,52377,2.746731
bool/jnh/jnh-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.897358,?,1.023407,?,0.351815,0.627209,0.780024,?,2.579625,?,0.182668,?,1.152156,0.937239,0.324,?,0.75,0.584389,?,0,0.235753,2.161937,?,?,?,0.000976,?,0.000288,?,0.800149,0,0.003892,0.351503,0.000103,2.362258,0.402428,0.27333,0.402428,0.475915,?,0.713313,0.899592,0.713313,?,0.232449,2.024344,0,0.946062,0.380754,0.885291,0.430945,0.885291,60769,2.770895
bool/jnh/jnh-218.xml,1,?,?,?,?,?,?,?,?,?,?,0.897588,?,1.019263,?,0.348676,0.633375,0.774226,?,2.596248,?,0.183154,?,1.251643,0.935363,0.322993,?,0.714286,0.577334,?,0,0.23183,2.157029,?,?,?,0.000785,?,0.000343,?,0.793135,0,0.003401,0.401853,0.00015,2.325217,0.397545,0.272927,0.397545,0.444085,?,0.713145,0.848788,0.713145,?,0.230603,2.020601,0,0.943906,0.374966,0.887498,0.396408,0.887498,52355,2.744314
bool/jnh/jnh-201.xml,1,?,?,?,?,?,?,?,?,?,?,0.897648,?,1.024152,?,0.351991,0.626725,0.780386,?,2.5809,?,0.182942,?,1.14799,0.937263,0.323664,?,0.75,0.584997,?,0,0.236171,2.168394,?,?,?,0.001027,?,0.000303,?,0.800625,0,0.003838,0.350026,0.000109,2.365628,0.402831,0.273553,0.402831,0.470019,?,0.71335,0.875419,0.71335,?,0.232658,2.027817,0,0.946097,0.380611,0.885447,0.421595,0.885447,57692,2.777645
bool/jnh/jnh-205.xml,1,?,?,?,?,?,?,?,?,?,?,0.896963,?,1.019478,?,0.349454,0.632166,0.774989,?,2.594168,?,0.183154,?,1.247071,0.935978,0.322508,?,0.714286,0.57869,?,0,0.232618,2.164019,?,?,?,0.000781,?,0.000343,?,0.794342,0,0.003388,0.401819,0.000149,2.331182,0.39869,0.273268,0.39869,0.445698,?,0.713399,0.847209,0.713399,?,0.230976,2.016792,0,0.944638,0.375924,0.886466,0.39653,0.886466,52550,2.754269
bool/jnh/jnh-207.xml,1,?,?,?,?,?,?,?,?,?,?,0.893499,?,1.016428,?,0.347161,0.633953,0.77321,?,2.580032,?,0.183416,?,1.240829,0.936439,0.322109,?,0.714286,0.576478,?,0,0.23061,2.157489,?,?,?,0.000774,?,0.000338,?,0.792493,0,0.003494,0.397644,0.000148,2.306805,0.395937,0.273488,0.395937,0.449614,?,0.712865,0.864846,0.712865,?,0.229562,1.995848,0,0.945067,0.373506,0.883754,0.401879,0.883754,52796,2.7271
bool/jnh/jnh-210.xml,1,?,?,?,?,?,?,?,?,?,?,0.898342,?,1.019418,?,0.347144,0.634087,0.772634,?,2.592264,?,0.183488,?,1.254533,0.934458,0.322132,?,0.692308,0.576387,?,0,0.231415,2.160387,?,?,?,0.000784,?,0.000342,?,0.791738,0,0.003662,0.402021,0.00015,2.314817,0.396169,0.272727,0.396169,0.447836,?,0.712897,0.856545,0.712897,?,0.230464,2.010257,0,0.943133,0.373274,0.88862,0.400076,0.88862,52451,2.741027
bool/jnh/jnh-213.xml,1,?,?,?,?,?,?,?,?,?,?,0.896332,?,1.01973,?,0.348881,0.632526,0.774395,?,2.595978,?,0.183004,?,1.249583,0.936082,0.32276,?,0.714286,0.578488,?,0,0.232266,2.160808,?,?,?,0.000785,?,0.000344,?,0.793768,0,0.003487,0.402554,0.00015,2.326904,0.398086,0.273188,0.398086,0.446633,?,0.713288,0.848042,0.713288,?,0.230572,2.0165,0,0.944766,0.375211,0.885635,0.39702,0.885635,52290,2.749996
bool/jnh/jnh-301.xml,1,?,?,?,?,?,?,?,?,?,?,0.895511,?,1.021965,?,0.351838,0.627462,0.780125,?,2.572566,?,0.182414,?,1.148188,0.937892,0.324321,?,0.75,0.584063,?,0,0.235114,2.152794,?,?,?,0.000921,?,0.000272,?,0.800039,0,0.003842,0.349823,0.000098,2.355337,0.402029,0.273458,0.402029,0.482852,?,0.71324,0.925957,0.71324,?,0.231988,2.016633,0,0.946572,0.381046,0.883738,0.441827,0.883738,64288,2.760117
bool/jnh/jnh-209.xml,1,?,?,?,?,?,?,?,?,?,?,0.891269,?,1.018637,?,0.347185,0.633043,0.773388,?,2.582075,?,0.184018,?,1.249779,0.937964,0.322009,?,0.714286,0.577928,?,0,0.231866,2.165448,?,?,?,0.000787,?,0.000345,?,0.793134,0,0.003741,0.404995,0.000125,2.314771,0.396968,0.273684,0.396968,0.454788,?,0.713284,0.860177,0.713284,?,0.229909,1.994044,0,0.946297,0.37346,0.881659,0.401427,0.881659,52204,2.750461
