@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE reducedVars NUMERIC

@DATA
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,0.1251,0.3748,1.5172,0.0009,0.2054,176.375,0.0005,0.8111,0.0001,0.0012,0.0012,0.0005,4043,2.3027,0.8357,0.1724
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-26.cnf,1,0,0.0747,1.9086,0.0002,0.1099,809.568,0.0001,0.1494,0,0.0003,0.0003,0.0002,11150,1.1725,0.375,0.9492
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.0815,0.5433,3.8051,0.0114,0.1983,2.5158,0.003,0.8581,0.0018,0.019,0.019,0.0136,147,0.5241,0.9304,1.9864
SAT_Competition2007/industrial/industrial/grieu/vmpc_34.cnf,1,0.6875,0.5274,0.2903,0.0023,0.0013,26.1605,0.0007,0.6917,0.0022,0.0023,0.0023,0.0017,1156,0.0034,0.6917,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0,0.0301,1.8378,0,0.0511,846.333,0,0.1609,0,0.0001,0.0001,0.0001,33122,1.5018,0.4201,0.0814
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,0,0.1645,2.0429,0,0.1846,3608,0,0.5528,0,0.0001,0.0001,0.0001,37570,2.2135,0.5657,1.7003
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-27.cnf,1,0.0001,0.1289,2.5713,0.0005,0.1284,267.088,0.0003,0.3926,0.0001,0.0009,0.0009,0.0006,3611,3.1498,0.6173,1.1404
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0,0.57,4.2266,0,0.2828,24098,0,1,0,0,0,0,79604,6.6361,1,0.122
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_06_UNSAT.cnf,1,0.0114,0.3248,2.515,0.0048,0.2868,88.0952,0.0001,0.6193,0.0001,0.0079,0.0079,0.0038,532,1.0478,0.6819,0.8421
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l41_lambda.cnf,1,0,0.3584,3.1716,0.0002,0.1633,337.443,0,0.682,0,0.0005,0.0005,0.0003,6814,1.4024,0.7398,3.2919
SAT_RACE2006/SAT-Race_TS_2/velev-sss-1.0-05.cnf,1,0,0.2019,3.6462,0.0016,0.1769,50.6834,0.0007,0.8379,0,0.0031,0.0031,0.0019,1071,1.3267,0.8903,0.4155
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1,0,0.1458,2.991,0,0.1074,2342.67,0,0.385,0,0.0001,0.0001,0.0001,32667,0.9157,0.5459,2.0286
SAT_RACE2008/manol-pipe-c8nidw.cnf,1,0,0.1748,2.7561,0,0.1501,1608.25,0,0.6543,0,0.0001,0.0001,0,43414,1.7579,0.7642,5.1973
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-27r-k95.cnf,1,0.0001,0.1774,3.3709,0.0001,0.1394,1108.56,0,0.6062,0,0.0001,0.0001,0.0001,24968,1.0148,0.8217,2.0368
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf,1,0,0.1721,2.7719,0,0.1528,3517,0,0.6357,0,0.0001,0.0001,0.0001,29303,1.4065,0.7493,4.9421
SAT_RACE2008/anbul-dated-5-15-u.cnf,1,0,0.2459,3.1086,0,0.1578,1469.33,0,0.6355,0,0.0001,0.0001,0,46737,0.4931,0.8014,2.2512
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.249,3.7986,0.0001,0.249,7116,0,0.7812,0,0.0001,0.0001,0,43082,4.1274,0.8867,7.3823
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-uns-2.0-02.cnf,1,0,0.3185,4.0364,0.0001,0.2563,3269.5,0,0.9346,0,0.0001,0.0001,0.0001,32773,3.9504,0.9681,0.3455
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0,0.0784,2.1014,0.0013,0.0924,55.4137,0.0012,0.1765,0.0005,0.0031,0.0031,0.0021,969,0.2977,0.3348,0.4448
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0,0.1626,3.001,0,0.1209,42356,0,0.4495,0,0,0,0,134938,10.3165,0.5997,2.7759
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0,0.1528,3.0313,0,0.1727,4355,0,0.7375,0,0.0001,0.0001,0,64407,2.591,0.9333,4.7455
SAT_RACE2008/cmu-bmc-barrel6.cnf,1,0,0.1338,1.4903,0.0028,0.2281,23.9698,0.0015,0.1699,0.0002,0.0087,0.0087,0.0033,600,0.5465,0.8923,2.8433
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,0,0.0342,1.2747,0,0.056,15029,0,0.0484,0,0,0,0,142884,2.2361,0.3532,1.0284
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,0,0.1607,2.0088,0.0002,0.2432,164.08,0.0001,0.8151,0,0.0009,0.0009,0.0004,5505,2.0667,0.8283,8.8561
SAT_RACE2008/ibm-2002-22r-k80.cnf,1,0,0.22,3.6848,0,0.1665,11764.8,0,0.6564,0,0.0001,0.0001,0,65861,1.1994,0.8337,2.0968
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0,0.1641,2.2843,0,0.1814,12128,0,0.2573,0,0,0,0,72981,2.378,0.5153,1.7447
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0,0.2024,3.2097,0,0.1632,2485.5,0,0.3994,0,0,0,0,69175,0.645,0.738,2.431
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c8b_i.cnf,1,0.0001,0.1892,3.1276,0.0003,0.1606,234.204,0.0001,0.5806,0,0.0007,0.0007,0.0004,5661,1.3232,0.785,4.6628
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,0,0.2221,2.7545,0,0.2412,38377,0,0.5865,0,0,0,0,134915,10.6282,0.9158,6.4486
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04.cnf,1,0.0019,0.3439,3.988,0.0003,0.2225,289.837,0.0001,0.8739,0,0.0006,0.0006,0.0004,5049,2.2171,0.9415,0.3753
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_14_UNSAT.cnf,1,0.0001,0.2609,2.5069,0.0015,0.2967,300.667,0,0.4888,0,0.0023,0.0023,0.0011,1877,1.1474,0.7568,0.5663
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,0,0.3076,2.9827,0,0.2785,1651530,0,1,0,0,0,0,481057,5.21,1,0.3551
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,0.0557,0.473,1.7838,0.0006,0.2615,44.8193,0.0003,0.7916,0.0001,0.0008,0.0008,0.0007,2943,0.6808,0.9571,0.0948
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0,0.2293,2.8965,0,0.1478,6138,0,0.7472,0,0,0,0,102501,0.7117,0.863,0.9512
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-5.cnf,1,0,0.0207,0.9786,0.0001,0.0385,2322.4,0,0.0107,0,0.0001,0.0001,0.0001,26177,0.6044,0.0889,1.5062
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0,0.3598,1.3643,0,0.2358,540346,0,0.9186,0,0,0,0,501071,3.3383,0.9641,0.4432
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0,0.2236,2.9027,0,0.1493,16259,0,0.7926,0,0,0,0,138309,0.7304,0.8883,0.8771
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0,0.2256,2.8561,0,0.148,11833,0,0.7802,0,0,0,0,120834,0.7408,0.8861,0.8585
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.0-7.cnf,1,0,0.4721,4.2533,0.0001,0.2722,1494,0,0.9967,0,0.0001,0.0001,0.0001,21173,2.8108,1,0.1531
SAT_Competition2007/industrial/industrial/narain/clauses-8.cnf,1,0,0.3221,1.7972,0,0.1574,136846,0,0.9116,0,0,0,0,447289,18.3064,0.9751,2.2681
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.002,0.3085,2.6432,0.0041,0.2785,88.5357,0.0001,0.5672,0.0001,0.0068,0.0068,0.0031,636,1.1087,0.6128,0.7736
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0,0.0784,2.1014,0.0013,0.0924,55.9019,0.0012,0.1765,0.0005,0.0031,0.0031,0.0021,969,0.2977,0.3348,0.4448
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222,295.925,0.0001,0.8718,0,0.0006,0.0006,0.0004,5106,2.2027,0.9416,0.3709
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,0.0028,0.1738,2.8812,0.001,0.1826,79.919,0.0007,0.3114,0.0003,0.0023,0.0023,0.0014,1448,0.7743,0.4978,1.9496
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0,0.2659,2.8874,0,0.1619,9266.5,0,0.7371,0,0,0,0,86918,0.4687,0.833,1.1247
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.0014,0.3856,3.9795,0.0001,0.2971,1558.5,0,0.808,0,0.0001,0.0001,0.0001,30712,1.1802,0.9971,0.1674
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0.6873,0.5271,0.2896,0.0024,0.0013,472.111,0.0007,0.6916,0.0023,0.0024,0.0024,0.0018,1089,0.0037,0.6916,0
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0,0.1197,2.7463,0.0006,0.1553,182.482,0.0003,0.1741,0.0001,0.0013,0.0013,0.0007,2673,0.8846,0.4805,1.8066
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0,0.227,2.9565,0,0.1492,12883,0,0.7756,0,0,0,0,137915,0.7413,0.8763,0.8797
SAT_Competition2007/industrial/industrial/grieu/vmpc_33.cnf,1,0.6873,0.5271,0.2896,0.0024,0.0013,553.155,0.0007,0.6916,0.0023,0.0024,0.0024,0.0018,1089,0.0037,0.6916,0
SAT_RACE2006/SAT-Race-Benchmarks/hoons-vbmc-lucky7.cnf,1,0.0003,0.1359,2.5999,0.0007,0.1054,83.3252,0.0006,0.4539,0.0002,0.0018,0.0018,0.0011,1872,0.9233,0.6842,3.5422
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,0.0001,0.3766,4.1022,0.0007,0.2886,344.125,0,0.667,0,0.0009,0.0009,0.0003,7174,1.8208,0.9035,17.9275
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.0001,0.1833,2.3715,0.0002,0.1527,953.881,0.0001,0.8525,0.0001,0.0002,0.0002,0.0001,13382,0.8034,0.901,1.3403
SAT_RACE2008/ibm-2002-31_1r3-k30.cnf,1,0.0001,0.1927,3.4699,0.0001,0.1577,713.349,0,0.6646,0,0.0003,0.0003,0.0002,13328,0.9905,0.8233,2.2694
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,0,0.2031,3.3994,0.0006,0.1665,120.277,0.0003,0.5839,0,0.0014,0.0014,0.0007,2717,1.1783,0.7856,4.5996
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0,0.1791,2.794,0,0.1482,2790.83,0,0.6315,0,0.0001,0.0001,0.0001,32398,1.9909,0.7439,5.3172
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1,0.0017,0.3251,1.7572,0,0.2545,12046.5,0,0.9333,0,0,0,0,107716,0.9364,0.9569,0.423
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,0,0.1641,2.2615,0,0.1816,12718,0,0.2559,0,0,0,0,72795,2.3906,0.5252,1.7535
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0,0.2452,3.1127,0,0.1573,5612,0,0.6352,0,0,0,0,59617,0.5379,0.805,2.0774
SAT_RACE2006/SAT-Race-Benchmarks/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747,3.7126,0,0.2114,1659550,0,0.9961,0,0,0,0,879854,21.9085,0.9987,0.0107
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf,1,0,0.2024,2.258,0.0001,0.2443,563.188,0.0001,0.1568,0,0.0002,0.0002,0.0001,17436,2.0456,0.5606,1.5443
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0,0.0927,1.8815,0.0005,0.0733,136.323,0.0005,0.1062,0.0001,0.0011,0.0011,0.0008,2564,0.5042,0.3209,0.8159
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,0,0.5141,4.0372,0,0.3273,57354,0,0.9995,0,0,0,0,81160,3.3798,1,0.7117
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,0,0.1386,2.4435,0.0006,0.1231,62.7449,0.0013,0.8851,0.0001,0.0015,0.0015,0.0009,2114,1.552,0.9142,0.1466
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0,0.1642,3.0197,0,0.122,21730,0,0.4477,0,0,0,0,120512,10.2453,0.5965,2.7808
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-08.cnf,1,0,0.5892,4.2548,0,0.278,54037,0,1,0,0,0,0,105416,7.0241,1,0.1149
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0,0.0189,0.8221,0.0001,0.0382,1782.75,0,0.0044,0,0.0002,0.0002,0.0001,20577,0.5124,0.061,1.4334
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-03.cnf,1,0,0.4439,3.9568,0,0.2553,97945,0,0.9936,0,0,0,0,207923,9.1721,0.9992,0.0817
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,0,0.2625,2.8426,0,0.1638,17750,0,0.7644,0,0,0,0,150440,0.5454,0.8447,0.9868
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.249,3.7986,0.0001,0.249,4398,0,0.7812,0,0.0001,0.0001,0,43082,4.1274,0.8867,7.3823
SAT-Race-2010-CNF/mixed/grieu/vmpc_27.cnf,1,0.6859,0.5246,0.0208,0.0036,0.0018,20.5612,0.0011,0.692,0.0035,0.0036,0.0036,0.0027,729,0.0048,0.692,0
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,0,0.1818,2.7419,0,0.1566,2338.8,0,0.6619,0,0.0001,0.0001,0,41290,1.5285,0.7547,5.3701
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,0.0008,0.1696,2.6553,0.0003,0.1884,310.828,0.0002,0.3069,0.0001,0.0006,0.0006,0.0004,5259,1.1732,0.4951,2.0878
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw.cnf,1,0,0.1754,2.8815,0.0001,0.152,963.889,0,0.6297,0,0.0002,0.0002,0.0001,25380,1.5498,0.7527,4.9549
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,1,0,0.1334,2.9811,0.0001,0.1211,1401.75,0,0.337,0,0.0001,0.0001,0.0001,24785,0.6468,0.5433,2.3087
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-term1mul.cnf,1,0,0.1588,2.0588,0.0002,0.0714,190.55,0.0003,0.6866,0,0.001,0.001,0.0006,3491,2.5098,0.7393,0.0037
SAT-Race-2010-CNF/software-verification/bitverif/countbitsrotate128.cnf,1,0,0.0883,1.3426,0,0.0613,10859,0,0.0917,0,0,0,0,76931,1.8172,0.1248,0.8011
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_11_UNKNOWN.cnf,1,0.0017,0.2643,2.5209,0.0025,0.2952,95.8333,0.0001,0.5366,0.0001,0.004,0.004,0.0018,1091,1.1276,0.7159,0.5949
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-col400-16.cnf,1,0.0001,0.1052,2.0674,0,0.1058,6929,0,0.4935,0,0,0,0,71485,0.6317,0.7,3.0054
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,0.0015,0.2672,2.3619,0.0031,0.2908,101.167,0.0001,0.5248,0.0001,0.005,0.005,0.0023,871,1.1364,0.6118,0.6418
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-g10nid.cnf,1,0,0.1737,2.7281,0,0.151,1359.8,0,0.6562,0,0.0001,0.0001,0.0001,35740,1.5324,0.7746,5.0919
SAT-Race-2010-CNF/cryptography/mizh/md5_48_1.cnf,1,0,0.0205,0.971,0.0001,0.0385,2544.33,0,0.0104,0,0.0001,0.0001,0.0001,26689,0.6086,0.0878,1.5064
SAT_RACE2008/mizh-sha0-35-4.cnf,1,0,0.0194,0.8469,0.0001,0.0385,1812.06,0,0.006,0,0.0002,0.0002,0.0001,19897,0.5097,0.0666,1.4471
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-live-uns-2.0-ebuf.cnf,1,0,0.3239,4.0345,0.0002,0.215,834.091,0,0.9003,0,0.0003,0.0003,0.0002,11514,2.8046,0.9529,0.2705
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0,0.2554,3.0656,0,0.1564,3433.75,0,0.6811,0,0.0001,0.0001,0,51408,0.4014,0.8135,2.0536
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0,0.0205,0.9713,0.0001,0.0385,2524,0,0.0103,0,0.0001,0.0001,0.0001,26683,0.6084,0.0878,1.5069
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-dp11u10.cnf,1,0.0002,0.1407,2.9669,0.0007,0.1062,109.243,0.0005,0.4679,0.0001,0.0014,0.0014,0.0009,2123,0.5915,0.6241,3.3321
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1138.cnf,1,0,0.0881,1.7663,0,0.0959,2140.25,0,0.156,0,0.0001,0.0001,0,41759,5.2283,0.1919,2.6083
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0,0.1879,2.9736,0.0001,0.1583,510.808,0.0001,0.6115,0,0.0003,0.0003,0.0002,12806,1.2239,0.7349,4.8954
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,0.0003,0.4261,1.6815,0,0.3258,1189880,0,0.9834,0,0,0,0,506547,1.9062,0.9918,0.288
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.1519,0.2959,1.9147,0.0042,0.1777,4.1872,0.0039,0.7047,0,0.0067,0.0067,0.005,404,0.4925,0.7378,0.4109
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.6857,0.5229,0.3614,0.0026,0.0021,18.386,0.0013,0.6934,0.0016,0.0046,0.0046,0.0035,576,0.0058,0.6934,0
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,0.6863,0.5255,0,0.0031,0.0016,131.189,0.0014,0.6916,0.003,0.0031,0.0031,0.0024,841,0.0043,0.6916,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0,0.1952,2.3887,0.0002,0.2397,247.638,0.0001,0.1584,0,0.0005,0.0005,0.0003,7780,1.6275,0.5279,1.5701
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,0,0.1746,2.94,0.0001,0.1539,1019.94,0,0.6214,0,0.0002,0.0002,0.0001,17356,1.4442,0.7524,4.6465
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,0,0.2341,3.8206,0.0002,0.2312,1116.4,0,0.7862,0,0.0003,0.0003,0.0001,15536,2.9581,0.9087,6.3731
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,0.0003,0.4264,1.6503,0,0.3261,1953510,0,0.9835,0,0,0,0,587927,1.9081,0.9919,0.2482
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0,0.1091,2.1336,0,0.1515,2380.83,0,0.3059,0,0.0001,0.0001,0,42608,2.9341,0.523,3.8528
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,1,0,0.2247,2.9245,0,0.1477,11354,0,0.7735,0,0,0,0,121213,0.7491,0.8816,0.8559
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf,1,0,0.1798,2.3252,0.0001,0.1504,946.64,0.0001,0.8533,0,0.0002,0.0002,0.0001,13726,0.7957,0.9016,1.2951
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,0,0.247,3.0708,0,0.1596,12267.5,0,0.6486,0,0,0,0,89502,0.5351,0.8112,1.9615
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0,0.2325,2.8898,0,0.1493,41184.5,0,0.7734,0,0,0,0,101783,0.7099,0.8723,0.9581
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-16.cnf,1,0,0.04,1.3141,0.0001,0.065,1337.83,0,0.1194,0,0.0002,0.0002,0.0001,17506,1.402,0.3617,1.9922
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,0,0.3221,1.7972,0,0.1574,131383,0,0.9116,0,0,0,0,447289,18.3064,0.9751,2.2681
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-r4b1k1.1.cnf,1,0,0.149,2.5823,0.0006,0.1272,67.7307,0.0013,0.8832,0.0001,0.0015,0.0015,0.001,2100,1.5342,0.914,0.1543
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,0,0.157,2.5396,0.0002,0.1824,390.802,0.0001,0.2953,0,0.0005,0.0005,0.0003,6588,1.216,0.4885,2.5968
SAT_RACE2008/marijn-philips.cnf,1,0.0002,0.068,1.8379,0.0019,0.0898,42.7814,0.0015,0.2595,0.0006,0.0041,0.0041,0.0027,752,0.4048,0.3335,3.8418
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0,0.2324,3.4396,0,0.2054,9674.33,0,0.626,0,0,0,0,87587,0.9595,0.8409,1.072
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf,1,0,0.2259,3.3433,0,0.207,9954,0,0.7588,0,0.0001,0.0001,0,83445,3.4882,1,6.7635
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,0,0.1879,2.9736,0.0001,0.1583,843.115,0.0001,0.6115,0,0.0003,0.0003,0.0002,12806,1.2239,0.7349,4.8954
SAT_Competition2007/industrial/industrial/grieu/vmpc_26.cnf,1,0.6858,0.524,0.0313,0.0039,0.0019,61.0472,0.0011,0.6923,0.0037,0.0039,0.0039,0.003,676,0.0051,0.6923,0
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,0,0.1909,2.7473,0,0.1615,7349,0,0.5688,0,0,0,0,85468,0.7737,0.8355,0.8148
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0,0.0189,0.8229,0.0001,0.0383,1921.69,0,0.0043,0,0.0002,0.0002,0.0001,20559,0.5122,0.0608,1.4356
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0,0.3863,3.8171,0,0.2074,7438,0,0.9929,0,0,0,0,93887,8.1967,0.9982,0.0297
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,0.0001,0.0504,1.4576,0.0005,0.0912,307.406,0.0002,0.1159,0,0.0008,0.0008,0.0005,4011,0.7184,0.384,2.8866
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,0,0.4033,4.2559,0.0003,0.3112,965.714,0,0.8566,0,0.0005,0.0005,0.0002,11671,1.8967,0.9516,12.0039
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222,308.679,0.0001,0.8718,0,0.0006,0.0006,0.0004,5106,2.2027,0.9416,0.3709
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0,0.4314,3.997,0.0001,0.3097,1492.67,0,0.9916,0,0.0002,0.0002,0.0001,17101,2.6266,0.9998,0.5503
