@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_VCG-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE directorder_Basic-featuretime NUMERIC
@ATTRIBUTE support_reducedVars NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_reducedClauses NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE direct_nvarsOrig NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-featuretime NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_Pre-featuretime NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE direct_reducedVars NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE direct_VCG-VAR-entropy NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC
@ATTRIBUTE csp_percent_element NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE direct_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE directorder_KLB-featuretime NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_HORNY-VAR-min NUMERIC

@DATA
patt/register/inithx/inithx-i-2-28.xml,1,?,?,?,?,?,?,?,?,?,?,0.152447,?,0.183578,?,0.966491,0.954981,0.966491,?,1.257766,?,0.016382,?,0.410256,0.966491,0.02122,?,0.05,0.21712,?,0.928571,2.48683,2.955417,?,?,?,0.002481,?,0.00221,?,0.212132,1,0.033737,0.006431,0.000918,0,0.212132,0.050164,0.976197,0,?,0.943764,1.923595,1,?,0.472736,2.944967,0.835714,0.212132,0.295055,0.516768,1.757774,0.112493,436610,1.653647,0.40625,0.015263,?,0.868702,?,0.000543,0,-1,?,0.001388,0.002503,0.082481,?,0.976197,0.030971,0.517503,-1,3.21094,1.840706,0.024917,-1,0.07,0,0.002348,0.001439,0.001439,0,0,15624,?,0.018688,433820,0.000563,0.000077,60.04,2.448187,0,2.51,0.001792,0.037037,0.026604,0.003584,0.925145,3.21094,0.014718,0.976197,?,0.000109,0,3.21094,30690,-512,0.000014,-1,0.000014,0.000012,15624,0,1.54,0.000089,0.00017,0.00017,0.001254,0.000027
patt/register/inithx/inithx-i-2-20.xml,1,?,?,?,?,?,?,?,?,?,?,0.197935,?,0.17296,?,0.952893,0.958412,0.952893,?,1.282517,?,0.016261,?,0.444444,0.952893,0.021425,?,0.05,0.20831,?,0.9,2.052333,3.020087,?,?,?,0.002522,?,0.002225,?,0.159252,1,0.033377,0.009041,0.001011,0,0.159252,0.048821,0.962722,0,?,0.916009,1.901077,1,?,0.384417,3.000785,0.81,0.159252,0.226488,0.438427,1.746066,0.159193,311386,1.652896,0.321429,0.016283,?,0.841973,?,0.000571,0,-1,?,0.001458,0.003519,0.065313,?,0.962722,0.040031,0.439819,-1,3.21094,1.825116,0.027459,-1,0.05,0,0.002587,0.001535,0.001535,0,0,11160,?,0.018113,308596,0.000601,0.000099,61.53,2.040663,0,1.52,0.001792,0.052632,0.02976,0.003584,0.896679,3.21094,0.015469,0.962722,?,0.000149,0,3.21094,21762,-512,0.000019,-1,0.000019,0.000016,11160,0,0.77,0.000126,0.000243,0.000243,0.001763,0.000029
patt/register/inithx/inithx-i-1-15.xml,1,?,?,?,?,?,?,?,?,?,?,0.246529,?,0.132751,?,0.935872,0.970571,0.935872,?,1.450892,?,0.04206,?,0.45,0.935872,0.023595,?,0.2,0.17413,?,0.866667,1.730172,3.851857,?,?,?,0.002697,?,0.0024,?,0.088434,1,0.023495,0.008656,0.001193,0,0.088434,0.034622,0.942938,0,?,0.87857,1.484726,1,?,0.266493,3.595557,0.804762,0.088434,0.126105,0.298899,1.39858,0.218807,302403,1.759614,0.19403,0.012244,?,0.828261,?,0.000636,0,-1,?,0.001661,0.003362,0.049798,?,0.942938,0.043274,0.300859,-1,3.879664,1.44401,0.021477,-1,0.05,0,0.003118,0.001779,0.001779,0,0,7785,?,0.016156,299808,0.000682,0.000122,60.35,1.731246,0,1.48,0.001927,0.071429,0.023747,0.003854,0.863221,3.879664,0.011428,0.942938,?,0.000204,0,3.879664,15051,-512,0.000017,-1,0.000017,0.000017,7785,0,0.42,0.00018,0.000351,0.000351,0.001684,0.000023
patt/register/inithx/inithx-i-1-35.xml,1,?,?,?,?,?,?,?,?,?,?,0.128663,?,0.150371,?,0.972732,0.965404,0.972732,?,1.384932,?,0.028676,?,0.38,0.972732,0.018076,?,0.2,0.189302,?,0.942857,2.818394,3.555136,?,?,?,0.00262,?,0.002402,?,0.19076,1,0.024258,0.00368,0.001005,0,0.19076,0.036804,0.980223,0,?,0.953776,1.520431,1,?,0.451689,3.429749,0.87551,0.19076,0.26206,0.487323,1.417857,0.097169,707683,1.687457,0.37931,0.010875,?,0.901075,?,0.000588,0,-1,?,0.001535,0.00143,0.094354,?,0.980223,0.023555,0.487786,-1,3.879664,1.469271,0.018079,-1,0.11,0,0.002626,0.00158,0.00158,0,0,18165,?,0.017577,705088,0.000605,0.000063,61.8,2.780211,0,5.22,0.001927,0.029412,0.019204,0.003854,0.939108,3.879664,0.010565,0.980223,?,0.000092,0,3.879664,35811,-512,0.000007,-1,0.000007,0.000007,18165,0,2.39,0.000075,0.000145,0.000145,0.000716,0.000021
patt/register/inithx/inithx-i-1-25.xml,1,?,?,?,?,?,?,?,?,?,?,0.167373,?,0.145203,?,0.961735,0.966946,0.961735,?,1.407909,?,0.033151,?,0.4,0.961735,0.019653,?,0.2,0.184889,?,0.92,2.337997,3.653666,?,?,?,0.002642,?,0.002401,?,0.142639,1,0.02403,0.005165,0.001098,0,0.142639,0.036153,0.969379,0,?,0.931449,1.509898,1,?,0.370325,3.488161,0.854286,0.142639,0.200746,0.409725,1.412308,0.136895,505043,1.721737,0.298701,0.01152,?,0.879231,?,0.000616,0,-1,?,0.001607,0.002006,0.075473,?,0.969379,0.030077,0.410577,-1,3.879664,1.461977,0.019759,-1,0.07,0,0.00287,0.001674,0.001674,0,0,12975,?,0.017151,502448,0.000641,0.000082,66.39,2.325106,0,3.12,0.001927,0.041667,0.021238,0.003854,0.916342,3.879664,0.011059,0.969379,?,0.000126,0,3.879664,25431,-512,0.00001,-1,0.00001,0.00001,12975,0,1.2,0.000106,0.000206,0.000206,0.001005,0.000022
patt/register/inithx/inithx-i-2-29.xml,1,?,?,?,?,?,?,?,?,?,?,0.148304,?,0.190112,?,0.967658,0.952825,0.967658,?,1.415107,?,0.031905,?,0.390244,0.967658,0.025076,?,0.2,0.222511,?,0.931034,2.535943,3.142784,?,?,?,0.002448,?,0.002182,?,0.218278,1,0.033768,0.006207,0.000907,0,0.218278,0.0509,0.977318,0,?,0.946125,1.940388,1,?,0.482682,2.980075,0.837931,0.218278,0.302701,0.52472,1.772096,0.108299,452263,1.648129,0.415385,0.015144,?,0.871006,?,0.00054,0,-1,?,0.001379,0.002416,0.084313,?,0.977318,0.030137,0.525405,-1,3.21094,1.856177,0.024622,-1,0.07,0,0.00232,0.001428,0.001428,0,0,16182,?,0.018738,449473,0.000559,0.000075,60.92,2.49313,0,2.66,0.001792,0.035714,0.026256,0.003584,0.927599,3.21094,0.014622,0.977318,?,0.000105,0,3.21094,31806,-512,0.000011,-1,0.000011,0.000011,16182,0,1.71,0.000085,0.000162,0.000162,0.00121,0.000027
patt/register/inithx/inithx-i-3-29.xml,1,?,?,?,?,?,?,?,?,?,?,0.14831,?,0.190433,?,0.967663,0.952718,0.967663,?,1.409806,?,0.031924,?,0.390244,0.967663,0.025172,?,0.2,0.222775,?,0.931034,2.5359,3.12593,?,?,?,0.002443,?,0.002178,?,0.218706,1,0.033847,0.006221,0.000907,0,0.218706,0.051015,0.977338,0,?,0.946155,1.947905,1,?,0.483263,2.964468,0.837931,0.218706,0.303739,0.525265,1.778703,0.108226,452057,1.63446,0.415385,0.015175,?,0.870718,?,0.00054,0,-1,?,0.001376,0.002422,0.08448,?,0.977338,0.030157,0.52595,-1,3.185614,1.863234,0.024664,-1,0.06,0,0.002314,0.001425,0.001425,0,0,16211,?,0.018775,449262,0.000559,0.000075,60.89,2.492898,0,2.71,0.001789,0.035714,0.026299,0.003578,0.927605,3.185614,0.014651,0.977338,?,0.000105,0,3.185614,31863,-512,0.000011,-1,0.000011,0.000011,16211,0,1.72,0.000084,0.000162,0.000162,0.001213,0.000027
patt/register/inithx/inithx-i-3-28.xml,1,?,?,?,?,?,?,?,?,?,?,0.152453,?,0.183889,?,0.966496,0.954879,0.966496,?,1.251452,?,0.016449,?,0.410256,0.966496,0.02132,?,0.05,0.217377,?,0.928571,2.486787,2.938213,?,?,?,0.002477,?,0.002206,?,0.212551,1,0.033816,0.006446,0.000918,0,0.212551,0.050277,0.976217,0,?,0.943794,1.931074,1,?,0.473306,2.928433,0.835714,0.212551,0.296079,0.517317,1.764351,0.112419,436411,1.640355,0.40625,0.015294,?,0.868415,?,0.000543,0,-1,?,0.001385,0.002509,0.082645,?,0.976217,0.030992,0.518052,-1,3.185614,1.84773,0.02496,-1,0.07,0,0.002342,0.001436,0.001436,0,0,15652,?,0.018725,433616,0.000563,0.000077,60.24,2.44797,0,2.58,0.001789,0.037037,0.026649,0.003578,0.925151,3.185614,0.014748,0.976217,?,0.000109,0,3.185614,30745,-512,0.000014,-1,0.000014,0.000012,15652,0,1.58,0.000089,0.00017,0.00017,0.001257,0.000027
patt/register/inithx/inithx-i-2-25.xml,1,?,?,?,?,?,?,?,?,?,?,0.166569,?,0.187038,?,0.962423,0.953844,0.962423,?,1.441089,?,0.033782,?,0.4,0.962423,0.025816,?,0.2,0.219976,?,0.92,2.333329,3.186221,?,?,?,0.002458,?,0.002183,?,0.1931,1,0.03363,0.007212,0.000951,0,0.1931,0.050483,0.972235,0,?,0.935499,1.934246,1,?,0.441604,3.0028,0.828,0.1931,0.270964,0.490687,1.769958,0.126884,389651,1.648129,0.377049,0.01563,?,0.860683,?,0.000554,0,-1,?,0.001415,0.002807,0.076599,?,0.972235,0.033798,0.491606,-1,3.21094,1.852686,0.025834,-1,0.05,0,0.002434,0.001474,0.001474,0,0,13950,?,0.018516,386861,0.000577,0.000083,60.07,2.306163,0,2.12,0.001792,0.041667,0.027707,0.003584,0.916605,3.21094,0.015005,0.972235,?,0.000121,0,3.21094,27342,-512,0.000013,-1,0.000013,0.000013,13950,0,1.27,0.000099,0.000189,0.000189,0.001406,0.000028
patt/register/inithx/inithx-i-2-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.33159,?,0.132495,?,0.904403,0.970644,0.904403,?,1.361311,?,0.015731,?,0.583333,0.904403,0.022259,?,0.05,0.173907,?,0.8,1.325319,3.247703,?,?,?,0.002688,?,0.002285,?,0.082261,1,0.032091,0.018347,0.00112,0,0.082261,0.044034,0.912565,0,?,0.816818,1.819063,1,?,0.235294,3.168359,0.72,0.082261,0.11661,0.284257,1.699893,0.296564,154856,1.543027,0.173913,0.017756,?,0.74842,?,0.00059,0,-1,?,0.001507,0.007142,0.035211,?,0.912565,0.067952,0.288644,-1,3.21094,1.764441,0.030505,-1,0.02,0,0.002871,0.001674,0.001674,0,0,5580,?,0.0161,152066,0.000655,0.000169,60.38,1.329684,0,0.61,0.001792,0.111111,0.034902,0.003584,0.797048,3.21094,0.01598,0.912565,?,0.000288,0,3.21094,10602,-512,0.000039,-1,0.000039,0.000033,5580,0,0.17,0.00027,0.000522,0.000522,0.003577,0.000029
patt/sgb/miles/miles1000-25.xml,1,?,?,?,?,?,?,?,?,?,?,0.166356,?,0.18667,?,0.962417,0.953965,0.962417,?,1.517168,?,0.033685,?,0.4,0.962417,0.020677,?,0.2,0.219673,?,0.92,2.333374,3.712304,?,?,?,0.010714,?,0.009519,?,0.192647,1,0.023489,0.007193,0.002895,0,0.192647,0.050351,0.972211,0,?,0.935463,0.818353,1,?,0.440987,3.560108,0.788571,0.192647,0.21143,0.490039,0.718792,0.126972,89616,1.745826,0.469388,0.010912,?,0.876006,?,0.001686,0,-1,?,0.006171,0.001978,0.081771,?,0.972211,0.03377,0.490958,-1,3.947512,0.768583,0.018034,-1,0.01,0,0.01062,0.006428,0.006428,0,0,3200,?,0.022504,88976,0.001756,0.000311,60.08,2.30636,0,0.47,0.007813,0.041667,0.027651,0.015625,0.898851,3.947512,0.010475,0.972211,?,0.000423,0,3.947512,6272,-512,0.000056,-1,0.000056,0.000056,3200,0,0.11,0.00043,0.000825,0.000825,0.001,0.00012
patt/sgb/miles/miles750-20.xml,1,?,?,?,?,?,?,?,?,?,?,0.196524,?,0.227476,?,0.954187,0.939815,0.954187,?,1.899118,?,0.023971,?,0.444444,0.954187,0.025192,?,0.142857,0.253059,?,0.9,2.044898,3.444899,?,?,?,0.010995,?,0.009367,?,0.223185,0.945946,0.025288,0.013084,0.002042,0,0.223185,0.070652,0.966686,0,?,0.922436,0.829161,0.999975,?,0.468937,3.434034,0.642857,0.223185,0.242529,0.530909,0.693936,0.146532,49556,2.361455,0.529412,0.01193,?,0.830823,?,0.001221,0.001142,-1,?,0.005931,0.002699,0.099539,?,0.966686,0.045224,0.53237,-1,3.798753,0.761072,0.019237,-1,0.01,0,0.010063,0.006243,0.006243,0,0.004054,2560,?,0.041367,48916,0.001285,0.000359,60.01,2.019244,0,0.27,0.007813,0.053065,0.039908,0.015631,0.872308,3.80521,0.011334,0.966686,?,0.00053,0,3.798902,4992,-512,0.000123,-1,0.000123,0.000102,2560,0,0.07,0.000552,0.001042,0.001042,0.00137,0.000174
patt/sgb/miles/miles750-30.xml,1,?,?,?,?,?,?,?,?,?,?,0.142858,?,0.242719,?,0.969669,0.934169,0.969669,?,1.886736,?,0.024022,?,0.404762,0.969669,0.024898,?,0.142857,0.265462,?,0.933333,2.574664,3.35824,?,?,?,0.010789,?,0.009267,?,0.304949,0.964912,0.025539,0.008662,0.001743,0,0.304949,0.072761,0.981473,0,?,0.95371,0.851601,0.999991,?,0.60065,3.354987,0.666667,0.304949,0.326594,0.614999,0.704693,0.0925,74526,2.36365,0.636364,0.01068,?,0.861595,?,0.001112,0.000557,-1,?,0.005403,0.001787,0.117666,?,0.981473,0.032203,0.615576,-1,3.798753,0.775994,0.016333,-1,0.01,0,0.008545,0.005589,0.005589,0,0.002407,3840,?,0.042899,73886,0.00115,0.000286,60.09,2.485998,0,0.38,0.007813,0.034762,0.033377,0.015629,0.904615,3.799976,0.010324,0.981473,?,0.000381,0,3.798865,7552,-512,0.000081,-1,0.000081,0.000068,3840,0,0.12,0.000361,0.000679,0.000679,0.000907,0.000159
patt/sgb/miles/miles750-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.481029,?,0,?,0.813553,1,0.813553,?,2.191961,?,0.032629,?,1.25,0.813553,0.056192,?,0.2,0,?,0.6,0.749291,3.798753,?,?,?,0.015625,?,0.011918,?,0.056793,1,0.022854,0.067767,0.002382,0,0.056793,0.045178,0.813553,0,?,0.624989,0.450929,1,?,0.143767,3.798753,0.428571,0.056793,0.056192,0.218051,0.422758,0.481029,12101,1.977146,0.2,0.01442,?,0.553882,?,0.001242,0,0.010802,?,0.006037,0.011559,0.032629,?,0.813553,0.15489,0.233717,0.003868,3.798753,0.441131,0.022854,0.000529,0,0,0.011918,0.007546,0.007546,0,0,640,?,0.027578,11333,0.001553,0.000794,8.8,0.749291,0.285714,0.03,0.007813,0.25,0.056472,0.015625,0.581538,3.798753,0.011536,0.813553,?,0.001324,0.045531,3.798753,1152,4.988231,0.001324,0.028185,0.002382,0.000794,640,0.833925,0.01,0.003178,0.006091,0.006091,0.005912,0.000177
patt/sgb/miles/miles750-31.xml,1,?,?,?,?,?,?,?,?,?,?,0.139178,?,0.25028,?,0.970661,0.931294,0.970661,?,1.942999,?,0.035074,?,0.386364,0.970661,0.028332,?,0.2,0.271616,?,0.935484,2.62179,3.532882,?,?,?,0.010653,?,0.009157,?,0.312189,0.966102,0.025555,0.008379,0.001717,0,0.312189,0.073734,0.982364,0,?,0.955668,0.864447,0.999992,?,0.612316,3.393865,0.668203,0.312189,0.334016,0.620841,0.714367,0.088931,77023,2.382571,0.644444,0.010569,?,0.86358,?,0.001101,0.000526,-1,?,0.005352,0.001728,0.118524,?,0.982364,0.031301,0.62137,-1,3.798753,0.787103,0.016085,-1,0.01,0,0.008415,0.005531,0.005531,0,0.002303,3968,?,0.042998,76383,0.001138,0.000281,60.11,2.525419,0,0.4,0.007813,0.033603,0.032838,0.015629,0.9067,3.799906,0.010228,0.982364,?,0.000371,0,3.798862,7808,-512,0.000065,-1,0.000065,0.000065,3968,0,0.13,0.000345,0.000648,0.000648,0.000877,0.000157
patt/sgb/miles/miles1500-20.xml,1,?,?,?,?,?,?,?,?,?,?,0.198884,?,0.12277,?,0.951851,0.973385,0.951851,?,1.013991,?,0.008273,?,0.444444,0.951851,0.009491,?,0.034483,0.165355,?,0.9,2.057435,3.355647,?,?,?,0.010995,?,0.009968,?,0.104662,1,0.018397,0.005786,0.00437,0,0.104662,0.031243,0.958696,0,?,0.910521,0.72729,1,?,0.304155,3.353539,0.837931,0.104662,0.111019,0.335206,0.668601,0.172066,111256,1.211693,0.243243,0.00921,?,0.874836,?,0.002371,0,-1,?,0.006723,0.001953,0.044844,?,0.958696,0.033698,0.336387,-1,3.673469,0.69879,0.016146,-1,0.01,0,0.012405,0.007077,0.007077,0,0,2560,?,0.011964,110616,0.002496,0.000366,60.31,2.054442,0,0.8,0.007813,0.052632,0.020342,0.015625,0.883178,3.673469,0.008749,0.958696,?,0.000588,0,3.673469,4992,-512,0.000054,-1,0.000054,0.000045,2560,0,0.12,0.000551,0.001074,0.001074,0.000985,0.000082
patt/sgb/miles/miles1500-73.xml,1,?,?,?,?,?,?,?,?,?,?,0.071412,?,0.144178,?,0.986897,0.967249,0.986897,?,1.038905,?,0.020116,?,0.35514,0.986897,0.010945,?,0.2,0.18401,?,0.972603,4.169086,3.270315,?,?,?,0.010514,?,0.00981,?,0.307082,1,0.018959,0.001575,0.002953,0,0.307082,0.033696,0.992644,0,?,0.981019,0.776977,1,?,0.639706,3.204199,0.905527,0.307082,0.321346,0.616746,0.706611,0.043464,407102,1.147346,0.559055,0.007131,?,0.945409,?,0.001906,0,-1,?,0.005404,0.000531,0.08741,?,0.992644,0.012884,0.616841,-1,3.673469,0.741277,0.010901,-1,0.05,0,0.008376,0.005479,0.005479,0,0,9344,?,0.012929,406462,0.001933,0.00014,60.02,3.985508,0,4.18,0.007813,0.013889,0.013223,0.015625,0.954423,3.673469,0.007033,0.992644,?,0.00018,0,3.673469,18560,-512,0.000012,-1,0.000012,0.000012,9344,0,1.08,0.000144,0.00028,0.00028,0.000268,0.000066
patt/sgb/miles/miles250-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.460064,?,0.257907,?,0.852551,0.986899,0.852551,?,2.982486,?,0.080161,?,1.944325,0.852551,0.169786,?,0.375,0.061756,?,0.666667,0.890043,2.684895,?,?,?,0.027837,?,0.013349,?,0.269759,0.333333,0.027833,0.390656,0.004947,0.087705,0.269447,0.154738,0.840369,0.026054,?,0.762574,0.410635,0.979886,?,0.360547,2.512261,0.157895,0.269447,0.182924,0.582708,0.319344,0.497108,4197,2.403678,0.44,0.015933,?,0.452413,?,0.002343,0.086266,0.00906,?,0.005942,0.011928,0.09812,?,0.840369,0.197883,0.6001,0.011364,2.453492,0.285495,0.027704,0.001657,0,0.086957,0.013309,0.007134,0.007134,0.037801,0.323418,750,?,0.099267,3018,0.002812,0.001319,0.17,0.890901,0.857143,0.02,0.008696,0.61987,0.425462,0.028078,0.588235,2.755673,0.013277,0.840369,?,0.004288,0.057985,2.505862,1375,3.758807,0.003645,0.205364,0.005302,0.001657,750,0.767048,0,0.003651,0.006794,0.006794,0.006627,0.000781
patt/sgb/miles/miles1500-40.xml,1,?,?,?,?,?,?,?,?,?,?,0.116002,?,0.136557,?,0.976037,0.969477,0.976037,?,1.005374,?,0.0083,?,0.385965,0.976037,0.009318,?,0.034483,0.177438,?,0.95,3.031755,3.228137,?,?,?,0.010691,?,0.009888,?,0.19356,1,0.018785,0.00288,0.003732,0,0.19356,0.032827,0.982832,0,?,0.95969,0.758676,1,?,0.459902,3.232075,0.884483,0.19356,0.205531,0.491345,0.692293,0.086804,222896,1.233271,0.404255,0.008298,?,0.923438,?,0.002193,0,-1,?,0.006217,0.000972,0.070068,?,0.982832,0.020594,0.491699,-1,3.673469,0.725441,0.01378,-1,0.04,0,0.010587,0.006376,0.006376,0,0,5120,?,0.012629,222256,0.002249,0.000218,60.94,2.987258,0,1.74,0.007813,0.025641,0.016911,0.015625,0.932243,3.673469,0.00809,0.982832,?,0.00031,0,3.673469,10112,-512,0.000027,-1,0.000027,0.000022,5120,0,0.33,0.000268,0.000521,0.000521,0.00049,0.000076
