@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE gc_table NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/08.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,121,0,3,9.384751,18.769502,6.942149,0,0,1,0.978261,664,2,67.3,0.001211,9.394463,0.000131,4.565217,0,1.520661,0.657609,10,2.389815,673,121,0.021739,724,3,0.333333,11984.678968,3,0.088977,1.975207,1.745306,1127.335523,3,118.066116,0,0.84164,221.333333,81424,42.887448,2.076333,5.983471,-55.096747,0.432143,0,672.92562,664,0.147783,0,9.394304,0.078723,0.151097,0.151097,0.236321,0.166326,0.069054,1,-4.123423,0,1136.710563,99.046934,-10.954451,120,0.167568,0.27073,840,221.333333,3.769372,0,802.276246,0.137715,3.769401,336.464905,6,0,0.02,0.986736,121,0,1728.552001,180,0,184,7891.290394,120,78,0.016304,2.51,0,183,0,0,556,2674,207.627562,12.271739,0,0,14.5326,0.43,358,78,2,0,0,0,1,0,0,0,0,0,0,0,0
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_35.dzn,1,0,1,0,2,1,0,0,0,5,0,5,0,1,0,2,1,2,3.346216,450,450,4,0.4609,2,6,1,4.242632,7.84549,0.777918,2.462085,0,1.359098,0.735782,48,2.937466,230,21,0.005924,281,20,0.05,722.409594,20,2.094051,5.449275,0.251,156.909801,20,4.057971,0,0.27291,12.105263,6020,9.581822,1.185458,0.452496,-3.362749,5.976901,0,9.694042,220,1.076291,0,3.383807,0.103005,0.995584,0.987429,1.275196,0.807547,0.222524,1,2.271564,0,764.691161,1.1633,5.113419,20,1.179368,1.481308,2078,11,0.583141,0,2058.145676,2.190958,1.404535,712.350701,2,0.533175,0.21,22.694352,621,1,2855.932772,389,450,844,8087.057658,56,3708,0.023697,2.79,0.497573,393,1,1845,2537,132730,1036.098391,39.950237,0,0,157.263,0.53,580,50,2,1.366859,0,0.966184,0.033816,0,0,600,0,0,0,0,0
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/german-credit.dzn,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,1,2,33.801836,1811,1811,2,0.282836,2,8,0.002004,7.068403,1.008966,0.000143,33.801836,0,1,1,998,-1,1000,1811,0,999,-1,-1,3894.596314,-1,0.97085,6.046417,0.738716,1008.965784,-1,447.433818,0,-1,1000,8840,33.804123,-1,0.254782,-0.880065,-1,1,2.254527,-1,-1,0,1.000002,0.113035,-1,1.181465,2.845915,16.068911,0.003412,-1,-1,0,3929.965784,0.993266,-1,1000,1.468113,1.181465,132537,-1,2.583725,1,9988.832695,3.552013,2.584302,8884.464658,-1,0.255547,26.37,-1,3921,0,3921.008966,1109,1002,3921,132545.965784,1109,34834,-1,35.21,0.499225,-1,21,17390,10059,2489864,9988.819818,-1,0,-1,635.007,6.57,5896,111,3,0,0,0.538128,0.461872,0,0,2110,-1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_18.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,9.166119,18.332238,10.078431,0,0,1,0.97235,570,2,44.538462,0.001532,9.17742,0.000118,4.737327,0,2.127451,0.470046,13,2.986709,579,102,0.02765,814,2,0.5,6132.641317,2,0.097505,1.980392,2.387709,926.919373,2,99.058824,0,0.832415,285,59049,43.476231,1.785598,7.980392,-74.773785,0.198444,0,578.911765,570,0.160464,0,9.177315,0.070011,0.182465,0.182465,0.218442,0.391548,0.07949,1,-5.434713,0,936.074191,60.123934,-10.049876,101,0.139233,0.257644,1028,285,3.426565,0,944.930931,0.147488,3.426582,337.673056,8,0,0.02,0.984606,102,0,1991.477438,211,0,217,9434.342082,101,91,0.009217,2.52,0,216,0,0,657,6402,250.949269,18.663594,0,0,29.5023,0.44,423,91,2,0,0,0,1,0,0,0,0,0,0,0,0
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j30_244.dzn,1,0,1,0,2,1,0,0,0,5,0,5,0,1,0,2,1,2,3.20633,1209,1209,4,0.438223,2,6,1,5.154659,8.066089,0.797622,2.43776,0,1.315277,0.760296,73,2.779198,268,31,0.002314,434,30,0.033333,1740.563967,30,2.728273,5.471698,0.138915,241.982676,30,4,0,0.243453,8.6,11522,9.120518,1.28301,0.264151,-2.117534,9.356492,0,7.012781,258,1.130472,0,3.233999,0.097897,0.98896,0.974961,1.160226,0.418256,0.138915,1,3.060955,0,1861.993903,1.059382,6.943227,30,1.116168,1.325374,5268,8.6,0.579449,0,5117.621119,2.730027,1.474953,1798.939248,2,0.559463,1.64,36.789967,1643,1,6988.671351,947,1209,2161,19709.440447,88,1883,0.013882,5.86,0.498141,951,0,938,6488,1083190,2652.014229,58.619158,0,0,501.245,2.16,1093,68,2,1.262108,0,0.981132,0.018868,0,0,1612,0,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_13.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.054953,2664,2664,2,0.675872,2,3,1,4.338829,8.262095,0.540531,2.717054,0,1.492408,0.670058,156,5.703829,307,102,0.001453,814,-1,-1,4516.240748,-1,3.351449,2.964208,0.352406,454.415216,-1,7.809834,0,-1,153.5,36634,13.075197,1.02974,0.294288,-2.4097,-1,0,13.244396,-1,-1,0,4.356511,0.062671,-1,0.955531,0.440786,4.027609,0.230714,-1,-1,0,3506.695581,1.63277,-1,55,0.222653,1.12527,11216,-1,0.706138,0,12899.864428,3.064882,1.322791,3203.951675,2,0,4.1,-1,2766,0,17983.676987,2790,0,4128,53974.414493,244,510,-1,7.14,0.403922,2416,2,206,13722,87732,5714.416632,108.026163,0,-1,21.2529,0.94,2826,103,2,1.093142,0.322674,0.963124,0.036876,1332,0,2664,-1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_14.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,3,1,2,4.026637,4816,4816,2,0.672055,2,3,1,5.335281,8.396605,0.542812,2.690259,0,1.496747,0.668116,170,-1,337,102,0.000815,814,-1,-1,5555.456348,-1,3.911976,2.97926,0.203782,436.623449,-1,6.499797,0,-1,112.333333,43999,12.910349,-1,0.165514,-1.329111,-1,0,8.946523,-1,-1,0,4.363806,0.047835,-1,0.939685,0.270402,2.217166,0.147225,-1,-1,0,5672.423405,1.129617,-1,52,0.145576,1.053588,19803,-1,0.496288,0,22994.707884,3.794483,1.01084,5465.663166,-1,0,4.47,-1,4918,0,32121.973599,4947,0,7361,95033.079883,257,885,-1,8.16,0.437288,-1,3,387,24497,198777,10205.31613,-1,0,-1,27.0041,1.57,4363,105,2,1.034777,0.327129,0.97926,0.02074,2408,0,4816,-1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_2.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,25,9.078101,18.156202,8.490196,0,0,1,0.955882,536,2,21.44,0.001627,9.090112,0.000512,6.367647,0,1.333333,0.75,25,2.592786,545,102,0.044118,814,25,0.04,6669.162042,25,0.07463,1.754902,1.218506,918.101354,25,99.509804,0,0.906672,77.857143,55581,57.878212,1.409474,7.980392,-75.942988,2.944573,0,544.911765,536,0.186711,0,9.087904,0.245111,0.260863,0.260863,0.878907,0.09728,0.07949,1,9.32853,0,927.167444,65.383942,-10.049876,101,0.803416,0.935978,866,21.44,3.192748,0,602.966125,0.208454,3.193008,313.052864,8,0,0.02,0.983645,102,0,1235.954999,130,0,136,7871.436775,101,83,0.183824,2.51,0,135,0,0,414,2668,169.949269,18.720588,0,0,19.6176,0.43,391,83,2,0,0,0,1,0,0,0,1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_11.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,3,1,2,4.142399,3016,3016,2,0.674619,2,3,1,4.650038,8.503826,0.544616,2.775844,0,1.492303,0.670105,138,5.681864,363,102,0.001289,814,-1,-1,4126.382139,-1,3.533518,2.967287,0.317813,858.8864,-1,8.087235,0,-1,45.375,43050,13.877446,1.143615,0.261065,-2.134862,-1,0,13.806928,-1,-1,0,4.450547,0.059949,-1,0.947971,0.388381,2.205394,0.210422,-1,-1,0,3883.358075,1.323407,-1,101,0.207821,1.099084,12916,-1,1.283047,0,14647.6096,3.250785,2.253263,3597.794291,2,0,4.12,-1,3118,0,20708.396449,3139,0,4653,64571.757671,229,96,-1,7.28,0,3144,0,0,15473,91281,6451.196171,120.869117,0,-1,19.6177,1.04,2440,96,2,1.091847,0.324092,0.967287,0.032713,1508,0,3016,-1,0,0,0,0
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_ubo100_22.dzn,1,0,1,0,2,1,0,0,0,5,0,5,0,1,0,2,1,2,4.90209,606,606,4,0.656934,2,6,1,2.785132,10.179909,0.633063,2.501965,0,1.959296,0.510387,100,5.343632,1160,101,0.002807,2579,100,0.01,6142.744917,100,2.351158,5.333333,1.044936,1017.990909,100,14.222222,0,0.41839,165.714286,118766,17.139637,1.428815,2.837184,-31.092749,20.399461,0,130.655666,1150,0.735242,0,6.361898,0.125,0.927722,0.799258,1.608167,2.71757,0.512162,1,9.797239,0,1836.158327,6.757695,2.801217,100,1.392147,1.802435,4456,11.5,2.074414,0,5770.569325,1.980095,3.141221,1275.285556,2,0.340258,0.95,8.801761,909,1,11330.540876,1170,606,1781,30525.692721,148,74,0.056148,11.34,0.459459,1174,0,34,5348,78839,2045.544131,50.42785,0,0,44.2667,8.31,643,18,2,1.537594,0,0.888889,0.111111,0,0,808,0,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_19.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.184086,3266,3266,2,0.679633,2,3,1,5.069149,9.154818,0.554114,2.754496,0,1.519002,0.658327,151,5.86373,570,102,0.001173,814,-1,-1,4788.559027,-1,3.59935,2.970012,0.31217,924.636629,-1,7.848575,0,-1,281.5,64665,14.805002,1.153395,0.241686,-1.963847,-1,0,19.199822,-1,-1,0,4.816524,0.057426,-1,0.955398,0.351185,4.018455,0.198227,-1,-1,0,4199.77362,1.421781,-1,101,0.194332,1.143535,14092,-1,1.234541,0,16527.059228,3.315219,2.174718,3870.941336,2,0,4.13,-1,3368,0,24641.334999,3477,0,5116,75742.38925,242,95,-1,7.36,0,3482,0,0,16987,139995,7060.436796,126.021501,0,-1,27.3642,1.12,2503,95,2,1.132607,0.319195,0.969715,0.030285,1633,0,3266,-1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_21.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.117917,2510,2510,2,0.683325,2,3,1,4.591962,9.321928,0.555711,2.701155,0,1.524502,0.655952,139,5.818163,640,102,0.001507,814,-1,-1,5660.133821,-1,3.297809,2.961332,0.413574,494.062189,-1,7.961715,0,-1,315.5,70291,14.688734,0.999379,0.311639,-2.547701,-1,0,26.910796,-1,-1,0,4.950577,0.065106,-1,0.967937,0.480295,5.049093,0.241026,-1,-1,0,3460.816234,2.166973,-1,53,0.23615,1.19088,10756,-1,0.69219,0,12981.501015,3.0582,1.298911,3052.025299,2,0,4.1,-1,2612,0,19713.197643,2721,0,3982,58490.538688,224,753,-1,7.11,0.406375,2167,5,306,13207,183193,5477.907981,108.892014,0,-1,46.0053,0.91,3725,105,2,1.173447,0.315168,0.960949,0.039051,1255,0,2510,-1,0,0,0,0
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv03.dzn,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,2,3.899025,3800,3800,2,0.677966,2,3,1,4.33066,13.27263,0.596286,2.644068,0,1.474631,0.678136,40,1.451003,9896,201,0,400,-1,0,53869.321795,20,2.10119,2.949763,0.313121,27.54526,20,5.79855,0,0.67258,462.45,1996049,19.284591,0.66374,0.099975,-0.551049,5.129487,0,498.887528,9249,0.335539,0,6.68546,0.074052,0.196935,0.939255,0.313121,4.033054,0.289677,0,1.948498,0,6467.701039,13.463964,4.050018,3,0.287405,1.116645,15600,462.45,0.181083,0,21024.152423,2.119318,0.617797,4867.97703,2,0,5.55,18.539249,4001,0,39444.212598,4000,0,5900,113779.087318,59,104404,0.00339,8.58,0.499368,78,2,52136,19600,4751170,8122.857503,53.325424,0,0,805.283,0.92,4440,542,2,1.100747,0.322034,0.949763,0.050237,1900,0,3800,1,0,0,0,0
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/sp4_1.dzn,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,1,2,2.409888,3775,3775,5,0.576141,2,159,0.961538,2.417877,24.253497,0.822681,2.422955,0,0.994607,1.005423,26,2.317146,20000001,2575,0.000226,650,0.25,4,3416678149.538458,2,1.260241,33.015955,1.234406,116.096405,1,6.897978,0,0.313769,10000000.5,13000023825,17.294748,1.745722,0.146292,-0.69603,0.414957,1,2921353.668539,26,1.044673,600,7.377872,0.736618,0.980503,0.963867,1.75998,2.468712,1.233987,8,-0.741726,1,22027.204983,767792.842593,-0.413582,26,4.95519,2.631796,10724,26,0.770761,0,14785.742157,0.788759,0.927986,5156.135055,2,0,3.02,0.000009,4450,0,32654.46159,2550,0,4426,76546.556742,49,4345,0.000226,5.44,0.884005,625,9,3841,12001,8536794,5242.397075,7.048803,1,0,1968.82,0.28,11731,24,2,2.271257,0.282422,0.421348,0.578652,1250,0,1875,1,1,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_2.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,7,7.159307,14.318613,8.153846,0,0,1,0.837838,139,2,14.7,0.010488,7.199672,0.002198,5.72973,0,1.423077,0.702703,10,2.71808,147,26,0.162162,206,7,0.142857,471.007143,7,0.141946,1.730769,1.476842,179.991809,7,23.615385,0,0.845753,21,3814,41.236903,0.696012,7.923077,-59.52985,0.858491,0,146.692308,139,0.256361,0,7.192036,0.256279,0.639457,0.639457,1.057742,0.079365,0.235193,1,-1.608169,0,187.11075,18.115659,-5,25,0.840359,1.285119,212,19.857143,1.479614,0,164.179814,0.087994,1.480325,78.575696,7,0,0,0.947562,26,0,266.105317,31,0,37,1525.765418,25,1225,0.189189,2.1,0.487347,36,4,597,117,17357,58.863137,14.108108,0,0,469.108,0.07,93,37,2,0,0,0,1,0,0,0,1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_26.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,8.39226,16.78452,10.078431,0,0,1,0.97235,333,2,26.076923,0.001744,8.405141,0.000146,4.737327,0,2.127451,0.470046,13,3.099472,339,102,0.02765,814,2,0.5,3596.912646,2,0.097505,1.980392,2.46794,848.919288,2,99.058824,0,0.832074,166.5,34572,39.817668,1.774532,7.980392,-74.693554,0.198444,0,338.941176,333,0.16088,0,8.405023,0.070011,0.182465,0.182465,0.218442,0.391637,0.07949,1,-5.166576,0,857.298666,35.263849,-10.049876,101,0.139233,0.257644,1028,166.5,3.426565,0,917.410889,0.155143,3.426586,337.522507,8,0,0.02,0.982471,102,0,1823.889934,211,0,217,8640.433898,101,99,0.009217,2.52,0,216,0,0,657,4217,250.949269,18.774194,0,0,19.4332,0.43,456,99,2,0,0,0,1,0,0,0,0,0,0,0,0
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/vehicle.dzn,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,42.169429,1316,1316,2,0.328729,2,7,0.002491,6.544455,1.010313,0.000181,42.169429,0,1,1,803,-1,846,1316,0,845,-1,-1,3561.095414,-1,1.05677,3.951197,0.601604,854.724514,-1,334.092695,0,-1,846,7360,42.172107,-1,0.259362,-0.856242,-1,1,2.259055,-1,-1,0,1.000003,0.305504,-1,1.656685,3.611558,13.548388,0.004025,-1,-1,0,3266.724514,1.093031,-1,846,2.195017,1.656685,137388,-1,1.449476,1,9542.645554,3.056727,1.450224,6546.699816,-1,0.267649,15.71,-1,3258,0,3258.010313,1071,872,3258,137396.724514,1053,24913,-1,25.22,0.496769,-1,75,12376,8657,1464610,9542.630752,-1,0,-1,552.266,7.2,7245,216,3,0,0,0.596071,0.403929,0,0,1942,-1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_15.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.025865,6316,6316,2,0.67076,2,3,1,5.738325,8.413628,0.543016,2.688658,0,1.497351,0.667846,191,-1,341,102,0.000624,814,-1,-1,6879.620979,-1,4.261969,2.984263,0.148552,538.472187,-1,6.280773,0,-1,170.5,47405,12.876317,-1,0.126831,-1.016866,-1,0,7.386257,-1,-1,0,4.353183,0.041704,-1,0.935639,0.215807,2.231831,0.118976,-1,-1,0,7174.15146,1.071926,-1,64,0.116784,1.027365,25838,-1,0.497823,0,29989.376347,4.181142,1.016035,7014.272307,-1,0,6.15,-1,6418,0,41834.087042,6446,0,9610,123741.405718,282,644,-1,10.73,0.408385,-1,4,263,31994,315276,13332.814821,-1,0,-1,32.8071,2.42,4875,107,2,1.012505,0.328616,0.984107,0.015893,3158,0,6316,-1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_34.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,9.23717,18.47434,12.156863,0,0,1,0.981424,599,2,43.428571,0.001459,9.247928,0.000091,3.839009,0,3.166667,0.315789,14,2.895508,608,102,0.018576,814,2,0.5,5372.405939,2,0.097505,1.980392,2.355021,934.040679,2,99.058824,0,0.770954,299.5,62007,35.502746,1.816335,7.980392,-74.806473,0.164516,0,607.911765,599,0.132683,0,9.247861,0.070011,0.133368,0.133368,0.218442,0.479574,0.07949,1,-6.180258,0,943.267091,52.670646,-10.049876,101,0.139233,0.187526,1240,299.5,3.48192,0,1393.49493,0.135186,3.481933,365.294921,9,0,0.04,0.98534,102,0,2987.059072,317,0,323,11467.387086,101,101,0.006192,2.53,0,322,0,0,975,9921,356.949269,22.693498,0,0,30.7152,0.43,456,101,2,0,0,0,1,0,0,0,0,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_46.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.541322,216,216,2,0.721271,2,3,1,2.400633,6.569856,0.485771,2.687042,0,1.690083,0.591687,41,4.776644,95,26,0.01467,206,2,0.5,369.575284,2,1.715678,2.896694,0.785227,118.257401,2,6.702479,0,0.705727,43.5,2894,11.76978,0.780231,0.85124,-5.636635,0.4404,0,11.958678,87,0.265156,0,4.118264,0.105071,0.110363,1.12504,0.944439,1.970017,0.517408,1,-0.311859,0,386.689334,1.527171,2.613916,18,0.479388,1.607189,1099,43.5,0.522415,0,1264.950899,1.794399,0.907366,332.087595,2,0,0.07,7.275052,242,0,1684.370022,295,0,409,4813.839867,57,14162,0.00489,2.19,0.499294,287,1,7071,1341,590178,550.99952,44.704156,0,0,1479.14,0.09,357,31,2,1.464755,0.264059,0.892562,0.107438,108,0,216,1,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_27.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.214088,2794,2794,2,0.681715,2,3,1,4.423377,8.285402,0.540451,2.768603,0,1.522099,0.656987,149,5.850962,312,102,0.001361,814,-1,-1,3836.690873,-1,3.465693,2.965124,0.341709,836.825624,-1,8.312845,0,-1,153.5,37407,13.703306,1.13217,0.281077,-2.296435,-1,0,12.916782,-1,-1,0,4.437202,0.061874,-1,0.960619,0.395805,2.721359,0.222734,-1,-1,0,3639.087719,1.324824,-1,101,0.218283,1.168884,12204,-1,1.321386,0,13863.411971,3.22021,2.279243,3369.149994,2,0,4.12,-1,2896,0,19559.18484,3005,0,4408,60404.174465,240,100,-1,7.22,0,3010,0,0,14627,87231,6076.334496,120.345281,0,-1,20.622,0.99,2632,100,2,1.156201,0.316924,0.964779,0.035221,1397,0,2794,-1,0,0,0,0
