@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC

@DATA
bool/niklas/mux.xml,1,?,?,?,?,?,?,?,?,?,?,0.855391,?,1.019962,?,0.353064,0.603763
bool/niklas/p2756.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0282.xml,1,?,?,?,?,?,?,?,?,?,?,0.325029,?,0.359831,?,0.089958,0.381098
bool/niklas/stein27.xml,1,?,?,?,?,?,?,?,?,?,?,0.790962,?,0.978584,?,0.388043,0.608359
bool/niklas/l152lav.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0548.xml,1,60.25641,57.692308,145.384615,1.414214,1.414214,-1,100,-1,73.782051,-1,?,-1,?,100,?,?
bool/niklas/mod008.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/p0201.xml,1,?,?,?,?,?,?,?,?,?,?,0.331295,?,0.383327,?,0.082837,0.356333
bool/niklas/enigma.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/niklas/lseu.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/primesDimacs/g-125-17.xml,1,0.182757,1.864117,20.895507,1.414214,1.414214,-1,100,-1,20.274135,-1,0.710963,-1,0.812056,100,0.734586,0.787894
bool/primesDimacs/f1000.xml,1,80.952381,11.428571,31.904762,1.414214,1.414214,-1,100,-1,28.095238,-1,0.113664,-1,0.691725,100,0,0.519784
bool/primesDimacs/hanoi4.xml,1,87.002172,7.798697,27.05286,1.324191,1.414214,-1,100,-1,24.453295,-1,1.081597,3.807355,1.253985,100,0.455181,0.624683
bool/primesDimacs/f600.xml,1,80.952381,11.428571,31.904762,1.414214,1.414214,-1,100,-1,28.095238,-1,0.119168,-1,0.710159,100,0,0.522885
bool/primesDimacs/bf-1355-638.xml,1,?,?,?,?,?,?,?,?,?,?,0.836134,?,1.035621,?,0.336807,0.662881
bool/primesDimacs/bf-0432-007.xml,1,77.881752,13.270949,29.196087,1.37071,1.414214,-1,100,-1,24.772437,-1,0.907122,4.954196,1.11909,100,0.3486,0.621412
bool/primesDimacs/bf-2670-001.xml,1,?,?,?,?,?,?,?,?,?,?,0.943687,?,1.179147,?,0.355534,0.601647
bool/primesDimacs/bf-1355-075.xml,1,?,?,?,?,?,?,?,?,?,?,0.854949,?,1.044922,?,0.337276,0.663851
bool/primesDimacs/hanoi5.xml,1,87.956842,7.225895,26.952102,1.381332,1.414214,-1,100,-1,24.54347,-1,1.02786,-1,1.188738,100,0.458013,0.608329
bool/primesDimacs/g-125-18.xml,1,0.172621,1.864306,20.897629,1.414214,1.414214,-1,100,-1,20.276194,-1,0.711355,-1,0.836414,100,0.729731,0.775152
bool/primesDimacs/f2000.xml,1,80.952381,11.428571,31.904762,1.414214,1.414214,-1,100,-1,28.095238,-1,0.183078,-1,0.764654,100,0,0.518857
bool/ttp/data-6-3.xml,1,40.077821,57.898833,88.145266,1.414214,1.414214,-1,100,-1,47.315175,-1,0.937845,-1,1.169257,100,0.510172,0.551756
bool/ttp/data-4-3.xml,1,?,?,?,?,?,?,?,?,?,?,1.026946,?,1.200159,?,0.486746,0.611495
bool/ttp/circ-8-3.xml,1,45.774304,58.593063,110.884221,1.414214,1.414214,-1,100,-1,58.28041,-1,?,-1,?,100,?,?
bool/ttp/data-10-3.xml,1,28.395635,59.13629,137.35779,1.414214,1.414214,-1,100,-1,71.270026,-1,?,-1,?,100,?,?
bool/course/ss97-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.768182,?,0.952486,?,0.424271,0.530358
bool/course/ws97-3.xml,1,32.659409,45.536547,59.692846,1.414106,1.414214,-1,100,-1,36.25972,-1,0.697539,-1,0.827245,100,0.33814,0.510667
bool/course/ws97-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.701893,?,0.853552,?,0.356968,0.508155
bool/course/ss97-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.681637,?,0.823552,?,0.334528,0.505222
bool/aim/aim-100-2-0-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.322133,?,0.810608,?,0.015306,0.50085
bool/aim/aim-200-2-0-1.xml,1,66.5,20.1,33.333333,1.414214,1.414214,-1,100,-1,26.65,-1,0.529314,-1,0.946791,100,0.043011,0.486828
bool/aim/aim-50-3-4-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.347329,?,0.813702,?,0.11039,0.487013
bool/aim/aim-50-2-0-4.xml,1,?,?,?,?,?,?,?,?,?,?,0,?,0,?,-512,0
bool/aim/aim-200-6-0-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.163024,?,0.62976,?,0.038462,0.484848
bool/aim/aim-100-3-4-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.349567,?,0.796703,?,0.111465,0.477707
bool/aim/aim-50-3-4-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.325083,?,0.764352,?,0.1,0.510417
bool/aim/aim-200-1-6-4.xml,1,60.769231,23.538462,33.846154,1.414214,1.414214,-1,100,-1,26.076923,-1,0.775315,-1,1.246747,100,0.019293,0.448124
bool/aim/aim-200-6-0-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.490307,?,0.891079,?,0.192835,0.485423
bool/aim/aim-100-6-0-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.405835,?,0.83838,?,0.140481,0.505237
bool/aim/aim-200-1-6-3.xml,1,61.346154,23.192308,33.846154,1.414214,1.414214,-1,100,-1,26.134615,-1,0.816219,-1,1.302855,100,0.027304,0.452787
bool/aim/aim-200-6-0-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.436073,?,0.816689,?,0.157841,0.465377
bool/aim/aim-100-1-6-1.xml,1,?,?,?,?,?,?,?,?,?,?,0,?,0,?,-512,0
bool/aim/aim-100-6-0-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.386004,?,0.805775,?,0.129799,0.488726
bool/aim/aim-200-6-0-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.201483,?,0.65889,?,0.051011,0.484609
bool/aim/aim-200-2-0-4.xml,1,66.333333,20.2,33.333333,1.414214,1.414214,-1,100,-1,26.633333,-1,0.430835,-1,0.878092,100,0.031414,0.473822
bool/aim/aim-100-2-0-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.252837,?,0.699779,?,0.025253,0.457071
bool/aim/aim-100-2-0-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.46024,?,0.98057,?,0.026738,0.509804
bool/aim/aim-200-1-6-2.xml,1,?,?,?,?,?,?,?,?,?,?,0,?,0,?,-512,0
bool/aim/aim-50-1-6-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.838389,?,1.320004,?,0.029412,0.495588
bool/aim/aim-50-2-0-1.xml,1,?,?,?,?,?,?,?,?,?,?,0,?,0,?,-512,0
bool/aim/aim-200-3-4-3.xml,1,77.045455,13.772727,32.272727,1.414214,1.414214,-1,100,-1,27.704545,-1,0.301338,-1,0.746188,100,0.089482,0.476714
bool/aim/aim-100-2-0-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.565485,?,0.961338,?,0.041885,0.484293
bool/aim/aim-200-3-4-2.xml,1,77.272727,13.636364,32.272727,1.414214,1.414214,-1,100,-1,27.727273,-1,0.292187,-1,0.739281,100,0.085578,0.490755
bool/aim/aim-100-6-0-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.341604,?,0.747977,?,0.107664,0.46837
bool/aim/aim-100-1-6-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.873016,?,1.308805,?,0.034247,0.438128
bool/aim/aim-50-1-6-3.xml,1,?,?,?,?,?,?,?,?,?,?,0,?,0,?,-512,0
bool/aim/aim-50-3-4-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.267568,?,0.662399,?,0.075472,0.459119
bool/aim/aim-100-1-6-3.xml,1,?,?,?,?,?,?,?,?,?,?,1.021598,?,1.409373,?,0.034483,0.483218
bool/aim/aim-50-2-0-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.683883,?,1.082334,?,0.063158,0.499298
bool/aim/aim-100-3-4-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.337239,?,0.828503,?,0.105611,0.526953
bool/aim/aim-100-3-4-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.354811,?,0.79358,?,0.114007,0.513572
bool/aim/aim-50-2-0-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.514165,?,0.923552,?,0.052632,0.466667
bool/aim/aim-100-1-6-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.857623,?,1.244295,?,0.034247,0.442237
bool/aim/aim-200-3-4-1.xml,1,77.045455,13.772727,32.272727,1.414214,1.414214,-1,100,-1,27.704545,-1,0.286522,-1,0.73428,100,0.083203,0.506541
bool/aim/aim-200-2-0-2.xml,1,66.5,20.1,33.333333,1.414214,1.414214,-1,100,-1,26.65,-1,0.552227,-1,0.973184,100,0.047872,0.479167
bool/aim/aim-50-3-4-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.418235,?,0.80614,?,0.147436,0.510684
bool/aim/aim-50-1-6-2.xml,1,?,?,?,?,?,?,?,?,?,?,1.245452,?,1.609285,?,0.080645,0.487097
bool/aim/aim-200-3-4-4.xml,1,77.045455,13.772727,32.272727,1.414214,1.414214,-1,100,-1,27.704545,-1,0.226016,-1,0.67359,100,0.059655,0.492412
bool/aim/aim-100-6-0-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.39336,?,0.812019,?,0.1337,0.496947
bool/aim/aim-200-1-6-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.713363,?,1.212712,?,0.016611,0.457475
bool/aim/aim-50-1-6-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.953958,?,1.299034,?,0.072464,0.530435
bool/aim/aim-100-3-4-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.325771,?,0.756654,?,0.100313,0.490073
bool/aim/aim-200-2-0-3.xml,1,66.5,20.1,33.333333,1.414214,1.414214,-1,100,-1,26.65,-1,0.478245,-1,0.932653,100,0.033854,0.451389
bool/aim/aim-50-6-0-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.522488,?,0.907375,?,0.216535,0.513123
bool/aim/aim-50-6-0-1.xml,1,?,?,?,?,?,?,?,?,?,?,0.459693,?,0.87036,?,0.172414,0.515964
bool/aim/aim-50-6-0-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.475178,?,0.838606,?,0.18251,0.533587
bool/aim/aim-50-6-0-2.xml,1,?,?,?,?,?,?,?,?,?,?,0.380385,?,0.819643,?,0.126866,0.508706
bool/radar/radar-10-10-4.5-0.95-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.927992,?,1.093317,?,0.424298,0.563911
bool/radar/radar-30-30-4.5-0.95-98.xml,1,?,?,?,?,?,?,?,?,?,?,0.874014,?,1.059239,?,0.417193,0.532323
bool/radar/radar-10-20-4.5-0.95-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.898659,?,1.076552,?,0.420508,0.543848
bool/radar/radar-10-20-4.5-0.5-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.894559,?,1.07648,?,0.414275,0.538677
bool/radar/radar-10-20-4.5-0.95-98.xml,1,?,?,?,?,?,?,?,?,?,?,0.895366,?,1.070441,?,0.420906,0.547833
bool/radar/radar-30-70-4.5-0.95-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.870197,?,1.056038,?,0.41886,0.532228
bool/radar/radar-10-10-4.5-0.5-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.9135,?,1.088382,?,0.419254,0.550193
bool/radar/radar-10-10-4.5-0.95-98.xml,1,?,?,?,?,?,?,?,?,?,?,0.91092,?,1.081269,?,0.425227,0.567426
bool/radar/radar-30-70-4.5-0.95-98.xml,1,?,?,?,?,?,?,?,?,?,?,0.869386,?,1.055695,?,0.416472,0.529393
bool/radar/radar-30-30-4.5-0.5-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.846424,?,1.037189,?,0.405026,0.511797
bool/radar/radar-30-70-4.5-0.5-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.845634,?,1.036354,?,0.405503,0.513935
bool/radar/radar-30-30-4.5-0.95-100.xml,1,?,?,?,?,?,?,?,?,?,?,0.871513,?,1.055993,?,0.415887,0.532373
bool/chnl/chnl-35-40.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.781886,-1,0.970262,100,0.451018,0.548925
bool/chnl/chnl-35-45.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.789773,-1,0.970046,100,0.447484,0.548967
bool/chnl/chnl-40-45.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.770169,-1,0.961091,100,0.438002,0.539228
bool/chnl/chnl-15-16.xml,1,100,29.032258,232.258065,1.414214,1.414214,-1,100,-1,154.83871,-1,0.848639,-1,1.004768,100,0.47881,0.593249
bool/chnl/chnl-15-20.xml,1,100,25.714286,257.142857,1.414214,1.414214,-1,100,-1,171.428571,-1,0.84376,-1,1.005873,100,0.483895,0.590012
bool/chnl/chnl-50-51.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.760181,-1,0.946626,100,0.423936,0.530983
bool/chnl/chnl-50-55.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.759993,-1,0.947533,100,0.431805,0.536937
bool/chnl/chnl-15-25.xml,1,100,0,93.75,1.414214,1.414214,-1,100,-1,93.75,-1,0.860302,-1,1.010484,100,0.483264,0.590364
bool/chnl/chnl-20-30.xml,1,100,0,120,1.414214,1.414214,-1,100,-1,120,-1,0.784591,-1,0.983069,100,0.488124,0.576207
bool/chnl/chnl-10-20.xml,1,100,20,200,1.414214,1.414214,-1,100,-1,133.333333,-1,0.802985,-1,0.984661,100,0.502513,0.609087
bool/chnl/chnl-50-60.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.750189,-1,0.94385,100,0.438381,0.541257
bool/chnl/chnl-20-25.xml,1,100,0,111.111111,1.414214,1.414214,-1,100,-1,111.111111,-1,0.816457,-1,0.996705,100,0.473624,0.570103
bool/chnl/chnl-30-40.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.769706,-1,0.970381,100,0.463913,0.555601
bool/chnl/chnl-10-11.xml,1,100,28.571429,157.142857,1.414214,1.414214,-1,100,-1,104.761905,-1,0.884596,-1,1.015758,100,0.472634,0.619227
bool/chnl/chnl-40-50.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.757363,-1,0.955033,100,0.442072,0.540861
bool/chnl/chnl-30-31.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.796002,-1,0.981299,100,0.459173,0.555709
bool/chnl/chnl-20-21.xml,1,100,29.268293,307.317073,1.414214,1.414214,-1,100,-1,204.878049,-1,0.823729,-1,1.000485,100,0.470858,0.571219
bool/chnl/chnl-35-36.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.785337,-1,0.972003,100,0.450869,0.549046
bool/chnl/chnl-30-35.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.792349,-1,0.978785,100,0.4628,0.558183
bool/chnl/chnl-10-15.xml,1,100,24,180,1.414214,1.414214,-1,100,-1,120,-1,0.864498,-1,1.00704,100,0.492918,0.618115
bool/chnl/chnl-40-41.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,0.773918,-1,0.964243,100,0.439944,0.540363
bool/garden/g-15x15.xml,1,?,?,?,?,?,?,?,?,?,?,0.932539,?,1.033488,?,0.282915,0.675509
bool/garden/g-9x3.xml,1,?,?,?,?,?,?,?,?,?,?,0.814774,?,0.941647,?,0.282216,0.690722
bool/garden/g-100x100.xml,1,?,?,?,?,?,?,?,?,?,?,0.96127,?,1.058491,?,0.28268,0.671071
bool/garden/g-7x7.xml,1,?,?,?,?,?,?,?,?,?,?,0.890818,?,0.999185,?,0.282634,0.681624
bool/garden/g-4x4.xml,1,?,?,?,?,?,?,?,?,?,?,0.828192,?,0.950477,?,0.280193,0.691224
bool/garden/g-9x9.xml,1,?,?,?,?,?,?,?,?,?,?,0.908593,?,1.013558,?,0.282852,0.679041
bool/garden/g-2x2.xml,1,?,?,?,?,?,?,?,?,?,?,0,?,0,?,-512,0
real/fapp26-30/fapp26/fapp26-2300-8.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-3.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-6.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-5.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-1.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-10.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-9.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-0.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-4.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-7.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp26/fapp26-2300-2.xml,1,0,42.801303,68.864883,16.617474,17.378147,11.167418,5.791616,-1,20,-1,?,-1,?,0.748797,?,?
real/fapp26-30/fapp28/fapp28-2800-1.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-9.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-10.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-3.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-6.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-8.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-7.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-4.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-5.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-2.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp28/fapp28-2800-0.xml,1,0.451947,42.12814,68.561744,27.307423,31.591138,11.366869,12.944523,2,20,-1,?,-1,?,1.40603,?,?
real/fapp26-30/fapp30/fapp30-3000-6.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-5.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-3.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-10.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-9.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-1.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-8.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-4.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-7.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-2.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp30/fapp30-3000-0.xml,1,0,43.464496,68.47747,25.444384,27.892651,11.550747,11.054811,-1,20,-1,?,-1,?,1.441744,?,?
real/fapp26-30/fapp27/fapp27-2550-9.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-10.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-0.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-3.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-8.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-6.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-4.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-5.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-7.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-1.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp27/fapp27-2550-2.xml,1,0,39.416682,66.618593,15.187559,15.556349,11.316282,5.322866,-1,20,-1,?,-1,?,0.839832,?,?
real/fapp26-30/fapp29/fapp29-2900-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/fapp26-30/fapp29/fapp29-2900-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f9.xml,1,0,0,30,5.583063,5.91608,9.409391,4.873387,-1,20,-1,?,-1,?,1.780415,?,?
real/rlfapScens11/scen11-f10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f3.xml,1,0,0,30,6.08663,6.403124,9.409391,5.129323,-1,20,-1,?,-1,?,1.780415,?,?
real/rlfapScens11/scen11-f6.xml,1,0,0,30,5.840528,6.164414,9.409391,5.009275,-1,20,-1,?,-1,?,1.780415,?,?
real/rlfapScens11/scen11-f12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
real/rlfapScens11/scen11-f1.xml,1,0,0,30,6.245469,6.557439,9.409391,5.201967,-1,20,-1,?,-1,?,1.780415,?,?
real/rlfapScens11/scen11-f4.xml,1,0,0,30,6.005879,6.324555,9.409391,5.09092,-1,20,-1,?,-1,?,1.780415,?,?
real/rlfapScens11/scen11-f5.xml,1,0,0,30,5.923532,6.244998,9.409391,5.050853,-1,20,-1,?,-1,?,1.780415,?,?
real/rlfapScens11/scen11-f8.xml,1,0,0,30,5.670356,6,9.409391,4.920664,-1,20,-1,?,-1,?,1.780415,?,?
real/rlfapScens11/scen11-f2.xml,1,0,0,30,6.166799,6.480741,9.409391,5.166388,-1,20,-1,?,-1,?,1.780415,?,?
