@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_range NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE gc_precede NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE gc_nvalue NUMERIC
@ATTRIBUTE gc_member NUMERIC
@ATTRIBUTE gc_global_card NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE gc_link_set NUMERIC
@ATTRIBUTE gc_set_weights NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE s_set_search NUMERIC

@DATA
normalized-scen11-f4.xml.mzn_AND_NODATA,1,0.076525,0,0.923475,0,1,0,680,0,0,647.004754,1036.418792,0,8857235,0.352185,0.467143,2.440323,23.108418,1.039785,0.961738,9.855766,4.629187,0,0,29.480566,1.662341,4.119739,2.34695,0,3.761292,0.287773,0.01991,10.492855,5529302.624773,0,7866,7866,8206,4.386057,720.5,1.860661,0.283639,8.51,1441,-1,-1,1.398208,84811.498448,21875,0.266902,10266.10114,8546,8886,-1,0,-1,6479.966607,8546,0,3.362041,-1,680,39595.954202,205341.398264,87578.340913,20855,0,0,1.989308,3,1,8.613636,1.324295,5,8.396605,1.57637,-1,124,11.78,63,0.185831,-1,1.11,-1,337,8.396605,1,564,374.028,0,2942103,83762,0,2,1,1,0.485179,1,0,-1,10998,0,5336,-1,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-10-10.xml.mzn_AND_NODATA,1,0,0,0.995,0,0.537634,0.462366,0,0,0,0.992458,2.747312,0,1022,1.192719,1.122133,2.876344,5.369977,1.075269,0.93,1.865557,3.927729,172,0,39.219209,0.375344,0.480772,2.675,0,4.715054,0.326836,0.532029,3.921921,369.194444,0.005,172,172,398,0.048269,1.105263,1.321228,0.762019,0.03,21,1.135543,0.246233,1.552252,430.438417,1373,0.055994,542.257406,372,400,0.998235,2,2.359538,435.838675,200,0,10.919355,16.36,200,817.078634,2147.990782,746.222951,1070,0,0,1.096965,10,3,0.375,1.857286,13,1,1.280232,87,27,2.14,19,0.104847,0.985815,0.07,1,2,1,2,87,20131.7,0,7891627,1931,0,9,1,1,0.499681,1,0,0,62638,0,31299,0,0,1,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-school1-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.591805,14,0,5390,0,0,99.194805,7.61471,49.597403,0.020162,3.807355,0,0,0,7.61471,6.682874,0,2,0,99.194805,0,0.000001,3.807355,227.844919,0,0,0,19095,0.786485,14,6.682874,0.000001,4.18,14,-1,-1,0,1465.831645,38190,3.521398,19095,385,19095,-1,0,-1,2405.997686,385,0,6.111688,-1,385,55925.227184,145402.884473,72701.442237,38190,0,0,0.502734,2,1,0.049645,3.277073,14,3.807355,0.502734,-1,282,8.94,282,0.418459,-1,2.67,-1,14,7.61471,1,36,159.901,0,3053314,8325,0,1,1,1,0.498676,1,0,-1,7931,0,3955,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-25-25.xml.mzn_AND_NODATA,1,0,0,0.99926,0,0.510204,0.489796,0,0,0,1.005406,3.22449,0,7900,2.668005,1.003489,2.96,7.153182,1.103265,0.9064,2.463791,5.079507,1200,0,148.22091,0.148671,0.238499,2.682945,0,4.898776,0.336053,0.664695,5.928836,2463.244082,0.00074,1200,1200,2701,0.01747,1.530612,1.128263,0.907501,1.54,75,1.117491,0.233641,1.399797,2696.441821,9310,0.047341,3712.242713,2450,2703,1.101088,2,1.582663,2680.793785,1250,0,11.142041,44.023677,1250,6238.215175,19335.050101,6659.627246,7252,0,0,1.980836,25,3,0.52,1.823009,13,1,2.247005,601,73,4.67,50,0.093069,0.990917,1.06,2,2,2,2,317,9607.57,0,25969275,13147,0,9,1,1,0.484097,1,0,0,6571,0,3181,0,0,2,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-26-26.xml.mzn_AND_NODATA,1,0,0,0.999317,0,0.509804,0.490196,0,0,0,1.005936,3.263952,0,8656,2.774689,1.12581,2.961538,7.241153,1.104072,0.905738,2.493683,5.1267,1300,0,156.789043,0.143845,0.231398,2.682377,0,4.902715,0.336719,0.670095,6.030348,2667.74359,0.000683,1300,1300,2926,0.029603,1.568627,1.124237,0.913418,1.85,80,1.117532,0.23319,1.399288,2913.578087,10085,0.050662,4020.85213,2652,2928,1.104115,2,1.577022,2895.022147,1352,0,11.134615,45.800546,1352,6786.249362,21202.097133,7301.502829,7854,0,0,2.025628,26,3,0.538462,1.801214,13,1,2.295819,651,76,5.17,52,0.091967,0.990929,1.25,2,2,2,2,343,9191.83,0,26913690,16159,0,9,1,1,0.477758,1,0,0,5620,0,2685,0,0,2,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-21-21.xml.mzn_AND_NODATA,1,0,0,0.998941,0,0.513388,0.486612,0,0,0,1.003704,3.102445,0,5330,2.284625,1.001731,2.949942,6.795944,1.099534,0.909476,2.342838,4.88719,836,0,116.039615,0.180194,0.273108,2.682901,0,4.876601,0.334466,0.642938,5.525696,1724.363415,0.001059,836,836,1887,0.013025,1.414634,1.155743,0.884126,0.73,58,1.119741,0.235274,1.422397,1908.079229,6504,0.039149,2590.813285,1718,1889,1.08838,2,1.809828,1900.803441,882,0,11.22759,36.658549,882,4274.839032,12837.537892,4425.620255,5068,0,0,1.787664,21,3,0.475,1.977083,13,1,2.034295,419,60,3.35,41,0.099637,0.99046,0.56,1,2,1,2,211,11087.9,0,20900648,7825,0,9,1,1,0.49328,1,0,0,10045,0,4955,0,0,1,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squaresUnsat-10-10.xml.mzn_AND_NODATA,1,0,0,0.995,0,0.537634,0.462366,0,0,0,0.989849,2.698925,0,1004,1.136227,1.144996,2.876344,5.295353,1.075269,0.93,1.841625,3.907729,172,0,38.411854,0.375344,0.480772,2.675,0,4.715054,0.326836,0.52395,3.841185,368.223684,0.005,172,172,398,0.048269,1.052632,1.321228,0.754682,0.03,20,1.135543,0.246233,1.552252,428.823707,1373,0.061014,542.257406,372,400,0.998235,2,2.359538,435.838675,200,0,10.919355,16.36,200,812.42763,2118.14137,736.649912,1070,0,0,1.096965,10,3,0.375,1.857286,13,1,1.280232,87,27,2.14,19,0.104847,0.985815,0.07,1,2,1,2,76,16220,0,6358221,1803,0,9,1,1,0.499714,1,0,0,57791,0,28879,0,0,1,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-socialGolfer-6-3-7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.184492,2,0,4284,0,0,13.764706,3.205479,4.294118,0.232877,1,0.302841,0,0,21,0.977418,0,3.205479,0,30.117647,0.42568,0,1,395.181818,0,0,0,9198,0,0.25,0.977418,0.42568,4.75,2,-1,-1,0.302841,2142,27594,0.424393,15060.415433,2142,9198,-1,0,-1,7713.218688,2142,0,67.704482,-1,2142,15060.415433,29484,9198,29484,0,0,0.441207,21,19,0.090909,4.259184,103,1,0.500566,-1,46,9.18,22,0.150126,-1,2.31,-1,2,3,8,365,371.856,0,3420335,27552,0,29,1,1,0.496214,1,0,-1,42395,0,21037,-1,0,3,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squaresUnsat-11-11.xml.mzn_AND_NODATA,1,0,0,0.995918,0,0.53304,0.46696,0,0,0,0.992714,2.748899,0,1248,1.255238,1.022562,2.889868,5.497892,1.079295,0.926531,1.907973,4.062569,212,0,44.724155,0.343881,0.447448,2.677551,0,4.744493,0.327616,0.54306,4.065832,450.692063,0.004082,212,212,488,0.04082,1.095238,1.295188,0.775261,0.05,23,1.132601,0.244427,1.528909,521.44831,1683,0.052624,665.930913,454,490,1.014217,2,2.326632,527.623084,242,0,11.185022,18.220408,242,1013.06286,2693.966959,934.906999,1312,0,0,1.176202,11,3,0.388889,2.059665,13,1,1.366165,107,30,2.16,21,0.110097,0.986873,0.08,1,2,1,2,97,17863.2,0,8610046,2125,0,9,1,1,0.499525,1,0,0,54696,0,27322,0,0,1,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,0,0,0.013974,0,0.038462,0.961538,0,0.986026,0,0.052061,2.884615,0,1875,1.533333,0.106116,137.615385,2.05092,68.807692,0.014533,1.02546,0.106116,625,44100,5.643856,5.312873,0.235193,2,0,137.615385,0,0.208555,2.821928,33.839804,0,625,625,625,0.235193,1,5.312873,0.208555,4.48,25,-1,-1,0,741.096405,90075,3.64168,44725,650,44725,-1,0,-1,4583.189516,25,0,13.067692,-1,25,45660.425767,91727.410119,45863.705059,89450,0,0,0.178609,2,25,0.011429,2.495433,19,1,0.178609,-1,175,308.54,175,0.151541,-1,301.82,-1,2,2,25,33,527.444,0,23589927,4804,0,8,1,1,0.49984,1,0,-1,24994,0,12493,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-13-13.xml.mzn_AND_NODATA,1,0,0,0.997131,0,0.52648,0.47352,0,0,0,0.997837,2.862928,0,1838,1.51364,1.258177,2.909657,5.877633,1.08567,0.92109,2.033514,4.269073,304,0,58.371464,0.294746,0.394435,2.680057,0,4.788162,0.329534,0.576596,4.490113,640.611515,0.002869,304,304,695,0.030426,1.2,1.254131,0.811287,0.1,30,1.128664,0.241465,1.495669,732.742928,2396,0.041006,950.22948,642,697,1.038789,2,2.264281,735.900262,338,0,11.465732,21.905308,338,1484.409244,4096.710442,1417.359372,1868,0,0,1.320544,13,3,0.409091,2.038455,13,1,1.522853,153,36,2.25,25,0.111099,0.988206,0.12,1,2,1,2,148,16637.2,0,11462997,2962,0,9,1,1,0.498803,1,0,0,33825,0,16872,0,0,1,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squaresUnsat-12-12.xml.mzn_AND_NODATA,1,0,0,0.996604,0,0.529412,0.470588,0,0,0,0.994786,2.790441,0,1518,1.365147,1.018199,2.900735,5.672416,1.082721,0.923599,1.965679,4.147913,256,0,51.131813,0.317363,0.419023,2.679117,0,4.768382,0.32855,0.558725,4.260984,541.163636,0.003396,256,256,587,0.035028,1.130435,1.273082,0.792402,0.07,26,1.130381,0.242849,1.510485,622.263626,2024,0.046548,801.920325,544,589,1.027523,2,2.294713,627.649177,288,0,11.433824,20.067912,288,1235.329591,3341.052761,1157.785014,1578,0,0,1.250452,12,3,0.4,2.050048,13,1,1.446737,129,33,2.22,23,0.112595,0.987637,0.11,1,2,1,2,122,17528.9,0,10184273,2447,0,9,1,1,0.499315,1,0,0,44551,0,22245,0,0,1,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squaresUnsat-14-14.xml.mzn_AND_NODATA,1,0,0,0.997543,0,0.524064,0.475936,0,0,0,0.99748,2.855615,0,2136,1.564011,1.39973,2.917112,5.962014,1.088235,0.918919,2.062436,4.364744,356,0,64.229736,0.275246,0.372918,2.68059,0,4.804813,0.330516,0.58322,4.587838,746.115385,0.002457,356,356,812,0.026705,1.185185,1.237727,0.819627,0.14,32,1.127298,0.240246,1.483563,848.459472,2799,0.038785,1110.86136,748,814,1.048464,2,2.235515,852.361418,392,0,11.418449,23.734644,392,1745.231808,4853.079693,1678.82306,2182,0,0,1.387102,14,3,0.416667,2.056393,13,1,1.595187,179,39,2.35,27,0.110092,0.988644,0.17,1,2,1,2,158,14443.7,0,11641584,5778,0,9,1,1,0.498952,1,0,0,31023,0,15479,0,0,1,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-16-16.xml.mzn_AND_NODATA,1,0,0,0.99814,0,0.520325,0.479675,0,0,0,1.000054,2.934959,0,2888,1.781456,1.26895,2.928862,6.236754,1.09248,0.915349,2.154642,4.533903,472,0,78.384417,0.243354,0.336959,2.68093,0,4.831301,0.332374,0.605008,4.899026,984.052842,0.00186,472,472,1073,0.021105,1.258065,1.210784,0.843497,0.24,39,1.125272,0.238208,1.465127,1108.768834,3698,0.035036,1469.1023,984,1075,1.06424,2,2.183,1109.862153,512,0,11.33435,27.374884,512,2348.486255,6704.510991,2316.240425,2882,0,0,1.51145,16,3,0.428571,2.060842,13,1,1.73048,237,45,2.52,31,0.106545,0.989261,0.23,1,2,1,2,92,14142.1,0,15089637,3082,0,9,1,1,0.498246,1,0,0,20530,0,10229,0,0,1,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-27-27.xml.mzn_AND_NODATA,1,0,0,0.999367,0,0.509434,0.490566,0,0,0,1.006019,3.281621,0,9392,2.85291,1.303142,2.962963,7.303976,1.104822,0.905123,2.51529,5.179554,1404,0,164.806202,0.139348,0.224751,2.681847,0,4.906359,0.337335,0.673957,6.103933,2879.225017,0.000633,1404,1404,3160,0.033547,1.584906,1.12048,0.917845,2.15,84,1.117605,0.23277,1.39883,3137.612405,10891,0.051566,4341.797126,2862,3162,1.106916,2,1.571742,3117.361639,1458,0,11.139762,47.577483,1458,7350.603264,23095.173412,7953.34753,8480,0,0,2.069461,27,3,0.537037,1.795866,13,1,2.343625,703,79,5.65,54,0.091479,0.99094,1.41,2,2,2,2,351,8323.31,0,26318292,16863,0,9,1,1,0.475695,1,0,0,5287,0,2515,0,0,2,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-29-29.xml.mzn_AND_NODATA,1,0,0,0.999453,0,0.508772,0.491228,0,0,0,1.006426,3.331518,0,11014,3.02634,1.411182,2.965517,7.439944,1.106171,0.90402,2.561781,5.268315,1624,0,181.594633,0.131215,0.212646,2.680886,0,4.912886,0.338443,0.681961,6.261884,3327.243194,0.000547,1624,1624,3655,0.044187,1.631579,1.113671,0.926789,2.93,93,1.117677,0.232024,1.39804,3611.189266,12596,0.05488,5020.695063,3306,3657,1.111936,2,1.562131,3586.357803,1682,0,11.139141,51.131529,1682,8555.451915,27207.876973,9368.434468,9804,0,0,2.154478,29,3,0.568966,1.772299,13,1,2.436442,813,85,6.8,58,0.090126,0.990958,1.79,2,2,2,2,242,7974.98,0,29164495,15767,0,9,1,1,0.474564,1,0,0,4187,0,1987,0,0,2,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-series-70.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,26.404485,86.689531,0,24013,0.34758,0.105591,36.119134,12.350715,17.935018,0.055757,6.130502,1.183122,0,0,19.377507,1.549078,1.501777,2.013889,0,36.368231,0.058111,0.01151,6.613733,7314.042254,0,138,138,4968,1.498186,69.5,2.047273,0.068189,4.05,139,-1,-1,0.105591,1763.23312,10074,1.073192,5008.362413,277,4968,0.132086,0,1.39331,989.929558,277,0,7.00361,135.166264,139,18004.222077,61358.35321,30456.335273,10005,0,0,0.928155,3,2,0.985915,1.501777,8,6.108524,0.941425,140,71,6.55,71,0.101144,-1,0.44,2,69,12.217049,2,105,2076.37,0,10315388,3146,0,6,1,1,0.499408,1,0,-1,60830,0,30379,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-30-30.xml.mzn_AND_NODATA,1,0,0,0.99949,0,0.508475,0.491525,0,0,0,1.006707,3.362147,0,11902,3.12051,1.282094,2.966667,7.510289,1.10678,0.903522,2.58575,5.31502,1740,0,190.297081,0.127523,0.207118,2.680449,0,4.915819,0.338942,0.685985,6.343236,3563.742938,0.00051,1740,1740,3916,0.050318,1.661017,1.110574,0.931208,3.39,98,1.117701,0.23169,1.397698,3860.594162,13495,0.057273,5378.648532,3540,3918,1.114194,2,1.557743,3833.007078,1800,0,11.134746,52.908627,1800,9195.488187,29425.31414,10130.969559,10502,0,0,2.195763,30,3,0.583333,1.754898,13,1,2.481557,871,88,7.49,60,0.089309,0.990966,2.01,2,2,2,2,247,7512.17,0,29432695,16535,0,9,1,1,0.472393,1,0,0,3749,0,1771,0,0,2,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-socialGolfer-6-3-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.163875,2,0,5616,0,0,15.564103,3.186352,4.884615,0.204724,1,0.259334,0,0,24,0.976635,0,3.186352,0,34.128205,0.438493,0,1,460.16,0,0,0,13716,0,0.222222,0.976635,0.438493,5.24,2,-1,-1,0.259334,2808,41148,0.426889,22363.11106,2808,13716,-1,0,-1,10599.118133,2808,0,75.494658,-1,2808,22363.11106,43704,13716,43704,0,0,0.461207,24,21,0.08,5.060389,131,1,0.505656,-1,53,11.18,25,0.303332,-1,3.78,-1,2,3,9,490,175.715,0,2410101,43817,0,18,1,1,0.493345,1,0,-1,32908,0,16235,-1,0,3,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-ruler-70-13-a4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.121345,64.076923,0,833,0.056588,0,528.153846,22.145493,143.076923,0.006989,5.99904,9.591194,0,0,24.39136,0.391244,3.546594,3.691398,0,12,0.164382,0.006388,6.118904,1.577479,0,0,0,1860,0,0.135135,0,0.164601,4.05,70,-1,-1,0.992718,77.992512,5502,0.059646,3457.299275,13,1860,0.110116,0,1.829217,117.582295,13,0,1,1382.096774,13,8264.845376,41190.616578,11158.214373,6866,0,0,0,4,12,0.111531,0,1,5.882643,0.00555,1459,12,6.47,529,0,-1,0.37,924,59,11.765286,518,52,5052.71,0,9398033,964,0,1,1,1,0.499917,1,0,-1,35978,0,17986,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-31-31.xml.mzn_AND_NODATA,1,0,0,0.999522,0,0.508197,0.491803,0,0,0,1.006939,3.390799,0,12824,3.211809,1.171181,2.967742,7.576871,1.107351,0.903056,2.608453,5.354866,1860,0,199.028822,0.124051,0.201897,2.680038,0,4.918562,0.339409,0.68973,6.420285,3808.242729,0.000478,1860,1860,4186,0.055451,1.688525,1.107658,0.935325,5.14,103,1.117785,0.231371,1.397386,4118.057644,14425,0.059434,5748.938644,3782,4188,1.116306,2,1.5536,4087.752633,1922,0,11.13247,54.685769,1922,9858.638758,31731.935184,10924.2029,11224,0,0,2.236292,31,3,0.596774,1.741339,13,1,2.52587,931,91,9.55,62,0.088784,0.990973,2.31,2,2,2,2,303,7400.29,0,30992430,20122,0,9,1,1,0.467548,1,0,0,3405,0,1592,0,0,2,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-squares-28-28.xml.mzn_AND_NODATA,1,0,0,0.999413,0,0.509091,0.490909,0,0,0,1.006404,3.316234,0,10214,2.952775,1.436026,2.964286,7.382231,1.105519,0.904552,2.541922,5.229719,1512,0,173.441715,0.135148,0.218513,2.681351,0,4.90974,0.337909,0.678583,6.194347,3099.725325,0.000587,1512,1512,3403,0.041913,1.618182,1.116966,0.922921,2.52,89,1.117659,0.232381,1.398416,3370.883429,11728,0.054387,4675.078011,3080,3405,1.109517,2,1.566788,3347.808134,1568,0,11.134091,49.354479,1568,7944.559083,25136.497001,8655.244617,9130,0,0,2.112393,28,3,0.553571,1.776423,13,1,2.390481,757,82,6.12,56,0.090535,0.99095,1.52,2,2,2,2,370,8301.64,0,28267082,17823,0,9,1,1,0.472307,1,0,0,4586,0,2166,0,0,2,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-rand-2-50-23-587-230-15_ext.xml.mzn_AND_NODATA,1,0,0,0.017716,12,0.041667,0.958333,0,0.982099,5332,0.058762,2.875,4.443333,3450,1.459601,0.13097,108.19,2.063725,54.095,0.018486,1.031863,0.13097,1150,63752,9.047124,-48.510304,0.249882,2,0,108.19,0,0.229883,4.523562,70.514803,0.000185,1150,1150,1150,0.249882,1,6.500211,0.229883,4.73,23,-1,-1,0,1376.178098,130978,3.272784,64914,1200,64914,-1,12,-1,8017.840621,50,0,19.886667,-1,50,66625.568259,133964.661736,66982.330868,129828,0,0,0.266477,2,23,0.011111,4.157517,39,1,0.266477,-1,180,675.9,180,0.243725,-1,668.85,-1,2,2,0,39,321.601,0,20876431,7301,0,7,1,1,0.499366,1,0,-1,13399,0,6691,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
